mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
190.0,190.0,8.267148939166672e8,28752.650206836017,9501.434966135383,2921.40290272245,10.0,14.0,0.4436185022685345,0.0003163072401253834,0.0
191.0,191.0,8.674244807155915e8,29452.0709070787,9732.561497064511,3128.6645951453265,14.0,11.0,0.3904774613732395,0.0005252391967705732,0.0
192.0,192.0,8.674354140970414e8,29452.256519612234,9732.622833511885,3128.6645951453265,11.0,14.0,0.3903938819888507,0.0003144537971467157,0.0
193.0,193.0,9.817848042774148e8,31333.445458126924,10354.26968101052,3355.665496370382,12.0,14.0,0.45455045008150186,0.00026728084509187707,0.0
194.0,194.0,9.890154259213977e8,31448.615643957964,10392.328156415031,3355.665496370382,14.0,12.0,0.4597786657180799,0.0005314584291834553,0.0
195.0,195.0,1.093661409383055e9,33070.55199695123,10928.303889654131,3602.405606397616,13.0,14.0,0.4102247334796031,0.00026056317393225126,0.0
196.0,196.0,1.093663130006252e9,33070.57801137216,10928.312486229643,3602.405606397616,13.0,14.0,0.4100033238408607,0.00025163953038520516,0.0
197.0,197.0,1.4888163312579238e9,38585.18279414941,12750.636979122466,3355.665496370382,12.0,14.0,0.0036940197302019425,0.00017829706518473815,0.0
198.0,198.0,2.1032954715669389e9,45861.69939684899,15155.192690794458,3641.884024001973,12.0,15.0,0.033702583058897555,0.00014489691082244133,0.0
199.0,199.0,2.103316914160837e9,45861.93317077723,15155.26994237857,3641.884024001973,12.0,15.0,0.03372206312532636,0.00014190741967477346,0.0
200.0,200.0,2.5952672935889726e9,50943.76599338699,16834.58310918081,3414.883122776918,15.0,11.0,0.05505431779295111,0.00012024516128410933,0.0
201.0,201.0,2.781134361857231e9,52736.46140818732,17426.98689718936,2862.1852763159136,17.0,1.0,0.4986841737018582,9.35427507288141e-5,0.0
202.0,202.0,2.781445881751013e9,52739.41487873195,17427.962884032393,2862.1852763159136,1.0,17.0,0.49620151681580593,0.0001098775729372548,0.0
203.0,203.0,2.790469722050526e9,52824.89680113465,17456.210747121422,2891.794089519182,17.0,2.0,0.4937302808865813,0.0001164493896445585,0.0
204.0,204.0,2.7904928031837974e9,52825.11526900625,17456.282940754332,2891.794089519182,2.0,17.0,0.4937084379147194,6.003575026589195e-5,0.0
205.0,205.0,2.8061011082205596e9,52972.64490489935,17505.034733404133,2941.1421115246285,17.0,3.0,0.4868503839597133,0.00010620202288160951,0.0
206.0,206.0,2.8085879288486876e9,52996.11239372835,17512.789664421733,2941.1421115246285,3.0,17.0,0.46999042208134734,0.00015321884599486368,0.0
207.0,207.0,2.8292450058042665e9,53190.647728752716,17577.07468931693,3010.229342332254,4.0,17.0,0.4737352593064938,0.00015174549385708205,0.0
208.0,208.0,2.8293771392291107e9,53191.8897880975,17577.48513308485,3010.229342332254,17.0,4.0,0.4737499086164255,0.00014194960700862446,0.0
209.0,209.0,2.859849875554405e9,53477.564226079005,17671.887460329217,3099.0557819420583,17.0,5.0,0.4645953967145121,0.00012209484204724562,0.0
210.0,210.0,2.866094713747954e9,53535.91984591237,17691.17132191299,3099.0557819420583,5.0,17.0,0.42933459949301545,5.619421773848908e-5,0.0
211.0,211.0,2.898981141654881e9,53842.187378067036,17792.378724294093,3207.6214303540414,17.0,6.0,0.4421254803601432,0.00010033824325063371,0.0
212.0,212.0,2.8990553957970295e9,53842.876927194644,17792.606588722057,3207.6214303540414,6.0,17.0,0.4421631260695449,8.014428628557466e-5,0.0
213.0,213.0,2.948062719559583e9,54296.065415088626,17942.3646428197,3335.926287568203,7.0,17.0,0.4320573948928022,0.00011523931888175233,0.0
214.0,214.0,2.959255461442066e9,54399.03915918062,17976.39275242599,3335.926287568203,17.0,7.0,0.38218143691335427,0.00012671648466970508,0.0
215.0,215.0,3.004062950232573e9,54809.332692823155,18111.975987323884,3483.9703535845433,8.0,17.0,0.3971186999399,0.0001231229405123395,0.0
216.0,216.0,3.00407597236137e9,54809.45148750688,18112.01524352996,3483.9703535845433,17.0,8.0,0.39713833476683774,0.00010072680808666636,0.0
217.0,217.0,3.0749521407593083e9,55452.25099812728,18324.43106268013,3651.7536284030625,17.0,9.0,0.39128670737966575,8.965787727932786e-5,0.0
218.0,218.0,3.0887532991792507e9,55576.553502167175,18365.507351292374,3651.7536284030625,9.0,17.0,0.3297227895985402,9.000549936373419e-5,0.0
219.0,219.0,3.13158142380353e9,55960.5345203522,18492.395504080738,3839.27611202376,10.0,17.0,0.31740014289864776,9.752581733928883e-5,0.0
220.0,220.0,3.131590955171035e9,55960.61968179976,18492.42364604156,3839.27611202376,10.0,17.0,0.3182178846859702,8.045126168060438e-5,0.0
221.0,221.0,3.2171246314817405e9,56719.70232187172,18743.265717526552,3414.883122776918,11.0,15.0,0.30829990958017156,9.21303007617712e-5,0.0
222.0,222.0,3.2198180292637134e9,56743.44040736086,18751.110068355887,3414.883122776918,15.0,11.0,0.23317607627664916,0.00019752170003478265,0.0
223.0,223.0,3.2227813113143244e9,56769.54563244561,18759.73665048431,3641.884024001973,12.0,15.0,0.25940840820072725,0.00010235168096191125,0.0
224.0,224.0,3.2228794019572577e9,56770.40956305721,18760.02214001179,3641.884024001973,12.0,15.0,0.2524714710875235,0.00022270629097526646,0.0
225.0,225.0,3.2288322580826654e9,56822.8145913476,18777.339603432298,3414.883122776918,15.0,11.0,0.006400073945762463,0.00010549742697908121,0.0
226.0,226.0,1.1807668041627138e11,343622.8752808395,113551.63363623104,3651.7536284030625,9.0,17.0,0.0027337973417956873,0.000131118281689619,0.0
227.0,227.0,1.1814608533586076e11,343723.8504029954,113585.00129275871,3641.884024001973,12.0,15.0,0.0009173697165154811,0.00036470938145343086,0.0
228.0,228.0,1.1814608559122682e11,343723.8507744652,113585.00141551247,3641.884024001973,12.0,15.0,0.0009173700972959249,0.00028377334818799024,0.0
229.0,229.0,1.1999776423493114e11,346406.93444983335,114471.63777309417,2230.530594646195,15.0,1.0,0.0016929387420512127,0.00010421884978733529,0.0
230.0,230.0,1.2253211772698206e11,350045.8794600817,115674.14255479243,2260.139407849463,15.0,2.0,0.006587347473539223,7.45613928022442e-5,0.0
231.0,231.0,1.225321186105144e11,350045.8807221053,115674.14297183347,2260.139407849463,2.0,15.0,0.006587350116954663,7.466894494053776e-5,0.0
232.0,232.0,1.2721021211529489e11,356665.40638993133,117861.59324814085,2309.48742985491,15.0,3.0,0.013791171017745615,0.0001635092649165513,0.0
233.0,233.0,1.2913880056783911e11,359358.8743412901,118751.6611336786,2309.48742985491,3.0,15.0,0.014813299485577887,5.050440827126646e-5,0.0
234.0,234.0,1.3639791443594238e11,369320.8827509519,122043.6489802108,2378.5746606625353,15.0,4.0,0.025023157601828407,4.283626903243553e-5,0.0
235.0,235.0,1.363979144403198e11,369320.8827568782,122043.64898216916,2378.5746606625353,4.0,15.0,0.02502315480455003,4.397571624664031e-5,0.0
236.0,236.0,1.4641504812499277e11,382642.1933412372,126445.73245170913,2467.4011002723396,5.0,15.0,0.03613167354500929,2.997793070812691e-5,0.0
237.0,237.0,1.4856987372071692e11,385447.6277274474,127372.80011957925,2467.4011002723396,15.0,5.0,0.03881934523402847,4.4020156313881105e-5,0.0
238.0,238.0,1.618623523013899e11,402321.2053836957,132948.74527919313,2575.9667486843223,6.0,15.0,0.051935747899197464,6.263863665762956e-5,0.0
239.0,239.0,1.6186235372398267e11,402321.2071516771,132948.74586343006,2575.9667486843223,15.0,6.0,0.05193576231013591,5.455750152387297e-5,0.0
240.0,240.0,1.7877493487309827e11,422817.85070299276,139721.9484839169,2704.2716058984843,7.0,15.0,0.0644675056342498,2.873059660009156e-5,0.0
241.0,241.0,1.8128987219436227e11,425781.4840905629,140701.293681417,2704.2716058984843,15.0,7.0,0.06971510244769984,4.927433574199516e-5,0.0
242.0,242.0,2.0251833030040375e11,450020.3665395642,148711.134985932,2852.3156719148246,8.0,15.0,0.08325218699368184,2.6391341029761395e-5,0.0
243.0,243.0,2.0251833417363544e11,450020.3708429602,148711.1364080074,2852.3156719148246,15.0,8.0,0.08325218705606026,5.639804567277844e-5,0.0
244.0,244.0,2.283666300202035e11,477877.21228387055,157916.54757563001,3020.0989467333434,9.0,15.0,0.09468551343598218,3.3503500651299424e-5,0.0
245.0,245.0,2.3142791473922833e11,481069.55291228765,158971.4700489485,3020.0989467333434,15.0,9.0,0.10363125235923473,5.9412898795271045e-5,0.0
246.0,246.0,2.6241217277715384e11,512261.82053433754,169279.0869164446,3207.6214303540414,10.0,15.0,0.11536047921097978,6.805296385234186e-5,0.0
247.0,247.0,2.6241217803266687e11,512261.8256640513,169279.0886115802,3207.6214303540414,15.0,10.0,0.11536048414902532,5.483622552360552e-5,0.0
248.0,248.0,2.979951351628141e11,545889.3066939616,180391.43205756557,3414.883122776918,11.0,15.0,0.12293690018961106,3.591269168979209e-5,0.0
249.0,249.0,3.0182067460244946e11,549382.0843479058,181545.63521767053,3414.883122776918,15.0,11.0,0.1376985982526581,6.784074863102062e-5,0.0
250.0,250.0,3.365837999161911e11,580158.4265665639,191715.80777507124,2566.097144283233,2.0,16.0,0.13761176973501665,0.008461045223815682,0.0
251.0,251.0,3.3757484318018616e11,581011.9131138243,191997.84601728304,2536.488331079965,16.0,1.0,0.3754269064502633,0.00022675301427535073,0.0
252.0,252.0,3.375748434286758e11,581011.9133276665,191997.84608794807,2536.488331079965,1.0,16.0,0.3754268521421339,0.00032122941983337794,0.0
253.0,253.0,3.384669737082916e11,581779.1451300842,192251.38108462433,2566.097144283233,16.0,2.0,0.41762762897512595,0.00021676230219394834,0.0
254.0,254.0,3.391045456986631e11,582326.8375222484,192432.3683539077,2615.44516628868,16.0,3.0,0.24776961683014984,0.00033483280503935974,0.0
255.0,255.0,3.3910454589572156e11,582326.8376914476,192432.36840982028,2615.44516628868,3.0,16.0,0.24776956555752824,0.00023971347737750763,0.0
256.0,256.0,3.402978281075073e11,583350.5190770874,192770.64825678157,2566.097144283233,2.0,16.0,0.26731904330020057,0.00016041819893657108,0.0
257.0,257.0,3.4095486787713666e11,583913.4078586795,192956.65723727524,3641.884024001973,12.0,15.0,0.1454987448818421,3.105600801923631e-5,0.0
258.0,258.0,3.4095487061643353e11,583913.4102043158,192956.65801240067,3641.884024001973,12.0,15.0,0.1454987043739328,6.771799889110719e-5,0.0
259.0,259.0,3.41840777264271e11,584671.5122735766,193207.17605011052,2684.5323970963054,4.0,16.0,0.3241312189686231,0.0002570287609794514,0.0
260.0,260.0,3.439565224371016e11,586478.0664586712,193804.15952742472,2773.3588367061097,5.0,16.0,0.20743583385723965,0.0003190670897799673,0.0
261.0,261.0,3.439565225203872e11,586478.0665296761,193804.15955088858,2773.3588367061097,16.0,5.0,0.2074358851340297,0.00021040026581837026,0.0
262.0,262.0,3.469402284145734e11,589016.322706403,194642.93704851306,2684.5323970963054,16.0,4.0,0.23357986469680225,0.0002635438965995508,0.0
263.0,263.0,3.4873614619555054e11,590538.8608682333,195146.066228746,2881.9244851180924,6.0,16.0,0.26960914563871247,0.0002613796575476056,0.0
264.0,264.0,3.528659568270293e11,594025.2156491586,196298.14692327488,3010.229342332254,7.0,16.0,0.1886783242935735,0.00020799800167487157,0.0
265.0,265.0,3.5286595828170624e11,594025.2168735821,196298.1473278908,3010.229342332254,16.0,7.0,0.18867835246359962,0.00019324729658915532,0.0
266.0,266.0,3.5816928460021936e11,598472.4593498178,197767.75742861614,2881.9244851180924,16.0,6.0,0.22642542779945798,0.0017780772139084655,0.0
267.0,267.0,3.602915626406545e11,600242.9196922313,198352.81354283702,3158.273408348595,8.0,16.0,0.23695285227367663,0.00021993095041871675,0.0
268.0,268.0,3.670910805182166e11,605880.417671851,200215.7486128133,3010.229342332254,16.0,7.0,0.17642916150622953,0.00028465326099775835,0.0
269.0,269.0,3.6709108082329175e11,605880.4179236129,200215.74869600908,3010.229342332254,7.0,16.0,0.17642911578685855,0.00019767408770834203,0.0
270.0,270.0,3.753868364762498e11,612688.204942979,202465.41073281254,3158.273408348595,16.0,8.0,0.22898822102023275,0.0006679110817421113,0.0
271.0,271.0,3.7798250339639856e11,614802.8166789727,203164.1931317788,3513.5791667878116,10.0,16.0,0.213990894640355,0.00024053585023687225,0.0
272.0,272.0,3.803222547424465e11,616702.7280160567,203792.02687513354,2862.1852763159136,11.0,13.0,0.005594346294912739,0.00010106273605521374,0.0
273.0,273.0,3.850455025566266e11,620520.3482212542,205053.57563130575,3335.926287568203,13.0,13.0,0.07911593797794406,5.165499353492471e-5,0.0
274.0,274.0,3.880476396562383e11,622934.6993515759,205851.40818187574,3326.0566831671135,16.0,9.0,0.19063569534505626,0.0007679788106692052,0.0
275.0,275.0,3.880476411277829e11,622934.7005327147,205851.40857218805,3326.0566831671135,9.0,16.0,0.1906357467591541,0.0001980359040198534,0.0
276.0,276.0,3.995683793785112e11,632114.2138716003,208884.81761040803,3513.5791667878116,16.0,10.0,0.24079587333723285,0.0004500886239277725,0.0
277.0,277.0,4.0281554492030304e11,634677.5125371176,209731.87050445407,3513.5791667878116,16.0,10.0,0.15856360039497586,0.0001959074849614626,0.0
278.0,278.0,4.1552910743530725e11,644615.4725379365,213015.91145249116,3720.840859210688,11.0,16.0,0.20993926297404203,0.00020708888035939974,0.0
279.0,279.0,4.155291088448819e11,644615.4736312819,213015.91181379175,3720.840859210688,11.0,16.0,0.2099341891477184,0.0003211928809962324,0.0
280.0,280.0,4.1982390144410614e11,647938.1926110747,214113.91836519266,3602.405606397616,13.0,14.0,0.02109174353904514,4.8297629975703536e-5,0.0
281.0,281.0,4.198239016396098e11,647938.1927619406,214113.91841504697,3602.405606397616,13.0,14.0,0.021091735775179855,7.095295734252263e-5,0.0
282.0,282.0,4.281857754703052e11,654359.0569941744,216235.72017906135,3513.5791667878116,16.0,10.0,0.02926080474956909,0.0009255942986016318,0.0
283.0,283.0,4.32179718936536e11,657403.7716172124,217241.8590140255,3513.5791667878116,10.0,16.0,0.02727722914893816,0.0002657300805989069,0.0
284.0,284.0,4.4312637879571967e11,665677.3834191152,219975.9090548158,3720.840859210688,11.0,16.0,0.035262558199119366,0.0003055613267038145,0.0
285.0,285.0,4.431263801376878e11,665677.384427087,219975.90938790436,3720.840859210688,11.0,16.0,0.03526585497617522,0.00028564067685259387,0.0
286.0,286.0,4.4365695639327747e11,666075.78877578,220107.5637913107,3651.7536284030625,9.0,17.0,0.008725300362118969,0.0005525554778313481,0.0
287.0,287.0,4.491097125521431e11,670156.4836306093,221456.0466790059,3414.883122776918,15.0,11.0,0.019311623653760636,0.00020617187955471392,0.0
288.0,288.0,4.504299242813718e11,671140.7633882565,221781.30609121633,3513.5791667878116,10.0,16.0,0.012557172580699796,0.00035925091579298195,0.0
289.0,289.0,4.55175827508027e11,674667.1975930259,222946.63120100414,3513.5791667878116,16.0,10.0,0.021189920550189235,0.00032800900139367525,0.0
290.0,290.0,4.557362633992014e11,675082.4123017881,223083.84065905088,3720.840859210688,11.0,16.0,0.016868003963949905,0.00020099886662832713,0.0
291.0,291.0,4.557362637202316e11,675082.4125395592,223083.84073762334,3720.840859210688,11.0,16.0,0.00886792164658746,0.0002675775859347982,0.0
292.0,292.0,7.516045665207041e11,866951.3057379314,286487.7286448076,3641.884024001973,12.0,15.0,0.02954606647691339,1.4214201518124342e-6,0.0
293.0,293.0,7.516045820166057e11,866951.3146749394,286487.73159807967,3641.884024001973,12.0,15.0,0.029546058791191654,7.768054810650406e-6,0.0
294.0,294.0,1.5615054660449795e12,1.2496021230955794e6,412936.31093924376,3355.665496370382,12.0,14.0,0.014684504796493855,1.5044885822412475e-6,0.0
295.0,295.0,1.5825567737549412e12,1.2579971278802434e6,415710.4758050242,3355.665496370382,14.0,12.0,0.041254364577633,2.026675788088898e-6,0.0
296.0,296.0,1.583979363959552e12,1.2585624195722484e6,415897.27883743495,3414.883122776918,15.0,11.0,0.02956856457139289,4.0645249592526617e-7,1.0
297.0,297.0,1.603181691871685e12,1.2661681135898523e6,418410.6126192165,3414.883122776918,11.0,15.0,0.01787253713315963,1.3426308526964779e-6,0.0
298.0,298.0,2.733712207663601e12,1.6533941477045335e6,546371.0946571617,3602.405606397616,13.0,14.0,0.14302093999107005,2.580658855293419e-6,0.0
299.0,299.0,2.7337122089317e12,1.6533941480880172e6,546371.0947838856,3602.405606397616,13.0,14.0,0.14302093782986194,5.389944990303604e-7,1.0
300.0,300.0,2.7878069024499683e12,1.6696726932096507e6,551750.4089237602,3641.884024001973,12.0,15.0,0.13668614970647705,6.325995051617614e-7,1.0
301.0,301.0,2.787806902494976e12,1.6696726932231288e6,551750.4089282141,3641.884024001973,12.0,15.0,0.1366861614206723,1.8489122066384112e-7,1.0
302.0,302.0,4.0299933171639707e12,2.0074843255089119e6,663381.6927186834,3355.665496370382,14.0,12.0,0.11895034265522735,4.6179846750831974e-7,1.0
303.0,303.0,4.039738243138953e12,2.0099100087165479e6,664183.2700021687,3355.665496370382,12.0,14.0,0.14563102526155824,1.8394134178554848e-6,0.0
304.0,304.0,4.1218895071389375e12,2.030243706341418e6,670902.6264515381,3414.883122776918,11.0,15.0,0.13730229666922844,1.136600890426452e-7,1.0
305.0,305.0,4.1306624799294736e12,2.0324031292854953e6,671616.2169038941,3414.883122776918,15.0,11.0,0.13297560833187566,3.5433919513760545e-7,1.0
306.0,306.0,4.744156117926372e12,2.1781083806657493e6,719765.1339691024,3602.405606397616,13.0,14.0,0.1355643376837084,1.7723973133433637e-7,1.0
307.0,307.0,4.744156133753174e12,2.178108384298902e6,719765.135169693,3602.405606397616,13.0,14.0,0.13556433094998713,8.377446134967551e-7,1.0
308.0,308.0,5.317521927718374e12,2.305975266068215e6,762019.287490052,3128.6645951453265,11.0,14.0,0.12046846285876565,4.358393391087776e-7,1.0
309.0,309.0,5.317521936416199e12,2.305975267954147e6,762019.2881132662,3128.6645951453265,14.0,11.0,0.12046846451304348,1.5244033556948605e-6,0.0
310.0,310.0,5.446247094718949e12,2.3337195835658894e6,771187.5146443368,3839.27611202376,10.0,17.0,0.1456062717842724,7.883253524214898e-8,1.0
311.0,311.0,5.446247097133686e12,2.3337195840832475e6,771187.5148153,3839.27611202376,10.0,17.0,0.1456062490789261,1.664605399344398e-7,1.0
312.0,312.0,6.483576089980028e12,2.5462867257989678e6,841431.2265573575,2921.40290272245,10.0,14.0,0.09770401905604785,4.1939005849465316e-7,1.0
313.0,313.0,6.490654667659344e12,2.5476763270987435e6,841890.4261888243,2921.40290272245,14.0,10.0,0.11297637982886348,1.7096681603958613e-6,0.0
314.0,314.0,6.647166113432304e12,2.578209866056738e6,851980.3633809922,3651.7536284030625,9.0,17.0,0.14422580912890137,5.960900811138383e-8,1.0
315.0,315.0,6.653506030275091e12,2.579439092181688e6,852386.566357096,3651.7536284030625,17.0,9.0,0.14786877142320168,8.612063263450966e-8,1.0
316.0,316.0,7.502854609180097e12,2.739133915890221e6,905158.3968137658,2733.880419101752,9.0,14.0,0.09147868257789946,3.155632436963064e-7,1.0
317.0,317.0,7.502854615080959e12,2.7391339169673612e6,905158.3971697113,2733.880419101752,14.0,9.0,0.09147868269934577,1.0246824002737005e-6,0.0
318.0,318.0,7.696308742837922e12,2.7742221869990733e6,916753.4645246239,3483.9703535845433,8.0,17.0,0.23563543855619654,4.911041264485888e-8,1.0
319.0,319.0,7.696308742904543e12,2.774222187011081e6,916753.464528592,3483.9703535845433,17.0,8.0,0.23563544912270515,5.239332421483204e-8,1.0
320.0,320.0,8.354221308691677e12,2.8903669851234597e6,955134.0046868457,2566.097144283233,8.0,14.0,0.07190019786117556,3.4157089749064307e-7,1.0
321.0,321.0,8.359775589891046e12,2.8913276517702118e6,955451.4610466104,2566.097144283233,14.0,8.0,0.08121448811825335,1.0728979800926269e-6,0.0
322.0,322.0,8.573602801126742e12,2.9280715157124735e6,967593.6264171237,3335.926287568203,17.0,7.0,0.14526924209559086,3.5623707398555714e-8,1.0
323.0,323.0,8.578556819086149e12,2.9289173458952624e6,967873.1345812877,3335.926287568203,7.0,17.0,0.1481354627619993,7.868563991325455e-8,1.0
324.0,324.0,9.059386191178422e12,3.009881424770488e6,994628.0571533681,2418.0530782668925,7.0,14.0,0.06247449034038791,6.98117634791218e-7,1.0
325.0,325.0,9.059386191189584e12,3.009881424772342e6,994628.057153981,2418.0530782668925,14.0,7.0,0.06247449009809312,4.0477143126618174e-7,1.0
326.0,326.0,9.185218210973361e12,3.030712492298364e6,1.0015117715924717e6,2862.1852763159136,11.0,13.0,0.011408806896265635,2.4960362222241907e-7,1.0
327.0,327.0,9.21826387269584e12,3.036159395139827e6,1.0033117236922858e6,3355.665496370382,14.0,12.0,0.14794371710060486,1.0172388015886892e-7,1.0
328.0,328.0,9.2247445176482e12,3.0372264514929075e6,1.003664336980837e6,3335.926287568203,13.0,13.0,0.5002907482825528,2.9045149403988856e-7,1.0
329.0,329.0,9.257134099601828e12,3.042553877847002e6,1.0054248075696758e6,3355.665496370382,12.0,14.0,0.11228483037423631,1.7595120633751787e-7,1.0
330.0,330.0,9.299707182343836e12,3.049542126671451e6,1.0077341039738344e6,3483.9703535845433,17.0,8.0,0.151923566081668,3.0192028440186974e-8,1.0
331.0,331.0,9.299707184696432e12,3.0495421270571803e6,1.0077341041013004e6,3483.9703535845433,8.0,17.0,0.15192355385814424,5.5977687943562545e-8,1.0
332.0,332.0,9.624024537658494e12,3.102261197523267e6,1.0251553440880595e6,2289.748221052731,6.0,14.0,0.04646063894120806,3.995488452709414e-7,1.0
333.0,333.0,9.628632653636646e12,3.1030038114118786e6,1.0254007439909149e6,2289.748221052731,6.0,14.0,0.05135329607141123,5.222421143327047e-7,1.0
334.0,334.0,9.881813336557395e12,3.1435351654717326e6,1.0387945015026155e6,3335.926287568203,7.0,17.0,0.16731611015472933,3.221186157725227e-8,1.0
335.0,335.0,9.885902624976508e12,3.144185526487982e6,1.0390094160533074e6,3335.926287568203,17.0,7.0,0.16397023027786087,7.645129007762314e-8,1.0
336.0,336.0,1.0075028074930121e13,3.17411847210058e6,1.0489008846322752e6,2181.1825726407483,14.0,5.0,0.0353382811581053,5.932071730002651e-7,1.0
337.0,337.0,1.0075028074945125e13,3.174118472102944e6,1.0489008846330561e6,2181.1825726407483,5.0,14.0,0.035338280969889044,4.784100089465859e-7,1.0
338.0,338.0,1.0346275550195912e13,3.2165626917869817e6,1.062926756687117e6,3207.6214303540414,6.0,17.0,0.18105674878310862,2.8341926911791223e-8,1.0
339.0,339.0,1.0346275556075842e13,3.2165626927009895e6,1.0629267569891547e6,3207.6214303540414,17.0,6.0,0.1810567434657888,7.712796518913319e-8,1.0
340.0,340.0,1.0419227231648684e13,3.2278827784863384e6,1.0666675272530033e6,2092.356133030944,4.0,14.0,0.022520427099377946,5.427865349715854e-7,1.0
341.0,341.0,1.0423255995892617e13,3.2285067749491585e6,1.0668737295254176e6,2092.356133030944,14.0,4.0,0.02478499440569361,6.442789488809369e-7,1.0
342.0,342.0,1.0677657560375295e13,3.2676685205778284e6,1.0798148941337038e6,2023.2689022233185,14.0,3.0,0.013715452880245558,7.111400776847669e-7,1.0
343.0,343.0,1.0677657560478475e13,3.2676685205936166e6,1.0798148941389213e6,2023.2689022233185,3.0,14.0,0.013715452895799065,6.791508211284667e-7,1.0
344.0,344.0,1.0701319116769902e13,3.2712870734268953e6,1.081010660239423e6,3099.0557819420583,5.0,17.0,0.20092416117555523,2.2056264639079212e-8,1.0
345.0,345.0,1.0704875826798002e13,3.2718306537469206e6,1.0811902886570625e6,3099.0557819420583,17.0,5.0,0.1966932339170263,6.143916733660623e-8,1.0
346.0,346.0,1.0852233675734896e13,3.2942728599396404e6,1.088606410687651e6,1973.9208802178716,14.0,2.0,0.005974943060370542,8.772981954376577e-7,1.0
347.0,347.0,1.085595349738106e13,3.2948374007500065e6,1.088792965588046e6,1973.9208802178716,2.0,14.0,0.006552726030382995,1.290573409608911e-6,0.0
348.0,348.0,1.095727350378379e13,3.3101772616861155e6,1.0938620875655166e6,3602.405606397616,13.0,14.0,0.0018681895662879752,1.8902560298323236e-6,0.0
349.0,349.0,1.0957273503900764e13,3.310177261703784e6,1.0938620875713553e6,3602.405606397616,13.0,14.0,0.0018682195731574813,1.8192505520603889e-6,0.0
350.0,350.0,1.0967403287621053e13,3.311707005098889e6,1.0943675977514223e6,3010.229342332254,4.0,17.0,0.22171039738277318,5.120630640310445e-8,1.0
351.0,351.0,1.0967403296211062e13,3.3117070063958047e6,1.0943675981799937e6,3010.229342332254,17.0,4.0,0.22171038612791966,5.2818608728146704e-8,1.0
352.0,352.0,1.0990356048258367e13,3.3151705911247414e6,1.095512154414461e6,3829.4065076226707,8.0,18.0,0.0005694650628213361,2.4080062268120093e-5,0.0
353.0,353.0,1.0992168387968658e13,3.315443920196609e6,1.095602477163217e6,3355.665496370382,14.0,12.0,0.002011435167422652,5.7218302294499e-6,0.0
354.0,354.0,1.1147707820048092e13,3.3388183269007155e6,1.1033266487986464e6,2941.1421115246285,3.0,17.0,0.2594367631581657,3.5752030525226805e-8,1.0
355.0,355.0,1.1150921026292084e13,3.339299481372116e6,1.1034856483303693e6,2941.1421115246285,17.0,3.0,0.2527247059791919,6.79887081882888e-8,1.0
356.0,356.0,1.1255898355918998e13,3.354981126015316e6,1.108667714180563e6,2891.794089519182,2.0,17.0,0.3223702206064619,2.5716004318900538e-8,1.0
357.0,357.0,1.1255898364660123e13,3.3549811273180246e6,1.1086677146110486e6,2891.794089519182,17.0,2.0,0.32237020557000917,5.561721278143311e-8,1.0
358.0,358.0,1.1293559086577594e13,3.3605890981459776e6,1.110520892308773e6,2862.1852763159136,1.0,17.0,0.39620260497549914,2.166240387532483e-8,1.0
359.0,359.0,1.1294933986160682e13,3.360793654207393e6,1.1105884887251202e6,2862.1852763159136,17.0,1.0,0.38918792801315677,4.564916703443774e-8,1.0
360.0,360.0,1.4201220347677229e13,3.768450656128753e6,1.2453004705557425e6,3089.186177540969,13.0,12.0,0.11381781897324125,4.124864347336952e-7,1.0
361.0,361.0,1.420122036805529e13,3.7684506588325244e6,1.2453004714492152e6,3089.186177540969,12.0,13.0,0.11381782471120903,1.2634181012048253e-7,1.0
362.0,362.0,1.4271340046003783e13,3.777742718344353e6,1.2483710718466737e6,3128.6645951453265,14.0,11.0,0.129376488673873,1.5513501709169232e-7,1.0
363.0,363.0,1.427134005788053e13,3.77774271991629e6,1.248371072366127e6,3128.6645951453265,11.0,14.0,0.1293764905837013,5.688996132881048e-8,1.0
364.0,364.0,1.8371198488014812e13,4.286163609571479e6,1.416380907415522e6,3089.186177540969,12.0,13.0,0.12199921886552939,5.262475715005709e-8,1.0
365.0,365.0,1.837119851222117e13,4.286163612395259e6,1.4163809083486518e6,3089.186177540969,13.0,12.0,0.1219992194827413,3.642575628129601e-7,1.0
366.0,366.0,1.9121159497283688e13,4.372774805233364e6,1.4450019436330798e6,2862.1852763159136,11.0,13.0,0.09375330458462612,1.1704430886886884e-7,1.0
367.0,367.0,1.913157507675945e13,4.373965600774594e6,1.4453954470601229e6,2862.1852763159136,13.0,11.0,0.1145425137601872,3.5578133583372246e-7,1.0
368.0,368.0,1.922867693205783e13,4.385051531288752e6,1.4490588397234653e6,2921.40290272245,10.0,14.0,0.1349699346272374,3.414650402671008e-8,1.0
369.0,369.0,1.923890582823151e13,4.386217713273192e6,1.4494442094964818e6,2921.40290272245,14.0,10.0,0.1273232203198171,9.993931751860542e-8,1.0
370.0,370.0,2.3618257294824785e13,4.859861859644242e6,1.6059619225233414e6,2654.923583893037,13.0,10.0,0.09285750282757228,1.034835755850268e-7,1.0
371.0,371.0,2.3618257313079652e13,4.859861861522367e6,1.605961923143976e6,2654.923583893037,10.0,13.0,0.09285750303209203,5.31836855360861e-7,1.0
