mode_rank,eigen_index,vtk_w_field,omega_sq,omega,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,max_abs_w,normalized_max_abs_w,rebuild_error,relative_rebuild_error
246,246,w246,5.898133994686841e10,242860.74188075028,true,true,653.1933880316918,6.828479402533974,-1.0,137,0.999999542645405,217,1.0,true,0.0,0.0
247,247,w247,5.8981339959441154e10,242860.74190663494,true,true,653.1935513565791,6.828480041735881,-0.9999999514273658,99,1.0,255,1.0,true,0.0,0.0
248,248,w248,5.918549895670786e10,243280.69992645914,true,true,262.78726420771596,7.274897215012935,-1.0,80,0.9999999503979817,94,1.0,true,0.0,0.0
249,249,w249,5.934961805994475e10,243617.77041083178,true,true,428.49935998811947,4.864209223882839,-1.0,273,0.9999997531585477,81,1.0,true,0.0,0.0
250,250,w250,5.934961808305465e10,243617.77045826244,true,true,428.4994829114899,4.864209484485359,-0.9999999488459868,261,1.0,93,1.0,true,0.0,0.0
251,251,w251,5.965362912312415e10,244240.92434136453,true,true,82.43781056768901,6.306410230941949,-1.0,81,0.9999997710734311,273,1.0,true,0.0,0.0
252,252,w252,5.9653629136184e10,244240.92436810012,true,true,82.43774156415682,6.3064060628229175,-1.0,261,0.9999987518201672,93,1.0,true,0.0,0.0
253,253,w253,5.985095719975185e10,244644.55276942474,true,true,96.37464214939426,5.67611353671442,-0.9999998229287121,108,1.0,96,1.0,true,0.0,0.0
254,254,w254,5.986220535491304e10,244667.5404603419,true,true,61.62034719718934,6.962891867105069,-0.9999993344434183,81,1.0,93,1.0,true,0.0,0.0
255,255,w255,6.010421051103353e10,245161.6008085963,true,true,41.72336593685775,5.916617140197706,-1.0,209,0.9999997914762059,145,1.0,true,0.0,0.0
256,256,w256,6.010421051973605e10,245161.60082634486,true,true,41.7233715711902,5.916618129713965,-1.0,205,0.9999999741846214,149,1.0,true,0.0,0.0
257,257,w257,6.0121297166527824e10,245196.44607238463,true,true,156.99148524996497,5.609553012554493,-0.9999998970720069,210,1.0,224,1.0,true,0.0,0.0
258,258,w258,6.0357044722368706e10,245676.70773268008,true,true,183.95393925972726,4.579708172059843,-1.0,209,0.9999997355345779,205,1.0,true,0.0,0.0
259,259,w259,6.103265936727848e10,247047.88881364375,true,true,1266.151950420554,6.036252074769071,-0.9999978466563894,172,1.0,252,1.0,true,0.0,0.0
260,260,w260,6.108730185794713e10,247158.45495945943,true,true,115.54133604126707,6.013520491939294,-1.0,77,0.9999999502461341,277,1.0,true,0.0,0.0
261,261,w261,6.108730187734925e10,247158.45499870979,true,true,115.54135202359255,6.013520510486312,-1.0,259,0.999999887384221,95,1.0,true,0.0,0.0
262,262,w262,6.154360832887958e10,248079.8426492559,true,true,24.38553841146419,4.841481685439633,-0.9999999697482351,107,1.0,247,1.0,true,0.0,0.0
263,263,w263,6.154360859931897e10,248079.84319432115,true,true,24.385551794389055,4.841481606175181,-1.0,97,0.9999999574662574,257,1.0,true,0.0,0.0
264,264,w264,6.188143079163791e10,248759.78531836273,true,true,931.7065327152501,7.7655612164537375,-1.0,131,0.9999997042569347,221,1.0,true,0.0,0.0
265,265,w265,6.219500317439183e10,249389.26034292622,true,true,207.78578196916493,5.949428240988342,-0.999999893803539,77,1.0,277,1.0,true,0.0,0.0
266,266,w266,6.219500323555983e10,249389.26046556182,true,true,207.78577248472794,5.949428205796258,-1.0,259,0.9999999959952159,95,1.0,true,0.0,0.0
267,267,w267,6.271711547517106e10,250433.85449090356,true,true,1038.0991107593543,5.6392698574736695,-1.0,132,0.9999998651906523,174,1.0,true,0.0,0.0
268,268,w268,6.303442971227274e10,251066.5842207456,true,true,1201.8182462853283,6.5601337211125434,-0.9573361734671845,121,1.0,247,1.0,true,0.0,0.0
269,269,w269,6.343173362699128e10,251856.57352348632,true,true,16630.59521609421,7.263182766104419,-0.9999992802555745,137,1.0,105,1.0,true,0.0,0.0
270,270,w270,6.35170007649256e10,252025.7938484186,true,true,1091.3816082005487,5.980973039238879,-0.9999999060564883,105,1.0,137,1.0,true,0.0,0.0
271,271,w271,6.408964446601541e10,253159.32624735637,true,true,731.2797656471738,6.329057826705805,-0.9999993089033316,140,1.0,284,1.0,true,0.0,0.0
272,272,w272,6.40896444744196e10,253159.32626395498,true,true,731.2798713402924,6.329059273985833,-1.0,154,0.9999992063470216,280,1.0,true,0.0,0.0
273,273,w273,6.421082500317088e10,253398.54972586344,true,true,438.7283617016904,6.819632092247674,-1.0,172,0.8856498266904972,157,1.0,true,0.0,0.0
274,274,w274,6.455689291951694e10,254080.48512138223,true,true,57.80515219228271,4.93492677976015,-0.9999999839347741,147,1.0,179,1.0,true,0.0,0.0
275,275,w275,6.472965739669338e10,254420.2377891613,true,true,1633.4624285738744,4.898880980131546,-1.0,214,0.999997846357285,280,1.0,true,0.0,0.0
276,276,w276,6.475389669704383e10,254467.8696752182,true,true,17.485520589084732,4.133034210299953,-0.6701697515025831,149,1.0,177,1.0,true,0.0,0.0
277,277,w277,6.476531164297343e10,254490.2977383881,true,true,24.396813327156057,5.940897143132425,-0.9999982176959543,282,1.0,184,1.0,true,0.0,0.0
278,278,w278,6.4819590028338646e10,254596.91676911298,true,true,39.427491161937446,4.872931350578042,-0.605165403210907,113,1.0,172,1.0,true,0.0,0.0
279,279,w279,6.586678774359412e10,256645.256616198,true,true,1584.4150259090823,6.92865238994425,-0.9999999752645315,137,1.0,105,1.0,true,0.0,0.0
280,280,w280,6.600778415302554e10,256919.80101390695,true,true,360.0309168055572,5.612622179459813,-0.9999999118864671,147,1.0,179,1.0,true,0.0,0.0
281,281,w281,6.646324817635207e10,257804.67058676822,true,true,570.6215071848482,4.230512126551721,-0.9999999485238448,65,1.0,289,1.0,true,0.0,0.0
282,282,w282,6.646324817923431e10,257804.67059235816,true,true,570.6215140594925,4.23051210080255,-0.9999999270546412,79,1.0,275,1.0,true,0.0,0.0
283,283,w283,6.7301776988097855e10,259425.86029171775,true,true,300.16887998205664,6.380597300554604,-1.0,193,0.9999998013934114,161,1.0,true,0.0,0.0
284,284,w284,6.730177702371307e10,259425.86036036012,true,true,300.1688110481584,6.380589363740603,-0.999997434035592,163,1.0,191,1.0,true,0.0,0.0
285,285,w285,6.7312355106779175e10,259446.24704701197,true,true,503.56911466578316,5.590065323751311,-0.9999950748611922,97,1.0,107,1.0,true,0.0,0.0
286,286,w286,6.7445498207143005e10,259702.71120483708,true,true,128.82360338871936,7.418022168370257,-0.9999998780462939,241,1.0,113,1.0,true,0.0,0.0
287,287,w287,6.744549832640142e10,259702.71143444272,true,true,128.82349097544906,7.418022288212987,-0.9999999324143521,233,1.0,121,1.0,true,0.0,0.0
288,288,w288,6.7752068668620766e10,260292.2754685985,true,true,24.505687021673385,6.12896400440218,-0.9999999492590816,127,1.0,99,1.0,true,0.0,0.0
289,289,w289,6.775435667751731e10,260296.6705079366,true,true,42.255143585459,5.972370158289937,-1.0,219,0.9999999467699462,129,1.0,true,0.0,0.0
290,290,w290,6.884992229159818e10,262392.68719154154,true,true,201.39952076000665,5.935872011030223,-0.9999999364909721,87,1.0,183,1.0,true,0.0,0.0
291,291,w291,6.899202468037976e10,262663.3295311315,true,true,123.51268193384279,5.966765963655564,-0.9631230993206629,261,1.0,177,1.0,true,0.0,0.0
292,292,w292,6.906183930074826e10,262796.1934670064,true,true,1274.5652229118737,6.552319211572653,-1.0,191,0.9999988161955221,163,1.0,true,0.0,0.0
293,293,w293,6.906183930562823e10,262796.19347629114,true,true,1274.5653561509196,6.552319894127341,-1.0,161,0.999998772719682,193,1.0,true,0.0,0.0
294,294,w294,6.935529056358034e10,263353.92642522027,true,true,1285.3327254384342,6.190698259137109,-0.9999999980037726,287,1.0,259,1.0,true,0.0,0.0
295,295,w295,6.935529057023648e10,263353.92643785756,true,true,1285.331247112884,6.190690936973424,-0.9999996861335017,245,1.0,277,1.0,true,0.0,0.0
296,296,w296,6.99978334772343e10,264571.0367316012,true,true,230.8266595258803,4.1864391182958585,-0.4607661457026593,173,1.0,177,1.0,true,0.0,0.0
297,297,w297,7.005914317344162e10,264686.8775996302,true,true,133.63267680657694,5.9972167259786255,-1.0,183,0.9999999629564464,267,1.0,true,0.0,0.0
298,298,w298,7.023924838432361e10,265026.88238049287,true,true,824.3077689583677,5.653255446012631,-1.0,69,0.999999976108879,215,1.0,true,0.0,0.0
299,299,w299,7.11000499748902e10,266645.9262296917,true,true,337.777374590494,6.021164581632482,-1.0,81,0.9664453653095411,72,1.0,true,0.0,0.0
300,300,w300,7.13211621048193e10,267060.22186918685,true,true,63.84052602477125,6.137546816505847,-1.0,261,0.9999998696564806,93,1.0,true,0.0,0.0
301,301,w301,7.13211622597862e10,267060.2221593216,true,true,63.84051853758628,6.137545607999084,-1.0,273,0.9999994440340747,81,1.0,true,0.0,0.0
302,302,w302,7.156123290087836e10,267509.3136712783,true,true,1567.7035131109624,7.096781321812341,-1.0,249,0.9999994888453841,217,1.0,true,0.0,0.0
303,303,w303,7.18752518213693e10,268095.6020179542,true,true,512.0719439372212,6.937591003877124,-0.9999997563973999,189,1.0,165,1.0,true,0.0,0.0
304,304,w304,7.187525184230653e10,268095.6020570023,true,true,512.071813780784,6.937589669685204,-0.9999997881064063,131,1.0,223,1.0,true,0.0,0.0
305,305,w305,7.197441096342126e10,268280.47070821474,true,true,636.5435376952503,5.535572794278457,-0.9999993835272032,261,1.0,93,1.0,true,0.0,0.0
306,306,w306,7.197441096774168e10,268280.4707162668,true,true,636.5436282657682,5.535573173804786,-0.9999996604251397,81,1.0,273,1.0,true,0.0,0.0
307,307,w307,7.215074659002151e10,268608.9101091427,true,true,216.79521819436619,5.252893022184392,-1.0,92,0.9999999959758009,258,1.0,true,0.0,0.0
308,308,w308,7.222354657222734e10,268744.3889130103,true,true,24.28796225062757,5.70095885324834,-0.999999999197943,191,1.0,163,1.0,true,0.0,0.0
309,309,w309,7.222354668729991e10,268744.38912710326,true,true,24.28794881578877,5.700957241433461,-1.0,193,0.9999994323510984,161,1.0,true,0.0,0.0
310,310,w310,7.244812614596228e10,269161.8957912919,true,true,40.826249894551864,5.515401008050345,-0.9326509752014591,97,1.0,177,1.0,true,0.0,0.0
311,311,w311,7.259867526502611e10,269441.4134186245,true,true,95.86274802260485,5.474679109568841,-0.9999999682194327,102,1.0,182,1.0,true,0.0,0.0
312,312,w312,7.273055334178134e10,269686.02733879513,true,true,41.387520456677166,7.415534418875638,-1.0,107,0.999999779939292,247,1.0,true,0.0,0.0
313,313,w313,7.273055358262502e10,269686.0277853212,true,true,41.38752649766984,7.415536481300088,-1.0,257,0.9999997521747499,97,1.0,true,0.0,0.0
314,314,w314,7.327251881089937e10,270688.9706118433,true,true,63.33541721250834,6.129030666230144,-0.9999982158957068,107,1.0,247,1.0,true,0.0,0.0
315,315,w315,7.327251895835239e10,270688.97088420944,true,true,63.335465154336866,6.129034429708365,-1.0,97,0.9999999592188742,257,1.0,true,0.0,0.0
316,316,w316,7.376170588943521e10,271591.0637142452,true,true,46.77845719296705,5.75345447014382,-0.7957238955158878,163,1.0,177,1.0,true,0.0,0.0
317,317,w317,7.37775106332421e10,271620.15873871016,true,true,33.765683472430055,6.383177590217399,-0.9999998028039888,178,1.0,192,1.0,true,0.0,0.0
318,318,w318,7.396331178171384e10,271961.96752802376,true,true,625.0678632277172,6.545266700252051,-1.0,81,0.9999997080702157,273,1.0,true,0.0,0.0
319,319,w319,7.396331178707858e10,271961.96753788675,true,true,625.0677496922126,6.5452645302854275,-1.0,93,0.9999991024975843,261,1.0,true,0.0,0.0
320,320,w320,7.42758302584016e10,272535.9247115903,true,true,615.1323413887704,5.977309641804477,-1.0,193,0.9483292457098977,182,1.0,true,0.0,0.0
321,321,w321,7.481202939420978e10,273517.8776500903,true,true,677.4160993582601,7.236578887526315,-0.999999786681873,151,1.0,119,1.0,true,0.0,0.0
322,322,w322,7.522721161003387e10,274275.7947942798,true,true,1093.1597926227937,6.466524205771762,-0.9999959105277922,184,1.0,72,1.0,true,0.0,0.0
323,323,w323,7.544181981455492e10,274666.7431899154,true,true,434.0798512243923,5.367733446338764,-1.0,233,0.9999998757230405,113,1.0,true,0.0,0.0
324,324,w324,7.566569078335312e10,275073.9732932818,true,true,641.7703974729203,4.119758871405793,-0.7839648263872051,181,1.0,177,1.0,true,0.0,0.0
325,325,w325,7.63321779230107e10,276282.7861503693,true,true,9077.142746481966,5.53497960781856,-0.9999953391912353,179,1.0,147,1.0,true,0.0,0.0
326,326,w326,7.643854300965079e10,276475.21228792064,true,true,2131.1386874177238,5.766335913168883,-1.0,110,0.9999999254771227,124,1.0,true,0.0,0.0
327,327,w327,7.681494848121594e10,277155.0982414286,true,true,56.227224177293984,5.654163655667915,-0.9999999825354807,113,1.0,233,1.0,true,0.0,0.0
328,328,w328,7.684000897020134e10,277200.3047801379,true,true,77.48358484631395,7.992859107901629,-0.999999981476298,143,1.0,115,1.0,true,0.0,0.0
329,329,w329,7.732448878025406e10,278072.8120119874,true,true,1040.7929910191026,4.6684946313568005,-0.9999999054125538,79,1.0,275,1.0,true,0.0,0.0
330,330,w330,7.732448880450768e10,278072.81205559755,true,true,1040.7927297207352,4.668493306764318,-0.9999996092899454,65,1.0,289,1.0,true,0.0,0.0
331,331,w331,7.80715688103644e10,279412.90022181225,true,true,1057.8223954067216,4.9433871018950155,-1.0,145,0.9999998634906728,205,1.0,true,0.0,0.0
332,332,w332,7.834309498126434e10,279898.365449433,true,true,16.0459613702825,6.079252279471535,-0.9999992512765057,147,1.0,179,1.0,true,0.0,0.0
333,333,w333,7.834579680875002e10,279903.19185166503,true,true,401.0973983347827,4.845911238729687,-0.999982288324681,219,1.0,135,1.0,true,0.0,0.0
334,334,w334,7.834579681521141e10,279903.19186320726,true,true,401.0989304580368,4.845929901433133,-0.9999900642469749,225,1.0,129,1.0,true,0.0,0.0
335,335,w335,7.835288175943886e10,279915.8476389625,true,true,11.036651709043179,5.614206614509988,-0.8504636522359684,205,1.0,177,1.0,true,0.0,0.0
336,336,w336,7.921306728720972e10,281448.1609234811,true,true,1301.580697920246,6.868970722400037,-1.0,267,0.9999999073787859,171,1.0,true,0.0,0.0
337,337,w337,8.003788532222281e10,282909.67696814967,true,true,90.85505667802781,6.427307296997092,-1.0,225,0.9999999859338753,129,1.0,true,0.0,0.0
338,338,w338,8.003788540797115e10,282909.67711969686,true,true,90.85506226629734,6.427307036115778,-1.0,135,0.9999998476937416,219,1.0,true,0.0,0.0
339,339,w339,8.061998216404997e10,283936.5812361098,true,true,1661.1801362598098,6.446489090961336,-1.0,261,0.9005189589166275,191,1.0,true,0.0,0.0
340,340,w340,8.097831014518253e10,284566.8816731535,true,true,490.1540213654322,6.3203103018932705,-0.999999976129743,234,1.0,218,1.0,true,0.0,0.0
341,341,w341,8.097831016499527e10,284566.8817079656,true,true,490.15394965179536,6.320310437826963,-1.0,240,0.9999999436836294,114,1.0,true,0.0,0.0
342,342,w342,8.11936852116204e10,284945.0564786489,true,true,1551.7809649929761,5.005869909257213,-0.999999678640248,289,1.0,79,1.0,true,0.0,0.0
343,343,w343,8.18943499214623e10,286171.88876872987,true,true,811.2303825285952,6.1368618295362705,-0.9999998028076851,115,1.0,239,1.0,true,0.0,0.0
344,344,w344,8.189434993339073e10,286171.88878957124,true,true,811.2302226900051,6.136860919642722,-1.0,203,0.9999999558455803,235,1.0,true,0.0,0.0
345,345,w345,8.210142219038423e10,286533.4573664727,true,true,1200.8826433386125,5.684022936066517,-1.0,258,0.999999921277512,82,1.0,true,0.0,0.0
346,346,w346,8.23934153222766e10,287042.5322531081,true,true,39.679032727727645,7.8880030594002735,-1.0,250,0.9999999689165313,254,1.0,true,0.0,0.0
347,347,w347,8.240534457356816e10,287063.31108932773,true,true,43.28793207658007,7.852678063180198,-1.0,210,0.9999999878647479,130,1.0,true,0.0,0.0
348,348,w348,8.330299279924492e10,288622.5784640642,true,true,1056.2761839494017,5.447991009595526,-0.9999997872879695,129,1.0,135,1.0,true,0.0,0.0
349,349,w349,8.337320637316322e10,288744.188466475,true,true,32.320369337155704,6.1650826798374645,-0.9999999252978676,191,1.0,163,1.0,true,0.0,0.0
350,350,w350,8.337320642271086e10,288744.1885522735,true,true,32.32037082574957,6.165082714208591,-1.0,161,0.9999999496732755,193,1.0,true,0.0,0.0
351,351,w351,8.406533025695775e10,289940.218419173,true,true,94.14652462301997,6.147353427585154,-0.999999932007357,107,1.0,247,1.0,true,0.0,0.0
352,352,w352,8.406533039259497e10,289940.2186530785,true,true,94.14655927447517,6.147353103408826,-0.9999998525724156,257,1.0,97,1.0,true,0.0,0.0
353,353,w353,8.419869500708954e10,290170.1139109428,true,true,983.248050253917,6.544974826901392,-0.9999999990235507,245,1.0,77,1.0,true,0.0,0.0
354,354,w354,8.419899281873003e10,290170.62707781093,true,true,2349.9029979427523,6.38622363960899,-0.9999997956627916,147,1.0,175,1.0,true,0.0,0.0
355,355,w355,8.428129695007974e10,290312.41266966134,true,true,1497.4800423780277,4.633206642391673,-1.0,79,0.9999999493917157,275,1.0,true,0.0,0.0
356,356,w356,8.428129696511414e10,290312.41269555484,true,true,1497.4797493768601,4.633209225619465,-1.0,65,0.9999998093382877,289,1.0,true,0.0,0.0
357,357,w357,8.447199743653761e10,290640.66721045354,true,true,433.3097003185611,6.827425925963681,-0.9999996700334152,107,1.0,247,1.0,true,0.0,0.0
358,358,w358,8.447199748052238e10,290640.6672861222,true,true,433.3094627172186,6.8274251825306385,-1.0,97,0.9999995399193409,257,1.0,true,0.0,0.0
359,359,w359,8.529610542001457e10,292054.96986015246,true,true,341.0293535386654,5.49967320014696,-1.0,233,0.999993119394714,113,1.0,true,0.0,0.0
360,360,w360,8.529680123820314e10,292056.16110296856,true,true,556.7137230540188,5.0498071449922355,-0.999937891663952,233,1.0,121,1.0,true,0.0,0.0
361,361,w361,8.52968015102163e10,292056.161568655,true,true,556.7216717137459,5.0498796834588795,-0.999966193933601,113,1.0,241,1.0,true,0.0,0.0
362,362,w362,8.54337836188713e10,292290.5807905402,true,true,23.02241421556856,6.111326915302639,-1.0,248,0.9999999560079247,256,1.0,true,0.0,0.0
363,363,w363,8.547481555790808e10,292360.762685262,true,true,74.37173161398914,5.72349476338529,-1.0,121,0.9999997295626474,113,1.0,true,0.0,0.0
364,364,w364,8.60419350284666e10,293329.05588854745,true,true,434.43212746992975,4.29970588833366,-0.8641048603366027,180,1.0,177,1.0,true,0.0,0.0
365,365,w365,8.614567933115858e10,293505.84207330283,true,true,28.01959879080012,7.368498787777354,-0.9999991844334877,219,1.0,135,1.0,true,0.0,0.0
366,366,w366,8.61456795339648e10,293505.8424187921,true,true,28.019585268158107,7.368497238251691,-0.9999989221209068,129,1.0,225,1.0,true,0.0,0.0
367,367,w367,8.722655811504602e10,295341.42634423304,true,true,33.1331926720074,7.356883699523205,-1.0,162,0.9999999257166197,178,1.0,true,0.0,0.0
368,368,w368,8.732119331906148e10,295501.5961362332,true,true,41.43412966900693,5.8321673260943925,-0.9092846774298411,174,1.0,177,1.0,true,0.0,0.0
369,369,w369,8.766171223929857e10,296077.2065514307,true,true,1521.9975738135618,6.438935830080237,-0.9999997832372823,66,1.0,274,1.0,true,0.0,0.0
370,370,w370,8.766171224004762e10,296077.20655269566,true,true,1521.999918391352,6.438945665906707,-0.9999999572093351,94,1.0,276,1.0,true,0.0,0.0
371,371,w371,8.870630086600417e10,297836.03016761446,true,true,1175.1582822344083,5.466704049610673,-0.9999998502742555,154,1.0,74,1.0,true,0.0,0.0
372,372,w372,8.877104053482155e10,297944.69375174574,true,true,1481.2888430506578,5.454904161093321,-1.0,77,0.9999995101626432,109,1.0,true,0.0,0.0
373,373,w373,8.877104054379846e10,297944.69376681047,true,true,1481.2893524708652,5.4549059683036925,-0.9999999490344299,95,1.0,259,1.0,true,0.0,0.0
374,374,w374,8.978205940569006e10,299636.545510874,true,true,1468.4660476890674,5.662523796924744,-0.9999999173111586,271,1.0,111,1.0,true,0.0,0.0
375,375,w375,8.998157686401611e10,299969.29320184776,true,true,1242.0455129582876,5.750250850436892,-0.9999998514507265,184,1.0,282,1.0,true,0.0,0.0
376,376,w376,9.026001792467706e10,300433.050653015,true,true,1219.1708900400956,5.944636343567981,-1.0,121,0.9999997644624208,113,1.0,true,0.0,0.0
377,377,w377,9.027198601384451e10,300452.96805630747,true,true,16.51948877190673,6.150829086416579,-1.0,209,0.9999995734749365,145,1.0,true,0.0,0.0
378,378,w378,9.027198602748074e10,300452.96807900025,true,true,16.519479218907364,6.150826390150958,-1.0,205,0.9999986546386286,149,1.0,true,0.0,0.0
379,379,w379,9.093258010737688e10,301550.29449061543,true,true,1159.698782356921,4.722524408818631,-0.9999999432437457,275,1.0,79,1.0,true,0.0,0.0
380,380,w380,9.093258012721692e10,301550.29452351213,true,true,1159.6985919067993,4.722523860410025,-1.0,65,0.99999957051326,289,1.0,true,0.0,0.0
381,381,w381,9.103243226981747e10,301715.8137549596,true,true,1320.761171713939,3.7379303784952103,-0.8499623059866084,170,1.0,289,1.0,true,0.0,0.0
382,382,w382,9.215892640007967e10,303576.8871308876,true,true,2335.562462419418,9.025446402206036,-0.9999999811371846,266,1.0,198,1.0,true,0.0,0.0
383,383,w383,9.24085762048163e10,303987.78956533154,true,true,1526.2821357472965,7.485217495803158,-1.0,176,0.9999999790991576,162,1.0,true,0.0,0.0
384,384,w384,9.249627773395796e10,304132.0070856699,true,true,13.764941556727383,5.665132001525491,-0.8189297371704654,163,1.0,177,1.0,true,0.0,0.0
385,385,w385,9.24970341807713e10,304133.25069905014,true,true,29.47763236618832,6.2366792858516815,-1.0,176,0.99999798272046,192,1.0,true,0.0,0.0
386,386,w386,9.252610751995938e10,304181.0439852546,true,true,2116.5505747344737,5.515227845221674,-0.9999968777451775,205,1.0,149,1.0,true,0.0,0.0
387,387,w387,9.252610752446756e10,304181.04399266496,true,true,2116.5538539120025,5.515236186208821,-0.999999804074221,209,1.0,145,1.0,true,0.0,0.0
388,388,w388,9.350831628331525e10,305791.29530337395,true,true,1932.1290295265019,4.464349287522586,-0.5694001804622644,230,1.0,65,1.0,true,0.0,0.0
389,389,w389,9.40444119308534e10,306666.61365537235,true,true,22.301223340900883,7.349701361143981,-1.0,219,0.9999997691828897,135,1.0,true,0.0,0.0
390,390,w390,9.404441197010303e10,306666.6137193663,true,true,22.30122335549358,7.34970149450053,-1.0,129,0.9999999092939521,225,1.0,true,0.0,0.0
391,391,w391,9.414304912361565e10,306827.393046344,true,true,6614.36711609257,4.789611853616891,-0.9999997973552102,277,1.0,109,1.0,true,0.0,0.0
392,392,w392,9.493650772620638e10,308117.68486441404,true,true,12.78130458696395,5.780808658001569,-1.0,192,0.9999999906890452,178,1.0,true,0.0,0.0
393,393,w393,9.493823790117612e10,308120.4925044359,true,true,11.88210398229937,5.655458057646377,-0.9619129273409691,193,1.0,177,1.0,true,0.0,0.0
394,394,w394,9.574644480331534e10,309429.2242231094,true,true,2239.399529000502,5.725716726093217,-1.0,192,0.9999999893560213,176,1.0,true,0.0,0.0
395,395,w395,9.62985209933059e10,310320.02995827695,true,true,1213.5191671639016,4.63803956316264,-0.9999995371293431,233,1.0,121,1.0,true,0.0,0.0
396,396,w396,9.629852101659637e10,310320.0299958035,true,true,1213.519451559803,4.638040561203547,-0.9999999242360531,113,1.0,241,1.0,true,0.0,0.0
397,397,w397,9.660254028707176e10,310809.49195137486,true,true,3128.0997069082578,5.557115017407411,-1.0,200,0.9999999696454651,280,1.0,true,0.0,0.0
398,398,w398,9.696612779234404e10,311393.8467477224,true,true,1195.3434264007917,5.0696727062019304,-0.8065027944826544,174,1.0,177,1.0,true,0.0,0.0
399,399,w399,9.75992011174874e10,312408.70845334546,true,true,2080.628345882377,6.354411397778424,-1.0,229,0.9999999433807794,125,1.0,true,0.0,0.0
400,400,w400,9.759920111965038e10,312408.70845680725,true,true,2080.6283692042957,6.354411452342875,-0.9999999892571015,279,1.0,75,1.0,true,0.0,0.0
401,401,w401,9.890827907371355e10,314496.86655627197,true,true,2328.6967153951873,5.563310353255549,-1.0,261,0.7001222972662192,228,1.0,true,0.0,0.0
402,402,w402,9.903698807145547e10,314701.42686593503,true,true,676.6566776401755,3.2338314777061026,-0.9999999600789461,79,1.0,275,1.0,true,0.0,0.0
403,403,w403,9.903698840227986e10,314701.4273915513,true,true,676.6563754471327,3.2338300472919363,-1.0,65,0.9999990961939859,289,1.0,true,0.0,0.0
404,404,w404,9.909573050226543e10,314794.7434476399,true,true,1511.576101731807,6.573573623300229,-0.9999990117247636,78,1.0,288,1.0,true,0.0,0.0
405,405,w405,9.91217055147018e10,314835.9978063211,true,true,1644.4978725269789,6.702472956527567,-1.0,283,0.9999999052216697,73,1.0,true,0.0,0.0
406,406,w406,1.0059508430705898e11,317167.281268196,true,true,1077.049160022452,7.601221380203952,-0.99999987888655,179,1.0,147,1.0,true,0.0,0.0
407,407,w407,1.0077822264672832e11,317455.8593674533,true,true,870.3692665689546,6.576943497372828,-0.8952038333626533,149,1.0,177,1.0,true,0.0,0.0
408,408,w408,1.0100116489136838e11,317806.80435032916,true,true,2290.0297273793567,5.067930721757312,-0.9999999963104542,288,1.0,66,1.0,true,0.0,0.0
409,409,w409,1.0100116489601308e11,317806.80435763655,true,true,2290.0297351916756,5.0679307212993505,-0.9999999938704485,94,1.0,260,1.0,true,0.0,0.0
410,410,w410,1.0103507043762923e11,317860.1428893362,true,true,3041.176395897826,2.6835684956479255,-1.0,289,0.9999996967522172,275,1.0,true,0.0,0.0
411,411,w411,1.0239856268708098e11,319997.7541906833,true,true,7739.482555392164,6.851135245611383,-1.0,85,0.9999999883207836,141,1.0,true,0.0,0.0
412,412,w412,1.0280271343243048e11,320628.6222913208,true,true,1490.7227366747484,5.887204243645404,-1.0,280,0.9999999494386281,200,1.0,true,0.0,0.0
413,413,w413,1.0366462690329274e11,321969.9161463579,true,true,2269.6327071061946,6.411444376383604,-1.0,230,0.9999999800788498,124,1.0,true,0.0,0.0
414,414,w414,1.0366462691394072e11,321969.9161628936,true,true,2269.6316567285826,6.411441590468958,-1.0,68,0.9999995381516482,244,1.0,true,0.0,0.0
415,415,w415,1.0418147244341579e11,322771.5483796795,true,true,1329.4423706577877,7.338264213216805,-0.9999999996554796,151,1.0,203,1.0,true,0.0,0.0
416,416,w416,1.041814724697136e11,322771.548420417,true,true,1329.4422993838134,7.33826381479351,-1.0,211,0.9999998858572334,143,1.0,true,0.0,0.0
417,417,w417,1.0430859386296307e11,322968.41000779485,true,true,2313.542919366089,4.882031623492125,-0.9999990064817218,65,1.0,275,1.0,true,0.0,0.0
418,418,w418,1.0478486031838792e11,323704.89696386724,true,true,767.3845858607626,4.342785769076407,-0.8650742308129453,184,1.0,65,1.0,true,0.0,0.0
419,419,w419,1.0495587712342064e11,323968.94468979683,true,true,2243.2713491397726,3.121692565749428,-0.9999998628556289,79,1.0,275,1.0,true,0.0,0.0
420,420,w420,1.0495587714962259e11,323968.9447302358,true,true,2243.269192890779,3.12168991242214,-0.9999977781649816,65,1.0,289,1.0,true,0.0,0.0
421,421,w421,1.0641289431381758e11,326209.8930348643,true,true,1996.6091532196826,6.322729802972519,-1.0,67,0.9999999225981197,95,1.0,true,0.0,0.0
422,422,w422,1.0713763429592589e11,327318.85722629225,true,true,4464.570712357485,5.992151738609062,-0.9999999440147193,83,1.0,271,1.0,true,0.0,0.0
423,423,w423,1.0713763430153322e11,327318.8572348578,true,true,4464.569491611949,5.992150154686039,-0.9999999264128884,263,1.0,231,1.0,true,0.0,0.0
424,424,w424,1.0777225873495662e11,328286.85434381414,true,true,1834.187332061649,6.76812178391417,-1.0,169,0.9999998876400027,199,1.0,true,0.0,0.0
