index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
232.0,1.2701720428681279e11,0.0,11777.214742085649,1.0,1.0,1.0
233.0,1.2897725441873238e11,0.0,11867.736171033452,1.0,1.0,1.0
234.0,1.3607247886749065e11,0.0,12189.796836834475,1.0,1.0,1.0
235.0,1.3607247887549466e11,0.0,12189.796837192987,1.0,1.0,1.0
236.0,1.4613538361469202e11,0.0,12632.491397473566,1.0,1.0,1.0
237.0,1.4831550363099457e11,0.0,12726.37143749333,1.0,1.0,1.0
238.0,1.613602359472876e11,0.0,13274.237366208201,1.0,1.0,1.0
239.0,1.6136023680927643e11,0.0,13274.23740166379,1.0,1.0,1.0
240.0,1.7832881415888464e11,0.0,13954.750626990866,1.0,1.0,1.0
241.0,1.8086685761242334e11,0.0,14053.704440921128,1.0,1.0,1.0
242.0,2.015384190282035e11,0.0,14835.091963948122,1.0,1.0,1.0
243.0,2.0153842046303073e11,0.0,14835.092016756402,1.0,1.0,1.0
244.0,2.1989796091562585e11,0.0,15496.082515263766,1.0,1.0,1.0
245.0,2.2388964332973904e11,0.0,15636.095756808187,1.0,1.0,1.0
246.0,2.2388964395934543e11,0.0,15636.09577879354,1.0,1.0,1.0
247.0,2.2396029861199966e11,0.0,15638.562788322448,1.0,1.0,1.0
248.0,2.2486271278363034e11,0.0,15670.037726812412,1.0,1.0,1.0
249.0,2.2763854165037836e11,0.0,15766.460841996632,1.0,1.0,1.0
250.0,2.2771188115195056e11,0.0,15769.000419111224,1.0,1.0,1.0
251.0,2.2976868074911603e11,0.0,15840.05679844724,1.0,1.0,1.0
252.0,2.2976868116315613e11,0.0,15840.056812719027,1.0,1.0,1.0
253.0,2.3072266650305026e11,0.0,15872.906218501099,1.0,1.0,1.0
254.0,2.3347533225330203e11,0.0,15967.31232301184,1.0,1.0,1.0
255.0,2.3716454217827936e11,0.0,16092.96989553765,1.0,1.0,1.0
256.0,2.4231736115423502e11,0.0,16266.85459394116,1.0,1.0,1.0
257.0,2.4231736159360974e11,0.0,16266.854608688853,1.0,1.0,1.0
258.0,2.49873922831787e11,0.0,16518.54484306385,1.0,1.0,1.0
259.0,2.5424873534962326e11,0.0,16662.521387886907,1.0,1.0,1.0
260.0,2.6045851530128342e11,0.0,16864.776865081894,1.0,1.0,1.0
261.0,2.6045851587364948e11,0.0,16864.77688361234,1.0,1.0,1.0
262.0,2.6506376153437228e11,0.0,17013.21920141907,1.0,1.0,1.0
263.0,2.6506376156316132e11,0.0,17013.219202342985,1.0,1.0,1.0
264.0,2.760995269143532e11,0.0,17363.775032822603,1.0,1.0,1.0
265.0,2.8144726748579474e11,0.0,17531.127062869855,1.0,1.0,1.0
266.0,2.964021233520752e11,0.0,17990.862088862392,1.0,1.0,1.0
267.0,2.964021233620622e11,0.0,17990.862089165486,1.0,1.0,1.0
268.0,2.9680755113225916e11,0.0,18003.16210659747,1.0,1.0,1.0
269.0,3.006597438793956e11,0.0,18119.61479492045,1.0,1.0,1.0
270.0,3.144017335357468e11,0.0,18529.0769608482,1.0,1.0,1.0
271.0,3.213215213601628e11,0.0,18731.873940567122,1.0,1.0,1.0
