index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
330.0,1.0298750856980334e11,0.0,1060.4827172482596,1.0,1.0,1.0
331.0,1.0331012690968932e11,0.0,1062.1424508293637,1.0,1.0,1.0
332.0,1.0332507879239212e11,0.0,1062.2193090002281,1.0,1.0,1.0
333.0,1.0338655485232962e11,0.0,1062.5352601149007,1.0,1.0,1.0
334.0,1.0350564771632072e11,0.0,1063.1470608820882,1.0,1.0,1.0
335.0,1.0369812189423814e11,0.0,1064.1350906182356,1.0,1.0,1.0
336.0,1.0489412599058527e11,0.0,1070.2541080590117,1.0,1.0,1.0
337.0,1.051630192461746e11,0.0,1071.625013784312,1.0,1.0,1.0
338.0,1.0541705599007051e11,0.0,1072.9185669991782,1.0,1.0,1.0
339.0,1.060139922405671e11,0.0,1075.9520413415241,1.0,1.0,1.0
340.0,1.0631957222923358e11,0.0,1077.501614264791,1.0,1.0,1.0
341.0,1.0672322575500471e11,0.0,1079.545101070192,1.0,1.0,1.0
342.0,1.0678768773322823e11,0.0,1079.8710802900744,1.0,1.0,1.0
343.0,1.0722844281155852e11,0.0,1082.0973133236303,1.0,1.0,1.0
344.0,1.0732923727222137e11,0.0,1082.605778209528,1.0,1.0,1.0
345.0,1.0757792517272241e11,0.0,1083.8592818655604,1.0,1.0,1.0
346.0,1.0767874184300266e11,0.0,1084.3670323859856,1.0,1.0,1.0
347.0,1.0786568972628674e11,0.0,1085.3079433096632,1.0,1.0,1.0
348.0,1.0799596235699388e11,0.0,1085.9631250361924,1.0,1.0,1.0
349.0,1.0852205653065514e11,0.0,1088.6050051854227,1.0,1.0,1.0
350.0,1.0858715510450276e11,0.0,1088.931464207537,1.0,1.0,1.0
351.0,1.094053322573454e11,0.0,1093.026179123909,1.0,1.0,1.0
352.0,1.0970151960507198e11,0.0,1094.5047254751282,1.0,1.0,1.0
353.0,1.0978227009144933e11,0.0,1094.907479834998,1.0,1.0,1.0
354.0,1.1009332452234685e11,0.0,1096.4575248426304,1.0,1.0,1.0
355.0,1.1018425333526761e11,0.0,1096.910227147656,1.0,1.0,1.0
356.0,1.1143322008495926e11,0.0,1103.1095880862222,1.0,1.0,1.0
