mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
30.0,30.0,1.766366189032268e11,0.0,1.0,0.0,0.0,1.0,2.7444670351581912,1.4356249525866293e11,0.8127561318020329,3667.843411384997,2.554875773631881e-8,0.29614352127030946,1.0
31.0,31.0,1.938866257006486e11,0.0,1.0,0.0,0.0,1.0,3.3263172187206957,7.673671363165549e11,3.9578136663692858,4263.659288773187,5.556218247581863e-9,1.1898485340166878,1.0
32.0,32.0,1.9591074652442084e11,0.0,1.0,0.0,0.0,1.0,2.563602497813224,5.938999997175449e11,3.0314825044764175,4405.317281099365,7.417607808023444e-9,1.1825087965323404,1.0
33.0,33.0,2.0629395225789453e11,0.0,1.0,0.0,0.0,1.0,2.8235531725770433,5.061454738630054e11,2.453515812014882,3546.847849648595,7.0075660710315746e-9,0.868946204322963,1.0
34.0,34.0,2.1237818494885706e11,0.0,1.0,0.0,0.0,1.0,3.5637140559178353,1.6745216576155536e11,0.7884621752613254,4024.336459549252,2.4032752525158337e-8,0.22124731751472043,1.0
35.0,35.0,2.2331400957902728e11,0.0,1.0,0.0,0.0,1.0,4.006824158966801,2.912394522246539e11,1.3041700898114132,7562.809218886916,2.59676673648362e-8,0.32548722830594745,1.0
36.0,36.0,2.2618017080505627e11,0.0,1.0,0.0,0.0,1.0,2.5328320833762152,1.293746862496101e11,0.5719983564851436,5049.418541021068,3.902941670736833e-8,0.22583350875857555,1.0
37.0,37.0,2.3884125364665497e11,0.0,1.0,0.0,0.0,1.0,3.119985524964965,2.815301003987107e11,1.1787331380297965,3554.422050140471,1.2625371301563963e-8,0.3778008354840149,1.0
38.0,38.0,2.6497752200644577e11,0.0,1.0,0.0,0.0,1.0,2.6915168445338176,5.694213321550333e11,2.1489420270798223,4707.101827678993,8.266465537282199e-9,0.798412995796067,1.0
39.0,39.0,2.6873197377058243e11,0.0,1.0,0.0,0.0,1.0,2.9003498020414256,1.8877236292296982e11,0.702455909088805,2908.7709016260746,1.540888113271376e-8,0.24219696141285368,1.0
40.0,40.0,3.0497024583694824e11,0.0,1.0,0.0,0.0,1.0,3.191620858135697,3.5779984625203485e11,1.1732287031261417,4031.4866936549474,1.1267435511459557e-8,0.36759651452192005,1.0
41.0,41.0,3.9293125862200006e11,0.0,1.0,0.0,0.0,1.0,3.0725744912198776,1.1164005529394896e11,0.2841210762953759,6866.679429507326,6.150730946368054e-8,0.092470036807008,1.0
42.0,42.0,4.1977269005103827e11,0.0,1.0,0.0,0.0,1.0,2.732536277189282,5.335402406234911e11,1.2710217989726709,8022.783704676511,1.5036885868816842e-8,0.46514361385901104,1.0
43.0,43.0,5.459664629208823e11,0.0,1.0,0.0,0.0,1.0,2.2793482810586108,1.0021310364688324e11,0.183551757060679,10571.619111873117,1.0549138512987177e-7,0.08052817491122112,1.0
44.0,44.0,5.855683680171068e11,0.0,1.0,0.0,0.0,1.0,2.4973964712572743,1.501369608898228e11,0.2563952726489952,2884.1196506191386,1.9209924220231663e-8,0.1026650255976045,1.0
45.0,45.0,6.961425695663271e11,0.0,1.0,0.0,0.0,1.0,3.513121839464976,1.2781840598812441e12,1.8360952444193184,4955.988885536815,3.877367145414462e-9,0.52263921615054,1.0
46.0,46.0,1.0357241271011807e18,0.0,1.0,0.0,0.0,1.0,2.7530709826934285,4.4456968304831e18,4.2923561536853105,11086.778345351317,2.4938224013234277e-15,1.5591156859624244,1.0
47.0,47.0,1.0380192376682296e18,0.0,1.0,0.0,0.0,1.0,2.7819973376996225,4.4455354648961905e18,4.282710092042692,13257.456919587721,2.982195738685284e-15,1.5394371640858502,1.0
48.0,48.0,1.832694456828628e18,0.0,1.0,0.0,0.0,1.0,3.5561275545514435,6.296430383457679e18,3.435613808945155,13266.462617584897,2.1069815450416577e-15,0.96611096093782,1.0
49.0,49.0,1.8612433530693834e18,0.0,1.0,0.0,0.0,1.0,3.5485918718078016,6.307370931175997e18,3.3887943351279035,14395.234138096042,2.282287548199116e-15,0.9549687474771534,1.0
50.0,50.0,4.244458437189055e18,0.0,1.0,0.0,0.0,1.0,3.115957060138889,4.529004673699821e18,1.0670394682199336,21169.862602759033,4.6742858813314075e-15,0.3424435727533331,1.0
51.0,51.0,4.693442921318183e18,0.0,1.0,0.0,0.0,1.0,3.287617873874936,7.580846741355894e18,1.6151995173783338,20121.867936288352,2.654303486511244e-15,0.4912978269809034,1.0
52.0,52.0,4.71955687568147e18,0.0,1.0,0.0,0.0,1.0,3.2417112783223505,7.613352496856126e18,1.6131498565226654,17836.071261942514,2.342735512286838e-15,0.49762292752903714,1.0
53.0,53.0,6.410801188359062e18,0.0,1.0,0.0,0.0,1.0,3.3985597580575093,5.01188483207065e18,0.7817875932841883,21384.67892921163,4.266793760377888e-15,0.2300349703814033,1.0
54.0,54.0,8.853141521714459e18,0.0,1.0,0.0,0.0,1.0,4.162487853088744,5.83143286324223e18,0.6586851513600279,17853.361357421236,3.061573677707556e-15,0.1582431407868867,1.0
55.0,55.0,2.172795636236254e19,0.0,1.0,0.0,0.0,1.0,3.43873975446976,8.930539107970098e18,0.41101606423693415,40551.87700468353,4.540809520501713e-15,0.11952520213333538,1.0
56.0,56.0,2.1736373493615915e19,0.0,1.0,0.0,0.0,1.0,3.532786383257068,8.076394173262287e18,0.3715612531057384,42562.492300514816,5.2699870000677056e-15,0.10517512603271978,1.0
57.0,57.0,Inf,0.0,0.0,1.0,0.0,1.0,1.4200568832726561,2.1157631597476215e13,2.2575516013453585e-17,NaN,NaN,1.5897613876865386e-17,0.0
58.0,58.0,Inf,0.0,0.0,1.0,0.0,1.0,1.9405904392899027,7.013230283257831e15,5.854640507822691e-17,NaN,NaN,3.016937726419497e-17,0.0
59.0,59.0,Inf,0.0,0.0,1.0,0.0,1.0,1.828829878506501,4.045330805508118e16,4.2759626956153705e-17,NaN,NaN,2.338086634448088e-17,0.0
60.0,60.0,Inf,0.0,0.0,1.0,0.0,1.0,2.839460461825296,6.931572061190874e17,3.9239750106367794e-16,NaN,NaN,1.3819438810267224e-16,0.0
61.0,61.0,Inf,0.0,0.0,1.0,0.0,1.0,2.1599088337531054,1.0486005001023741e18,1.8413403515266656e-16,NaN,NaN,8.525083664420743e-17,0.0
62.0,62.0,Inf,0.0,0.0,1.0,0.0,1.0,2.691181561957176,9.020937868447035e17,3.8797281695798857e-16,NaN,NaN,1.4416448984431703e-16,0.0
63.0,63.0,Inf,0.0,0.0,1.0,0.0,1.0,2.3060685056082018,1.1887531204080256e18,5.31268019841992e-16,NaN,NaN,2.3037824702517913e-16,0.0
64.0,64.0,Inf,0.0,0.0,1.0,0.0,1.0,2.316492847978381,2.5401063644894237e17,5.435627485546941e-16,NaN,NaN,2.3464900788667014e-16,0.0
65.0,65.0,Inf,0.0,0.0,1.0,0.0,1.0,2.3255969647578763,2.322769485869859e18,6.214812977151672e-16,NaN,NaN,2.6723516891925046e-16,0.0
66.0,66.0,Inf,0.0,0.0,1.0,0.0,1.0,3.0086012623098592,7.087189853599364e18,1.46588585683098e-15,NaN,NaN,4.872316831063028e-16,0.0
67.0,67.0,Inf,0.0,0.0,1.0,0.0,1.0,2.167907314837428,1.9697453415027146e18,6.616706838742224e-16,NaN,NaN,3.052117031690726e-16,0.0
68.0,68.0,Inf,0.0,0.0,1.0,0.0,1.0,3.052450952083874,5.111428687682962e18,2.786529104756118e-15,NaN,NaN,9.128825158857298e-16,0.0
69.0,69.0,Inf,0.0,0.0,1.0,0.0,1.0,3.4273872337265368,7.083014170873481e18,2.766175602943163e-15,NaN,NaN,8.070799750092872e-16,0.0
70.0,70.0,Inf,0.0,0.0,1.0,0.0,1.0,3.3480128099655997,2.814068450935009e18,2.3247045815892416e-15,NaN,NaN,6.943535504612145e-16,0.0
71.0,71.0,Inf,0.0,0.0,1.0,0.0,1.0,2.3408270231614363,3.910725966968986e18,1.9305093640365594e-15,NaN,NaN,8.247125246483541e-16,0.0
72.0,72.0,Inf,0.0,0.0,1.0,0.0,1.0,1.9713130973037232,1.9662454272432535e18,1.0296275857371347e-15,NaN,NaN,5.223054557621591e-16,0.0
73.0,73.0,Inf,0.0,0.0,1.0,0.0,1.0,2.9319703861753696,5.459012138401778e18,2.742391026375846e-15,NaN,NaN,9.353406293960487e-16,0.0
74.0,74.0,Inf,0.0,0.0,1.0,0.0,1.0,2.4682720381541365,4.0676532422244076e18,2.5293876407462185e-15,NaN,NaN,1.0247604808738126e-15,0.0
75.0,75.0,Inf,0.0,0.0,1.0,0.0,1.0,3.2412662520437308,5.965343681077785e18,4.029857820386355e-15,NaN,NaN,1.2432973742423628e-15,0.0
