mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
185.0,185.0,9.610930745671983e10,310015.01166349964,10244.577284726687,2615.44516628868,3.0,16.0,0.0780004302609301,2.084209145348139e-7,1.0
186.0,186.0,9.621663420726613e10,310188.06264469,10250.295827649785,2615.44516628868,16.0,3.0,0.07153935201886229,3.120283762915275e-7,1.0
187.0,187.0,9.710814769901666e10,311621.8023486429,10297.67436304558,2684.5323970963054,4.0,16.0,0.08501680964886434,2.354949597297439e-7,1.0
188.0,188.0,9.866175638060959e10,314104.69016015914,10379.722441743115,2881.9244851180924,16.0,6.0,0.0988356857066097,2.010031260748798e-7,1.0
189.0,189.0,9.883486650336646e10,314380.13057979103,10388.824486999294,3326.0566831671135,9.0,16.0,0.10338694722849805,2.16601309495509e-7,1.0
190.0,190.0,9.975208896201822e10,315835.54100515385,10436.919140556944,2773.3588367061097,5.0,16.0,0.11109660456844025,2.586583670316769e-7,1.0
191.0,191.0,1.0002267264055898e11,316263.61257748096,10451.064946860219,2881.9244851180924,6.0,16.0,0.06834644730081356,2.3718292860600087e-7,1.0
192.0,192.0,1.0079015186233353e11,317474.6475899037,10491.084111457129,3010.229342332254,16.0,7.0,0.0763320675631579,2.2529268310665505e-7,1.0
193.0,193.0,1.009329247290511e11,317699.42513176054,10498.511980472462,3355.665496370382,12.0,14.0,0.06470223630529291,2.616310871660923e-7,1.0
194.0,194.0,1.0353906963265028e11,321774.8741475168,10633.186918269334,3010.229342332254,7.0,16.0,0.09379896468875086,5.260566115373671e-7,1.0
195.0,195.0,1.0377167906736012e11,322136.11884940835,10645.12440235234,2881.9244851180924,6.0,16.0,0.10119361351977922,2.0599958292665255e-7,1.0
196.0,196.0,1.0391555558379271e11,322359.35783499863,10652.501429124599,2881.9244851180924,16.0,6.0,0.08220839832969448,4.182745947256023e-7,1.0
197.0,197.0,1.0616527260148788e11,325830.1284434696,10767.194513002203,3010.229342332254,7.0,16.0,0.08428646227622485,2.4751089744681565e-7,1.0
198.0,198.0,1.0622239822020088e11,325917.778312569,10770.090940027356,3335.926287568203,13.0,13.0,0.11709445630655702,2.80501723233522e-7,1.0
199.0,199.0,1.080491817521448e11,328708.3536391261,10862.306682898532,3089.186177540969,12.0,13.0,0.12611526101150666,2.9563015739523854e-7,1.0
200.0,200.0,1.0911806499890724e11,330330.2362771341,10915.902481188017,3010.229342332254,16.0,7.0,0.05752075491924554,2.644659854333408e-7,1.0
201.0,201.0,1.097381993071484e11,331267.5645262427,10946.876889935596,3513.5791667878116,16.0,10.0,0.10067943972422992,2.2932944857003897e-7,1.0
202.0,202.0,1.108465924262589e11,332936.3188753352,11002.0215837579,3010.229342332254,7.0,16.0,0.03728478402079871,1.9831907991422385e-7,1.0
203.0,203.0,1.1275803780408852e11,335794.63635396044,11096.475894718316,3158.273408348595,8.0,16.0,0.07296806287843134,3.983651057148035e-7,1.0
204.0,204.0,1.1284214478101074e11,335919.8487452189,11100.613591187817,3326.0566831671135,9.0,16.0,0.09560099704291328,2.1245437626047371e-7,1.0
205.0,205.0,1.1602149345228001e11,340619.27933145536,11255.908264102447,3020.0989467333434,15.0,9.0,0.04949147806858773,1.9657280311649643e-7,1.0
206.0,206.0,1.1679968385724513e11,341759.6872910044,11293.593527841864,3720.840859210688,11.0,16.0,0.13529142658938256,2.1938818676966617e-7,1.0
207.0,207.0,1.1949330441110529e11,345678.03576609446,11423.077011774321,3020.0989467333434,9.0,15.0,0.03933698452823798,2.1198069938145175e-7,1.0
208.0,208.0,1.2032483846992792e11,346878.7085854765,11462.753753316054,3641.884024001973,12.0,15.0,0.07202275450003502,2.217084008967144e-7,1.0
209.0,209.0,1.2310470296203545e11,350862.79791684303,11594.409671671201,3335.926287568203,13.0,13.0,0.10427164048293094,3.1527402758269973e-7,1.0
210.0,210.0,1.2419775712481357e11,352417.02161617216,11645.769651693116,3641.884024001973,12.0,15.0,0.06227725210929268,1.8653453243616836e-7,1.0
211.0,211.0,1.2524608893922095e11,353901.24178818724,11694.816335523585,3513.5791667878116,16.0,10.0,0.13230876839623604,2.0108502725554158e-7,1.0
212.0,212.0,1.2874024222712097e11,358803.90497752524,11856.826915832755,3128.6645951453265,11.0,14.0,0.05577052042570842,2.5937311632216644e-7,1.0
213.0,213.0,1.2946024178826161e11,359805.83901357354,11889.936250156334,3335.926287568203,13.0,13.0,0.060711804502936624,2.8908690999410414e-7,1.0
214.0,214.0,1.3358555266358444e11,365493.5740387024,12077.889861587337,3414.883122776918,15.0,11.0,0.0730120669257453,3.0360179751373146e-7,1.0
215.0,215.0,1.386145935706289e11,372309.8085877256,12303.135217460902,3355.665496370382,12.0,14.0,0.07562969593753838,4.671987924474698e-7,1.0
216.0,216.0,1.3870289754592184e11,372428.3790823705,12307.053429645403,3720.840859210688,11.0,16.0,0.13990157696036853,2.6107630193015105e-7,1.0
217.0,217.0,1.397274980640071e11,373801.4152782291,12352.425991921415,3720.840859210688,11.0,16.0,0.15007203116939127,2.1082565636493282e-7,1.0
218.0,218.0,1.4511894953920267e11,380944.81167119555,12588.482549410364,3641.884024001973,12.0,15.0,0.07933183452215649,2.917025530818447e-7,1.0
219.0,219.0,1.4953823442190015e11,386701.73832283216,12778.722627427005,3641.884024001973,12.0,15.0,0.0923972291232296,8.731610674484298e-7,1.0
220.0,220.0,1.557850285559883e11,394696.12178990094,13042.90041298864,3513.5791667878116,16.0,10.0,0.02185208412879485,1.8638155639741225e-7,1.0
221.0,221.0,1.564525472025511e11,395540.8287428127,13070.814111798307,3355.665496370382,14.0,12.0,0.043946016853671936,5.300272401782874e-7,1.0
222.0,222.0,1.6206821947099704e11,402576.9733491932,13303.326488601591,3335.926287568203,13.0,13.0,0.07084121509071792,2.565983460779812e-7,1.0
223.0,223.0,1.7283544038703513e11,415734.81979145686,13738.133093788338,3602.405606397616,13.0,14.0,0.02974745330795324,2.0373469901475535e-7,1.0
224.0,224.0,1.7371360200762778e11,416789.6375962672,13772.989994635496,3602.405606397616,13.0,14.0,0.0356110413948919,1.5141196127001483e-7,1.0
225.0,225.0,1.8652329395162402e11,431883.426345147,14271.770632797228,3513.5791667878116,16.0,10.0,0.01309170412737437,6.220509637213168e-7,1.0
226.0,226.0,3.846153845894417e12,1.9611613513156986e6,64807.40698189292,3207.6214303540414,18.0,1.0,0.003387397122618384,9.961317334186363e-8,1.0
227.0,227.0,3.8461538459045493e12,1.9611613513182818e6,64807.40698197828,3207.6214303540414,1.0,18.0,0.0032230077346589634,9.53429451723319e-8,1.0
228.0,228.0,3.8461538459140005e12,1.9611613513206914e6,64807.40698205791,3237.230243557309,2.0,18.0,0.0015218064424134161,1.044409600939292e-7,1.0
229.0,229.0,3.8467549061690903e12,1.9613145862326855e6,64812.47069458659,78.95683520871486,2.0,2.0,0.008309545361644554,8.086720446534066e-7,1.0
230.0,230.0,3.846886486022286e12,1.961348129736862e6,64813.57915388052,49.34802200544679,1.0,2.0,0.006851843989477559,1.2153879151229916e-7,1.0
231.0,231.0,3.846887136889894e12,1.9613482956603842e6,64813.58463689355,49.34802200544679,2.0,1.0,0.006792192863600407,1.355805712816719e-6,0.0
232.0,232.0,3.8469176975099688e12,1.9613560863621803e6,64813.84208393208,3572.7967931943476,1.0,19.0,0.0062006269604564035,3.8592274864429997e-7,1.0
233.0,233.0,3.8472363182687417e12,1.9614373092884568e6,64816.52612991123,98.69604401089359,1.0,3.0,0.00337722407410009,1.7852259216071975e-6,0.0
234.0,234.0,3.8477370860945234e12,1.9615649584182838e6,64820.74434943816,128.30485721416164,3.0,2.0,0.0066291343260005626,6.706821962856616e-8,1.0
235.0,235.0,3.847737244366883e12,1.9615649987616732e6,64820.74568260254,128.30485721416164,2.0,3.0,0.006597966954161447,1.2407050898760292e-6,0.0
236.0,236.0,3.847913922583965e12,1.9616100332594053e6,64822.23386664246,19.739208802178716,1.0,1.0,0.48798386517375975,2.3134943424409565e-7,1.0
237.0,237.0,3.848355630572399e12,1.9617226181528312e6,64825.95428210108,197.39208802178717,4.0,2.0,0.004166647909969698,8.279853394783944e-8,1.0
238.0,238.0,3.849078329470629e12,1.9619068095785358e6,64832.04096572872,246.74011002723395,3.0,4.0,0.0019583612593650356,3.034632531969974e-7,1.0
239.0,239.0,3.8490823745442285e12,1.9619078404818685e6,64832.07503236571,246.74011002723395,3.0,4.0,0.0019580490667843006,2.68781851366504e-7,1.0
240.0,240.0,3.849253684921081e12,1.9619514991255724e6,64833.517750726896,19.739208802178716,1.0,1.0,0.33937121617303156,1.990893910380799e-7,1.0
241.0,241.0,3.849267029550651e12,1.9619548999787562e6,64833.63013335988,3237.230243557309,18.0,2.0,0.006223227659045805,4.012956873841927e-7,1.0
242.0,242.0,3.849453481533138e12,1.9620024162913607e6,64835.20033002278,78.95683520871486,2.0,2.0,0.018421645995101456,9.155301797836166e-8,1.0
243.0,243.0,3.8506038625722573e12,1.9622955594334553e6,64844.887369236014,335.5665496370382,5.0,3.0,0.004880007751698529,6.793354424062592e-8,1.0
244.0,244.0,3.8506479967146733e12,1.9623068049402146e6,64845.258981766914,49.34802200544679,1.0,2.0,0.014584456047620488,3.6722202176398613e-7,1.0
245.0,245.0,3.850648608433207e12,1.9623069608074082e6,64845.264132464305,49.34802200544679,2.0,1.0,0.014354283492303905,9.32924958187072e-8,1.0
246.0,246.0,3.8515667426860815e12,1.9625408894303532e6,64852.994402827695,49.34802200544679,1.0,2.0,0.03281976942050527,7.530287688147005e-7,1.0
247.0,247.0,3.851573298373612e12,1.9625425596337044e6,64853.04959540441,49.34802200544679,1.0,2.0,0.03213737806839803,1.5917630997423268e-7,1.0
248.0,248.0,3.851692140595221e12,1.962572837016558e6,64854.05012433673,3237.230243557309,18.0,2.0,0.0018952430773295852,6.17777114591269e-7,1.0
249.0,249.0,3.8521087203228467e12,1.962678965170526e6,64857.55717410692,78.95683520871486,2.0,2.0,0.06065868911764167,2.523286018305879e-7,1.0
250.0,250.0,3.852459993039863e12,1.9627684512035195e6,64860.51427794517,49.34802200544679,1.0,2.0,0.2831462543282021,1.0008860009410244e-8,1.0
251.0,251.0,3.852464389918633e12,1.9627695712738754e6,64860.55129114419,49.34802200544679,2.0,1.0,0.28272629658500886,2.2644943930046673e-8,1.0
252.0,252.0,3.852950838454689e12,1.9628934862734373e6,64864.64611475592,19.739208802178716,1.0,1.0,0.04909198630671929,1.6425706857189986e-7,1.0
253.0,253.0,3.8533771710853096e12,1.96300208127381e6,64868.23468250973,3651.7536284030625,19.0,3.0,0.00638075636445631,1.2181872308526321e-6,0.0
254.0,254.0,3.853779505302953e12,1.963104557914059e6,64871.62106646344,49.34802200544679,1.0,2.0,0.03241650176879221,2.238668491052551e-7,1.0
255.0,255.0,3.8537958917902036e12,1.9631087315251296e6,64871.758985207896,49.34802200544679,1.0,2.0,0.032953219512373066,2.806377771340118e-7,1.0
256.0,256.0,3.853826977408837e12,1.9631166489561533e6,64872.02062006739,513.2194288566466,6.0,4.0,0.005488993340309747,2.903687725293336e-7,1.0
257.0,257.0,3.855436951815782e12,1.9635266618550874e6,64885.56966986445,78.95683520871486,2.0,2.0,0.46716083003598047,4.656554478295284e-8,1.0
258.0,258.0,3.85573874498857e12,1.9636035101283991e6,64888.109153584664,49.34802200544679,2.0,1.0,0.023607743412185894,3.7403262027662264e-7,1.0
259.0,259.0,3.855740816759406e12,1.963604037671395e6,64888.12658646627,49.34802200544679,1.0,2.0,0.024079515077177982,3.0625772370205476e-8,1.0
260.0,260.0,3.856048001764968e12,1.9636822558053958e6,64890.71133781278,49.34802200544679,1.0,2.0,0.024946319249224958,4.127636092480359e-8,1.0
261.0,261.0,3.8560608082972334e12,1.9636855166490467e6,64890.81909377149,49.34802200544679,2.0,1.0,0.025889959244526237,2.3222679421055815e-7,1.0
262.0,262.0,3.856148418497489e12,1.9637078241167876e6,64891.556253485374,710.6115168784338,6.0,6.0,0.0037760950250298455,1.1239202970109845e-6,0.0
263.0,263.0,3.857147684462842e12,1.9639622410990598e6,64899.963570355125,98.69604401089359,3.0,1.0,0.01656025512031333,6.243642245429225e-8,1.0
264.0,264.0,3.8573621078035903e12,1.9640168298167891e6,64901.767477639005,197.39208802178717,2.0,4.0,0.0011909277301526383,7.422026138382613e-7,1.0
265.0,265.0,3.8579781626349854e12,1.9641736589810448e6,64906.94996375507,98.69604401089359,1.0,3.0,0.01917254630311991,1.0828872613686899e-7,1.0
266.0,266.0,3.8582246321070737e12,1.9642363992419736e6,64909.02324223439,98.69604401089359,3.0,1.0,0.06435556376727591,2.518719441516492e-8,1.0
267.0,267.0,3.8590444594528965e12,1.964445076720878e6,64915.91907785457,128.30485721416164,2.0,3.0,0.006736812662199197,2.9958979708073474e-8,1.0
268.0,268.0,3.859058856809814e12,1.9644487412019216e6,64916.04017218176,128.30485721416164,2.0,3.0,0.007559032049964022,1.9268670977507254e-7,1.0
269.0,269.0,3.85955417806875e12,1.9645748084684254e6,64920.206118365604,98.69604401089359,1.0,3.0,0.31774562805024975,2.9913904692668755e-7,1.0
270.0,270.0,3.859558895632373e12,1.9645760091257282e6,64920.24579459439,3355.665496370382,18.0,4.0,0.00654323269208885,6.350018415172901e-8,1.0
271.0,271.0,3.8598139095058726e12,1.9646409110842298e6,64922.390507285025,78.95683520871486,2.0,2.0,0.2539120957484752,1.993060808272034e-7,1.0
272.0,272.0,3.8603988675629272e12,1.9647897769387257e6,64927.30984245933,98.69604401089359,1.0,3.0,0.29371758410292614,9.36430550438686e-9,1.0
273.0,273.0,3.8604850467761997e12,1.9648117077155765e6,64928.03455426331,128.30485721416164,2.0,3.0,0.11476116661455277,4.61915826849409e-8,1.0
274.0,274.0,3.8605084232050747e12,1.9648176564773319e6,64928.231133613524,128.30485721416164,3.0,2.0,0.10996072215280592,7.706315398949807e-8,1.0
275.0,275.0,3.861960823972148e12,1.9651872236436273e6,64940.44363705552,98.69604401089359,1.0,3.0,0.06076217367544971,6.187198367625386e-8,1.0
276.0,276.0,3.861976009640253e12,1.9651910873093875e6,64940.571313525994,128.30485721416164,2.0,3.0,0.01246222637497657,2.2605606910266356e-8,1.0
277.0,277.0,3.8619953513276025e12,1.9651960083736184e6,64940.73393217651,128.30485721416164,3.0,2.0,0.012330115005664865,8.054360636561171e-8,1.0
278.0,278.0,3.863143066491227e12,1.965487997035654e6,64950.38282110752,602.0458684664509,6.0,5.0,0.004057044444025366,3.545062795168744e-8,1.0
279.0,279.0,3.8631499559318384e12,1.9654897496379467e6,64950.440736592136,602.0458684664509,5.0,6.0,0.003957053266889945,3.049265810623901e-7,1.0
280.0,280.0,3.863298229453691e12,1.9655274685065306e6,64951.68717257027,986.9604401089358,8.0,6.0,0.0036949510056360183,1.7474505773663498e-7,1.0
281.0,281.0,3.8645225138447544e12,1.9658388829822128e6,64961.97799573587,128.30485721416164,2.0,3.0,0.10982178727144311,1.1874352423281352e-8,1.0
282.0,282.0,3.8645988499782607e12,1.9658582985500915e6,64962.61959139471,128.30485721416164,3.0,2.0,0.11040616931828756,4.189653450203102e-7,1.0
283.0,283.0,3.8647191001753745e12,1.965888882967543e6,64963.63026641529,177.65287921960845,3.0,3.0,0.15545014377175329,1.1835020117788977e-7,1.0
284.0,284.0,3.865405729841083e12,1.9660635111412557e6,64969.400928332885,98.69604401089359,1.0,3.0,0.030154609804495143,1.7787073851531525e-8,1.0
285.0,285.0,3.866008487614327e12,1.966216795680051e6,64974.46628080022,710.6115168784338,6.0,6.0,0.009419787131214288,1.7201317456872414e-7,1.0
286.0,286.0,3.866208403954178e12,1.96626763283999e6,64976.14621626895,128.30485721416164,3.0,2.0,0.07554207718998515,1.605796717850054e-8,1.0
287.0,287.0,3.8662105498199395e12,1.9662681785097218e6,64976.16424815621,128.30485721416164,2.0,3.0,0.07672967575537674,3.7789094895772184e-7,1.0
288.0,288.0,3.8665637259447607e12,1.966357985196175e6,64979.131948123766,197.39208802178717,2.0,4.0,0.021842312987694734,2.8042015362043493e-8,1.0
289.0,289.0,3.868086066596835e12,1.9667450436182201e6,64991.92245751577,1263.3093633394378,8.0,8.0,0.002433823725982926,2.162034676586867e-7,1.0
290.0,290.0,3.8682762936080005e12,1.9667934038957932e6,64993.520543358296,3809.6672988204923,19.0,5.0,0.00692373728894805,1.1719294914216814e-7,1.0
291.0,291.0,3.8683764243252563e12,1.9668188590526725e6,64994.36171979212,197.39208802178717,4.0,2.0,0.01483062436142956,5.7490919653302826e-8,1.0
292.0,292.0,3.8691612831328906e12,1.9670183738676389e6,65000.95477130406,167.7832748185191,4.0,1.0,0.210501538900461,7.287016237717575e-9,1.0
293.0,293.0,3.869176554788427e12,1.9670222557938755e6,65001.083051199705,167.7832748185191,1.0,4.0,0.20944748491793633,7.04765911796344e-8,1.0
294.0,294.0,3.869240683117788e12,1.967038556591555e6,65001.621717958886,197.39208802178717,2.0,4.0,0.048025912393423804,1.1925405196957806e-7,1.0
295.0,295.0,3.8706136931988545e12,1.9673875299998356e6,65013.15369195028,246.74011002723395,4.0,3.0,0.01953471957694298,2.1841835161232568e-8,1.0
296.0,296.0,3.870689016443233e12,1.9674066728674152e6,65013.78627611231,246.74011002723395,4.0,3.0,0.017362622446192227,1.1042292348781054e-7,1.0
297.0,297.0,3.8707622220833564e12,1.9674252773824362e6,65014.40107018617,1283.0485721416164,7.0,9.0,0.004487861608215384,4.64754150796465e-8,1.0
298.0,298.0,3.871313153742969e12,1.9675652857638472e6,65019.02770641316,177.65287921960845,3.0,3.0,0.4727539299243267,3.852594754682031e-8,1.0
299.0,299.0,3.872079229446809e12,1.967759952191021e6,65025.46054089825,167.7832748185191,4.0,1.0,0.17747436088781288,8.402518189253739e-8,1.0
300.0,300.0,3.872085376281144e12,1.9677615140766283e6,65025.51215406926,167.7832748185191,1.0,4.0,0.17752386550499585,7.140216625981164e-9,1.0
301.0,301.0,3.872500085780527e12,1.96786688721075e6,65028.99425388905,197.39208802178717,4.0,2.0,0.18354258495872167,9.686157201797391e-9,1.0
302.0,302.0,3.873042116335056e12,1.9680046027220201e6,65033.5451212517,128.30485721416164,3.0,2.0,0.008913519888110134,2.699599157315362e-8,1.0
303.0,303.0,3.873088564228728e12,1.9680164034450343e6,65033.935081138756,128.30485721416164,2.0,3.0,0.009015190565058302,9.04575916670628e-8,1.0
304.0,304.0,3.87315621946499e12,1.968033592057054e6,65034.50308609861,197.39208802178717,2.0,4.0,0.20811213022283115,5.036648561503512e-8,1.0
305.0,305.0,3.874280816906677e12,1.9683192873379758e6,65043.94400758683,246.74011002723395,4.0,3.0,0.0070152394032454175,2.8874662446234175e-8,1.0
306.0,306.0,3.874321565513935e12,1.968329638427958e6,65044.286063736734,246.74011002723395,3.0,4.0,0.005987290277910539,8.445386832558466e-8,1.0
307.0,307.0,3.8750645533183853e12,1.9685183649939324e6,65050.522612994246,177.65287921960845,3.0,3.0,0.01073242610119716,2.1258174120783206e-7,1.0
308.0,308.0,3.876665625386067e12,1.9689249923209536e6,65063.959785134386,128.30485721416164,3.0,2.0,0.005096402811891464,2.7839307361088594e-8,1.0
309.0,309.0,3.876698126801388e12,1.9689332458977343e6,65064.23252807271,128.30485721416164,2.0,3.0,0.005734042670663467,3.696313210370699e-7,1.0
310.0,310.0,3.877222239207387e12,1.9690663369240223e6,65068.63057737166,197.39208802178717,4.0,2.0,0.09108673655065423,1.1412738083139616e-8,1.0
311.0,311.0,3.877305327026227e12,1.9690874350892159e6,65069.32777517099,197.39208802178717,2.0,4.0,0.09657564800979597,8.525200916211794e-8,1.0
312.0,312.0,3.8781204745569424e12,1.9692944103299899e6,65076.167359611616,256.6097144283233,1.0,5.0,0.010683212406705266,1.5872980751239254e-8,1.0
313.0,313.0,3.878806776330409e12,1.9694686532997699e6,65081.925292302214,335.5665496370382,3.0,5.0,0.009190857264402065,1.7526709945416395e-8,1.0
314.0,314.0,3.87899205297274e12,1.9695156899534313e6,65083.4796384323,256.6097144283233,1.0,5.0,0.010591274126257808,1.478178116708029e-7,1.0
315.0,315.0,3.8793690468509097e12,1.9696113948824804e6,65086.64224832307,246.74011002723395,4.0,3.0,0.20996772892586926,7.688421374716615e-9,1.0
316.0,316.0,3.8794499000338164e12,1.9696319199367724e6,65087.32050743007,246.74011002723395,3.0,4.0,0.1970048829127386,1.3813886730756482e-7,1.0
317.0,317.0,3.880100536516374e12,1.969797080035498e6,65092.77829280203,197.39208802178717,4.0,2.0,0.01066883435592759,2.286680951252738e-8,1.0
318.0,318.0,3.8809282785453022e12,1.9700071772826875e6,65099.72104526616,197.39208802178717,4.0,2.0,0.013685203290366954,2.7094930914091553e-8,1.0
319.0,319.0,3.8815425287704287e12,1.970163071618801e6,65104.87263959056,246.74011002723395,3.0,4.0,0.014651735056230105,1.6897404004380903e-8,1.0
320.0,320.0,3.881560508961688e12,1.9701676347361126e6,65105.023429733614,177.65287921960845,3.0,3.0,0.07556792574828614,1.34111491459046e-7,1.0
321.0,321.0,3.8817202994896855e12,1.970208186839575e6,65106.36349115757,246.74011002723395,3.0,4.0,0.019951510859397333,1.0458289341962994e-7,1.0
322.0,322.0,3.882716130923419e12,1.970460893020569e6,65114.71427387494,286.21852763159137,2.0,5.0,0.052217448563018916,8.146563451782555e-8,1.0
323.0,323.0,3.8827330862567607e12,1.9704651953934028e6,65114.856447606355,286.21852763159137,2.0,5.0,0.052281442040708656,9.682436991324305e-9,1.0
324.0,324.0,3.884120987067244e12,1.9708173398535047e6,65126.493210347435,256.6097144283233,1.0,5.0,0.39051015945395423,4.69678139561057e-9,1.0
325.0,325.0,3.8841970279276304e12,1.9708366314658427e6,65127.13070984297,256.6097144283233,5.0,1.0,0.42177206605610196,4.591495959804969e-8,1.0
326.0,326.0,3.884770641098366e12,1.9709821513901048e6,65131.939477336426,315.82734083485946,4.0,4.0,0.004714133093448249,1.7837698864596177e-7,1.0
327.0,327.0,3.8860537418233647e12,1.9713076223216318e6,65142.69480203528,246.74011002723395,4.0,3.0,0.03538756310987922,1.4442277868679975e-8,1.0
328.0,328.0,3.886245895391064e12,1.9713563593097683e6,65144.30533643783,197.39208802178717,2.0,4.0,0.004067135950624025,2.4859845610329288e-8,1.0
329.0,329.0,3.8862945214362227e12,1.9713686924155569e6,65144.71288913901,246.74011002723395,3.0,4.0,0.038874908593793715,1.0845521277670676e-7,1.0
330.0,330.0,3.8874393044513896e12,1.971659023373816e6,65154.30699854705,197.39208802178717,4.0,2.0,0.011812137279745987,6.598172910726678e-8,1.0
331.0,331.0,3.88744119612108e12,1.971659503088979e6,65154.32285093767,3918.232947232475,19.0,6.0,0.004354818099533428,2.7226309687842726e-7,1.0
332.0,332.0,3.8874479424402886e12,1.97166121391082e6,65154.379385769564,3918.232947232475,6.0,19.0,0.004381886700951258,4.088931127901732e-8,1.0
333.0,333.0,3.887573479418102e12,1.9716930489855926e6,65155.431389290694,335.5665496370382,5.0,3.0,0.04154296403942324,9.779993767339586e-9,1.0
334.0,334.0,3.887836365088266e12,1.9717597128170223e6,65157.634323818005,315.82734083485946,4.0,4.0,0.4129253417543643,7.171270002910588e-8,1.0
335.0,335.0,3.888327018394318e12,1.9718841290487426e6,65161.745710858566,286.21852763159137,2.0,5.0,0.25656592106856957,7.177093172239022e-9,1.0
336.0,336.0,3.8884344376735854e12,1.9719113665866388e6,65162.645786827554,286.21852763159137,5.0,2.0,0.27839614576949534,7.186806500796725e-8,1.0
337.0,337.0,3.8891044379762134e12,1.9720812452777429e6,65168.25950008197,335.5665496370382,5.0,3.0,0.0882339919476077,7.542400049621533e-8,1.0
338.0,338.0,3.890127415846616e12,1.972340593266441e6,65176.829764146285,246.74011002723395,3.0,4.0,0.03359302806998835,1.6728959483587707e-8,1.0
339.0,339.0,3.8901604146504766e12,1.9723489586405538e6,65177.106201474766,246.74011002723395,4.0,3.0,0.03723820462765293,7.90324286909303e-8,1.0
340.0,340.0,3.891298563891302e12,1.9726374638770556e6,65186.63997913453,335.5665496370382,3.0,5.0,0.0609088154096276,1.0710108257438083e-8,1.0
341.0,341.0,3.8928950581128306e12,1.9730420821951139e6,65200.01076272312,394.78417604357435,2.0,6.0,0.004536284342434108,3.856581037438994e-8,1.0
342.0,342.0,3.893873573279024e12,1.9732900377995688e6,65208.2045606279,513.2194288566466,4.0,6.0,0.0059603883244839055,1.3391994120642297e-8,1.0
343.0,343.0,3.894252865901452e12,1.9733861421175157e6,65211.38036849385,246.74011002723395,4.0,3.0,0.005669006751608362,1.1235168047248729e-7,1.0
344.0,344.0,3.8942535191951665e12,1.9733863076435812e6,65211.38583837275,246.74011002723395,3.0,4.0,0.005281527995614634,4.4284225169726595e-7,1.0
345.0,345.0,3.8945113239584385e12,1.9734516269618666e6,65213.54434289409,335.5665496370382,5.0,3.0,0.03449936239239904,1.1345083334545882e-7,1.0
346.0,346.0,3.894529364173139e12,1.9734561976829227e6,65213.695384306106,335.5665496370382,3.0,5.0,0.11969187157403029,5.887170624360463e-8,1.0
347.0,347.0,3.8963509218542207e12,1.9739176583267653e6,65228.944546610655,335.5665496370382,5.0,3.0,0.08174767327439493,1.3991321176075443e-8,1.0
348.0,348.0,3.896505284559885e12,1.9739567585334498e6,65230.23662949103,335.5665496370382,3.0,5.0,0.042471015677935285,2.2254431698803244e-8,1.0
349.0,349.0,3.897355503019228e12,1.9741721057241256e6,65237.35286855987,404.65378044466365,5.0,4.0,0.055335410821108884,1.0278310399759273e-8,1.0
350.0,350.0,3.8974029825093477e12,1.9741841308523752e6,65237.75024401292,404.65378044466365,4.0,5.0,0.03841904580561592,9.64892320752017e-8,1.0
351.0,351.0,3.8974501667769316e12,1.9741960811370616e6,65238.145146228744,335.5665496370382,5.0,3.0,0.012496560551606391,1.525149918514206e-7,1.0
352.0,352.0,3.8984740315027993e12,1.9744553759208638e6,65246.71365211475,404.65378044466365,4.0,5.0,0.08597669988973251,6.795015477531566e-9,1.0
353.0,353.0,3.8987294944476772e12,1.9745200668637624e6,65248.85139170545,315.82734083485946,4.0,4.0,0.1893624732054343,7.218462535549311e-8,1.0
354.0,354.0,3.898756341055275e12,1.9745268651135834e6,65249.07604274838,404.65378044466365,5.0,4.0,0.07223273952506747,8.185132577023521e-8,1.0
355.0,355.0,3.89929129799741e12,1.9746623250564665e6,65253.552373898936,365.17536284030626,1.0,6.0,0.059659341598924887,1.6501833601004695e-8,1.0
356.0,356.0,3.8992977505780625e12,1.9746639588998586e6,65253.60636494541,365.17536284030626,6.0,1.0,0.04983101199886959,6.209323468173332e-8,1.0
357.0,357.0,3.9015379392522417e12,1.9752311103393044e6,65272.348124327866,335.5665496370382,3.0,5.0,0.03959482116523788,2.223030283707158e-8,1.0
358.0,358.0,3.902172637121506e12,1.9753917680099576e6,65277.65712505837,365.17536284030626,6.0,1.0,0.30906588441186444,4.482019565675111e-8,1.0
359.0,359.0,3.90223457449593e12,1.9754074451859116e6,65278.17518397367,365.17536284030626,1.0,6.0,0.3029717952186698,4.862623319358037e-9,1.0
360.0,360.0,3.903111145768168e12,1.9756293037329062e6,65285.506593568214,394.78417604357435,6.0,2.0,0.029446491446652092,1.0045277192993007e-8,1.0
361.0,361.0,3.9033310673290264e12,1.9756849615586556e6,65287.34582997915,404.65378044466365,5.0,4.0,0.02535041227392023,1.122633987829798e-8,1.0
362.0,362.0,3.903759681772278e12,1.9757934309467368e6,65290.93024682163,394.78417604357435,6.0,2.0,0.19488240780347788,6.428455097843124e-9,1.0
363.0,363.0,3.9037809842063003e12,1.975798821794947e6,65291.10838968258,394.78417604357435,2.0,6.0,0.16947317750874846,4.0322267555005585e-8,1.0
364.0,364.0,3.903841183018533e12,1.9758140557801824e6,65291.611803172986,404.65378044466365,4.0,5.0,0.021564910692005584,2.393872599489493e-8,1.0
