mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
370,1,1,64785301798.9558,19.7392,1.202287,1.11e-11
371,1,1,64785301808.0779,19.7392,1.202287,7.14e-12
372,1,1,64785352113.3231,19.7392,1.202287,4.08e-11
373,1,1,64785352260.2193,19.7392,1.202287,1.24e-11
374,1,1,64785360908.7460,19.7392,1.202287,1.39e-10
375,1,1,64785360909.2932,19.7392,1.202287,7.37e-11
376,1,1,64785362083.0654,19.7392,1.202287,1.12e-11
377,1,1,64785362083.5688,19.7392,1.202287,6.75e-12
378,1,1,64785385929.4570,19.7392,1.202287,1.26e-10
379,1,1,64785385929.5404,19.7392,1.202287,1.81e-10
380,1,1,64785387125.7115,19.7392,1.202287,1.15e-11
381,1,1,64785387125.7937,19.7392,1.202287,5.99e-12
382,1,1,64785738821.5584,19.7392,1.202287,1.25e-11
383,1,1,64785738833.9147,19.7392,1.202287,1.44e-11
384,1,1,64785739318.0546,19.7392,1.202287,1.12e-11
385,1,1,64785739407.1086,19.7392,1.202287,8.32e-12
386,1,1,64785760448.4663,19.7392,1.202287,1.20e-11
387,1,1,64785760537.3682,19.7392,1.202287,8.99e-12
388,1,1,64785791965.0446,19.7392,1.202287,1.20e-11
389,1,1,64785792004.9617,19.7392,1.202287,1.13e-11
390,1,1,64785884191.4408,19.7392,1.202287,1.24e-11
391,1,1,64785884273.5813,19.7392,1.202287,1.04e-11
392,1,1,64785901931.4943,19.7392,1.202287,1.47e-11
393,1,1,64785902005.1017,19.7392,1.202287,9.99e-12
394,1,1,64785930482.5829,19.7392,1.202287,1.29e-11
395,1,1,64785930525.5372,19.7392,1.202287,1.67e-11
396,1,1,64785930938.8354,19.7392,1.202287,1.04e-11
397,1,1,64785930994.8375,19.7392,1.202287,9.24e-12
398,1,1,64786080239.5106,19.7392,1.202287,2.30e-11
399,1,1,64786080277.4193,19.7392,1.202287,1.79e-11
400,1,1,64786080341.4264,19.7392,1.202287,2.41e-11
