mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
411,1,1,698675.0927,19.7392,-2.428096,1.44e-12
412,1,1,698675.0927,19.7392,-2.428096,1.73e-12
413,1,1,709515.4576,19.7392,-2.428096,3.10e-13
414,1,1,709515.4576,19.7392,-2.428096,3.11e-13
415,1,1,772963.5548,19.7392,-2.428096,1.78e-12
416,1,1,773500.5181,19.7392,-2.428096,1.28e-12
417,1,1,785535.7822,19.7392,-2.428096,2.37e-13
418,1,1,785972.5688,19.7392,-2.428096,2.10e-13
419,1,1,833863.1549,19.7392,-2.428096,1.49e-12
420,1,1,833863.1549,19.7392,-2.428096,1.66e-12
421,1,1,847718.2204,19.7392,-2.428096,1.84e-13
422,1,1,847718.2204,19.7392,-2.428096,1.87e-13
423,1,1,882422.3836,19.7392,-2.428096,1.65e-12
424,1,1,882793.5052,19.7392,-2.428096,1.52e-12
425,1,1,897366.5810,19.7392,-2.428096,1.50e-13
426,1,1,897669.8332,19.7392,-2.428096,1.68e-13
427,1,1,907725.2820,19.7392,-2.428096,8.50e-13
428,1,1,910016.5921,19.7392,-2.428096,3.75e-13
429,1,1,910308.5973,19.7392,-2.428096,4.38e-13
430,1,1,912261.6706,19.7392,-2.428096,3.09e-13
431,1,1,921545.7368,19.7392,-2.428096,1.63e-12
432,1,1,921545.7368,19.7392,-2.428096,1.63e-12
433,1,1,937294.4878,19.7392,-2.428096,1.59e-13
434,1,1,937294.4878,19.7392,-2.428096,1.50e-13
435,1,1,952319.2541,19.7392,-2.428096,1.60e-12
436,1,1,952603.3488,19.7392,-2.428096,1.67e-12
437,1,1,968752.0685,19.7392,-2.428096,1.13e-13
438,1,1,968983.4521,19.7392,-2.428096,1.17e-13
439,1,1,976826.3465,19.7392,-2.428096,2.06e-12
440,1,1,976826.3465,19.7392,-2.428096,1.77e-12
441,1,1,993751.4848,19.7392,-2.428096,1.50e-13
442,1,1,993751.4848,19.7392,-2.428096,1.17e-13
443,1,1,995692.9770,19.7392,-2.428096,1.90e-12
444,1,1,995928.5022,19.7392,-2.428096,2.11e-12
445,1,1,1010297.0615,19.7392,-2.428096,2.32e-12
446,1,1,1010297.0615,19.7392,-2.428096,2.31e-12
447,1,1,1013040.5471,19.7392,-2.428096,1.20e-13
448,1,1,1013232.6187,19.7392,-2.428096,1.03e-13
449,1,1,1020848.0307,19.7392,-2.428096,2.91e-12
450,1,1,1021057.0094,19.7392,-2.428096,2.68e-12
451,1,1,1027929.0178,19.7392,-2.428096,1.04e-13
452,1,1,1027929.0178,19.7392,-2.428096,9.30e-14
453,1,1,1028247.4277,19.7392,-2.428096,3.05e-12
454,1,1,1028247.4277,19.7392,-2.428096,3.41e-12
455,1,1,1032407.2835,19.7392,-2.428096,3.90e-12
456,1,1,1032605.0708,19.7392,-2.428096,3.81e-12
457,1,1,1033897.9144,19.7392,-2.428096,5.86e-12
458,1,1,1033897.9144,19.7392,-2.428096,5.37e-12
459,1,1,1038722.9069,19.7392,-2.428096,9.11e-14
460,1,1,1038893.4326,19.7392,-2.428096,8.99e-14
461,1,1,1046256.9315,19.7392,-2.428096,9.10e-14
