mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,relative_residual
213,1,1,21418.3199,19.7392,0.351164,6.07e-03
214,1,1,21475.2662,19.7392,0.351164,1.09e-02
215,1,1,21489.2890,19.7392,0.351164,4.32e-03
216,1,1,21496.4249,19.7392,0.351164,1.02e-02
217,1,1,21571.1395,19.7392,0.351164,9.66e-03
218,1,1,21633.7077,19.7392,0.351164,2.89e-03
219,1,1,21716.0694,19.7392,0.351164,8.34e-03
220,1,1,21783.7348,19.7392,0.351164,4.19e-03
221,1,1,21965.3181,19.7392,0.351164,3.84e-03
222,1,1,21995.3894,19.7392,0.351164,5.71e-03
223,1,1,22042.5096,19.7392,0.351164,5.74e-03
224,1,1,22216.8290,19.7392,0.351164,4.29e-03
225,1,1,22451.7963,19.7392,0.351164,3.47e-03
226,1,1,22467.4040,19.7392,0.351164,4.44e-03
227,1,1,22522.0197,19.7392,0.351164,5.40e-03
228,1,1,22860.3892,19.7392,0.351164,2.90e-03
229,1,1,23155.9214,19.7392,0.351164,3.70e-03
230,1,1,23156.7074,19.7392,0.351164,3.42e-03
231,1,1,23158.7539,19.7392,0.351164,3.52e-03
232,1,1,23761.0676,19.7392,0.351164,3.20e-03
233,1,1,24031.9066,19.7392,0.351164,3.00e-03
234,1,1,24058.3195,19.7392,0.351164,3.22e-03
235,1,1,24060.8309,19.7392,0.351164,5.04e-03
236,1,1,25363.5982,19.7392,0.351164,3.45e-03
237,1,1,25369.1701,19.7392,0.351164,2.88e-03
238,1,1,26075.2949,19.7392,0.351164,7.19e-03
239,1,1,76772.7701,19.7392,0.351164,1.73e-04
240,1,1,76772.9699,19.7392,0.351164,2.02e-04
241,1,1,76773.1634,19.7392,0.351164,2.15e-04
242,1,1,76773.4930,19.7392,0.351164,2.39e-04
243,1,1,76774.7650,19.7392,0.351164,1.80e-04
244,1,1,76776.5436,19.7392,0.351164,2.45e-04
245,1,1,76777.4547,19.7392,0.351164,3.17e-04
246,1,1,76777.7286,19.7392,0.351164,2.68e-04
247,1,1,76778.4955,19.7392,0.351164,2.90e-04
248,1,1,76779.0813,19.7392,0.351164,3.69e-04
249,1,1,76779.5077,19.7392,0.351164,2.54e-04
250,1,1,76779.5277,19.7392,0.351164,1.98e-04
251,1,1,76780.1749,19.7392,0.351164,2.57e-04
252,1,1,76780.6007,19.7392,0.351164,2.00e-04
253,1,1,76780.7550,19.7392,0.351164,1.89e-04
254,1,1,76781.2654,19.7392,0.351164,2.19e-04
255,1,1,76781.6234,19.7392,0.351164,2.08e-04
256,1,1,76781.7759,19.7392,0.351164,3.41e-04
257,1,1,76781.8801,19.7392,0.351164,2.76e-04
258,1,1,76782.3885,19.7392,0.351164,6.42e-04
259,1,1,76782.6197,19.7392,0.351164,1.74e-04
260,1,1,76784.6883,19.7392,0.351164,2.82e-04
261,1,1,76784.7564,19.7392,0.351164,5.10e-04
262,1,1,76784.9451,19.7392,0.351164,2.16e-04
263,1,1,76784.9466,19.7392,0.351164,2.32e-04
264,1,1,76785.1919,19.7392,0.351164,3.97e-04
265,1,1,76785.2715,19.7392,0.351164,3.13e-04
