mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
63.0,63.0,1.3714285745750093e18,1.1710800888816311e9,1.0,1.0,1.0,2.913261513266164,3.1568663265389495e15,0.0023018816911534947,3.1739357896711273,1.0054070908827147e-15,1.0,0.0007901390522860307,1.0
64.0,64.0,1.3714285745750093e18,1.1710800888816311e9,1.0,1.0,1.0,2.9132662960994207,3.1568714320531145e15,0.0023018854139242317,2.673479186253422,8.468761695862565e-16,1.0,0.0007901390329494532,1.0
65.0,65.0,1.3714285753837181e18,1.1710800892269146e9,1.0,1.0,1.0,2.8273233486181755,4.712205501035313e15,0.003435983167929009,5.167881378725854,1.0967011896213827e-15,1.0,0.00121527775364226,1.0
66.0,66.0,1.400000000956805e18,1.1832159570242472e9,1.0,1.0,1.0,3.6848912075618987,4.234047745454343e15,0.0030243198161147566,4.3548063834134645,1.0285208493666059e-15,1.0,0.0008207351712062598,1.0
67.0,67.0,1.400000003185896e18,1.18321595796621e9,1.0,1.0,1.0,2.9107982505168164,4.785719382620118e15,0.003418370979806817,3.490030045119747,7.2925923274862e-16,1.0,0.0011743757847868296,1.0
68.0,68.0,1.4000000031858967e18,1.1832159579662104e9,1.0,1.0,1.0,2.9107919049170614,4.785707388941922e15,0.003418362412893839,4.792522482387775,1.0014240514289691e-15,1.0,0.0011743754018002327,1.0
69.0,69.0,1.4000000032424596e18,1.1832159579901125e9,1.0,1.0,1.0,2.1772862473631207,4.263070899384307e15,0.0030450506353648953,6.381920344853811,1.497024209889523e-15,1.0,0.0013985531939370449,1.0
70.0,70.0,1.4000000032485844e18,1.1832159579927006e9,1.0,1.0,1.0,2.2555070968578774,4.600393971290146e15,0.0032859956861537943,1.4355919931451095,3.120584893607511e-16,1.0,0.0014568766778572675,1.0
71.0,71.0,1.4000000051073577e18,1.1832159587781758e9,1.0,1.0,1.0,3.282816788616881,3.8941271022278875e15,0.002781519348586913,5.493755632229073,1.4107797429328918e-15,1.0,0.0008472965528359031,1.0
72.0,72.0,2.7428571459165706e18,1.6561573433453026e9,1.0,1.0,1.0,2.1249999999645324,2.9166666694672615e15,0.0010633680553905074,2.4438615406604693,8.378953845647533e-16,1.0,0.0005004084966627085,1.0
