mode_rank,eigen_index,vtk_w_field,omega_sq,omega,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,max_abs_w,normalized_max_abs_w,rebuild_error,relative_rebuild_error
178,178,w178,6.1100318470764015e10,247184.78608272804,true,true,36.46270472367945,6.077379937340683,-0.9999878939303342,149,1.0,205,1.0,true,0.0,0.0
179,179,w179,6.1117738760277466e10,247220.02095355763,true,true,42.02772754343401,6.53540801861172,-0.9999999809915341,145,1.0,209,1.0,true,0.0,0.0
180,180,w180,6.170846102783937e10,248411.87779137972,true,true,83.03908144416873,6.226686288986595,-0.8054878207454416,79,1.0,280,1.0,true,0.0,0.0
181,181,w181,6.2134519313652084e10,249267.96688233345,true,true,66.54644905920232,7.493766232519902,-0.9999999476229795,92,1.0,108,1.0,true,0.0,0.0
182,182,w182,6.218146470889761e10,249362.11562484308,true,true,82.43926914066822,6.885043713028658,-1.0,129,0.9006921372600928,209,1.0,true,0.0,0.0
183,183,w183,6.24254891299382e10,249850.93381842342,true,true,279.87905988194495,4.577827721488076,-1.0,261,0.999999961515935,93,1.0,true,0.0,0.0
184,184,w184,6.2502593585567116e10,250005.18711732185,true,true,271.95256189335294,4.899119751617039,-1.0,273,0.9999996241852076,81,1.0,true,0.0,0.0
185,185,w185,6.283556278237924e10,250670.22715587754,true,true,394.7229455361592,5.8670424371584975,-0.8042559370282186,74,1.0,193,1.0,true,0.0,0.0
186,186,w186,6.293572098992735e10,250869.92842891184,true,true,426.9610109083571,6.097854225365935,-0.9999997653490822,185,1.0,73,1.0,true,0.0,0.0
187,187,w187,6.353296403771968e10,252057.46177750756,true,true,309.17560253889746,7.355100851454319,-0.9999998684000223,92,1.0,108,1.0,true,0.0,0.0
188,188,w188,6.367589931730257e10,252340.83957477545,true,true,482.7385868809431,5.278752637779283,-1.0,90,0.9999998298974667,138,1.0,true,0.0,0.0
189,189,w189,6.376055739125214e10,252508.5293435692,true,true,400.40297383047596,4.883242147206856,-1.0,261,0.9999997413660829,93,1.0,true,0.0,0.0
190,190,w190,6.39799598472785e10,252942.60188287482,true,true,125.92039287334917,6.1651450979410125,-1.0,93,0.9999998643760933,261,1.0,true,0.0,0.0
191,191,w191,6.42132519020704e10,253403.3383798848,true,true,227.0426530821208,6.950330543780113,-0.9999998018978742,78,1.0,94,1.0,true,0.0,0.0
192,192,w192,6.427165295615935e10,253518.54558623387,true,true,302.61864361502643,4.210715444019739,-1.0,81,0.9376419064215007,93,1.0,true,0.0,0.0
193,193,w193,6.5157095873853004e10,255258.88010773103,true,true,488.9357115719973,4.570290655949737,-1.0,93,0.9999999628583691,261,1.0,true,0.0,0.0
194,194,w194,6.521986032655066e10,255381.79325580486,true,true,412.5649382663319,4.9119355167540535,-0.9999999552697454,81,1.0,273,1.0,true,0.0,0.0
195,195,w195,6.571048905168604e10,256340.57238698294,true,true,74.37857476345079,6.023968741728386,-0.9999999286630707,80,1.0,288,1.0,true,0.0,0.0
196,196,w196,6.576724999025085e10,256451.26240720839,true,true,67.31331791709115,6.0025488871665535,-1.0,219,0.996117384872849,205,1.0,true,0.0,0.0
197,197,w197,6.6219176425808495e10,257330.8695547592,true,true,217.05450190592708,5.64372873302326,-0.9999996365134172,65,1.0,289,1.0,true,0.0,0.0
198,198,w198,6.623188411284632e10,257355.55970844367,true,true,69.7751744838931,5.13348423656,-0.7573766707187612,269,1.0,79,1.0,true,0.0,0.0
199,199,w199,6.629650621191965e10,257481.07932801518,true,true,84.09218946809001,6.232557650364754,-1.0,276,0.9999895619090492,260,1.0,true,0.0,0.0
200,200,w200,6.643204303661485e10,257744.1425844918,true,true,1206.4769487245728,6.59103124491155,-0.9999952988473003,172,1.0,102,1.0,true,0.0,0.0
201,201,w201,6.707361939088363e10,258985.75132791308,true,true,108.77221675128358,4.687926860604049,-0.9999999741882571,289,1.0,65,1.0,true,0.0,0.0
202,202,w202,6.7439873868380974e10,259691.88256158677,true,true,603.7339807946269,6.234354708642171,-0.9275645664947394,72,1.0,275,1.0,true,0.0,0.0
203,203,w203,6.873620757558403e10,262175.9096019007,true,true,451.90728631341887,6.811693850219847,-1.0,80,0.9999997611486322,274,1.0,true,0.0,0.0
204,204,w204,6.881989869015787e10,262335.4697522961,true,true,257.4933234755415,6.174745802752499,-1.0,81,0.9999999281824471,273,1.0,true,0.0,0.0
205,205,w205,6.897771875968306e10,262636.0956907543,true,true,138.6047927783467,5.629543733616771,-0.9999998932622424,273,1.0,81,1.0,true,0.0,0.0
206,206,w206,6.904332573462683e10,262760.9669159916,true,true,388.96502518948637,4.829393271050863,-0.6927550492671216,225,1.0,79,1.0,true,0.0,0.0
207,207,w207,6.9046975204843e10,262767.9112921572,true,true,81.15122005141639,5.956120517101745,-1.0,261,0.9999993125170015,93,1.0,true,0.0,0.0
208,208,w208,6.925005529433682e10,263154.0523996103,true,true,639.3725174743685,7.083055474202261,-1.0,150,0.9999999745073557,220,1.0,true,0.0,0.0
209,209,w209,6.937297155393645e10,263387.4931615707,true,true,102.70240302453931,6.420512283393865,-0.9999998748583803,199,1.0,155,1.0,true,0.0,0.0
210,210,w210,7.007335275051686e10,264713.71847812657,true,true,905.3723470454659,6.7450809519921435,-1.0,94,0.9999999010048716,78,1.0,true,0.0,0.0
211,211,w211,7.035693232988336e10,265248.8121177612,true,true,808.5421898701632,6.893132899495276,-0.9999999328810053,170,1.0,282,1.0,true,0.0,0.0
212,212,w212,7.03705078824518e10,265274.4011065746,true,true,578.0614403055572,6.265436240943115,-0.9999999783056245,149,1.0,205,1.0,true,0.0,0.0
213,213,w213,7.088049964391776e10,266233.9190334653,true,true,1347.3338817248152,6.50898117675901,-1.0,73,0.9999997487843396,169,1.0,true,0.0,0.0
214,214,w214,7.089604270649423e10,266263.10804633494,true,true,601.8652693273197,4.068931174778876,-1.0,79,0.5902485378076634,241,1.0,true,0.0,0.0
215,215,w215,7.193085811229277e10,268199.28805329214,true,true,99.93625236743532,5.627780237761951,-0.9999998653261286,129,1.0,225,1.0,true,0.0,0.0
216,216,w216,7.209941441769482e10,268513.3412285036,true,true,407.6218506779652,6.719460201783641,-0.9999999978478566,66,1.0,80,1.0,true,0.0,0.0
217,217,w217,7.293354896367986e10,270062.1205642877,true,true,420.2298551091005,6.8403613417226286,-1.0,66,0.9999998961077394,80,1.0,true,0.0,0.0
218,218,w218,7.297573090868405e10,270140.20602028875,true,true,144.90458761643524,6.102609344761138,-0.7462560105664441,289,1.0,205,1.0,true,0.0,0.0
219,219,w219,7.32334310251923e10,270616.76042919495,true,true,63.00800317919275,5.782030514325016,-1.0,275,0.9999998138929138,79,1.0,true,0.0,0.0
220,220,w220,7.345428277758878e10,271024.5058617187,true,true,223.11512598333172,6.351186883367294,-1.0,280,0.7754447797576642,261,1.0,true,0.0,0.0
221,221,w221,7.358357248611798e10,271262.92132563563,true,true,495.62943993906873,5.884731730862179,-0.9999989637025836,110,1.0,244,1.0,true,0.0,0.0
222,222,w222,7.366681557258577e10,271416.31412386725,true,true,190.4112581913516,6.766615412437268,-1.0,146,0.999999751535148,194,1.0,true,0.0,0.0
223,223,w223,7.371559058943437e10,271506.15202870517,true,true,571.1948147657962,6.869033957912603,-1.0,89,0.9999997591908444,201,1.0,true,0.0,0.0
224,224,w224,7.372245304069235e10,271518.78948001435,true,true,955.7121740399035,6.497472959617887,-1.0,225,0.9395009518859256,176,1.0,true,0.0,0.0
225,225,w225,7.383856132729767e10,271732.51797916583,true,true,357.53485431228626,5.51450323889694,-1.0,72,0.9999995935893651,282,1.0,true,0.0,0.0
226,226,w226,7.431418456518834e10,272606.28122841986,true,true,337.38775146125073,4.453271414344835,-1.0,289,0.9999999367619552,65,1.0,true,0.0,0.0
227,227,w227,7.432586650195425e10,272627.70677602495,true,true,385.74985618963063,5.1023773623750985,-0.9999998722946192,125,1.0,229,1.0,true,0.0,0.0
228,228,w228,7.466568648666309e10,273250.2268739462,true,true,28.508532411409973,6.256758294605745,-0.9999998385694611,192,1.0,176,1.0,true,0.0,0.0
229,229,w229,7.466620769561235e10,273251.1805932636,true,true,24.468925585800015,5.574840351472269,-0.8379136047482921,191,1.0,177,1.0,true,0.0,0.0
230,230,w230,7.559917387220793e10,274953.0393943808,true,true,26.986037690343824,5.693376353858039,-1.0,107,0.9999977883604183,247,1.0,true,0.0,0.0
231,231,w231,7.560178081714256e10,274957.7800629445,true,true,33.472518383344934,6.518077945714636,-1.0,246,0.9999999898044216,262,1.0,true,0.0,0.0
232,232,w232,7.664960542247887e10,276856.6513964923,true,true,181.63759722643397,5.223256266671765,-1.0,289,0.6751385314758609,288,1.0,true,0.0,0.0
233,233,w233,7.711773677204968e10,277700.80441376055,true,true,104.68286612101919,5.4709494384659,-1.0,113,0.9684151487133574,163,1.0,true,0.0,0.0
234,234,w234,7.722699474087845e10,277897.4536423075,true,true,32.91180691345834,5.746303353361733,-0.9999997636687723,252,1.0,182,1.0,true,0.0,0.0
235,235,w235,7.72755717952409e10,277984.8409450431,true,true,57.828069364733906,4.685139876967532,-0.7683469417343941,193,1.0,177,1.0,true,0.0,0.0
236,236,w236,7.768493324450922e10,278720.1701429396,true,true,427.7542640043013,5.892963219543084,-1.0,149,0.9999999965154936,205,1.0,true,0.0,0.0
237,237,w237,7.786472045906519e10,279042.50654526666,true,true,517.4725069038263,6.807675098116927,-1.0,104,0.9999997786839318,250,1.0,true,0.0,0.0
238,238,w238,7.812316591889516e10,279505.2162641963,true,true,1210.8969966214058,7.632340920691468,-0.9652382140970769,199,1.0,67,1.0,true,0.0,0.0
239,239,w239,7.834789595937015e10,279906.94160625985,true,true,72.51996490142709,6.633512422722589,-1.0,152,0.9999999728166842,104,1.0,true,0.0,0.0
240,240,w240,7.836529268583931e10,279938.0157924952,true,true,408.4765599461852,4.674508291618188,-1.0,87,0.9999998493320017,171,1.0,true,0.0,0.0
241,241,w241,7.837239834795241e10,279950.70699670044,true,true,166.955208733754,6.2519262009772145,-1.0,205,0.999999503664691,149,1.0,true,0.0,0.0
242,242,w242,7.851739902926079e10,280209.56270131253,true,true,921.5348147648169,4.60763787248397,-0.9999995300793566,87,1.0,183,1.0,true,0.0,0.0
243,243,w243,7.85542864406612e10,280275.3760869142,true,true,444.0498318037976,5.983879425161268,-1.0,97,0.9999996446264543,257,1.0,true,0.0,0.0
244,244,w244,7.878067313669463e10,280678.95029142214,true,true,192.0449611824058,6.089187444728547,-0.9999999962811419,149,1.0,205,1.0,true,0.0,0.0
245,245,w245,7.930003221697273e10,281602.614009481,true,true,429.6626054108091,4.611494372893601,-0.9931730593176112,261,1.0,177,1.0,true,0.0,0.0
246,246,w246,7.956107480275453e10,282065.7278060462,true,true,496.54091774909637,4.723454037199484,-0.699909885302853,224,1.0,177,1.0,true,0.0,0.0
247,247,w247,7.971139658002893e10,282332.0679271643,true,true,743.860919361004,5.990798362578927,-1.0,152,0.9999997744436662,104,1.0,true,0.0,0.0
248,248,w248,7.97383191771447e10,282379.74285905267,true,true,687.6457419270855,6.259308955893111,-1.0,247,0.9999999775680168,107,1.0,true,0.0,0.0
249,249,w249,7.974832785589392e10,282397.46432270587,true,true,99.62935787404189,6.5027399720769425,-0.9999998691108106,72,1.0,170,1.0,true,0.0,0.0
250,250,w250,7.98010344250884e10,282490.7687431368,true,true,60.10053704812952,5.822849488075146,-0.9999999671015729,261,1.0,93,1.0,true,0.0,0.0
251,251,w251,7.986141811722577e10,282597.62581668264,true,true,88.5048972135761,6.333938817114009,-1.0,97,0.9999998354113819,257,1.0,true,0.0,0.0
252,252,w252,8.182690595980109e10,286054.0262953855,true,true,58.08562749891262,6.480173363541049,-1.0,121,0.8432615853305164,225,1.0,true,0.0,0.0
253,253,w253,8.194591451999257e10,286261.9683436704,true,true,1272.7439726324876,5.4339454857559835,-1.0,250,0.9999999135953601,104,1.0,true,0.0,0.0
254,254,w254,8.2079638367474e10,286495.44214083755,true,true,787.9547149558099,4.835135434726542,-0.9999998827838199,279,1.0,215,1.0,true,0.0,0.0
255,255,w255,8.248937012804652e10,287209.62749888195,true,true,125.15825430783815,7.856129297593472,-1.0,178,0.9999997445730825,162,1.0,true,0.0,0.0
256,256,w256,8.256171623522136e10,287335.54641780985,true,true,52.39487669373534,5.223664229729883,-0.805185796223288,93,1.0,177,1.0,true,0.0,0.0
257,257,w257,8.297553713160147e10,288054.7467611,true,true,303.6807318414106,6.307022017089314,-0.9999969255180047,87,1.0,171,1.0,true,0.0,0.0
258,258,w258,8.473544562478929e10,291093.5341514636,true,true,312.4376475565565,6.738196872710536,-1.0,197,0.9999999865040218,101,1.0,true,0.0,0.0
259,259,w259,8.492479390091478e10,291418.5888046862,true,true,329.83327053112305,6.093137864744508,-0.8615088025824209,249,1.0,65,1.0,true,0.0,0.0
260,260,w260,8.53424326128165e10,292134.27154789027,true,true,174.0110590915817,6.669923262026812,-0.9999990216095819,109,1.0,77,1.0,true,0.0,0.0
261,261,w261,8.564356736826138e10,292649.2223947663,true,true,81.0204196280991,6.14121610104636,-0.8946193661408214,219,1.0,79,1.0,true,0.0,0.0
262,262,w262,8.572375781900916e10,292786.19813612994,true,true,353.7000799014581,6.741672285626116,-0.9999997231947215,280,1.0,200,1.0,true,0.0,0.0
263,263,w263,8.588647355964043e10,293063.94107709744,true,true,163.72392688488037,6.8505874000722855,-1.0,241,0.999999833766986,113,1.0,true,0.0,0.0
264,264,w264,8.617345487995967e10,293553.15511838684,true,true,144.08656481170058,6.76871053394834,-0.9999999259427687,191,1.0,163,1.0,true,0.0,0.0
265,265,w265,8.61826746294081e10,293568.8584121417,true,true,352.62270159693134,3.4085334563238456,-0.513719046110508,289,1.0,275,1.0,true,0.0,0.0
266,266,w266,8.620362846559492e10,293604.5443544683,true,true,399.98316669230286,6.975252418023541,-1.0,186,0.9999999777013796,168,1.0,true,0.0,0.0
267,267,w267,8.65265611573249e10,294153.97525331,true,true,302.28409666762127,6.023877736077342,-1.0,81,0.9999999770279224,273,1.0,true,0.0,0.0
268,268,w268,8.689627922493698e10,294781.74845966464,true,true,24.82895334477679,7.352977851083336,-1.0,135,0.9999997933618047,219,1.0,true,0.0,0.0
269,269,w269,8.689872922885681e10,294785.9040538689,true,true,32.66574117750382,7.2866341193510475,-1.0,129,0.9999999954511707,225,1.0,true,0.0,0.0
270,270,w270,8.751721582991766e10,295833.0877875524,true,true,764.5717837004954,6.799452390911431,-0.9999999393166801,78,1.0,276,1.0,true,0.0,0.0
271,271,w271,8.754612187042978e10,295881.93907440477,true,true,816.0070999054294,6.147259350348801,-1.0,66,0.9999999943785043,274,1.0,true,0.0,0.0
272,272,w272,8.773949206168037e10,296208.5280029601,true,true,589.5490120963653,6.117895688331305,-0.9999992070962411,81,1.0,273,1.0,true,0.0,0.0
273,273,w273,8.77859177070875e10,296286.88412936457,true,true,18.881018343948057,5.722993979434298,-1.0,121,0.9955936475334314,241,1.0,true,0.0,0.0
274,274,w274,8.778815872999953e10,296290.6659515273,true,true,26.376454807686322,6.002145757692752,-0.9999999070983161,226,1.0,114,1.0,true,0.0,0.0
275,275,w275,8.794286317960416e10,296551.61975548905,true,true,66.24242101284408,6.011716440920396,-1.0,289,0.9999997927158089,65,1.0,true,0.0,0.0
276,276,w276,8.83113009433228e10,297172.1739048305,true,true,489.55291782939753,7.522183413667102,-0.9999996727150156,95,1.0,259,1.0,true,0.0,0.0
277,277,w277,8.839038773692197e10,297305.2097372698,true,true,345.03461049935737,6.333876544747444,-0.9999999135780374,110,1.0,244,1.0,true,0.0,0.0
278,278,w278,8.873805238463597e10,297889.3290882303,true,true,1592.0314432724495,6.334593913726008,-1.0,77,0.9999999702446745,109,1.0,true,0.0,0.0
279,279,w279,8.932983157593741e10,298880.9655631108,true,true,28.095590695594918,6.507729227620442,-0.9999998826046546,257,1.0,97,1.0,true,0.0,0.0
280,280,w280,8.933815750821484e10,298894.8937473085,true,true,26.59941961482519,6.353916847845976,-0.999999917264013,256,1.0,98,1.0,true,0.0,0.0
281,281,w281,8.94738839176095e10,299121.8546305326,true,true,654.5730547272874,5.045338655722786,-0.6346938566678476,67,1.0,247,1.0,true,0.0,0.0
282,282,w282,8.974555913724861e10,299575.63174805895,true,true,560.4418218348213,5.631923001033559,-1.0,152,0.7849131248469197,100,1.0,true,0.0,0.0
283,283,w283,9.004305457174786e10,300071.74903970526,true,true,531.5214890364113,6.173196438040429,-1.0,269,0.9999999667214282,213,1.0,true,0.0,0.0
284,284,w284,9.018922700861131e10,300315.2127492234,true,true,940.4745314962587,5.357138853990491,-1.0,153,0.9999998111621118,201,1.0,true,0.0,0.0
285,285,w285,9.097714122974454e10,301624.17215757846,true,true,144.96927162257361,7.462356927327588,-0.999999781566076,236,1.0,166,1.0,true,0.0,0.0
286,286,w286,9.130065885895082e10,302159.9888452322,true,true,47.327318697022086,7.236569284385912,-1.0,249,0.9999997307874696,137,1.0,true,0.0,0.0
287,287,w287,9.137426403135747e10,302281.7626509371,true,true,75.64629717308017,5.309832414996318,-0.6194864763239125,74,1.0,247,1.0,true,0.0,0.0
288,288,w288,9.144145673622266e10,302392.8847314742,true,true,382.8330091752979,4.210377870444726,-1.0,65,0.9999990833721599,289,1.0,true,0.0,0.0
289,289,w289,9.152442361100543e10,302530.03753512714,true,true,784.0849780535295,6.3656933868401575,-0.9999996813213998,143,1.0,115,1.0,true,0.0,0.0
290,290,w290,9.156548187934749e10,302597.88809465856,true,true,284.69176341302955,6.307901038575461,-1.0,214,0.9999997269253345,284,1.0,true,0.0,0.0
291,291,w291,9.158242414643575e10,302625.8814880772,true,true,392.4807234757158,6.547284789577354,-0.9495780214031319,145,1.0,216,1.0,true,0.0,0.0
292,292,w292,9.188838113722086e10,303130.96367283375,true,true,48.423630646730764,6.7118527676245545,-0.9999981227488404,242,1.0,98,1.0,true,0.0,0.0
293,293,w293,9.193200620737334e10,303202.9125971143,true,true,37.51642422131391,5.812240943499559,-0.7859047599519937,254,1.0,97,1.0,true,0.0,0.0
294,294,w294,9.312527684132559e10,305164.34398750716,true,true,58.73700336455614,6.840798162844271,-0.9999999859331362,74,1.0,154,1.0,true,0.0,0.0
295,295,w295,9.341337191343423e10,305636.01213442476,true,true,1317.335112077957,5.952376030566921,-1.0,207,0.9999997234472263,179,1.0,true,0.0,0.0
296,296,w296,9.389424611090067e10,306421.68022334954,true,true,79.69659302149962,6.886272630765835,-1.0,79,0.9999999664660308,275,1.0,true,0.0,0.0
297,297,w297,9.4266306343671e10,307028.1849336816,true,true,89.97411231935905,6.275410200991115,-0.9999998971433501,93,1.0,261,1.0,true,0.0,0.0
298,298,w298,9.429702757183824e10,307078.2108386042,true,true,96.61919462617276,6.638689333808434,-1.0,234,0.9999999415764871,120,1.0,true,0.0,0.0
299,299,w299,9.516230580634744e10,308483.8825714359,true,true,808.7812198222541,5.998438584064518,-1.0,168,0.9999998527437632,88,1.0,true,0.0,0.0
300,300,w300,9.530550120729204e10,308715.8907592741,true,true,223.64737793945207,5.229810913429889,-0.9999900689441462,233,1.0,121,1.0,true,0.0,0.0
301,301,w301,9.544024173801921e10,308934.0410800001,true,true,349.0853902231507,6.182623965839447,-0.9999998937231801,234,1.0,218,1.0,true,0.0,0.0
302,302,w302,9.557592660603049e10,309153.5647635823,true,true,10.988058354226931,5.6699335470447805,-0.9691384686285235,161,1.0,177,1.0,true,0.0,0.0
303,303,w303,9.557607409458067e10,309153.8032995562,true,true,10.723972615113242,5.780667730540695,-0.9999999311990958,176,1.0,162,1.0,true,0.0,0.0
304,304,w304,9.571661580348016e10,309381.0204318942,true,true,1166.1678457585076,6.703192348280067,-1.0,85,0.9401558654355352,166,1.0,true,0.0,0.0
305,305,w305,9.644160053314378e10,310550.4798469063,true,true,14.299506110717008,6.807745829175383,-1.0,129,0.9999998885672583,225,1.0,true,0.0,0.0
306,306,w306,9.644572930932664e10,310557.1272879221,true,true,19.529263919738266,7.173348844773355,-0.9999998896147014,144,1.0,210,1.0,true,0.0,0.0
307,307,w307,9.695897196065327e10,311382.3565339778,true,true,568.3483650881365,5.872442632968335,-1.0,107,0.9999993544855408,247,1.0,true,0.0,0.0
308,308,w308,9.730959807505309e10,311944.86383823195,true,true,451.76733580161294,5.692073926831772,-1.0,257,0.9999999216772153,97,1.0,true,0.0,0.0
309,309,w309,9.762891385639249e10,312456.2591090031,true,true,481.21284577375496,5.991344503575518,-1.0,121,0.9753656265970282,270,1.0,true,0.0,0.0
310,310,w310,9.774801643250977e10,312646.79181547626,true,true,113.55522642806632,5.662175052486987,-1.0,233,0.9164428253396854,177,1.0,true,0.0,0.0
311,311,w311,9.775493651482132e10,312657.8585527978,true,true,199.7606885461432,5.671227062200781,-0.9999992757633074,97,1.0,257,1.0,true,0.0,0.0
312,312,w312,9.780930248586891e10,312744.7881034453,true,true,336.50896024268354,5.893149031263718,-0.9999998476701177,79,1.0,275,1.0,true,0.0,0.0
313,313,w313,9.78648694098788e10,312833.6129796138,true,true,24.577486532555465,6.519164556371188,-1.0,162,0.9999997902859765,178,1.0,true,0.0,0.0
314,314,w314,9.800723879239694e10,313061.07837352913,true,true,87.55513190201586,6.395533018924962,-0.9990555686364392,193,1.0,116,1.0,true,0.0,0.0
315,315,w315,9.831506457235875e10,313552.33147332637,true,true,160.76632057067334,6.275611448401038,-0.9999999662399894,103,1.0,167,1.0,true,0.0,0.0
316,316,w316,9.83914956490877e10,313674.18709400954,true,true,81.75282031191982,6.94094225861391,-0.9999980514000478,226,1.0,240,1.0,true,0.0,0.0
317,317,w317,9.84322398020212e10,313739.1269861335,true,true,93.40322030267146,5.949497987737456,-0.9999964569329934,107,1.0,247,1.0,true,0.0,0.0
318,318,w318,9.91846631955562e10,314935.9668179489,true,true,147.90874240368026,6.109617741989941,-0.839235442622758,113,1.0,233,1.0,true,0.0,0.0
319,319,w319,9.959308015351013e10,315583.71338443644,true,true,72.89687717134883,5.757230430569662,-0.9302434494571176,274,1.0,289,1.0,true,0.0,0.0
320,320,w320,9.98244913961804e10,315950.1406807416,true,true,285.12869244616536,6.062152856528569,-0.999957537265897,149,1.0,205,1.0,true,0.0,0.0
321,321,w321,9.989469034977621e10,316061.21297903074,true,true,295.87534217311514,5.704419671275196,-1.0,161,0.9999998386750746,193,1.0,true,0.0,0.0
322,322,w322,9.997838022142706e10,316193.58029761934,true,true,380.2235269557356,5.9837278093766395,-0.9999999021395863,143,1.0,239,1.0,true,0.0,0.0
323,323,w323,1.0008938076672404e11,316369.0578528881,true,true,99.44365813928364,6.623794068841985,-1.0,209,0.9999997514366593,145,1.0,true,0.0,0.0
324,324,w324,1.0011771918847137e11,316413.84165120113,true,true,108.74930781803978,5.7971753857226584,-1.0,205,0.9999999566578236,149,1.0,true,0.0,0.0
325,325,w325,1.0208520638569649e11,319507.7563779892,true,true,612.7807198972054,4.992417918965471,-1.0,288,0.8295908187635337,273,1.0,true,0.0,0.0
326,326,w326,1.0232331665085564e11,319880.1598268571,true,true,80.29654073955055,6.5565650816306045,-0.9999999485138492,284,1.0,214,1.0,true,0.0,0.0
327,327,w327,1.0249705908866553e11,320151.61890683224,true,true,746.8523237796259,6.04008130054945,-1.0,98,0.9999996348332562,112,1.0,true,0.0,0.0
328,328,w328,1.0259915790778824e11,320311.0330722129,true,true,888.3724291514679,5.937313160198191,-0.999999777151413,142,1.0,254,1.0,true,0.0,0.0
329,329,w329,1.0283797078748543e11,320683.5991869329,true,true,110.152213311695,6.738255508129152,-0.9999999941277535,189,1.0,133,1.0,true,0.0,0.0
330,330,w330,1.0298750836097221e11,320916.6688736692,true,true,17.754729755271033,5.646779280440537,-0.8601866544602876,180,1.0,177,1.0,true,0.0,0.0
331,331,w331,1.0331012690434662e11,321418.9274208142,true,true,647.8497855757769,6.816049418957264,-0.9999999443949059,165,1.0,221,1.0,true,0.0,0.0
332,332,w332,1.0332507880857089e11,321442.18579485005,true,true,57.1451391469428,6.907458769899543,-1.0,241,0.9999999418491347,113,1.0,true,0.0,0.0
333,333,w333,1.033865551380194e11,321537.7973707281,true,true,50.32626571857014,6.143579657623753,-0.9999999867977302,247,1.0,107,1.0,true,0.0,0.0
334,334,w334,1.0350564772228595e11,321722.9362701484,true,true,322.3756442623303,5.903415062524714,-1.0,207,0.9999999162390552,179,1.0,true,0.0,0.0
335,335,w335,1.0369812185735551e11,322021.9276033163,true,true,56.72680205442672,6.9572402905371415,-1.0,264,0.8651756306809999,139,1.0,true,0.0,0.0
336,336,w336,1.0489412600803384e11,323873.62660154013,true,true,657.9604917406517,5.8610804757065775,-0.6565210152482079,72,1.0,219,1.0,true,0.0,0.0
337,337,w337,1.0516301922769147e11,324288.4814909272,true,true,519.707263165016,4.581673837898167,-1.0,184,0.9999999712089331,72,1.0,true,0.0,0.0
338,338,w338,1.0541705598878755e11,324679.92852775415,true,true,605.063670048884,4.586837532266927,-1.0,79,0.7699087592509856,177,1.0,true,0.0,0.0
339,339,w339,1.0601399203492218e11,325597.8993097501,true,true,63.94339099720455,7.504820955354623,-0.9999999756915199,182,1.0,252,1.0,true,0.0,0.0
340,340,w340,1.0631957219278223e11,326066.8216681701,true,true,32.35980141559192,5.92602555406263,-0.8841941467234266,257,1.0,177,1.0,true,0.0,0.0
341,341,w341,1.0672322603025128e11,326685.20938397455,true,true,81.41625923484892,6.129989061853306,-0.9999998968586267,161,1.0,193,1.0,true,0.0,0.0
342,342,w342,1.0678768781543971e11,326783.85488796677,true,true,50.01874227046944,6.324217061490322,-0.9999999741522362,191,1.0,163,1.0,true,0.0,0.0
343,343,w343,1.0722844281589496e11,327457.5435318218,true,true,855.6195779326841,6.672932281470999,-1.0,191,0.9999999940866644,163,1.0,true,0.0,0.0
344,344,w344,1.0732923730385678e11,327611.4120476525,true,true,407.4699410408238,6.15840385966515,-0.9999997357870595,203,1.0,235,1.0,true,0.0,0.0
345,345,w345,1.075779251754033e11,327990.7394659235,true,true,798.363544300012,5.207259581662897,-1.0,94,0.9247550159979248,275,1.0,true,0.0,0.0
346,346,w346,1.0767874184983766e11,328144.3917695953,true,true,1196.2662185734896,6.034485702443438,-0.9999999406433981,128,1.0,114,1.0,true,0.0,0.0
347,347,w347,1.0786568971688951e11,328429.12434327364,true,true,878.4882177457052,5.688240194914818,-0.9999992517769263,185,1.0,281,1.0,true,0.0,0.0
348,348,w348,1.0799596234699957e11,328627.39135227236,true,true,1019.5539974733208,7.321498410516845,-0.9492202677222396,150,1.0,197,1.0,true,0.0,0.0
349,349,w349,1.0852205655489445e11,329426.86070643127,true,true,532.755997955258,4.959397615220589,-0.9999998839312789,79,1.0,275,1.0,true,0.0,0.0
350,350,w350,1.0858715512679967e11,329525.65169770876,true,true,556.855273545249,4.880720734153306,-1.0,77,0.999999988514287,109,1.0,true,0.0,0.0
351,351,w351,1.0940533230022766e11,330764.7688316089,true,true,109.8782209072395,6.623409481991587,-1.0,255,0.9999999658527903,127,1.0,true,0.0,0.0
352,352,w352,1.0970151959303233e11,331212.1972286533,true,true,33.49030065841713,6.07734893490019,-1.0,225,0.7955062231457379,97,1.0,true,0.0,0.0
353,353,w353,1.0978227007984544e11,331334.07624306536,true,true,802.7188249950212,5.1003751162546305,-1.0,124,0.9999992681121458,278,1.0,true,0.0,0.0
354,354,w354,1.100933245477252e11,331803.1412565668,true,true,619.0909588573046,4.894609149346684,-0.9999994554757456,110,1.0,286,1.0,true,0.0,0.0
355,355,w355,1.1018425335841476e11,331940.1352027422,true,true,283.1827464805428,6.02820688675106,-0.9999998855199629,127,1.0,255,1.0,true,0.0,0.0
356,356,w356,1.1143322008847978e11,333816.1471356348,true,true,1121.2661289152536,5.73089644539406,-1.0,216,0.9401128760687555,273,1.0,true,0.0,0.0
