mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
358,15,15,6479512.0981,4437.6877,3.164088,0.000000,0.000000,0.000000
359,15,15,6479515.4440,4437.6877,3.164088,0.000000,0.000000,0.000000
360,15,15,6479518.5357,4437.6877,3.164088,0.000000,0.000000,0.000000
361,15,15,6479524.5553,4437.6877,3.164089,0.000000,0.000000,0.000000
362,15,15,6479530.6352,4437.6877,3.164089,0.000000,0.000000,0.000000
363,15,15,6479531.3261,4437.6877,3.164089,0.000000,0.000000,0.000000
364,15,15,6479533.4537,4437.6877,3.164089,0.000000,0.000000,0.000000
365,15,15,6479537.9440,4437.6877,3.164090,0.000000,0.000000,0.000000
366,15,15,6479541.1187,4437.6877,3.164090,0.000000,0.000000,0.000000
367,15,15,6479542.0944,4437.6877,3.164090,0.000000,0.000000,0.000000
368,15,15,6479543.0655,4437.6877,3.164090,0.000000,0.000000,0.000000
369,15,15,6479544.3786,4437.6877,3.164090,0.000000,0.000000,0.000000
370,15,15,6479546.3632,4437.6877,3.164090,0.000000,0.000000,0.000000
371,15,15,6479546.4004,4437.6877,3.164090,0.000000,0.000000,0.000000
372,15,15,6479550.4015,4437.6877,3.164091,0.000000,0.000000,0.000000
373,15,15,6479554.0522,4437.6877,3.164091,0.000000,0.000000,0.000000
374,15,15,6479555.9399,4437.6877,3.164091,0.000000,0.000000,0.000000
375,15,15,6479558.9659,4437.6877,3.164091,0.000000,0.000000,0.000000
376,15,15,6479560.1249,4437.6877,3.164091,0.000000,0.000000,0.000000
377,15,15,6479563.0663,4437.6877,3.164091,0.000000,0.000000,0.000000
378,15,15,6479579.4101,4437.6877,3.164093,0.000000,0.000000,0.000000
379,15,15,6479587.2410,4437.6877,3.164093,0.000000,0.000000,0.000000
380,15,15,6479591.2967,4437.6877,3.164093,0.000000,0.000000,0.000000
381,15,15,6479595.1915,4437.6877,3.164094,0.000000,0.000000,0.000000
382,15,15,6479595.3100,4437.6877,3.164094,0.000000,0.000000,0.000000
383,15,15,6479596.0791,4437.6877,3.164094,0.000000,0.000000,0.000000
384,15,15,6479598.9659,4437.6877,3.164094,0.000000,0.000000,0.000000
385,15,15,6479601.8339,4437.6877,3.164094,0.000000,0.000000,0.000000
386,15,15,6479617.7547,4437.6877,3.164095,0.000000,0.000000,0.000000
387,15,15,6479749.8160,4437.6877,3.164104,0.000000,0.000000,0.000000
388,15,15,6479761.2709,4437.6877,3.164105,0.000000,0.000000,0.000000
389,15,15,6479806.2675,4437.6877,3.164108,0.000000,0.000000,0.000000
390,15,15,6479808.8102,4437.6877,3.164108,0.000000,0.000000,0.000000
391,15,15,6479810.5601,4437.6877,3.164108,0.000000,0.000000,0.000000
392,15,15,6479813.4297,4437.6877,3.164108,0.000000,0.000000,0.000000
393,15,15,6479845.4943,4437.6877,3.164110,0.000000,0.000000,0.000000
394,15,15,6479855.4354,4437.6877,3.164111,0.000000,0.000000,0.000000
395,15,15,6479865.9986,4437.6877,3.164112,0.000000,0.000000,0.000000
396,15,15,6479880.5277,4437.6877,3.164113,0.000000,0.000000,0.000000
397,15,15,6479888.8781,4437.6877,3.164113,0.000000,0.000000,0.000000
398,15,15,6479911.3177,4437.6877,3.164115,0.000000,0.000000,0.000000
399,15,15,6479911.7050,4437.6877,3.164115,0.000000,0.000000,0.000000
400,15,15,6479916.4566,4437.6877,3.164115,0.000000,0.000000,0.000000
401,15,15,6479927.1020,4437.6877,3.164116,0.000000,0.000000,0.000000
402,15,15,6479928.6927,4437.6877,3.164116,0.000000,0.000000,0.000000
403,15,15,6479952.9646,4437.6877,3.164118,0.000000,0.000000,0.000000
404,15,15,6479961.9547,4437.6877,3.164118,0.000000,0.000000,0.000000
405,15,15,6479967.5754,4437.6877,3.164119,0.000000,0.000000,0.000000
406,15,15,6479974.8596,4437.6877,3.164119,0.000000,0.000000,0.000000
407,15,15,6479980.0008,4437.6877,3.164119,0.000000,0.000000,0.000000
408,15,15,6479990.5015,4437.6877,3.164120,0.000000,0.000000,0.000000
409,15,15,6479991.6432,4437.6877,3.164120,0.000000,0.000000,0.000000
410,15,15,6480001.3927,4437.6877,3.164121,0.000000,0.000000,0.000000
411,15,15,6480007.9961,4437.6877,3.164121,0.000000,0.000000,0.000000
412,15,15,6480037.6115,4437.6877,3.164123,0.000000,0.000000,0.000000
413,15,15,6480045.4142,4437.6877,3.164124,0.000000,0.000000,0.000000
414,15,15,6480052.6476,4437.6877,3.164124,0.000000,0.000000,0.000000
415,15,15,6480055.7444,4437.6877,3.164124,0.000000,0.000000,0.000000
416,15,15,6480056.6464,4437.6877,3.164125,0.000000,0.000000,0.000000
417,15,15,6480057.2429,4437.6877,3.164125,0.000000,0.000000,0.000000
418,15,15,6480067.0105,4437.6877,3.164125,0.000000,0.000000,0.000000
419,15,15,6480068.7654,4437.6877,3.164125,0.000000,0.000000,0.000000
420,15,15,6480069.1665,4437.6877,3.164125,0.000000,0.000000,0.000000
421,15,15,6480077.8727,4437.6877,3.164126,0.000000,0.000000,0.000000
422,15,15,6480079.0074,4437.6877,3.164126,0.000000,0.000000,0.000000
423,15,15,6480097.8599,4437.6877,3.164127,0.000000,0.000000,0.000000
424,15,15,6480099.6832,4437.6877,3.164127,0.000000,0.000000,0.000000
425,15,15,6480111.8396,4437.6877,3.164128,0.000000,0.000000,0.000000
426,15,15,6480112.9731,4437.6877,3.164128,0.000000,0.000000,0.000000
427,15,15,6480113.9060,4437.6877,3.164128,0.000000,0.000000,0.000000
428,15,15,6480114.9591,4437.6877,3.164128,0.000000,0.000000,0.000000
429,15,15,6480120.1957,4437.6877,3.164129,0.000000,0.000000,0.000000
430,15,15,6480120.2685,4437.6877,3.164129,0.000000,0.000000,0.000000
431,15,15,6480123.1358,4437.6877,3.164129,0.000000,0.000000,0.000000
432,15,15,6480123.4387,4437.6877,3.164129,0.000000,0.000000,0.000000
433,15,15,6480125.6108,4437.6877,3.164129,0.000000,0.000000,0.000000
434,15,15,6480126.4555,4437.6877,3.164129,0.000000,0.000000,0.000000
435,15,15,6480128.6287,4437.6877,3.164129,0.000000,0.000000,0.000000
436,15,15,6480130.2863,4437.6877,3.164129,0.000000,0.000000,0.000000
437,15,15,6480132.1566,4437.6877,3.164130,0.000000,0.000000,0.000000
438,15,15,6480132.3714,4437.6877,3.164130,0.000000,0.000000,0.000000
439,15,15,6480134.2916,4437.6877,3.164130,0.000000,0.000000,0.000000
440,15,15,6480145.2529,4437.6877,3.164130,0.000000,0.000000,0.000000
441,15,15,6480145.2638,4437.6877,3.164130,0.000000,0.000000,0.000000
442,15,15,6480146.4151,4437.6877,3.164131,0.000000,0.000000,0.000000
443,15,15,6480146.7549,4437.6877,3.164131,0.000000,0.000000,0.000000
444,15,15,6480146.9312,4437.6877,3.164131,0.000000,0.000000,0.000000
445,15,15,6480147.0303,4437.6877,3.164131,0.000000,0.000000,0.000000
446,15,15,6480147.1489,4437.6877,3.164131,0.000000,0.000000,0.000000
447,15,15,6480148.4303,4437.6877,3.164131,0.000000,0.000000,0.000000
448,15,15,6480151.3294,4437.6877,3.164131,0.000000,0.000000,0.000000
449,15,15,6480157.6551,4437.6877,3.164131,0.000000,0.000000,0.000000
450,15,15,6480158.9929,4437.6877,3.164131,0.000000,0.000000,0.000000
451,15,15,6480167.6877,4437.6877,3.164132,0.000000,0.000000,0.000000
452,15,15,6480169.4355,4437.6877,3.164132,0.000000,0.000000,0.000000
453,15,15,6480171.2908,4437.6877,3.164132,0.000000,0.000000,0.000000
454,15,15,6480171.8913,4437.6877,3.164132,0.000000,0.000000,0.000000
455,15,15,6480173.0529,4437.6877,3.164132,0.000000,0.000000,0.000000
456,15,15,6480173.4605,4437.6877,3.164132,0.000000,0.000000,0.000000
457,15,15,6480175.2606,4437.6877,3.164133,0.000000,0.000000,0.000000
458,15,15,6480178.7184,4437.6877,3.164133,0.000000,0.000000,0.000000
459,15,15,6480178.9921,4437.6877,3.164133,0.000000,0.000000,0.000000
460,15,15,6480208.3369,4437.6877,3.164135,0.000000,0.000000,0.000000
461,15,15,6480227.8070,4437.6877,3.164136,0.000000,0.000000,0.000000
462,15,15,6480228.7283,4437.6877,3.164136,0.000000,0.000000,0.000000
463,15,15,6480228.8914,4437.6877,3.164136,0.000000,0.000000,0.000000
464,15,15,6480229.0511,4437.6877,3.164136,0.000000,0.000000,0.000000
465,15,15,6480254.7615,4437.6877,3.164138,0.000000,0.000000,0.000000
466,15,15,6480265.5673,4437.6877,3.164139,0.000000,0.000000,0.000000
467,15,15,6480280.4201,4437.6877,3.164140,0.000000,0.000000,0.000000
468,15,15,6480285.2618,4437.6877,3.164140,0.000000,0.000000,0.000000
469,15,15,6480286.3036,4437.6877,3.164140,0.000000,0.000000,0.000000
470,15,15,6480304.9247,4437.6877,3.164141,0.000000,0.000000,0.000000
471,15,15,6480312.0941,4437.6877,3.164142,0.000000,0.000000,0.000000
472,15,15,6480313.3240,4437.6877,3.164142,0.000000,0.000000,0.000000
473,15,15,6480323.0478,4437.6877,3.164142,0.000000,0.000000,0.000000
474,15,15,6480323.5126,4437.6877,3.164142,0.000000,0.000000,0.000000
475,15,15,6480338.9463,4437.6877,3.164143,0.000000,0.000000,0.000000
476,15,15,6480343.6067,4437.6877,3.164144,0.000000,0.000000,0.000000
477,15,15,6480344.4844,4437.6877,3.164144,0.000000,0.000000,0.000000
478,15,15,6480366.7745,4437.6877,3.164145,0.000000,0.000000,0.000000
479,15,15,6480375.0488,4437.6877,3.164146,0.000000,0.000000,0.000000
480,15,15,6480380.3640,4437.6877,3.164146,0.000000,0.000000,0.000000
481,15,15,6480380.6033,4437.6877,3.164146,0.000000,0.000000,0.000000
482,15,15,6480381.8831,4437.6877,3.164146,0.000000,0.000000,0.000000
483,15,15,6480385.6096,4437.6877,3.164147,0.000000,0.000000,0.000000
484,15,15,6480393.7127,4437.6877,3.164147,0.000000,0.000000,0.000000
485,15,15,6480399.3911,4437.6877,3.164148,0.000000,0.000000,0.000000
486,15,15,6480417.3915,4437.6877,3.164149,0.000000,0.000000,0.000000
487,15,15,6480430.8850,4437.6877,3.164150,0.000000,0.000000,0.000000
488,15,15,6480431.0520,4437.6877,3.164150,0.000000,0.000000,0.000000
489,15,15,6480443.4638,4437.6877,3.164150,0.000000,0.000000,0.000000
490,15,15,6480467.9380,4437.6877,3.164152,0.000000,0.000000,0.000000
491,15,15,6480473.4928,4437.6877,3.164153,0.000000,0.000000,0.000000
492,15,15,6480487.5869,4437.6877,3.164153,0.000000,0.000000,0.000000
493,15,15,6480492.1712,4437.6877,3.164154,0.000000,0.000000,0.000000
494,15,15,6480495.6353,4437.6877,3.164154,0.000000,0.000000,0.000000
495,15,15,6480523.2460,4437.6877,3.164156,0.000000,0.000000,0.000000
496,15,15,6480525.3254,4437.6877,3.164156,0.000000,0.000000,0.000000
497,15,15,6480530.6550,4437.6877,3.164156,0.000000,0.000000,0.000000
498,15,15,6480544.4034,4437.6877,3.164157,0.000000,0.000000,0.000000
499,15,15,6480545.7044,4437.6877,3.164157,0.000000,0.000000,0.000000
500,15,15,6480552.4519,4437.6877,3.164158,0.000000,0.000000,0.000000
501,15,15,6480552.6910,4437.6877,3.164158,0.000000,0.000000,0.000000
502,15,15,6480553.1150,4437.6877,3.164158,0.000000,0.000000,0.000000
503,15,15,6480554.0406,4437.6877,3.164158,0.000000,0.000000,0.000000
504,15,15,6480557.7523,4437.6877,3.164158,0.000000,0.000000,0.000000
505,15,15,6480558.6270,4437.6877,3.164158,0.000000,0.000000,0.000000
506,15,15,6480563.0015,4437.6877,3.164159,0.000000,0.000000,0.000000
507,15,15,6480564.7014,4437.6877,3.164159,0.000000,0.000000,0.000000
508,15,15,6480566.5796,4437.6877,3.164159,0.000000,0.000000,0.000000
509,15,15,6480568.0877,4437.6877,3.164159,0.000000,0.000000,0.000000
510,15,15,6480572.0296,4437.6877,3.164159,0.000000,0.000000,0.000000
511,15,15,6480572.2749,4437.6877,3.164159,0.000000,0.000000,0.000000
512,15,15,6480572.9557,4437.6877,3.164159,0.000000,0.000000,0.000000
513,15,15,6480578.7328,4437.6877,3.164160,0.000000,0.000000,0.000000
514,15,15,6480580.2141,4437.6877,3.164160,0.000000,0.000000,0.000000
515,15,15,6480582.8944,4437.6877,3.164160,0.000000,0.000000,0.000000
516,15,15,6480584.5751,4437.6877,3.164160,0.000000,0.000000,0.000000
517,15,15,6480587.4861,4437.6877,3.164160,0.000000,0.000000,0.000000
518,15,15,6480587.8941,4437.6877,3.164160,0.000000,0.000000,0.000000
519,15,15,6480590.0024,4437.6877,3.164160,0.000000,0.000000,0.000000
520,15,15,6480591.0968,4437.6877,3.164160,0.000000,0.000000,0.000000
521,15,15,6480593.1354,4437.6877,3.164161,0.000000,0.000000,0.000000
522,15,15,6480594.0908,4437.6877,3.164161,0.000000,0.000000,0.000000
523,15,15,6480594.1569,4437.6877,3.164161,0.000000,0.000000,0.000000
524,15,15,6480596.9221,4437.6877,3.164161,0.000000,0.000000,0.000000
525,15,15,6480598.4469,4437.6877,3.164161,0.000000,0.000000,0.000000
526,15,15,6480600.0680,4437.6877,3.164161,0.000000,0.000000,0.000000
527,15,15,6480601.1918,4437.6877,3.164161,0.000000,0.000000,0.000000
528,15,15,6480604.4769,4437.6877,3.164161,0.000000,0.000000,0.000000
529,15,15,6480604.6763,4437.6877,3.164161,0.000000,0.000000,0.000000
530,15,15,6480604.7055,4437.6877,3.164161,0.000000,0.000000,0.000000
531,15,15,6480605.3498,4437.6877,3.164161,0.000000,0.000000,0.000000
532,15,15,6480609.6061,4437.6877,3.164162,0.000000,0.000000,0.000000
533,15,15,6480610.9470,4437.6877,3.164162,0.000000,0.000000,0.000000
534,15,15,6480611.6590,4437.6877,3.164162,0.000000,0.000000,0.000000
535,15,15,6480612.9920,4437.6877,3.164162,0.000000,0.000000,0.000000
536,15,15,6480617.6873,4437.6877,3.164162,0.000000,0.000000,0.000000
537,15,15,6480623.0048,4437.6877,3.164163,0.000000,0.000000,0.000000
538,15,15,6480625.3878,4437.6877,3.164163,0.000000,0.000000,0.000000
539,15,15,6480626.3807,4437.6877,3.164163,0.000000,0.000000,0.000000
540,15,15,6480630.8550,4437.6877,3.164163,0.000000,0.000000,0.000000
541,15,15,6480633.4677,4437.6877,3.164163,0.000000,0.000000,0.000000
542,15,15,6480634.3199,4437.6877,3.164163,0.000000,0.000000,0.000000
543,15,15,6480635.6928,4437.6877,3.164163,0.000000,0.000000,0.000000
544,15,15,6480637.3214,4437.6877,3.164163,0.000000,0.000000,0.000000
545,15,15,6480637.4663,4437.6877,3.164164,0.000000,0.000000,0.000000
546,15,15,6480648.1344,4437.6877,3.164164,0.000000,0.000000,0.000000
547,15,15,6480649.5076,4437.6877,3.164164,0.000000,0.000000,0.000000
548,15,15,6480654.0943,4437.6877,3.164165,0.000000,0.000000,0.000000
549,15,15,6480660.2966,4437.6877,3.164165,0.000000,0.000000,0.000000
550,15,15,6480672.2938,4437.6877,3.164166,0.000000,0.000000,0.000000
551,15,15,6480676.1862,4437.6877,3.164166,0.000000,0.000000,0.000000
552,15,15,6480684.2738,4437.6877,3.164167,0.000000,0.000000,0.000000
553,15,15,6480688.0039,4437.6877,3.164167,0.000000,0.000000,0.000000
554,15,15,6480696.8199,4437.6877,3.164167,0.000000,0.000000,0.000000
555,15,15,6480718.7848,4437.6877,3.164169,0.000000,0.000000,0.000000
556,15,15,6480724.4580,4437.6877,3.164169,0.000000,0.000000,0.000000
557,15,15,6480732.4301,4437.6877,3.164170,0.000000,0.000000,0.000000
558,15,15,6480737.6799,4437.6877,3.164170,0.000000,0.000000,0.000000
559,15,15,6480745.8109,4437.6877,3.164171,0.000000,0.000000,0.000000
560,15,15,6480750.1851,4437.6877,3.164171,0.000000,0.000000,0.000000
561,15,15,6480750.1987,4437.6877,3.164171,0.000000,0.000000,0.000000
562,15,15,6480754.0768,4437.6877,3.164171,0.000000,0.000000,0.000000
563,15,15,6480754.2795,4437.6877,3.164171,0.000000,0.000000,0.000000
564,15,15,6480755.6193,4437.6877,3.164171,0.000000,0.000000,0.000000
565,15,15,6480758.4467,4437.6877,3.164172,0.000000,0.000000,0.000000
566,15,15,6480759.9419,4437.6877,3.164172,0.000000,0.000000,0.000000
567,15,15,6480760.2604,4437.6877,3.164172,0.000000,0.000000,0.000000
568,15,15,6480760.6653,4437.6877,3.164172,0.000000,0.000000,0.000000
569,15,15,6480761.4914,4437.6877,3.164172,0.000000,0.000000,0.000000
570,15,15,6480762.4126,4437.6877,3.164172,0.000000,0.000000,0.000000
571,15,15,6480764.3354,4437.6877,3.164172,0.000000,0.000000,0.000000
572,15,15,6480766.1767,4437.6877,3.164172,0.000000,0.000000,0.000000
573,15,15,6480767.1146,4437.6877,3.164172,0.000000,0.000000,-0.000000
574,15,15,6480768.8240,4437.6877,3.164172,0.000000,0.000000,0.000000
575,15,15,6480770.0368,4437.6877,3.164172,0.000000,0.000000,0.000000
576,15,15,6480771.3024,4437.6877,3.164172,0.000000,0.000000,0.000000
577,15,15,6480771.3122,4437.6877,3.164172,0.000000,0.000000,0.000000
578,15,15,6480773.7600,4437.6877,3.164173,0.000000,0.000000,0.000000
579,15,15,6480775.0087,4437.6877,3.164173,0.000000,0.000000,0.000000
580,15,15,6480775.8401,4437.6877,3.164173,0.000000,0.000000,0.000000
581,15,15,6480776.1134,4437.6877,3.164173,0.000000,0.000000,0.000000
582,15,15,6480776.5862,4437.6877,3.164173,0.000000,0.000000,0.000000
583,15,15,6480777.1115,4437.6877,3.164173,0.000000,0.000000,0.000000
584,15,15,6480778.0573,4437.6877,3.164173,0.000000,0.000000,0.000000
585,15,15,6480779.9581,4437.6877,3.164173,0.000000,0.000000,0.000000
586,15,15,6480781.4795,4437.6877,3.164173,0.000000,0.000000,0.000000
587,15,15,6480781.5823,4437.6877,3.164173,0.000000,0.000000,0.000000
588,15,15,6480783.0970,4437.6877,3.164173,0.000000,0.000000,0.000000
589,15,15,6480784.9533,4437.6877,3.164173,0.000000,0.000000,0.000000
590,15,15,6480786.1334,4437.6877,3.164173,0.000000,0.000000,0.000000
591,15,15,6480786.7307,4437.6877,3.164174,0.000000,0.000000,0.000000
592,15,15,6480787.3022,4437.6877,3.164174,0.000000,0.000000,0.000000
593,15,15,6480788.4058,4437.6877,3.164174,0.000000,0.000000,0.000000
594,15,15,6480788.6338,4437.6877,3.164174,0.000000,0.000000,0.000000
595,15,15,6480790.5668,4437.6877,3.164174,0.000000,0.000000,0.000000
596,15,15,6480790.6981,4437.6877,3.164174,0.000000,0.000000,0.000000
597,15,15,6480791.2984,4437.6877,3.164174,0.000000,0.000000,0.000000
598,15,15,6480792.7177,4437.6877,3.164174,0.000000,0.000000,0.000000
599,15,15,6480794.1377,4437.6877,3.164174,0.000000,0.000000,0.000000
600,15,15,6480796.4002,4437.6877,3.164174,0.000000,0.000000,0.000000
601,15,15,6480798.3341,4437.6877,3.164174,0.000000,0.000000,0.000000
602,15,15,6480800.1617,4437.6877,3.164174,0.000000,0.000000,0.000000
603,15,15,6480802.2996,4437.6877,3.164175,0.000000,0.000000,0.000000
604,15,15,6480806.6715,4437.6877,3.164175,0.000000,0.000000,0.000000
605,15,15,6480807.6199,4437.6877,3.164175,0.000000,0.000000,0.000000
606,15,15,6480809.6028,4437.6877,3.164175,0.000000,0.000000,0.000000
607,15,15,6480809.9093,4437.6877,3.164175,0.000000,0.000000,0.000000
608,15,15,6480814.4780,4437.6877,3.164175,0.000000,0.000000,0.000000
609,15,15,6480814.7784,4437.6877,3.164175,0.000000,0.000000,0.000000
610,15,15,6480814.9849,4437.6877,3.164175,0.000000,0.000000,0.000000
611,15,15,6480819.2264,4437.6877,3.164176,0.000000,0.000000,0.000000
612,15,15,6480822.8621,4437.6877,3.164176,0.000000,0.000000,0.000000
613,15,15,6480825.2810,4437.6877,3.164176,0.000000,0.000000,0.000000
614,15,15,6480826.1447,4437.6877,3.164176,0.000000,0.000000,0.000000
615,15,15,6480832.7416,4437.6877,3.164177,0.000000,0.000000,0.000000
616,15,15,6480833.4659,4437.6877,3.164177,0.000000,0.000000,0.000000
617,15,15,6480842.3704,4437.6877,3.164177,0.000000,0.000000,0.000000
618,15,15,6480849.2469,4437.6877,3.164178,0.000000,0.000000,0.000000
619,15,15,6480852.4260,4437.6877,3.164178,0.000000,0.000000,0.000000
620,15,15,6480855.0765,4437.6877,3.164178,0.000000,0.000000,0.000000
621,15,15,6480855.0985,4437.6877,3.164178,0.000000,0.000000,0.000000
622,15,15,6480858.1636,4437.6877,3.164178,0.000000,0.000000,0.000000
623,15,15,6480859.4016,4437.6877,3.164178,0.000000,0.000000,0.000000
624,15,15,6480864.3581,4437.6877,3.164179,0.000000,0.000000,0.000000
625,15,15,6480867.1486,4437.6877,3.164179,0.000000,0.000000,0.000000
626,15,15,6480867.3587,4437.6877,3.164179,0.000000,0.000000,0.000000
627,15,15,6480869.5319,4437.6877,3.164179,0.000000,0.000000,0.000000
628,15,15,6480873.0813,4437.6877,3.164179,0.000000,0.000000,-0.000000
629,15,15,6480874.6933,4437.6877,3.164179,0.000000,0.000000,0.000000
630,15,15,6480875.7447,4437.6877,3.164179,0.000000,0.000000,0.000000
631,15,15,6480877.7218,4437.6877,3.164180,0.000000,0.000000,0.000000
632,15,15,6480878.6685,4437.6877,3.164180,0.000000,0.000000,0.000000
633,15,15,6480881.0568,4437.6877,3.164180,0.000000,0.000000,0.000000
634,15,15,6480892.7895,4437.6877,3.164181,0.000000,0.000000,0.000000
635,15,15,6480892.9930,4437.6877,3.164181,0.000000,0.000000,0.000000
636,15,15,6480895.6562,4437.6877,3.164181,0.000000,0.000000,0.000000
637,15,15,6480903.8581,4437.6877,3.164181,0.000000,0.000000,0.000000
638,15,15,6480904.3738,4437.6877,3.164181,0.000000,0.000000,0.000000
639,15,15,6480904.9690,4437.6877,3.164181,0.000000,0.000000,0.000000
640,15,15,6480906.0807,4437.6877,3.164182,0.000000,0.000000,0.000000
641,15,15,6480911.6687,4437.6877,3.164182,0.000000,0.000000,0.000000
642,15,15,6480913.6301,4437.6877,3.164182,0.000000,0.000000,0.000000
643,15,15,6480921.9635,4437.6877,3.164183,0.000000,0.000000,0.000000
644,15,15,6480922.8922,4437.6877,3.164183,0.000000,0.000000,0.000000
645,15,15,6480924.3339,4437.6877,3.164183,0.000000,0.000000,0.000000
646,15,15,6480931.2414,4437.6877,3.164183,0.000000,0.000000,0.000000
647,15,15,6480933.9734,4437.6877,3.164183,0.000000,0.000000,0.000000
648,15,15,6480935.5824,4437.6877,3.164183,0.000000,0.000000,0.000000
649,15,15,6480935.6826,4437.6877,3.164184,0.000000,0.000000,0.000000
650,15,15,6480939.4861,4437.6877,3.164184,0.000000,0.000000,0.000000
651,15,15,6480942.3920,4437.6877,3.164184,0.000000,0.000000,0.000000
652,15,15,6480943.8203,4437.6877,3.164184,0.000000,0.000000,0.000000
653,15,15,6480948.2682,4437.6877,3.164184,0.000000,0.000000,0.000000
654,15,15,6480948.7949,4437.6877,3.164184,0.000000,0.000000,0.000000
655,15,15,6480950.9243,4437.6877,3.164185,0.000000,0.000000,0.000000
656,15,15,6480952.0877,4437.6877,3.164185,0.000000,0.000000,0.000000
657,15,15,6480953.8794,4437.6877,3.164185,0.000000,0.000000,0.000000
658,15,15,6480961.3416,4437.6877,3.164185,0.000000,0.000000,0.000000
659,15,15,6480962.4408,4437.6877,3.164185,0.000000,0.000000,0.000000
660,15,15,6480969.9567,4437.6877,3.164186,0.000000,0.000000,0.000000
661,15,15,6480970.5170,4437.6877,3.164186,0.000000,0.000000,0.000000
662,15,15,6480972.4775,4437.6877,3.164186,0.000000,0.000000,0.000000
663,15,15,6480976.8875,4437.6877,3.164186,0.000000,0.000000,0.000000
664,15,15,6480978.3841,4437.6877,3.164186,0.000000,0.000000,0.000000
665,15,15,6480980.1401,4437.6877,3.164186,0.000000,0.000000,0.000000
666,15,15,6480982.4529,4437.6877,3.164187,0.000000,0.000000,0.000000
667,15,15,6480984.5651,4437.6877,3.164187,0.000000,0.000000,0.000000
668,15,15,6480984.5887,4437.6877,3.164187,0.000000,0.000000,0.000000
669,15,15,6480987.6268,4437.6877,3.164187,0.000000,0.000000,0.000000
670,15,15,6480989.7460,4437.6877,3.164187,0.000000,0.000000,0.000000
671,15,15,6480991.2216,4437.6877,3.164187,0.000000,0.000000,0.000000
672,15,15,6480996.2433,4437.6877,3.164188,0.000000,0.000000,0.000000
673,15,15,6480998.1182,4437.6877,3.164188,0.000000,0.000000,0.000000
674,15,15,6480999.6828,4437.6877,3.164188,0.000000,0.000000,0.000000
675,15,15,6481000.8818,4437.6877,3.164188,0.000000,0.000000,0.000000
676,15,15,6481005.9549,4437.6877,3.164188,0.000000,0.000000,0.000000
677,15,15,6481006.5770,4437.6877,3.164188,0.000000,0.000000,0.000000
678,15,15,6481011.0458,4437.6877,3.164189,0.000000,0.000000,0.000000
679,15,15,6481014.1630,4437.6877,3.164189,0.000000,0.000000,0.000000
680,15,15,6481017.3663,4437.6877,3.164189,0.000000,0.000000,0.000000
681,15,15,6481018.5639,4437.6877,3.164189,0.000000,0.000000,0.000000
682,15,15,6481018.9672,4437.6877,3.164189,0.000000,0.000000,0.000000
683,15,15,6481020.8039,4437.6877,3.164189,0.000000,0.000000,0.000000
684,15,15,6481023.4857,4437.6877,3.164189,0.000000,0.000000,0.000000
685,15,15,6481030.4584,4437.6877,3.164190,0.000000,0.000000,0.000000
686,15,15,6481030.5143,4437.6877,3.164190,0.000000,0.000000,0.000000
687,15,15,6481033.2048,4437.6877,3.164190,0.000000,0.000000,0.000000
688,15,15,6481041.3369,4437.6877,3.164191,0.000000,0.000000,0.000000
689,15,15,6481042.7428,4437.6877,3.164191,0.000000,0.000000,0.000000
690,15,15,6481043.5239,4437.6877,3.164191,0.000000,0.000000,0.000000
691,15,15,6481045.8253,4437.6877,3.164191,0.000000,0.000000,0.000000
692,15,15,6481047.2849,4437.6877,3.164191,0.000000,0.000000,0.000000
693,15,15,6481047.4737,4437.6877,3.164191,0.000000,0.000000,0.000000
694,15,15,6481051.2253,4437.6877,3.164191,0.000000,0.000000,0.000000
695,15,15,6481051.3005,4437.6877,3.164191,0.000000,0.000000,0.000000
696,15,15,6481057.8835,4437.6877,3.164192,0.000000,0.000000,0.000000
697,15,15,6481059.7695,4437.6877,3.164192,0.000000,0.000000,0.000000
698,15,15,6481060.5700,4437.6877,3.164192,0.000000,0.000000,0.000000
699,15,15,6481069.9678,4437.6877,3.164193,0.000000,0.000000,0.000000
700,15,15,6481075.9112,4437.6877,3.164193,0.000000,0.000000,0.000000
701,15,15,6481077.6417,4437.6877,3.164193,0.000000,0.000000,0.000000
702,15,15,6481083.9975,4437.6877,3.164193,0.000000,0.000000,0.000000
703,15,15,6481084.0601,4437.6877,3.164193,0.000000,0.000000,0.000000
704,15,15,6481085.9688,4437.6877,3.164194,0.000000,0.000000,0.000000
705,15,15,6481086.7488,4437.6877,3.164194,0.000000,0.000000,0.000000
706,15,15,6481089.7640,4437.6877,3.164194,0.000000,0.000000,0.000000
707,15,15,6481097.1929,4437.6877,3.164194,0.000000,0.000000,0.000000
708,15,15,6481102.2377,4437.6877,3.164195,0.000000,0.000000,0.000000
709,15,15,6481106.4716,4437.6877,3.164195,0.000000,0.000000,0.000000
710,15,15,6481107.4548,4437.6877,3.164195,0.000000,0.000000,0.000000
711,15,15,6481107.9578,4437.6877,3.164195,0.000000,0.000000,0.000000
712,15,15,6481108.3438,4437.6877,3.164195,0.000000,0.000000,0.000000
713,15,15,6481109.1025,4437.6877,3.164195,0.000000,0.000000,0.000000
