mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
357,15,15,6480115.5556,4437.6877,3.164129,-0.000000,0.000000,0.000000
358,15,15,6480127.3344,4437.6877,3.164129,0.000000,0.000000,0.000000
359,15,15,6480128.8447,4437.6877,3.164129,0.000000,0.000000,0.000000
360,15,15,6480130.6422,4437.6877,3.164130,0.000000,0.000000,0.000000
361,15,15,6480131.0371,4437.6877,3.164130,0.000000,0.000000,0.000000
362,15,15,6480136.9725,4437.6877,3.164130,0.000000,0.000000,0.000000
363,15,15,6480141.7138,4437.6877,3.164130,0.003642,3.494233,6.390730
364,15,15,6480150.8817,4437.6877,3.164131,0.000000,0.000000,0.000000
365,15,15,6480159.8628,4437.6877,3.164131,0.000000,-0.000000,-0.000000
366,15,15,6480244.7293,4437.6877,3.164137,0.000000,0.000000,0.000000
367,15,15,6480291.6490,4437.6877,3.164140,0.001847,3.083567,5.980052
368,15,15,6480301.4467,4437.6877,3.164141,0.000000,0.000000,0.000000
369,15,15,6480302.1335,4437.6877,3.164141,0.000000,0.000000,0.000000
370,15,15,6480331.4690,4437.6877,3.164143,0.000000,0.000000,0.000000
371,15,15,6480363.8128,4437.6877,3.164145,0.000000,0.000000,0.000000
372,15,15,6480369.4727,4437.6877,3.164146,0.000000,0.000000,0.000000
373,15,15,6480408.4404,4437.6877,3.164148,0.024271,3.707433,6.603935
374,15,15,6480490.2947,4437.6877,3.164154,0.000000,0.000000,0.000000
375,15,15,6480492.8509,4437.6877,3.164154,0.000000,0.000000,0.000000
376,15,15,6480496.0339,4437.6877,3.164154,-0.000000,-0.000000,0.000000
377,15,15,6480496.5915,4437.6877,3.164154,0.000000,0.000000,0.000000
378,15,15,6480502.3004,4437.6877,3.164154,0.002315,3.066429,5.962930
379,15,15,6480506.0069,4437.6877,3.164155,0.001112,2.890320,5.786820
380,15,15,6480509.2570,4437.6877,3.164155,0.015095,3.471742,6.368247
381,15,15,6480515.2831,4437.6877,3.164155,0.018246,3.507118,6.403622
382,15,15,6480522.0633,4437.6877,3.164156,0.006727,3.275478,6.171981
383,15,15,6480524.1284,4437.6877,3.164156,0.000000,0.000000,0.000000
384,15,15,6480535.8220,4437.6877,3.164157,0.023610,3.552869,6.449378
385,15,15,6480540.2956,4437.6877,3.164157,0.000000,0.000000,0.000000
386,15,15,6480549.3581,4437.6877,3.164158,0.007057,3.276302,6.172810
387,15,15,6480564.4166,4437.6877,3.164159,0.002041,3.033418,5.929938
388,15,15,6480572.6345,4437.6877,3.164159,0.013142,3.438881,6.335402
389,15,15,6480573.8925,4437.6877,3.164159,0.001969,3.004140,5.900660
390,15,15,6480574.5625,4437.6877,3.164159,0.011517,3.374427,6.270947
391,15,15,6480575.4135,4437.6877,3.164159,0.039146,3.664219,6.560739
392,15,15,6480576.5714,4437.6877,3.164159,0.010797,3.346821,6.243342
393,15,15,6480598.0108,4437.6877,3.164161,0.000000,0.000000,0.000000
394,15,15,6480615.3370,4437.6877,3.164162,-0.000000,0.000000,0.000000
395,15,15,6480633.8406,4437.6877,3.164163,0.000000,0.000000,0.000000
396,15,15,6480636.1407,4437.6877,3.164163,-0.000000,0.000000,0.000000
397,15,15,6480646.5000,4437.6877,3.164164,-0.000000,0.000000,-0.000000
398,15,15,6480647.8413,4437.6877,3.164164,0.000000,0.000000,0.000000
399,15,15,6480650.7631,4437.6877,3.164164,-0.000000,-0.000000,0.000000
400,15,15,6480655.0279,4437.6877,3.164165,0.000000,0.000000,0.000000
401,15,15,6480657.0035,4437.6877,3.164165,0.014110,3.784333,6.680868
402,15,15,6480661.2343,4437.6877,3.164165,0.000000,0.000000,0.000000
403,15,15,6480665.4703,4437.6877,3.164165,-0.000000,-0.000000,0.000000
404,15,15,6480669.1103,4437.6877,3.164166,0.000000,0.000000,0.000000
405,15,15,6480670.6290,4437.6877,3.164166,0.000000,0.000000,0.000000
406,15,15,6480674.6437,4437.6877,3.164166,0.000000,0.000000,0.000000
407,15,15,6480684.5031,4437.6877,3.164167,-0.000000,0.000000,0.000000
408,15,15,6480685.3698,4437.6877,3.164167,0.000000,0.000000,0.000000
409,15,15,6480688.0091,4437.6877,3.164167,-0.000000,0.000000,0.000000
410,15,15,6480696.1673,4437.6877,3.164167,0.000000,0.000000,0.000000
411,15,15,6480698.9832,4437.6877,3.164168,0.000000,0.000000,0.000000
412,15,15,6480712.7795,4437.6877,3.164169,0.000000,-0.000000,-0.000000
413,15,15,6480718.5121,4437.6877,3.164169,0.000000,0.000000,0.000000
414,15,15,6480724.2217,4437.6877,3.164169,0.000000,0.000000,0.000000
415,15,15,6480728.3575,4437.6877,3.164170,-0.000000,0.000000,0.000000
416,15,15,6480734.2687,4437.6877,3.164170,-0.000000,0.000000,0.000000
417,15,15,6480739.1868,4437.6877,3.164170,-0.000000,0.000000,0.000000
418,15,15,6480745.5634,4437.6877,3.164171,0.000000,0.000000,0.000000
419,15,15,6480749.5740,4437.6877,3.164171,0.000000,0.000000,0.000000
420,15,15,6480749.6341,4437.6877,3.164171,0.000000,0.000000,0.000000
421,15,15,6480753.3477,4437.6877,3.164171,-0.000000,-0.000000,0.000000
422,15,15,6480753.4052,4437.6877,3.164171,0.000000,0.000000,0.000000
423,15,15,6480757.9389,4437.6877,3.164172,-0.000000,0.000000,0.000000
424,15,15,6480758.9603,4437.6877,3.164172,0.000000,0.000000,0.000000
425,15,15,6480763.5463,4437.6877,3.164172,0.000000,0.000000,0.000000
426,15,15,6480765.6063,4437.6877,3.164172,0.000000,0.000000,0.000000
427,15,15,6480769.2929,4437.6877,3.164172,-0.000000,0.000000,0.000000
428,15,15,6480769.9332,4437.6877,3.164172,0.000000,0.000000,0.000000
429,15,15,6480773.5400,4437.6877,3.164173,0.000000,0.000000,0.000000
430,15,15,6480776.4255,4437.6877,3.164173,0.000000,0.000000,0.000000
431,15,15,6480777.3535,4437.6877,3.164173,-0.000000,0.000000,0.000000
432,15,15,6480782.4420,4437.6877,3.164173,-0.000000,-0.000000,0.000000
433,15,15,6480784.9150,4437.6877,3.164173,0.000000,0.000000,0.000000
434,15,15,6480785.8306,4437.6877,3.164173,0.000000,0.000000,0.000000
435,15,15,6480793.0716,4437.6877,3.164174,0.000000,0.000000,0.000000
436,15,15,6480796.8932,4437.6877,3.164174,0.000000,0.000000,0.000000
437,15,15,6480798.0299,4437.6877,3.164174,0.000000,0.000000,0.000000
438,15,15,6480800.7380,4437.6877,3.164174,-0.000000,-0.000000,0.000000
439,15,15,6480807.0248,4437.6877,3.164175,0.000000,0.000000,0.000000
440,15,15,6480817.9558,4437.6877,3.164176,0.000000,0.000000,0.000000
441,15,15,6480819.4058,4437.6877,3.164176,0.000000,0.000000,0.000000
442,15,15,6480820.3690,4437.6877,3.164176,-0.000000,-0.000000,0.000000
443,15,15,6480821.2768,4437.6877,3.164176,0.000000,0.000000,0.000000
444,15,15,6480826.2559,4437.6877,3.164176,-0.000000,0.000000,0.000000
445,15,15,6480827.1209,4437.6877,3.164176,0.000000,0.000000,0.000000
446,15,15,6480828.8913,4437.6877,3.164176,0.014778,3.724319,6.620870
447,15,15,6480831.5228,4437.6877,3.164177,0.000000,0.000000,0.000000
448,15,15,6480840.3968,4437.6877,3.164177,-0.000000,0.000000,0.000000
449,15,15,6480843.7640,4437.6877,3.164177,0.000000,0.000000,0.000000
450,15,15,6480844.3736,4437.6877,3.164177,-0.000000,-0.000000,0.000000
451,15,15,6480852.6517,4437.6877,3.164178,0.000000,0.000000,0.000000
452,15,15,6480852.8387,4437.6877,3.164178,0.000000,0.000000,0.000000
453,15,15,6480859.3066,4437.6877,3.164178,0.000000,0.000000,0.000000
454,15,15,6480862.2448,4437.6877,3.164179,0.000000,0.000000,0.000000
455,15,15,6480864.9599,4437.6877,3.164179,0.000000,0.000000,0.000000
456,15,15,6480868.5459,4437.6877,3.164179,0.000000,0.000000,0.000000
457,15,15,6480872.3658,4437.6877,3.164179,0.000000,0.000000,0.000000
458,15,15,6480879.7666,4437.6877,3.164180,0.000000,0.000000,0.000000
459,15,15,6480884.2901,4437.6877,3.164180,0.000000,0.000000,0.000000
460,15,15,6480885.3177,4437.6877,3.164180,0.000000,0.000000,0.000000
461,15,15,6480898.2107,4437.6877,3.164181,0.000000,0.000000,0.000000
462,15,15,6480901.3301,4437.6877,3.164181,0.000000,0.000000,0.000000
463,15,15,6480904.3490,4437.6877,3.164181,0.000000,0.000000,0.000000
464,15,15,6480905.8871,4437.6877,3.164182,0.000000,0.000000,0.000000
465,15,15,6480910.1901,4437.6877,3.164182,0.000000,-0.000000,-0.000000
466,15,15,6480910.2918,4437.6877,3.164182,0.000000,0.000000,0.000000
467,15,15,6480913.9033,4437.6877,3.164182,0.000000,0.000000,0.000000
468,15,15,6480919.6782,4437.6877,3.164182,0.000000,0.000000,0.000000
469,15,15,6480921.6782,4437.6877,3.164183,0.000000,0.000000,0.000000
470,15,15,6480923.7738,4437.6877,3.164183,0.000000,0.000000,0.000000
471,15,15,6480930.1474,4437.6877,3.164183,0.000000,-0.000000,0.000000
472,15,15,6480934.0763,4437.6877,3.164183,0.000000,0.000000,0.000000
473,15,15,6480961.0844,4437.6877,3.164185,0.000000,0.000000,0.000000
474,15,15,6480968.7349,4437.6877,3.164186,0.033450,3.676990,6.573541
475,15,15,6480969.3964,4437.6877,3.164186,0.003330,3.137737,6.034270
476,15,15,6480981.4232,4437.6877,3.164187,-0.000000,-0.000000,-0.000000
477,15,15,6480981.6371,4437.6877,3.164187,0.000000,0.000000,0.000000
478,15,15,6480984.6666,4437.6877,3.164187,0.000000,-0.000000,0.000000
479,15,15,6481004.5574,4437.6877,3.164188,-0.000000,0.000000,-0.000000
480,15,15,6481008.2085,4437.6877,3.164188,-0.000000,-0.000000,-0.000000
481,15,15,6481024.5565,4437.6877,3.164189,0.000000,0.000000,0.000000
482,15,15,6481030.3880,4437.6877,3.164190,-0.000000,0.000000,0.000000
483,15,15,6481039.5910,4437.6877,3.164190,0.000000,0.000000,0.000000
484,15,15,6481043.9898,4437.6877,3.164191,0.000000,0.000000,0.000000
485,15,15,6481073.5687,4437.6877,3.164193,0.000000,-0.000000,0.000000
486,15,15,6481081.6868,4437.6877,3.164193,0.000000,0.000000,0.000000
487,15,15,6481098.0003,4437.6877,3.164194,0.000000,0.000000,0.000000
488,15,15,6481112.6779,4437.6877,3.164195,0.000000,0.000000,0.000000
489,15,15,6481125.0048,4437.6877,3.164196,0.000000,0.000000,0.000000
490,15,15,6481131.5512,4437.6877,3.164197,0.000000,0.000000,0.000000
491,15,15,6481143.8919,4437.6877,3.164197,0.000000,0.000000,0.000000
492,15,15,6481146.9992,4437.6877,3.164198,0.000000,0.000000,0.000000
493,15,15,6481154.3229,4437.6877,3.164198,-0.000000,-0.000000,-0.000000
494,15,15,6481160.9581,4437.6877,3.164199,0.030203,3.388867,6.285433
495,15,15,6481166.8662,4437.6877,3.164199,0.000000,0.000000,0.000000
496,15,15,6481167.7432,4437.6877,3.164199,0.000000,0.000000,0.000000
497,15,15,6481191.5959,4437.6877,3.164201,0.000000,0.000000,0.000000
498,15,15,6481192.3709,4437.6877,3.164201,0.000000,0.000000,0.000000
499,15,15,6481194.5574,4437.6877,3.164201,0.000000,0.000000,0.000000
500,15,15,6481216.7943,4437.6877,3.164202,0.000000,0.000000,0.000000
501,15,15,6481234.8532,4437.6877,3.164204,0.012400,3.288609,6.185156
502,15,15,6481252.6939,4437.6877,3.164205,0.000000,0.000000,0.000000
503,15,15,6481274.8499,4437.6877,3.164206,0.000000,0.000000,0.000000
504,15,15,6481300.5129,4437.6877,3.164208,0.000000,0.000000,0.000000
505,15,15,6481330.2120,4437.6877,3.164210,0.000000,0.000000,0.000000
506,15,15,6481395.4234,4437.6877,3.164214,0.000000,0.000000,0.000000
507,15,15,6481404.2953,4437.6877,3.164215,0.006059,3.191114,6.087662
508,15,15,6481405.6340,4437.6877,3.164215,0.008553,3.208052,6.104597
509,15,15,6481412.5523,4437.6877,3.164215,0.000000,0.000000,0.000000
510,15,15,6481417.6740,4437.6877,3.164216,0.012970,3.338571,6.235121
511,15,15,6481427.1761,4437.6877,3.164216,0.026282,3.516233,6.412785
512,15,15,6481435.0232,4437.6877,3.164217,0.000000,-0.000000,0.000000
513,15,15,6481444.3247,4437.6877,3.164218,0.000000,0.000000,0.000000
514,15,15,6481451.2894,4437.6877,3.164218,0.000000,0.000000,0.000000
515,15,15,6481460.0228,4437.6877,3.164219,0.000000,0.000000,0.000000
516,15,15,6481506.3453,4437.6877,3.164222,0.000000,0.000000,0.000000
517,15,15,6481573.0978,4437.6877,3.164226,0.000000,0.000000,0.000000
518,15,15,6481573.3076,4437.6877,3.164226,0.000000,0.000000,0.000000
519,15,15,6481611.4294,4437.6877,3.164229,-0.000000,-0.000000,0.000000
520,15,15,6481634.0023,4437.6877,3.164230,0.000000,0.000000,0.000000
521,15,15,6481646.8069,4437.6877,3.164231,-0.000000,-0.000000,0.000000
522,15,15,6481663.2290,4437.6877,3.164232,-0.000000,-0.000000,0.000000
523,15,15,6481667.0979,4437.6877,3.164233,0.000000,0.000000,0.000000
524,15,15,6481684.7446,4437.6877,3.164234,0.000000,0.000000,0.000000
525,15,15,6481710.8540,4437.6877,3.164235,0.034546,3.837568,6.734113
526,15,15,6481713.1165,4437.6877,3.164236,0.003436,3.316716,6.213261
527,15,15,6481720.8976,4437.6877,3.164236,0.000000,0.000000,0.000000
528,15,15,6481728.9069,4437.6877,3.164237,0.000000,0.000000,0.000000
529,15,15,6481734.5525,4437.6877,3.164237,0.015791,3.635712,6.532257
530,15,15,6481758.8045,4437.6877,3.164239,0.000000,0.000000,0.000000
531,15,15,6481777.7527,4437.6877,3.164240,0.000000,0.000000,0.000000
532,15,15,6481796.1926,4437.6877,3.164241,0.000000,0.000000,0.000000
533,15,15,6481936.7042,4437.6877,3.164251,0.000000,0.000000,0.000000
534,15,15,6481964.6801,4437.6877,3.164252,0.000000,0.000000,0.000000
535,15,15,6482394.9044,4437.6877,3.164281,0.000000,0.000000,0.000000
536,15,15,6482418.6412,4437.6877,3.164283,0.000000,0.000000,0.000000
