mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
354,15,11,3451.1510,3412.7338,-1.948577,0.005468,0.004571,0.007196
355,15,11,3454.2158,3412.7338,-1.915243,0.001029,0.000906,0.001276
356,15,11,3463.2449,3412.7338,-1.829716,0.011375,0.010142,0.014016
357,15,11,3482.9500,3412.7338,-1.686665,0.000162,0.000142,0.000208
358,15,11,3497.6610,3412.7338,-1.604056,0.006002,0.005152,0.001305
359,14,13,3510.0956,3600.0139,-1.602456,0.002872,0.002407,0.003264
360,14,13,3523.2902,3600.0139,-1.671375,0.001146,0.001018,-0.000353
361,14,13,3544.7220,3600.0139,-1.813642,0.012238,0.011012,0.005888
362,14,13,3549.4999,3600.0139,-1.852892,0.002427,0.002055,0.002809
363,14,13,3549.6643,3600.0139,-1.854308,0.000334,0.000279,0.000392
364,14,13,3574.5951,3600.0139,-2.151149,0.011533,0.009455,0.017433
365,14,13,3575.4336,3600.0139,-2.165717,0.015034,0.012996,0.007508
366,13,14,3603.7844,3600.0139,-2.979911,0.011202,0.010065,0.012857
367,15,12,3627.8177,3639.4397,-2.495756,0.001471,0.001318,0.001681
368,12,15,3648.7150,3639.4397,-2.593705,0.001499,0.001298,0.001830
369,12,15,3650.9495,3639.4397,-2.499965,-0.006353,-0.006675,0.018043
370,12,15,3663.1362,3639.4397,-2.186350,0.006781,0.005528,0.005190
371,12,15,3686.3234,3639.4397,-1.890012,-0.002725,-0.003026,0.010576
372,12,15,3696.5091,3639.4397,-1.804631,0.007390,0.006787,0.000321
373,12,15,3703.4939,3639.4397,-1.754487,0.000139,0.000116,0.000185
374,12,15,3713.9851,3639.4397,-1.688613,0.002044,0.001783,0.002627
375,12,15,3735.1356,3639.4397,-1.580141,-0.006782,-0.008019,0.022846
376,14,14,3766.6598,3866.1266,-1.589598,0.011057,0.009284,0.006652
377,14,14,3785.0127,3866.1266,-1.678181,0.006826,0.006348,0.006941
378,14,14,3788.9465,3866.1266,-1.699771,0.016375,0.013961,0.018370
379,14,14,3823.8698,3866.1266,-1.961380,0.000003,0.000002,0.000004
380,14,14,3836.0179,3866.1266,-2.108585,0.005329,0.004766,0.002921
381,14,14,3845.4981,3866.1266,-2.272809,0.000059,0.000050,0.000071
382,14,14,3863.9176,3866.1266,-3.243096,0.006873,0.005885,0.008288
383,14,14,3870.4024,3866.1266,-2.956255,0.016390,0.014065,0.019648
384,13,15,3914.2633,3885.8376,-2.135773,0.008915,0.007756,0.010872
385,13,15,3918.0680,3885.8376,-2.081219,0.001808,0.001878,0.002002
386,13,15,3919.9448,3885.8376,-2.056638,0.013769,0.013035,0.016694
387,13,15,3949.3899,3885.8376,-1.786353,0.006062,0.006131,-0.001773
388,15,14,4030.6744,4151.9222,-1.534576,-0.000635,-0.000612,0.000934
389,15,14,4034.0784,4151.9222,-1.546943,0.002548,0.002076,0.002869
390,15,14,4054.4375,4151.9222,-1.629313,0.000784,0.000652,0.000877
391,15,14,4065.7314,4151.9222,-1.682788,0.004395,0.004540,0.002240
392,15,14,4067.8596,4151.9222,-1.693647,0.011479,0.011096,-0.006024
393,15,14,4143.8080,4151.9222,-2.709003,0.000592,-0.000589,0.005305
394,15,14,4150.7942,4151.9222,-3.565948,0.000071,0.000062,0.000084
395,14,15,4219.4468,4151.9222,-1.788787,0.003995,0.003506,0.004945
396,14,15,4219.6507,4151.9222,-1.787477,-0.002520,-0.002719,0.005312
397,14,15,4247.2364,4151.9222,-1.639091,0.001040,0.001039,0.001147
398,14,15,4247.8434,4151.9222,-1.636334,0.000732,0.000713,0.000902
399,14,15,4247.8953,4151.9222,-1.636100,0.004400,0.004435,0.004800
400,14,15,4248.2224,4151.9222,-1.634622,0.001315,0.001316,0.001049
401,14,15,4253.9433,4151.9222,-1.609559,0.004683,0.004770,0.006825
402,14,15,4255.9774,4151.9222,-1.600985,0.000330,0.000323,0.000378
403,14,15,4259.8569,4151.9222,-1.585088,0.003499,0.003586,0.003795
404,14,15,4260.6068,4151.9222,-1.582081,0.003226,0.003299,0.003588
405,14,15,4262.5544,4151.9222,-1.574367,0.000680,0.000685,0.000755
406,14,15,4263.1739,4151.9222,-1.571942,0.000411,0.000454,0.000829
407,14,15,4263.4873,4151.9222,-1.570721,0.004132,0.004211,0.004517
408,14,15,4264.8614,4151.9222,-1.565404,0.002251,0.002303,0.002465
409,14,15,4265.1421,4151.9222,-1.564326,0.000424,0.000423,0.000478
410,14,15,4267.7091,4151.9222,-1.554590,0.007790,0.007853,0.007222
411,14,15,4269.6220,4151.9222,-1.547473,0.000545,0.000559,0.000312
412,14,15,4272.7614,4151.9222,-1.536041,0.000347,0.000386,0.000715
413,14,15,4273.2607,4151.9222,-1.534251,0.000008,0.000009,0.000013
414,14,15,4273.4564,4151.9222,-1.533551,0.006311,0.006513,0.006877
415,14,15,4274.8972,4151.9222,-1.528432,0.000557,0.000577,0.000607
416,14,15,4277.6510,4151.9222,-1.518814,0.007414,0.007728,0.008026
417,14,15,4278.6483,4151.9222,-1.515383,0.008762,0.009163,0.009466
418,14,15,4279.0411,4151.9222,-1.514039,-0.000116,-0.000090,0.000219
419,14,15,4281.2702,4151.9222,-1.506489,0.006635,0.006788,0.007357
420,14,15,4282.9818,4151.9222,-1.500780,0.007908,0.008360,0.010017
421,14,15,4284.4535,4151.9222,-1.495931,0.003285,0.003518,0.005338
422,14,15,4284.6626,4151.9222,-1.495246,0.000045,0.000044,0.000051
423,14,15,4287.5021,4151.9222,-1.486054,0.000276,0.000298,0.000357
424,14,15,4287.8200,4151.9222,-1.485037,0.001500,0.001574,0.001417
425,14,15,4290.2249,4151.9222,-1.477419,0.000947,0.000985,0.001044
426,14,15,4290.8756,4151.9222,-1.475380,0.000106,0.000112,0.000116
427,14,15,4291.4572,4151.9222,-1.473566,0.011061,0.011684,0.011955
428,14,15,4292.9885,4151.9222,-1.468826,0.000116,0.000123,0.000126
429,15,15,4295.4989,4437.6877,-1.494291,0.003538,0.003532,0.003125
430,15,15,4295.6506,4437.6877,-1.494755,0.005780,0.005760,0.005118
431,15,15,4295.8054,4437.6877,-1.495229,0.000728,0.000717,0.000652
432,15,15,4297.7425,4437.6877,-1.501199,0.001399,0.001406,0.001228
433,15,15,4297.7876,4437.6877,-1.501339,0.016805,0.016892,0.014815
434,15,15,4299.0618,4437.6877,-1.505312,0.000282,0.000284,-0.000118
435,15,15,4299.3998,4437.6877,-1.506373,0.001726,0.001739,0.001514
436,15,15,4300.0185,4437.6877,-1.508320,-0.000184,-0.000188,0.000240
437,15,15,4302.8235,4437.6877,-1.517260,0.001099,0.001036,0.001038
438,15,15,4304.6612,4437.6877,-1.523219,0.000037,0.000034,0.000035
439,15,15,4323.4539,4437.6877,-1.589362,0.006405,0.004998,0.007565
440,15,15,4334.4162,4437.6877,-1.633176,0.000319,0.000287,0.000329
441,15,15,4335.2244,4437.6877,-1.636588,-0.000125,-0.000159,0.000278
442,15,15,4340.1736,4437.6877,-1.658089,0.000952,0.000885,0.000946
443,15,15,4352.4491,4437.6877,-1.716520,0.000033,0.000031,0.000032
444,15,15,4364.9228,4437.6877,-1.785235,-0.000261,-0.000266,0.000576
445,15,15,4374.2446,4437.6877,-1.844772,0.010760,0.009288,0.011928
446,15,15,4375.5927,4437.6877,-1.854100,0.001257,0.001075,0.001424
447,15,15,4392.6860,4437.6877,-1.993928,0.008613,0.007750,0.009373
448,15,15,4402.5686,4437.6877,-2.101613,0.005156,0.004891,0.005299
449,15,15,4420.6556,4437.6877,-2.415890,0.002773,0.002493,0.003105
450,15,15,4422.2677,4437.6877,-2.459074,0.001289,0.001365,0.000140
451,15,15,4426.6502,4437.6877,-2.604286,0.007504,0.006381,0.008912
452,15,15,4452.6250,4437.6877,-2.472885,-0.000063,-0.000067,0.000065
453,15,15,4481.3172,4437.6877,-2.007376,0.006087,0.005794,0.006703
454,15,15,4488.9895,4437.6877,-1.937024,-0.000413,-0.000419,0.005659
455,15,15,4496.9048,4437.6877,-1.874710,0.004847,0.004716,0.005313
456,15,15,4507.4142,4437.6877,-1.803759,0.007458,0.007240,0.008235
457,15,15,4570.9676,4437.6877,-1.522392,0.000232,0.000221,0.000277
458,15,15,4581.0338,4437.6877,-1.490771,0.000165,0.000161,0.000193
459,15,15,4588.9603,4437.6877,-1.467396,0.004460,0.004394,0.005226
460,15,15,4592.6672,4437.6877,-1.456882,-0.000941,-0.001326,0.018802
461,15,15,4623.4949,4437.6877,-1.378094,0.000033,0.000027,0.000047
462,15,15,4645.7193,4437.6877,-1.329027,0.000592,0.000534,0.000802
463,15,15,4649.4252,4437.6877,-1.321359,0.000478,0.000496,-0.000395
464,15,15,4649.5671,4437.6877,-1.321068,0.001087,0.000918,0.001572
465,15,15,4672.2783,4437.6877,-1.276846,0.000101,0.000097,0.000131
466,15,15,4681.9021,4437.6877,-1.259385,0.000290,0.000281,0.000380
467,15,15,4682.7397,4437.6877,-1.257899,0.000004,0.000007,0.000067
468,15,15,4691.9651,4437.6877,-1.241849,0.003841,0.003704,0.008346
469,15,15,4709.9731,4437.6877,-1.212132,0.001715,0.001676,0.002247
470,15,15,4716.8909,4437.6877,-1.201236,0.001324,0.001242,0.001819
471,15,15,4726.2717,4437.6877,-1.186884,0.000361,0.000345,0.000495
472,15,15,4754.7268,4437.6877,-1.146044,0.000917,0.000895,0.001254
473,15,15,4795.5458,4437.6877,-1.093446,0.000446,0.000429,0.000643
474,15,15,4829.9488,4437.6877,-1.053581,0.001093,0.001104,0.001531
475,15,15,4836.3519,4437.6877,-1.046550,0.000505,0.000597,0.000183
476,15,15,4860.7287,4437.6877,-1.020774,0.002915,0.002942,0.004179
477,15,15,4908.7529,4437.6877,-0.974076,0.001908,0.002009,0.004479
478,15,15,4962.9953,4437.6877,-0.926743,0.004811,0.004984,0.007261
479,15,15,4993.4880,4437.6877,-0.902238,0.006177,0.006345,0.009651
480,15,15,4999.4686,4437.6877,-0.897590,0.006529,0.006466,0.010612
481,15,15,5025.2858,4437.6877,-0.878076,0.002644,0.002772,0.002666
482,15,15,5026.9295,4437.6877,-0.876863,0.002197,0.002217,0.003631
483,15,15,5050.2247,4437.6877,-0.860024,0.000258,0.000257,0.000435
484,15,15,5058.3431,4437.6877,-0.854306,0.000290,0.000338,0.000247
485,15,15,90783.9703,4437.6877,1.289087,0.000000,0.000000,0.000000
486,15,15,90783.9703,4437.6877,1.289087,0.000000,0.000000,0.000000
487,15,15,90785.1745,4437.6877,1.289093,0.000000,0.000000,0.000000
488,15,15,90785.1752,4437.6877,1.289093,0.000000,0.000000,0.000000
489,15,15,90785.1768,4437.6877,1.289093,0.000000,0.000000,0.000000
490,15,15,90785.1775,4437.6877,1.289093,0.000000,0.000000,0.000000
491,15,15,90787.7961,4437.6877,1.289106,0.000000,-0.000000,0.000000
492,15,15,90787.7961,4437.6877,1.289106,0.000000,0.000000,0.000000
493,15,15,90790.1558,4437.6877,1.289118,0.000000,-0.000000,0.000000
494,15,15,90790.1692,4437.6877,1.289118,0.000000,0.000000,0.000000
495,15,15,90790.1774,4437.6877,1.289118,0.000000,0.000000,0.000000
496,15,15,90790.1911,4437.6877,1.289118,0.000000,0.000000,0.000000
497,15,15,90792.6629,4437.6877,1.289131,0.000000,0.000000,0.000000
498,15,15,90792.6672,4437.6877,1.289131,0.000000,0.000000,0.000000
499,15,15,90792.7869,4437.6877,1.289131,0.000000,0.000000,0.000000
500,15,15,90792.7911,4437.6877,1.289131,0.000000,0.000000,0.000000
501,15,15,90805.0616,4437.6877,1.289193,0.000000,-0.000000,0.000000
502,15,15,90805.1607,4437.6877,1.289193,0.000000,0.000000,0.000000
503,15,15,90805.4131,4437.6877,1.289195,0.000000,0.000000,0.000000
504,15,15,90805.5431,4437.6877,1.289195,0.000000,0.000000,0.000000
505,15,15,90808.7687,4437.6877,1.289212,0.000000,-0.000000,-0.000000
506,15,15,90808.8596,4437.6877,1.289212,0.000000,-0.000000,-0.000000
507,15,15,90813.1676,4437.6877,1.289234,0.000000,0.000000,0.000000
508,15,15,90813.4862,4437.6877,1.289235,0.000000,0.000000,0.000000
509,15,15,90816.6188,4437.6877,1.289251,0.000000,0.000000,-0.000000
510,15,15,90817.9227,4437.6877,1.289258,0.000000,0.000000,0.000000
511,15,15,90818.8932,4437.6877,1.289263,0.000000,-0.000000,0.000000
512,15,15,90820.9417,4437.6877,1.289273,0.000000,0.000000,0.000000
513,15,15,90823.4324,4437.6877,1.289285,0.000000,0.000000,-0.000000
514,15,15,90826.1897,4437.6877,1.289299,0.000000,0.000000,0.000000
515,15,15,90827.1583,4437.6877,1.289304,0.000000,0.000000,-0.000000
516,15,15,90830.1062,4437.6877,1.289319,0.000000,0.000000,0.000000
517,15,15,90834.0879,4437.6877,1.289339,0.000000,0.000000,0.000000
518,15,15,90837.3901,4437.6877,1.289356,0.000000,-0.000000,0.000000
519,15,15,90839.1915,4437.6877,1.289365,0.000000,0.000000,0.000000
520,15,15,90843.4170,4437.6877,1.289386,0.000000,0.000000,0.000000
521,15,15,90846.4066,4437.6877,1.289401,0.000000,0.000000,0.000000
522,15,15,90851.1559,4437.6877,1.289425,0.000000,0.000000,0.000000
523,15,15,90853.8057,4437.6877,1.289438,0.000000,0.000000,0.000000
524,15,15,90860.3014,4437.6877,1.289471,0.000000,0.000000,-0.000000
525,15,15,90860.9926,4437.6877,1.289474,0.000000,0.000000,0.000000
526,15,15,90868.2284,4437.6877,1.289510,0.000000,0.000000,0.000000
527,15,15,90871.2119,4437.6877,1.289525,0.000000,0.000000,0.000000
528,15,15,90878.2668,4437.6877,1.289561,0.000000,-0.000000,0.000000
529,15,15,90881.5910,4437.6877,1.289578,0.000000,0.000000,0.000000
530,15,15,90889.3566,4437.6877,1.289617,0.000000,-0.000000,0.000000
531,15,15,90892.8111,4437.6877,1.289634,0.000000,0.000000,0.000000
532,15,15,90900.7963,4437.6877,1.289674,0.000000,0.000000,0.000000
533,15,15,90906.1257,4437.6877,1.289701,0.000000,-0.000000,0.000000
534,15,15,90914.0530,4437.6877,1.289741,0.000000,0.000000,0.000000
535,15,15,90920.6158,4437.6877,1.289774,0.000000,-0.000000,-0.000000
536,15,15,90929.8117,4437.6877,1.289820,0.000000,0.000000,0.000000
537,15,15,90934.3520,4437.6877,1.289843,0.000000,-0.000000,0.000000
538,15,15,90944.4221,4437.6877,1.289893,0.000000,0.000000,0.000000
539,15,15,90950.3315,4437.6877,1.289923,0.000000,-0.000000,0.000000
540,15,15,90957.9217,4437.6877,1.289961,0.000000,0.000000,0.000000
541,15,15,90975.4482,4437.6877,1.290049,0.000000,0.000000,0.000000
542,15,15,90982.0785,4437.6877,1.290082,0.000000,0.000000,0.000000
543,15,15,90995.3229,4437.6877,1.290149,0.000000,-0.000000,0.000000
544,15,15,91008.0685,4437.6877,1.290213,0.000000,0.000000,0.000000
545,15,15,91008.7889,4437.6877,1.290216,0.000000,0.000000,-0.000000
546,15,15,91021.8545,4437.6877,1.290282,0.000000,0.000000,0.000000
547,15,15,91039.7419,4437.6877,1.290371,0.000000,-0.000000,-0.000000
548,15,15,91052.9024,4437.6877,1.290437,0.000000,0.000000,0.000000
549,15,15,91056.2105,4437.6877,1.290454,0.000000,-0.000000,0.000000
550,15,15,91074.9929,4437.6877,1.290548,0.000000,0.000000,0.000000
551,15,15,91076.5749,4437.6877,1.290556,0.000000,-0.000000,-0.000000
552,15,15,91093.8311,4437.6877,1.290643,0.000000,-0.000000,-0.000000
553,15,15,91098.5069,4437.6877,1.290666,0.000000,0.000000,0.000000
554,15,15,91108.8019,4437.6877,1.290718,0.000000,0.000000,0.000000
555,15,15,91120.5136,4437.6877,1.290776,0.000000,0.000000,0.000000
556,15,15,91123.7213,4437.6877,1.290792,0.000000,0.000000,0.000000
557,15,15,91154.0837,4437.6877,1.290944,0.000000,-0.000000,0.000000
558,15,15,91154.3811,4437.6877,1.290946,0.000000,0.000000,0.000000
559,15,15,91242.8282,4437.6877,1.291389,0.000000,0.000000,0.000000
560,15,15,91242.8436,4437.6877,1.291389,0.000000,0.000000,0.000000
561,15,15,91283.1307,4437.6877,1.291590,0.000000,0.000000,0.000000
562,15,15,91283.1952,4437.6877,1.291591,0.000000,-0.000000,0.000000
563,15,15,91288.8411,4437.6877,1.291619,0.000000,0.000000,0.000000
564,15,15,91288.9270,4437.6877,1.291619,0.000000,0.000000,0.000000
565,15,15,91340.3712,4437.6877,1.291876,0.000000,0.000000,0.000000
566,15,15,91340.4684,4437.6877,1.291877,0.000000,0.000000,0.000000
567,15,15,91355.1436,4437.6877,1.291950,0.000000,0.000000,0.000000
568,15,15,91355.3927,4437.6877,1.291952,0.000000,-0.000000,0.000000
569,15,15,91362.4686,4437.6877,1.291987,0.000000,0.000000,0.000000
570,15,15,91362.6954,4437.6877,1.291988,0.000000,0.000000,0.000000
571,15,15,91369.9139,4437.6877,1.292024,0.000000,0.000000,0.000000
572,15,15,91369.9730,4437.6877,1.292024,0.000000,0.000000,0.000000
573,15,15,128261.2036,4437.6877,1.445646,0.000000,0.000000,0.000000
574,15,15,128261.2036,4437.6877,1.445646,0.000000,0.000000,0.000000
575,15,15,128483.7797,4437.6877,1.446426,0.000000,0.000000,0.000000
576,15,15,128483.7797,4437.6877,1.446426,0.000000,0.000000,0.000000
577,15,15,6480080.8567,4437.6877,3.164126,0.006462,3.856317,6.752676
578,15,15,6480081.7108,4437.6877,3.164126,0.000348,3.244587,6.140946
579,15,15,6480083.4687,4437.6877,3.164126,0.001369,3.429782,6.326141
580,15,15,6480084.3419,4437.6877,3.164126,0.001552,3.474909,6.371268
581,15,15,6480214.1004,4437.6877,3.164135,0.000000,0.000000,0.000000
582,15,15,6480214.1171,4437.6877,3.164135,0.000000,-0.000000,0.000000
583,15,15,6480215.1386,4437.6877,3.164135,0.000000,-0.000000,0.000000
584,15,15,6480218.3060,4437.6877,3.164135,0.000000,0.000000,0.000000
585,15,15,6480218.5080,4437.6877,3.164135,-0.015186,3.516118,6.412495
586,15,15,6480220.9083,4437.6877,3.164136,0.001940,3.625713,6.522088
587,15,15,6480224.3129,4437.6877,3.164136,0.000000,0.000000,0.000000
588,15,15,6480224.9933,4437.6877,3.164136,0.001532,3.485626,6.382002
589,15,15,6480334.8930,4437.6877,3.164143,0.000000,0.000000,0.000000
590,15,15,6480334.8944,4437.6877,3.164143,0.000000,0.000000,0.000000
591,15,15,6480335.9540,4437.6877,3.164143,0.000000,0.000000,0.000000
592,15,15,6480336.0730,4437.6877,3.164143,0.000000,0.000000,0.000000
593,15,15,6480337.8632,4437.6877,3.164143,0.000000,-0.000000,0.000000
594,15,15,6480337.9251,4437.6877,3.164143,0.000000,0.000000,0.000000
595,15,15,6480338.3757,4437.6877,3.164143,0.000000,-0.000000,0.000000
596,15,15,6480339.4095,4437.6877,3.164144,0.000000,-0.000000,-0.000000
597,15,15,6480345.1176,4437.6877,3.164144,0.000000,-0.000000,0.000000
598,15,15,6480346.4061,4437.6877,3.164144,0.000000,0.000000,0.000000
599,15,15,6480351.9249,4437.6877,3.164144,0.000000,0.000000,0.000000
600,15,15,6480351.9879,4437.6877,3.164144,0.000000,0.000000,0.000000
601,15,15,6480354.6808,4437.6877,3.164145,0.000000,-0.000000,-0.000000
602,15,15,6480355.6102,4437.6877,3.164145,0.000000,-0.000000,-0.000000
603,15,15,6480357.8846,4437.6877,3.164145,0.000000,-0.000000,0.000000
604,15,15,6480358.3712,4437.6877,3.164145,0.000000,-0.000000,-0.000000
605,15,15,6480372.9923,4437.6877,3.164146,0.000000,0.000000,0.000000
606,15,15,6480373.6828,4437.6877,3.164146,0.000000,-0.000000,0.000000
607,15,15,6480374.0673,4437.6877,3.164146,0.000000,-0.000000,0.000000
608,15,15,6480374.0871,4437.6877,3.164146,0.000000,-0.000000,-0.000000
609,15,15,6480395.8462,4437.6877,3.164147,0.006861,3.794814,6.691232
610,15,15,6480396.5493,4437.6877,3.164147,0.002132,3.556418,6.452839
611,15,15,6480396.6914,4437.6877,3.164147,0.001670,3.584798,6.481211
612,15,15,6480397.6539,4437.6877,3.164147,0.000745,3.359803,6.256223
613,15,15,6480398.2760,4437.6877,3.164147,0.000000,0.000000,0.000000
614,15,15,6480398.2820,4437.6877,3.164147,0.000000,-0.000000,0.000000
615,15,15,6480399.1912,4437.6877,3.164148,0.000000,0.000000,0.000000
616,15,15,6480399.6423,4437.6877,3.164148,0.000278,3.017922,5.914321
617,15,15,6480411.9407,4437.6877,3.164148,0.000000,0.000000,0.000000
618,15,15,6480412.4881,4437.6877,3.164148,0.000000,-0.000000,0.000000
619,15,15,6480412.4958,4437.6877,3.164148,0.000000,0.000000,0.000000
620,15,15,6480413.1513,4437.6877,3.164148,0.000000,-0.000000,0.000000
621,15,15,6480452.6324,4437.6877,3.164151,0.000000,-0.000000,0.000000
622,15,15,6480452.7302,4437.6877,3.164151,0.000000,-0.000000,0.000000
623,15,15,6480452.8183,4437.6877,3.164151,0.000000,0.000000,0.000000
624,15,15,6480453.5335,4437.6877,3.164151,0.000000,-0.000000,-0.000000
625,15,15,6480466.2628,4437.6877,3.164152,0.000000,-0.000000,0.000000
626,15,15,6480467.3960,4437.6877,3.164152,0.000000,0.000000,0.000000
627,15,15,6480468.2014,4437.6877,3.164152,0.000000,-0.000000,0.000000
628,15,15,6480469.0317,4437.6877,3.164152,0.000000,-0.000000,0.000000
629,15,15,6480469.0991,4437.6877,3.164152,0.000000,-0.000000,-0.000000
630,15,15,6480470.4934,4437.6877,3.164152,0.000000,0.000000,0.000000
631,15,15,6480471.0121,4437.6877,3.164152,0.000000,-0.000000,-0.000000
632,15,15,6480471.2732,4437.6877,3.164152,0.000000,0.000000,0.000000
633,15,15,6480484.7201,4437.6877,3.164153,0.000000,-0.000000,0.000000
634,15,15,6480486.0110,4437.6877,3.164153,0.000000,-0.000000,0.000000
635,15,15,6480486.1006,4437.6877,3.164153,0.000000,0.000000,0.000000
636,15,15,6480487.4600,4437.6877,3.164153,0.000000,0.000000,0.000000
637,15,15,6480493.4128,4437.6877,3.164154,0.000000,0.000000,0.000000
638,15,15,6480493.4622,4437.6877,3.164154,0.000000,-0.000000,0.000000
639,15,15,6480493.8160,4437.6877,3.164154,0.000000,0.000000,0.000000
640,15,15,6480493.8884,4437.6877,3.164154,0.000000,0.000000,0.000000
641,15,15,6480504.9607,4437.6877,3.164155,0.000000,0.000000,0.000000
642,15,15,6480505.5630,4437.6877,3.164155,0.000000,0.000000,0.000000
643,15,15,6480506.0419,4437.6877,3.164155,0.000000,0.000000,0.000000
644,15,15,6480507.1974,4437.6877,3.164155,0.000000,0.000000,0.000000
645,15,15,6480521.5762,4437.6877,3.164156,0.000000,0.000000,0.000000
646,15,15,6480521.7131,4437.6877,3.164156,0.000000,0.000000,0.000000
647,15,15,6480523.2977,4437.6877,3.164156,0.000000,0.000000,0.000000
648,15,15,6480524.4367,4437.6877,3.164156,0.000000,0.000000,0.000000
649,15,15,6480524.8721,4437.6877,3.164156,0.000000,0.000000,0.000000
650,15,15,6480524.9150,4437.6877,3.164156,0.000000,0.000000,0.000000
651,15,15,6480525.8644,4437.6877,3.164156,0.000000,-0.000000,0.000000
652,15,15,6480526.4207,4437.6877,3.164156,0.000000,0.000000,0.000000
653,15,15,6480527.9358,4437.6877,3.164156,0.000000,0.000000,0.000000
654,15,15,6480528.4207,4437.6877,3.164156,0.000000,0.000000,0.000000
655,15,15,6480531.8466,4437.6877,3.164156,0.000000,-0.000000,0.000000
656,15,15,6480532.2810,4437.6877,3.164156,0.000000,-0.000000,0.000000
657,15,15,6480540.1859,4437.6877,3.164157,0.000000,-0.000000,0.000000
658,15,15,6480540.7564,4437.6877,3.164157,0.000000,0.000000,0.000000
659,15,15,6480540.7961,4437.6877,3.164157,0.000000,0.000000,0.000000
660,15,15,6480541.8837,4437.6877,3.164157,0.000000,-0.000000,0.000000
661,15,15,6480543.3696,4437.6877,3.164157,0.000000,-0.000000,0.000000
662,15,15,6480544.0789,4437.6877,3.164157,0.000000,0.000000,0.000000
663,15,15,6480545.5297,4437.6877,3.164157,0.000000,-0.000000,0.000000
664,15,15,6480548.0684,4437.6877,3.164158,0.000000,-0.000000,0.000000
665,15,15,6480552.3421,4437.6877,3.164158,0.000000,0.000000,0.000000
666,15,15,6480552.8868,4437.6877,3.164158,-0.000000,0.000000,0.000000
667,15,15,6480552.9402,4437.6877,3.164158,0.000000,-0.000000,0.000000
668,15,15,6480552.9776,4437.6877,3.164158,0.000000,0.000000,0.000000
669,15,15,6480570.8538,4437.6877,3.164159,0.000000,-0.000000,-0.000000
670,15,15,6480570.8663,4437.6877,3.164159,0.000000,-0.000000,-0.000000
671,15,15,6480571.2715,4437.6877,3.164159,0.000000,-0.000000,0.000000
672,15,15,6480571.3500,4437.6877,3.164159,0.000000,-0.000000,0.000000
673,15,15,6480582.8835,4437.6877,3.164160,0.000000,-0.000000,-0.000000
674,15,15,6480583.1228,4437.6877,3.164160,0.000000,0.000000,0.000000
675,15,15,6480583.1921,4437.6877,3.164160,0.000000,-0.000000,0.000000
676,15,15,6480583.3255,4437.6877,3.164160,0.000000,-0.000000,0.000000
677,15,15,6480594.1323,4437.6877,3.164161,0.000997,3.448829,6.345283
678,15,15,6480594.1639,4437.6877,3.164161,0.003775,3.737797,6.634250
679,15,15,6480594.2288,4437.6877,3.164161,0.002869,3.672538,6.568992
680,15,15,6480594.3058,4437.6877,3.164161,0.000335,3.148689,6.045142
681,15,15,6480599.9806,4437.6877,3.164161,0.000000,0.000000,0.000000
682,15,15,6480600.3389,4437.6877,3.164161,0.000000,0.000000,0.000000
683,15,15,6480600.5289,4437.6877,3.164161,0.000000,0.000000,0.000000
684,15,15,6480600.6935,4437.6877,3.164161,0.000000,0.000000,0.000000
685,15,15,6480621.6432,4437.6877,3.164162,0.000000,-0.000000,0.000000
686,15,15,6480622.8378,4437.6877,3.164163,0.000000,0.000000,0.000000
687,15,15,6480623.6884,4437.6877,3.164163,0.000000,0.000000,0.000000
688,15,15,6480623.9620,4437.6877,3.164163,0.000000,0.000000,0.000000
689,15,15,6480645.1823,4437.6877,3.164164,0.000000,0.000000,0.000000
690,15,15,6480645.5831,4437.6877,3.164164,0.000000,0.000000,0.000000
691,15,15,6480645.9423,4437.6877,3.164164,0.000000,-0.000000,0.000000
692,15,15,6480649.7316,4437.6877,3.164164,0.000000,0.000000,0.000000
693,15,15,6480649.7869,4437.6877,3.164164,0.000000,0.000000,0.000000
694,15,15,6480651.1935,4437.6877,3.164164,0.000000,0.000000,0.000000
695,15,15,6480651.6927,4437.6877,3.164164,0.000000,-0.000000,0.000000
696,15,15,6480652.2354,4437.6877,3.164164,0.000000,0.000000,0.000000
697,15,15,6480654.6986,4437.6877,3.164165,0.000000,0.000000,0.000000
698,15,15,6480655.0186,4437.6877,3.164165,0.000000,0.000000,0.000000
699,15,15,6480655.9796,4437.6877,3.164165,0.000000,-0.000000,-0.000000
700,15,15,6480656.4248,4437.6877,3.164165,0.000000,0.000000,0.000000
701,15,15,6480662.4664,4437.6877,3.164165,0.000000,0.000000,0.000000
702,15,15,6480663.2655,4437.6877,3.164165,0.000000,0.000000,0.000000
703,15,15,6480664.5821,4437.6877,3.164165,0.000000,0.000000,0.000000
704,15,15,6480667.9643,4437.6877,3.164166,0.000000,0.000000,0.000000
705,15,15,6480668.8019,4437.6877,3.164166,0.000000,-0.000000,0.000000
706,15,15,6480670.7070,4437.6877,3.164166,-0.000000,-0.000000,0.000000
707,15,15,6480671.1140,4437.6877,3.164166,0.000000,-0.000000,-0.000000
708,15,15,6480673.3910,4437.6877,3.164166,0.000000,-0.000000,0.000000
709,15,15,6480674.9949,4437.6877,3.164166,0.000000,0.000000,0.000000
