mode_rank,matched_m,matched_n,w_h_FEM,w_h_exact,log10_Error_w_h,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q
357,15,15,6480911.6111,4437.6877,3.164182,0.000000,0.000000,0.000000
358,15,15,6480912.5242,4437.6877,3.164182,0.000000,0.000000,0.000000
359,15,15,6480931.7114,4437.6877,3.164183,-0.000000,0.000000,-0.000000
360,15,15,6480938.0761,4437.6877,3.164184,0.000000,0.000000,0.000000
361,15,15,6480969.5879,4437.6877,3.164186,0.000000,0.000000,0.000000
362,15,15,6480971.7791,4437.6877,3.164186,0.000000,0.000000,-0.000000
363,15,15,6480989.4224,4437.6877,3.164187,0.000000,0.000000,0.000000
364,15,15,6481014.7586,4437.6877,3.164189,0.000000,0.000000,0.000000
365,15,15,6481034.0890,4437.6877,3.164190,0.000000,0.000000,0.000000
366,15,15,6481064.7297,4437.6877,3.164192,0.000000,0.000000,0.000000
367,15,15,6481079.9461,4437.6877,3.164193,0.000000,0.000000,0.000000
368,15,15,6481097.2173,4437.6877,3.164194,0.000000,0.000000,0.000000
369,15,15,6481106.2657,4437.6877,3.164195,0.000000,0.000000,0.000000
370,15,15,6481110.0900,4437.6877,3.164195,0.000000,0.000000,0.000000
371,15,15,6481115.4235,4437.6877,3.164196,0.000000,0.000000,0.000000
372,15,15,6481131.5316,4437.6877,3.164197,0.025683,3.501802,6.398363
373,15,15,6481158.7329,4437.6877,3.164198,0.000000,0.000000,0.000000
374,15,15,6481174.0815,4437.6877,3.164199,0.000000,0.000000,0.000000
375,15,15,6481175.3759,4437.6877,3.164200,0.000000,0.000000,0.000000
376,15,15,6481199.9432,4437.6877,3.164201,-0.000000,0.000000,-0.000000
377,15,15,6481257.3681,4437.6877,3.164205,0.012181,3.542610,6.439149
378,15,15,6481288.5508,4437.6877,3.164207,0.042214,3.887248,6.783794
379,15,15,6481289.1405,4437.6877,3.164207,0.000000,0.000000,0.000000
380,15,15,6481290.3548,4437.6877,3.164207,0.000000,0.000000,0.000000
381,15,15,6481302.9546,4437.6877,3.164208,0.000000,0.000000,0.000000
382,15,15,6481304.5661,4437.6877,3.164208,0.005382,3.402951,6.299499
383,15,15,6481306.2007,4437.6877,3.164208,0.000000,0.000000,0.000000
384,15,15,6481310.0667,4437.6877,3.164209,0.004208,3.288297,6.184843
385,15,15,6481426.5903,4437.6877,3.164216,0.000000,0.000000,0.000000
386,15,15,6481440.4032,4437.6877,3.164217,0.000000,0.000000,0.000000
387,15,15,6481633.3318,4437.6877,3.164230,0.000000,0.000000,0.000000
388,15,15,6481657.9551,4437.6877,3.164232,0.000000,0.000000,0.000000
