mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
457,15,15,6479940.0004,4441.3220,3.163761,0.010921,3.514769,6.411252,0.0016,55.9055,44.0929,2.60e-13
458,15,15,6479944.6335,4441.3220,3.163761,0.015568,3.514770,6.411250,0.0016,42.6433,57.3551,1.87e-13
459,15,15,6479978.9390,4441.3220,3.163764,0.017627,3.514771,6.411249,0.0019,20.5696,79.4285,2.15e-13
460,15,15,6480021.5720,4441.3220,3.163766,0.016600,3.514770,6.411252,0.0018,67.3633,32.6349,2.15e-13
461,15,15,6480029.6016,4441.3220,3.163767,0.016925,3.514772,6.411257,0.0019,27.5545,72.4436,1.60e-13
462,15,15,6480068.4375,4441.3220,3.163770,0.019200,3.514769,6.411254,0.0023,54.8285,45.1692,1.86e-13
463,15,15,6480100.1746,4441.3220,3.163772,0.021409,3.514770,6.411258,0.0021,60.9597,39.0381,2.25e-13
464,15,15,6480107.6510,4441.3220,3.163772,0.018909,3.514769,6.411256,0.0023,72.8242,27.1735,1.43e-13
465,15,15,6480143.8723,4441.3220,3.163775,0.020350,3.514771,6.411261,0.0021,27.3122,72.6856,1.63e-13
466,15,15,6480190.5303,4441.3220,3.163778,0.024864,3.514768,6.411264,0.0025,37.3977,62.5997,1.47e-13
467,15,15,6480203.4508,4441.3220,3.163779,0.024872,3.514770,6.411268,0.0024,43.2154,56.7822,1.82e-13
468,15,15,6480216.7336,4441.3220,3.163780,0.018124,3.514769,6.411267,0.0025,82.4274,17.5701,1.42e-13
469,15,15,6480259.6213,4441.3220,3.163782,0.021164,3.514769,6.411273,0.0021,37.5999,62.3980,1.47e-13
470,15,15,6480290.8298,4441.3220,3.163784,0.021117,3.514767,6.411273,0.0023,57.4178,42.5799,1.67e-13
471,15,15,6480299.7034,4441.3220,3.163785,0.014402,3.514771,6.411276,0.0015,42.7205,57.2781,2.56e-13
472,15,15,6480317.1184,4441.3220,3.163786,0.013179,3.514772,6.411279,0.0011,78.8364,21.1624,2.26e-13
473,15,15,6480336.4981,4441.3220,3.163788,0.019343,3.514769,6.411274,0.0023,70.8119,29.1858,1.53e-13
474,15,15,6480338.9721,4441.3220,3.163788,0.011513,3.514771,6.411281,0.0014,71.4499,28.5488,2.76e-13
475,15,15,6480366.4700,4441.3220,3.163790,0.011565,3.514770,6.411285,0.0017,25.2934,74.7050,1.43e-13
476,15,15,6480406.5622,4441.3220,3.163792,0.017871,3.514769,6.411280,0.0019,47.8110,52.1871,1.98e-13
477,15,15,6480425.4518,4441.3220,3.163794,0.015246,3.514769,6.411281,0.0020,62.9633,37.0347,1.71e-13
478,15,15,6480431.6311,4441.3220,3.163794,0.019994,3.514771,6.411283,0.0023,14.6412,85.3565,2.24e-13
479,15,15,6480457.3882,4441.3220,3.163796,0.016996,3.514771,6.411288,0.0017,26.0658,73.9325,1.27e-13
480,15,15,6480466.8640,4441.3220,3.163796,0.019040,3.514772,6.411289,0.0016,56.2516,43.7468,1.90e-13
481,15,15,6480486.2210,4441.3220,3.163798,0.018146,3.514770,6.411288,0.0023,72.8645,27.1332,1.53e-13
482,15,15,6480533.6779,4441.3220,3.163801,0.014046,3.514769,6.411294,0.0018,32.6250,67.3732,1.67e-13
483,15,15,6480534.5334,4441.3220,3.163801,0.017345,3.514771,6.411293,0.0017,35.2658,64.7325,1.60e-13
484,15,15,6480542.9949,4441.3220,3.163801,0.022576,3.514768,6.411294,0.0025,43.3981,56.5994,1.53e-13
485,15,15,6480564.4399,4441.3220,3.163803,0.015164,3.514770,6.411297,0.0020,36.9024,63.0956,1.95e-13
486,15,15,6480577.8039,4441.3220,3.163804,0.013615,3.514771,6.411300,0.0013,35.9479,64.0508,2.15e-13
487,15,15,6480595.8262,4441.3220,3.163805,0.019054,3.514769,6.411298,0.0025,60.7932,39.2043,1.95e-13
488,15,15,6480612.0730,4441.3220,3.163806,0.013970,3.514771,6.411300,0.0017,38.7167,61.2816,1.71e-13
489,15,15,6480627.9659,4441.3220,3.163807,0.017085,3.514770,6.411302,0.0020,48.0330,51.9650,2.04e-13
490,15,15,6480635.7367,4441.3220,3.163808,0.013321,3.514772,6.411307,0.0012,43.1672,56.8317,2.50e-13
491,15,15,6480649.2136,4441.3220,3.163809,0.014445,3.514770,6.411307,0.0017,55.7447,44.2536,1.73e-13
492,15,15,6480653.8416,4441.3220,3.163809,0.015954,3.514769,6.411304,0.0019,54.2790,45.7191,1.96e-13
493,15,15,6480660.7801,4441.3220,3.163809,0.012125,3.514771,6.411307,0.0015,44.9444,55.0541,2.51e-13
494,15,15,6480678.1274,4441.3220,3.163810,0.012300,3.514773,6.411312,0.0012,73.6559,26.3429,2.74e-13
495,15,15,6480688.2389,4441.3220,3.163811,0.019702,3.514769,6.411305,0.0021,39.2097,60.7882,1.89e-13
496,15,15,6480694.5799,4441.3220,3.163812,0.017679,3.514769,6.411307,0.0021,51.8469,48.1509,1.46e-13
497,15,15,6480700.9343,4441.3220,3.163812,0.015560,3.514771,6.411310,0.0017,40.8152,59.1831,2.66e-13
498,15,15,6480710.9418,4441.3220,3.163813,0.010281,3.514772,6.411313,0.0012,38.9971,61.0017,2.24e-13
499,15,15,6480716.8568,4441.3220,3.163813,0.010262,3.514772,6.411313,0.0012,56.6615,43.3373,2.77e-13
500,15,15,6480721.2178,4441.3220,3.163813,0.008231,3.514772,6.411314,0.0012,46.9492,53.0497,3.70e-13
501,15,15,6480725.4947,4441.3220,3.163814,0.009061,3.514773,6.411314,0.0010,61.7838,38.2152,2.20e-13
502,15,15,6480731.9448,4441.3220,3.163814,0.010282,3.514771,6.411314,0.0015,57.4747,42.5238,2.29e-13
503,15,15,6480738.4611,4441.3220,3.163815,0.008244,3.514773,6.411319,0.0008,34.4139,65.5852,3.60e-13
504,15,15,6480744.1001,4441.3220,3.163815,0.002912,3.514774,6.411326,0.0003,52.8390,47.1606,4.38e-13
505,15,15,6480745.1418,4441.3220,3.163815,0.007470,3.514773,6.411323,0.0007,61.7357,38.2635,2.99e-13
506,15,15,6480748.3779,4441.3220,3.163815,0.005872,3.514773,6.411323,0.0007,42.7390,57.2603,3.56e-13
507,15,15,6480749.0314,4441.3220,3.163815,0.003560,3.514774,6.411327,0.0003,43.2867,56.7130,4.77e-13
508,15,15,6480750.0310,4441.3220,3.163815,0.001385,3.514774,6.411330,0.0002,41.7980,58.2018,5.22e-13
509,15,15,6480750.5425,4441.3220,3.163815,0.003562,3.514774,6.411328,0.0003,56.5648,43.4349,4.43e-13
510,15,15,6480753.1008,4441.3220,3.163815,0.010845,3.514771,6.411320,0.0011,48.1269,51.8720,2.01e-13
511,15,15,6480757.4198,4441.3220,3.163816,0.006931,3.514773,6.411325,0.0006,57.8365,42.1629,3.83e-13
512,15,15,6480759.6802,4441.3220,3.163816,0.004244,3.514774,6.411327,0.0005,49.8239,50.1757,3.58e-13
513,15,15,6480761.8858,4441.3220,3.163816,0.005189,3.514773,6.411326,0.0006,45.0127,54.9867,3.38e-13
514,15,15,6480762.5882,4441.3220,3.163816,0.005142,3.514772,6.411325,0.0006,39.0512,60.9482,3.72e-13
515,15,15,6480764.5682,4441.3220,3.163816,0.004791,3.514774,6.411327,0.0005,54.3956,45.6039,3.61e-13
516,15,15,6480771.8626,4441.3220,3.163817,0.006860,3.514774,6.411324,0.0007,48.6759,51.3234,2.39e-13
517,15,15,6480774.3599,4441.3220,3.163817,0.004891,3.514772,6.411327,0.0006,59.8620,40.1373,3.55e-13
518,15,15,6480776.3033,4441.3220,3.163817,0.014380,3.514772,6.411323,0.0013,47.3888,52.6099,2.81e-13
519,15,15,6480776.9794,4441.3220,3.163817,0.006366,3.514773,6.411329,0.0006,17.9516,82.0479,2.31e-13
520,15,15,6480779.4428,4441.3220,3.163817,0.005161,3.514772,6.411326,0.0007,71.8411,28.1581,3.00e-13
521,15,15,6480782.4693,4441.3220,3.163817,0.011132,3.514773,6.411323,0.0011,67.1643,32.8346,2.15e-13
522,15,15,6480785.2734,4441.3220,3.163818,0.008855,3.514772,6.411326,0.0009,51.5540,48.4450,2.39e-13
523,15,15,6480791.1015,4441.3220,3.163818,0.013245,3.514772,6.411322,0.0014,58.0888,41.9098,1.83e-13
524,15,15,6480797.3927,4441.3220,3.163818,0.008363,3.514772,6.411325,0.0008,64.6581,35.3411,2.01e-13
525,15,15,6480801.3943,4441.3220,3.163819,0.008653,3.514771,6.411323,0.0013,52.9337,47.0649,1.53e-13
526,15,15,6480805.1090,4441.3220,3.163819,0.011226,3.514772,6.411323,0.0012,34.9794,65.0194,1.70e-13
527,15,15,6480811.1731,4441.3220,3.163819,0.020657,3.514769,6.411318,0.0024,56.2887,43.7089,1.82e-13
528,15,15,6480817.7893,4441.3220,3.163820,0.016568,3.514771,6.411322,0.0019,62.6570,37.3411,1.22e-13
529,15,15,6480821.7933,4441.3220,3.163820,0.012875,3.514771,6.411326,0.0013,42.3400,57.6587,1.72e-13
530,15,15,6480825.4376,4441.3220,3.163820,0.017960,3.514771,6.411322,0.0016,38.7299,61.2684,1.89e-13
531,15,15,6480829.7332,4441.3220,3.163821,0.018773,3.514771,6.411323,0.0020,58.7398,41.2582,1.25e-13
532,15,15,6480832.0489,4441.3220,3.163821,0.014155,3.514770,6.411325,0.0016,50.8828,49.1156,1.59e-13
533,15,15,6480833.4826,4441.3220,3.163821,0.017715,3.514770,6.411325,0.0019,47.2315,52.7666,1.70e-13
534,15,15,6480842.1851,4441.3220,3.163821,0.016009,3.514770,6.411322,0.0018,60.0393,39.9589,1.23e-13
535,15,15,6480846.9720,4441.3220,3.163822,0.016052,3.514770,6.411324,0.0021,45.2360,54.7619,1.67e-13
536,15,15,6480852.1864,4441.3220,3.163822,0.015138,3.514770,6.411326,0.0017,56.6634,43.3349,1.63e-13
537,15,15,6480862.9295,4441.3220,3.163823,0.021604,3.514768,6.411325,0.0023,41.1159,58.8818,1.25e-13
538,15,15,6480871.5514,4441.3220,3.163823,0.023564,3.514769,6.411320,0.0025,49.9614,50.0361,1.67e-13
539,15,15,6480874.8181,4441.3220,3.163824,0.021567,3.514769,6.411325,0.0025,60.6889,39.3086,1.30e-13
540,15,15,6480884.7390,4441.3220,3.163824,0.030479,3.514766,6.411321,0.0033,52.2709,47.7259,1.15e-13
541,15,15,6480892.1710,4441.3220,3.163825,0.022368,3.514769,6.411324,0.0026,52.1126,47.8848,1.68e-13
542,15,15,6480894.3426,4441.3220,3.163825,0.018500,3.514769,6.411324,0.0021,64.0743,35.9236,1.32e-13
543,15,15,6480903.6076,4441.3220,3.163826,0.026213,3.514768,6.411327,0.0031,28.3345,71.6624,1.32e-13
544,15,15,6480913.7808,4441.3220,3.163826,0.020572,3.514769,6.411324,0.0027,56.9528,43.0445,1.16e-13
545,15,15,6480921.7149,4441.3220,3.163827,0.022174,3.514768,6.411326,0.0026,61.6626,38.3348,1.15e-13
546,15,15,6480934.5025,4441.3220,3.163828,0.027325,3.514769,6.411321,0.0028,67.0711,32.9261,1.38e-13
547,15,15,6480958.3328,4441.3220,3.163829,0.042279,3.514764,6.411325,0.0045,60.8692,39.1263,1.29e-13
548,15,15,6480968.8728,4441.3220,3.163830,0.035031,3.514767,6.411328,0.0034,27.2607,72.7359,1.55e-13
549,15,15,6480973.6124,4441.3220,3.163830,0.037168,3.514766,6.411321,0.0036,31.5778,68.4186,9.37e-14
550,15,15,6480983.5305,4441.3220,3.163831,0.039824,3.514765,6.411327,0.0044,57.5081,42.4875,1.01e-13
551,15,15,6480986.6409,4441.3220,3.163831,0.038607,3.514763,6.411325,0.0049,54.1267,45.8685,9.77e-14
552,15,15,6481004.2728,4441.3220,3.163832,0.036424,3.514765,6.411323,0.0047,46.9749,53.0205,1.04e-13
553,15,15,6481015.1779,4441.3220,3.163833,0.042055,3.514764,6.411325,0.0047,33.0916,66.9037,1.24e-13
554,15,15,6481044.0432,4441.3220,3.163835,0.044234,3.514762,6.411329,0.0055,71.1158,28.8787,7.08e-14
555,15,15,6481061.8247,4441.3220,3.163836,0.047635,3.514762,6.411326,0.0057,47.4130,52.5812,9.12e-14
556,15,15,6481072.4215,4441.3220,3.163837,0.037319,3.514763,6.411321,0.0046,20.8378,79.1576,1.06e-13
557,15,15,6481097.2771,4441.3220,3.163839,0.051712,3.514760,6.411329,0.0063,34.3662,65.6274,9.38e-14
558,15,15,6481110.8224,4441.3220,3.163839,0.045535,3.514761,6.411320,0.0057,67.0346,32.9596,8.21e-14
559,15,15,6481141.5389,4441.3220,3.163842,0.060085,3.514761,6.411324,0.0067,36.2495,63.7438,6.92e-14
560,15,15,6481145.8041,4441.3220,3.163842,0.039045,3.514765,6.411314,0.0049,54.3168,45.6783,8.89e-14
561,15,15,6481158.9836,4441.3220,3.163843,0.048984,3.514762,6.411321,0.0058,36.6705,63.3237,8.34e-14
562,15,15,6481194.6693,4441.3220,3.163845,0.064664,3.514757,6.411335,0.0082,9.6472,90.3447,6.29e-14
563,15,15,6481211.2901,4441.3220,3.163846,0.058833,3.514757,6.411331,0.0071,58.6119,41.3810,8.66e-14
564,15,15,6481230.3884,4441.3220,3.163847,0.055799,3.514758,6.411330,0.0069,34.7390,65.2540,8.17e-14
565,15,15,6481237.3688,4441.3220,3.163848,0.049938,3.514761,6.411324,0.0057,76.2424,23.7519,7.83e-14
566,15,15,6481265.6293,4441.3220,3.163850,0.050818,3.514763,6.411324,0.0058,46.8541,53.1401,8.29e-14
567,15,15,6481271.4140,4441.3220,3.163850,0.050531,3.514762,6.411320,0.0056,71.7503,28.2441,9.45e-14
568,15,15,6481275.7079,4441.3220,3.163851,0.048383,3.514761,6.411327,0.0059,36.8217,63.1724,8.79e-14
569,15,15,6481289.8275,4441.3220,3.163851,0.034212,3.514765,6.411322,0.0036,52.2629,47.7335,1.19e-13
570,15,15,6481300.0908,4441.3220,3.163852,0.040187,3.514763,6.411321,0.0047,71.8829,28.1124,9.33e-14
571,15,15,6481340.8565,4441.3220,3.163855,0.079223,3.514751,6.411338,0.0101,10.6194,89.3705,5.89e-14
572,15,15,6481388.7211,4441.3220,3.163858,0.076473,3.514757,6.411318,0.0086,45.3393,54.6521,6.73e-14
573,15,15,6481630.9039,4441.3220,3.163874,0.104854,3.514745,6.411343,0.0134,96.7452,3.2415,5.40e-14
574,15,15,6481665.5620,4441.3220,3.163877,0.099048,3.514744,6.411344,0.0142,98.1483,1.8376,6.49e-14
575,15,15,6481695.5959,4441.3220,3.163879,0.076086,3.514755,6.411325,0.0092,7.6853,92.3055,6.95e-14
576,15,15,6482044.3444,4441.3220,3.163902,0.082707,3.514744,6.411348,0.0125,46.9305,53.0570,8.08e-14
577,15,15,6482060.2550,4441.3220,3.163903,0.085157,3.514744,6.411348,0.0125,45.4465,54.5410,4.85e-14
