mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
252,15,15,101124.2590,4441.3220,1.337838,1.820472,1.871741,99.9497,0.0482,0.0021,2.10e-12
253,15,15,101793.9433,4441.3220,1.340835,1.820848,1.865802,99.9510,0.0016,0.0474,3.09e-12
254,15,15,102692.8393,4441.3220,1.344827,1.820879,1.869166,99.9502,0.0481,0.0017,2.75e-12
255,15,15,5570796.1334,4441.3220,3.098059,0.061612,3.520733,0.0060,70.9470,29.0470,4.62e-14
256,15,15,5571227.7961,4441.3220,3.098092,0.098735,3.520708,0.0141,29.0408,70.9451,2.94e-14
257,15,15,5577740.8706,4441.3220,3.098600,0.070873,3.520720,0.0098,88.5560,11.4342,3.98e-14
258,15,15,5578058.9783,4441.3220,3.098625,0.099431,3.520723,0.0125,11.4309,88.5566,2.88e-14
259,15,15,5631619.0430,4441.3220,3.102778,0.130826,3.520709,0.0155,19.0481,80.9364,5.32e-14
260,15,15,5631839.3398,4441.3220,3.102795,0.090694,3.520721,0.0099,80.9379,19.0523,8.50e-14
261,15,15,5823970.9405,4441.3220,3.117376,0.071597,3.520715,0.0119,0.0603,99.9278,7.67e-14
262,15,15,5824514.4451,4441.3220,3.117416,0.104911,3.520723,0.0133,99.9263,0.0604,9.61e-14
263,15,15,5884073.8354,4441.3220,3.121838,0.087354,3.520714,0.0128,95.7863,4.2009,5.95e-14
264,15,15,5884559.3400,4441.3220,3.121874,0.089228,3.520713,0.0134,4.1983,95.7883,6.20e-14
265,15,15,5892525.0807,4441.3220,3.122462,0.096755,3.520709,0.0146,1.5682,98.4171,6.70e-14
266,15,15,5893053.4737,4441.3220,3.122501,0.083204,3.520713,0.0127,98.4208,1.5665,9.73e-14
267,15,15,5917692.2067,4441.3220,3.124314,0.063349,3.520724,0.0082,2.4696,97.5222,8.28e-14
268,15,15,5918248.5425,4441.3220,3.124355,0.066476,3.520728,0.0082,97.5213,2.4705,4.81e-14
269,15,15,5964772.4277,4441.3220,3.127758,0.094914,3.520720,0.0105,52.4309,47.5587,5.02e-14
270,15,15,5964942.9086,4441.3220,3.127771,0.093617,3.520717,0.0110,47.5611,52.4280,5.89e-14
271,15,15,5969396.9610,4441.3220,3.128095,0.092595,3.520728,0.0120,66.3600,33.6280,6.28e-14
272,15,15,5969505.7549,4441.3220,3.128103,0.069100,3.520721,0.0098,33.6257,66.3645,6.75e-14
273,15,15,6011252.9711,4441.3220,3.131132,0.061897,3.520730,0.0079,98.7006,1.2915,6.98e-14
274,15,15,6011653.0273,4441.3220,3.131161,0.070910,3.520731,0.0082,1.2911,98.7007,5.97e-14
275,15,15,6025827.0937,4441.3220,3.132184,0.095806,3.520720,0.0124,98.6761,1.3115,7.76e-14
276,15,15,6026501.4886,4441.3220,3.132233,0.099966,3.520709,0.0152,1.3118,98.6730,6.60e-14
277,15,15,6034584.3769,4441.3220,3.132815,0.100564,3.520716,0.0110,89.3553,10.6338,8.48e-14
278,15,15,6034883.0053,4441.3220,3.132837,0.101794,3.520712,0.0134,10.6323,89.3543,7.01e-14
279,15,15,6038074.5691,4441.3220,3.133067,0.118956,3.520708,0.0159,3.7302,96.2539,7.84e-14
280,15,15,6038757.6759,4441.3220,3.133116,0.120837,3.520718,0.0151,96.2549,3.7300,8.98e-14
281,15,15,6048532.2263,4441.3220,3.133819,0.125634,3.520705,0.0197,29.6414,70.3389,6.30e-14
282,15,15,6048706.8781,4441.3220,3.133831,0.060245,3.520728,0.0079,70.3461,29.6460,1.18e-13
283,15,15,6068645.7633,4441.3220,3.135262,0.069864,3.520726,0.0085,92.9903,7.0013,1.03e-13
284,15,15,6068870.9912,4441.3220,3.135278,0.089904,3.520720,0.0106,6.9983,92.9911,8.07e-14
285,15,15,6076407.4226,4441.3220,3.135817,0.074315,3.520714,0.0127,2.5492,97.4381,6.43e-14
286,15,15,6076599.5895,4441.3220,3.135831,0.067000,3.520725,0.0102,97.4392,2.5506,9.44e-14
287,15,15,6107788.5701,4441.3220,3.138056,0.053979,3.520718,0.0082,57.4754,42.5164,8.13e-14
288,15,15,6107969.1737,4441.3220,3.138069,0.066211,3.520731,0.0077,42.5269,57.4654,7.38e-14
289,15,15,6110059.2311,4441.3220,3.138217,0.112925,3.520716,0.0130,67.2058,32.7811,6.78e-14
290,15,15,6110254.3241,4441.3220,3.138231,0.064807,3.520729,0.0073,32.7731,67.2195,6.96e-14
291,15,15,6136432.9619,4441.3220,3.140089,0.073163,3.520713,0.0109,99.6543,0.3348,8.09e-14
292,15,15,6136527.2286,4441.3220,3.140096,0.053062,3.520719,0.0084,0.3337,99.6579,1.19e-13
293,15,15,6138910.2801,4441.3220,3.140265,0.080158,3.520724,0.0090,97.7085,2.2825,8.15e-14
294,15,15,6139098.9092,4441.3220,3.140278,0.089465,3.520717,0.0108,2.2839,97.7053,7.22e-14
295,15,15,6151400.0941,4441.3220,3.141148,0.036353,3.520736,0.0055,68.3685,31.6259,8.57e-14
296,15,15,6151726.3071,4441.3220,3.141171,0.058280,3.520732,0.0066,31.6272,68.3662,8.17e-14
297,15,15,6158334.4476,4441.3220,3.141638,0.060658,3.520727,0.0081,31.5394,68.4524,8.57e-14
298,15,15,6158614.9385,4441.3220,3.141657,0.064917,3.520722,0.0079,68.4500,31.5421,1.40e-13
299,15,15,6161088.8894,4441.3220,3.141832,0.067175,3.520728,0.0089,67.9443,32.0468,9.63e-14
300,15,15,6161184.9502,4441.3220,3.141839,0.055642,3.520732,0.0074,32.0474,67.9452,8.25e-14
301,15,15,6176800.7990,4441.3220,3.142939,0.059568,3.520731,0.0086,4.6565,95.3349,9.12e-14
302,15,15,6176866.5195,4441.3220,3.142944,0.063560,3.520729,0.0074,95.3375,4.6551,1.12e-13
303,15,15,6179841.0793,4441.3220,3.143153,0.055571,3.520725,0.0074,99.7791,0.2134,1.04e-13
304,15,15,6179877.2171,4441.3220,3.143155,0.055409,3.520724,0.0076,0.2125,99.7799,1.12e-13
305,15,15,6189075.6615,4441.3220,3.143802,0.069978,3.520729,0.0081,52.8279,47.1641,9.98e-14
306,15,15,6189460.5129,4441.3220,3.143829,0.092929,3.520726,0.0104,47.1634,52.8262,8.57e-14
307,15,15,6193809.3669,4441.3220,3.144134,0.044584,3.520732,0.0046,77.2760,22.7194,7.83e-14
308,15,15,6194076.7658,4441.3220,3.144153,0.072538,3.520723,0.0094,22.7148,77.2757,5.00e-14
309,15,15,6203769.4694,4441.3220,3.144832,0.065487,3.520732,0.0068,3.0896,96.9035,9.62e-14
310,15,15,6203914.5362,4441.3220,3.144843,0.069965,3.520729,0.0092,96.9012,3.0896,7.15e-14
311,15,15,6207519.1929,4441.3220,3.145095,0.047359,3.520724,0.0074,42.1006,57.8920,8.53e-14
312,15,15,6207913.9287,4441.3220,3.145123,0.051678,3.520722,0.0077,57.8958,42.0966,8.06e-14
313,15,15,6215774.3552,4441.3220,3.145673,0.065289,3.520732,0.0069,0.0400,99.9531,8.53e-14
314,15,15,6216004.6283,4441.3220,3.145689,0.073908,3.520712,0.0125,99.9479,0.0396,8.12e-14
315,15,15,6223580.1405,4441.3220,3.146218,0.054965,3.520722,0.0074,72.6318,27.3608,8.66e-14
316,15,15,6223842.1385,4441.3220,3.146236,0.073700,3.520730,0.0071,27.3617,72.6312,9.25e-14
317,15,15,6226987.5800,4441.3220,3.146456,0.073649,3.520739,0.0069,94.6921,5.3010,1.17e-13
318,15,15,6227250.7131,4441.3220,3.146474,0.118804,3.520716,0.0142,5.2994,94.6864,7.32e-14
319,15,15,6242726.2886,4441.3220,3.147553,0.075271,3.520729,0.0077,99.4090,0.5833,1.05e-13
320,15,15,6242836.4592,4441.3220,3.147561,0.070675,3.520718,0.0097,0.5840,99.4063,8.36e-14
321,15,15,6249088.9738,4441.3220,3.147996,0.072792,3.520733,0.0077,95.1569,4.8355,8.16e-14
322,15,15,6249456.6164,4441.3220,3.148021,0.101519,3.520732,0.0106,4.8330,95.1564,8.24e-14
323,15,15,6257269.0606,4441.3220,3.148564,0.060931,3.520728,0.0081,24.5577,75.4342,9.38e-14
324,15,15,6257367.2862,4441.3220,3.148571,0.037686,3.520726,0.0058,75.4330,24.5612,9.83e-14
325,15,15,6262246.8485,4441.3220,3.148910,0.059689,3.520735,0.0067,5.9325,94.0608,8.77e-14
326,15,15,6262428.4401,4441.3220,3.148922,0.100881,3.520730,0.0115,94.0616,5.9269,6.85e-14
327,15,15,6264275.8458,4441.3220,3.149051,0.061088,3.520730,0.0063,98.9897,1.0040,1.01e-13
328,15,15,6264329.7012,4441.3220,3.149054,0.070997,3.520723,0.0104,0.9959,98.9937,9.76e-14
329,15,15,6266979.3664,4441.3220,3.149238,0.034738,3.520731,0.0056,95.0410,4.9534,1.10e-13
330,15,15,6267322.0246,4441.3220,3.149262,0.125698,3.520717,0.0152,4.9622,95.0226,8.98e-14
331,15,15,6272065.7698,4441.3220,3.149591,0.051826,3.520736,0.0066,0.7524,99.2409,1.14e-13
332,15,15,6272268.3961,4441.3220,3.149605,0.084913,3.520721,0.0107,99.2369,0.7523,7.27e-14
333,15,15,6281450.7911,4441.3220,3.150241,0.043570,3.520733,0.0057,37.9758,62.0185,7.53e-14
334,15,15,6281741.2797,4441.3220,3.150261,0.046792,3.520732,0.0047,62.0296,37.9657,1.27e-13
335,15,15,6283172.0342,4441.3220,3.150360,0.066859,3.520725,0.0073,98.3285,1.6642,1.07e-13
336,15,15,6283214.4219,4441.3220,3.150363,0.069390,3.520732,0.0078,1.6529,98.3393,7.56e-14
337,15,15,6308410.5032,4441.3220,3.152102,0.037896,3.520730,0.0048,41.2970,58.6982,9.69e-14
338,15,15,6308545.8334,4441.3220,3.152111,0.030238,3.520737,0.0037,58.7034,41.2930,8.29e-14
339,15,15,6312733.0767,4441.3220,3.152400,0.038375,3.520744,0.0039,63.2479,36.7483,1.13e-13
340,15,15,6313093.9163,4441.3220,3.152424,0.057167,3.520723,0.0069,36.7668,63.2263,9.04e-14
341,15,15,6314002.4231,4441.3220,3.152487,0.039368,3.520739,0.0039,70.9082,29.0879,1.17e-13
342,15,15,6314025.0305,4441.3220,3.152488,0.044301,3.520736,0.0047,29.0631,70.9322,1.05e-13
343,15,15,6319403.3115,4441.3220,3.152858,0.039633,3.520731,0.0047,99.9643,0.0309,1.14e-13
344,15,15,6319562.5062,4441.3220,3.152869,0.038825,3.520735,0.0057,0.0299,99.9644,1.03e-13
345,15,15,6327158.2286,4441.3220,3.153391,0.023196,3.520736,0.0039,1.2622,98.7339,1.04e-13
346,15,15,6327504.0419,4441.3220,3.153415,0.054141,3.520729,0.0063,98.7321,1.2617,7.66e-14
347,15,15,6336517.4526,4441.3220,3.154034,0.039004,3.520736,0.0042,81.6437,18.3522,1.12e-13
348,15,15,6336679.4670,4441.3220,3.154045,0.027127,3.520739,0.0034,18.3507,81.6459,1.21e-13
349,15,15,6341372.6279,4441.3220,3.154367,0.039458,3.520740,0.0037,70.9176,29.0787,1.04e-13
350,15,15,6341466.4575,4441.3220,3.154373,0.030097,3.520734,0.0037,29.0523,70.9441,1.09e-13
351,15,15,6342640.5853,4441.3220,3.154454,0.032559,3.520734,0.0045,73.1645,26.8310,1.09e-13
352,15,15,6342810.5178,4441.3220,3.154465,0.047392,3.520730,0.0059,25.7865,74.2076,1.23e-13
353,15,15,6343206.2257,4441.3220,3.154492,0.033827,3.520731,0.0048,1.1834,98.8118,1.10e-13
354,15,15,6343613.4543,4441.3220,3.154520,0.051963,3.520726,0.0069,99.8796,0.1135,1.69e-13
355,15,15,6351811.3601,4441.3220,3.155082,0.053787,3.520733,0.0050,89.9310,10.0640,1.11e-13
356,15,15,6352127.0588,4441.3220,3.155103,0.080944,3.520726,0.0089,10.1082,89.8828,1.09e-13
357,15,15,6352844.5952,4441.3220,3.155152,0.068769,3.520734,0.0075,44.1056,55.8869,1.16e-13
358,15,15,6353233.0671,4441.3220,3.155179,0.049273,3.520737,0.0063,55.8167,44.1770,1.08e-13
359,15,15,6354419.8612,4441.3220,3.155260,0.078246,3.520724,0.0097,7.9644,92.0260,9.76e-14
360,15,15,6354502.6249,4441.3220,3.155266,0.058249,3.520725,0.0076,92.0531,7.9393,9.64e-14
361,15,15,6360386.6310,4441.3220,3.155668,0.036367,3.520734,0.0043,19.8482,80.1476,1.47e-13
362,15,15,6360418.6812,4441.3220,3.155670,0.063904,3.520728,0.0078,80.1889,19.8033,1.02e-13
363,15,15,6360981.8515,4441.3220,3.155709,0.048065,3.520736,0.0059,49.9164,50.0778,1.24e-13
364,15,15,6361175.6819,4441.3220,3.155722,0.110066,3.520708,0.0155,50.0377,49.9468,7.34e-14
365,15,15,6369186.5003,4441.3220,3.156269,0.040124,3.520739,0.0035,48.7232,51.2733,1.64e-13
366,15,15,6369266.2038,4441.3220,3.156274,0.059394,3.520731,0.0064,71.3251,28.6685,1.09e-13
367,15,15,6369511.9274,4441.3220,3.156291,0.096066,3.520708,0.0153,75.9244,24.0603,8.97e-14
368,15,15,6369726.3545,4441.3220,3.156306,0.072675,3.520718,0.0103,4.0223,95.9674,1.05e-13
369,15,15,6371988.7036,4441.3220,3.156460,0.028360,3.520739,0.0029,10.1001,89.8970,1.53e-13
370,15,15,6372195.1220,4441.3220,3.156474,0.038040,3.520729,0.0054,89.8714,10.1232,1.33e-13
371,15,15,6377280.6657,4441.3220,3.156821,0.036842,3.520738,0.0043,1.1541,98.8416,1.49e-13
372,15,15,6377771.0815,4441.3220,3.156854,0.044616,3.520728,0.0052,98.8741,1.1207,1.00e-13
373,15,15,6380657.3084,4441.3220,3.157051,0.062522,3.520732,0.0068,91.5057,8.4876,1.11e-13
374,15,15,6380887.7188,4441.3220,3.157066,0.079345,3.520733,0.0085,8.4407,91.5508,1.02e-13
375,15,15,6382770.2537,4441.3220,3.157195,0.047273,3.520735,0.0048,47.1781,52.8171,1.46e-13
376,15,15,6382969.8953,4441.3220,3.157208,0.067935,3.520731,0.0075,52.8333,47.1593,1.00e-13
377,15,15,6385304.7555,4441.3220,3.157367,0.037441,3.520734,0.0045,1.5950,98.4005,1.28e-13
378,15,15,6385429.9844,4441.3220,3.157376,0.055795,3.520728,0.0068,98.3317,1.6614,1.02e-13
379,15,15,6386235.2655,4441.3220,3.157431,0.054963,3.520731,0.0054,15.4480,84.5466,1.21e-13
380,15,15,6386518.6516,4441.3220,3.157450,0.052270,3.520730,0.0069,84.6248,15.3683,1.27e-13
381,15,15,6388987.8446,4441.3220,3.157618,0.077867,3.520727,0.0078,27.5953,72.3969,1.03e-13
382,15,15,6389193.2913,4441.3220,3.157632,0.057074,3.520727,0.0066,72.3831,27.6103,1.11e-13
383,15,15,6392494.5212,4441.3220,3.157856,0.042070,3.520735,0.0053,78.7392,21.2556,1.21e-13
384,15,15,6392674.4562,4441.3220,3.157868,0.047901,3.520727,0.0060,21.1581,78.8359,1.04e-13
385,15,15,6393285.4696,4441.3220,3.157910,0.052121,3.520736,0.0061,81.8369,18.1570,1.37e-13
386,15,15,6393357.0724,4441.3220,3.157915,0.063493,3.520734,0.0059,18.2409,81.7532,1.26e-13
387,15,15,6394894.9638,4441.3220,3.158019,0.067540,3.520720,0.0092,49.4619,50.5290,8.78e-14
388,15,15,6395135.2308,4441.3220,3.158036,0.051141,3.520734,0.0060,50.5478,49.4462,1.07e-13
389,15,15,6397556.0953,4441.3220,3.158200,0.040919,3.520742,0.0040,94.7937,5.2023,1.20e-13
390,15,15,6398011.9633,4441.3220,3.158231,0.058564,3.520731,0.0070,5.6048,94.3882,1.15e-13
391,15,15,6399081.0445,4441.3220,3.158304,0.034863,3.520739,0.0048,84.8051,15.1901,1.19e-13
392,15,15,6399367.8751,4441.3220,3.158323,0.044302,3.520729,0.0051,14.7922,85.2027,1.21e-13
393,15,15,6403212.5052,4441.3220,3.158584,0.024273,3.520738,0.0035,94.2321,5.7644,1.49e-13
394,15,15,6403407.4567,4441.3220,3.158598,0.037111,3.520733,0.0046,5.7792,94.2162,1.10e-13
395,15,15,6406539.0049,4441.3220,3.158810,0.028520,3.520736,0.0031,98.5099,1.4870,1.38e-13
396,15,15,6406623.2630,4441.3220,3.158816,0.045006,3.520737,0.0047,1.4665,98.5288,1.03e-13
397,15,15,6410276.0600,4441.3220,3.159063,0.036479,3.520725,0.0055,45.0964,54.8982,1.10e-13
398,15,15,6410404.9251,4441.3220,3.159072,0.044179,3.520735,0.0051,54.7983,45.1966,1.13e-13
399,15,15,6411185.8937,4441.3220,3.159125,0.044073,3.520734,0.0044,50.7477,49.2479,1.14e-13
400,15,15,6411359.8803,4441.3220,3.159137,0.035523,3.520730,0.0057,49.7418,50.2525,1.00e-13
401,15,15,6412273.6183,4441.3220,3.159199,0.026184,3.520735,0.0038,90.4781,9.5181,1.23e-13
402,15,15,6412666.5716,4441.3220,3.159226,0.068667,3.520729,0.0077,9.1406,90.8517,9.85e-14
403,15,15,6415140.6463,4441.3220,3.159393,0.022740,3.520733,0.0032,99.8020,0.1948,1.38e-13
404,15,15,6415425.7387,4441.3220,3.159412,0.055173,3.520732,0.0055,0.2500,99.7445,1.40e-13
405,15,15,6417673.3063,4441.3220,3.159565,0.029186,3.520730,0.0057,98.4399,1.5543,1.40e-13
406,15,15,6417755.5984,4441.3220,3.159570,0.044323,3.520734,0.0050,1.4155,98.5795,1.30e-13
407,15,15,6418694.9620,4441.3220,3.159634,0.040630,3.520738,0.0040,8.8789,91.1171,1.53e-13
408,15,15,6418845.9400,4441.3220,3.159644,0.068020,3.520725,0.0097,91.1581,8.8323,1.08e-13
409,15,15,6420916.3720,4441.3220,3.159784,0.030295,3.520734,0.0049,46.0076,53.9875,1.54e-13
410,15,15,6421046.0296,4441.3220,3.159793,0.048328,3.520738,0.0037,61.9909,38.0054,1.43e-13
411,15,15,6421217.0136,4441.3220,3.159805,0.027689,3.520737,0.0042,91.7965,8.1993,1.38e-13
412,15,15,6421498.7182,4441.3220,3.159824,0.066156,3.520728,0.0086,0.2242,99.7672,1.26e-13
413,15,15,6422070.9895,4441.3220,3.159862,0.028659,3.520733,0.0032,56.9690,43.0278,1.45e-13
414,15,15,6422230.3164,4441.3220,3.159873,0.054073,3.520735,0.0053,43.0487,56.9461,9.88e-14
415,15,15,6424217.5816,4441.3220,3.160008,0.047731,3.520728,0.0056,21.4656,78.5288,1.19e-13
416,15,15,6424476.9360,4441.3220,3.160025,0.035892,3.520739,0.0041,78.5170,21.4789,1.38e-13
417,15,15,6428833.7526,4441.3220,3.160320,0.034124,3.520736,0.0047,12.3757,87.6197,1.57e-13
418,15,15,6429081.0511,4441.3220,3.160337,0.054840,3.520737,0.0052,87.5324,12.4624,1.36e-13
419,15,15,6429357.4620,4441.3220,3.160355,0.032909,3.520737,0.0039,2.3887,97.6074,1.75e-13
420,15,15,6429407.3929,4441.3220,3.160359,0.041488,3.520734,0.0046,97.5479,2.4475,1.17e-13
421,15,15,6430172.3817,4441.3220,3.160410,0.039222,3.520736,0.0043,97.8228,2.1729,1.29e-13
422,15,15,6430461.7139,4441.3220,3.160430,0.065078,3.520733,0.0068,2.3558,97.6375,8.85e-14
423,15,15,6432006.1495,4441.3220,3.160534,0.046472,3.520736,0.0050,95.7191,4.2759,1.41e-13
424,15,15,6432351.7359,4441.3220,3.160558,0.061699,3.520727,0.0080,4.2153,95.7767,1.04e-13
425,15,15,6433570.3967,4441.3220,3.160640,0.028452,3.520737,0.0027,10.7587,89.2386,1.49e-13
426,15,15,6433851.5586,4441.3220,3.160659,0.039379,3.520734,0.0047,89.2219,10.7734,9.58e-14
427,15,15,6435794.1827,4441.3220,3.160790,0.053666,3.520738,0.0054,46.1193,53.8753,1.07e-13
428,15,15,6435808.2421,4441.3220,3.160791,0.035639,3.520729,0.0051,53.8998,46.0951,1.17e-13
429,15,15,6438830.2669,4441.3220,3.160995,0.027330,3.520736,0.0037,73.9576,26.0387,1.49e-13
430,15,15,6439063.7538,4441.3220,3.161011,0.049568,3.520732,0.0056,26.5945,73.3998,1.11e-13
431,15,15,6439925.8842,4441.3220,3.161069,0.033649,3.520741,0.0034,84.2994,15.6971,1.38e-13
432,15,15,6440225.4132,4441.3220,3.161089,0.064929,3.520736,0.0062,15.2338,84.7600,1.54e-13
433,15,15,6441212.8098,4441.3220,3.161156,0.031510,3.520738,0.0037,71.5190,28.4774,1.22e-13
434,15,15,6441348.4561,4441.3220,3.161165,0.036675,3.520737,0.0037,28.6716,71.3247,1.27e-13
435,15,15,6442032.5328,4441.3220,3.161211,0.047825,3.520733,0.0052,91.9453,8.0496,1.44e-13
436,15,15,6442294.2754,4441.3220,3.161229,0.051977,3.520727,0.0068,7.7533,92.2399,1.22e-13
437,15,15,6443075.5789,4441.3220,3.161281,0.033315,3.520736,0.0035,4.9177,95.0788,1.54e-13
438,15,15,6443120.4624,4441.3220,3.161285,0.041477,3.520737,0.0041,95.1835,4.8124,1.28e-13
439,15,15,6444308.9822,4441.3220,3.161365,0.035576,3.520736,0.0038,88.5815,11.4147,1.33e-13
440,15,15,6444471.9784,4441.3220,3.161376,0.047251,3.520736,0.0051,11.2509,88.7440,1.59e-13
441,15,15,6445060.6466,4441.3220,3.161415,0.043401,3.520739,0.0040,20.2885,79.7075,1.46e-13
442,15,15,6445117.3480,4441.3220,3.161419,0.046860,3.520741,0.0041,79.7319,20.2640,1.37e-13
443,15,15,6446066.0908,4441.3220,3.161483,0.020004,3.520736,0.0029,2.0658,97.9313,1.82e-13
444,15,15,6446319.5082,4441.3220,3.161500,0.032951,3.520733,0.0042,97.8307,2.1651,1.18e-13
445,15,15,6447603.5309,4441.3220,3.161587,0.038121,3.520736,0.0040,1.0893,98.9067,1.47e-13
446,15,15,6447668.9702,4441.3220,3.161591,0.032012,3.520732,0.0043,98.8509,1.1449,1.39e-13
447,15,15,6448399.5436,4441.3220,3.161640,0.030939,3.520733,0.0036,61.6670,38.3294,1.28e-13
448,15,15,6448491.6611,4441.3220,3.161647,0.045491,3.520738,0.0040,38.6964,61.2996,1.43e-13
449,15,15,6449410.3055,4441.3220,3.161709,0.033111,3.520729,0.0050,2.8717,97.1234,1.19e-13
450,15,15,6449441.5898,4441.3220,3.161711,0.024541,3.520736,0.0038,96.9866,3.0096,1.63e-13
451,15,15,6451385.9411,4441.3220,3.161842,0.025927,3.520741,0.0028,92.1208,7.8764,1.42e-13
452,15,15,6451543.8732,4441.3220,3.161852,0.031184,3.520737,0.0036,7.8760,92.1204,1.42e-13
453,15,15,6453293.7142,4441.3220,3.161970,0.026561,3.520744,0.0024,0.5151,99.4825,1.30e-13
454,15,15,6453691.2047,4441.3220,3.161997,0.029652,3.520739,0.0038,99.1328,0.8633,1.48e-13
455,15,15,6453823.9187,4441.3220,3.162006,0.051630,3.520736,0.0056,98.6251,1.3693,1.30e-13
456,15,15,6453896.4023,4441.3220,3.162011,0.041548,3.520732,0.0053,1.6969,98.2978,1.19e-13
457,15,15,6454570.8530,4441.3220,3.162056,0.033457,3.520737,0.0040,11.0393,88.9567,1.38e-13
458,15,15,6454762.7237,4441.3220,3.162069,0.048040,3.520736,0.0043,89.0044,10.9913,1.34e-13
459,15,15,6455044.5115,4441.3220,3.162088,0.041237,3.520737,0.0039,3.4532,96.5429,1.35e-13
460,15,15,6455152.7699,4441.3220,3.162095,0.037765,3.520734,0.0051,94.0041,5.9908,1.28e-13
461,15,15,6455476.5743,4441.3220,3.162117,0.030473,3.520736,0.0042,5.5696,94.4262,1.22e-13
462,15,15,6455586.9437,4441.3220,3.162125,0.036205,3.520730,0.0053,93.9194,6.0753,1.83e-13
463,15,15,6455953.5272,4441.3220,3.162149,0.037656,3.520734,0.0044,8.1333,91.8623,1.50e-13
464,15,15,6456053.1998,4441.3220,3.162156,0.042324,3.520733,0.0050,95.6829,4.3121,1.63e-13
465,15,15,6456261.5716,4441.3220,3.162170,0.034733,3.520733,0.0043,13.7041,86.2916,1.40e-13
466,15,15,6456361.1673,4441.3220,3.162177,0.065425,3.520736,0.0077,85.0738,14.9185,1.51e-13
467,15,15,6456827.1345,4441.3220,3.162208,0.039658,3.520735,0.0045,4.1682,95.8274,1.41e-13
468,15,15,6456965.1861,4441.3220,3.162217,0.053802,3.520728,0.0071,96.2537,3.7391,1.15e-13
469,15,15,6458216.3209,4441.3220,3.162302,0.032895,3.520737,0.0039,62.1765,37.8196,1.42e-13
470,15,15,6458387.1590,4441.3220,3.162313,0.052833,3.520740,0.0045,57.8139,42.1816,2.12e-13
471,15,15,6458470.2537,4441.3220,3.162319,0.033677,3.520735,0.0036,17.3930,82.6034,1.46e-13
472,15,15,6458542.5056,4441.3220,3.162324,0.032485,3.520734,0.0042,87.7393,12.2565,1.65e-13
473,15,15,6458609.9860,4441.3220,3.162328,0.035201,3.520730,0.0054,22.7663,77.2284,1.24e-13
474,15,15,6458853.4700,4441.3220,3.162344,0.043322,3.520726,0.0067,52.9420,47.0513,1.36e-13
475,15,15,6459555.5549,4441.3220,3.162392,0.043084,3.520733,0.0049,95.4752,4.5199,1.28e-13
476,15,15,6459824.2912,4441.3220,3.162410,0.035775,3.520733,0.0055,3.7390,96.2556,1.52e-13
477,15,15,6460027.1987,4441.3220,3.162423,0.037613,3.520738,0.0035,93.9375,6.0590,1.48e-13
478,15,15,6460188.6639,4441.3220,3.162434,0.048278,3.520733,0.0054,6.1415,93.8531,1.11e-13
479,15,15,6460820.3886,4441.3220,3.162477,0.027650,3.520739,0.0029,62.3606,37.6365,1.46e-13
480,15,15,6461069.1815,4441.3220,3.162493,0.036923,3.520735,0.0042,37.5004,62.4953,1.37e-13
481,15,15,6461773.6206,4441.3220,3.162541,0.029531,3.520739,0.0033,99.0042,0.9924,1.48e-13
482,15,15,6462031.8768,4441.3220,3.162558,0.041676,3.520734,0.0050,2.2028,97.7922,1.14e-13
483,15,15,6462285.6472,4441.3220,3.162575,0.032655,3.520734,0.0040,38.4615,61.5345,1.71e-13
484,15,15,6462354.0817,4441.3220,3.162580,0.055236,3.520740,0.0048,60.2614,39.7338,1.29e-13
485,15,15,6463122.6938,4441.3220,3.162632,0.034785,3.520739,0.0037,39.4316,60.5647,1.09e-13
486,15,15,6463290.8162,4441.3220,3.162643,0.054808,3.520733,0.0062,51.9350,48.0588,1.11e-13
487,15,15,6463403.9411,4441.3220,3.162651,0.037953,3.520737,0.0035,19.1563,80.8402,1.63e-13
488,15,15,6463484.3069,4441.3220,3.162656,0.052632,3.520735,0.0053,89.6524,10.3423,1.24e-13
489,15,15,6463613.1573,4441.3220,3.162665,0.038893,3.520735,0.0045,51.4602,48.5352,1.48e-13
490,15,15,6463667.2234,4441.3220,3.162668,0.031303,3.520730,0.0050,48.1571,51.8379,1.30e-13
491,15,15,6464007.1473,4441.3220,3.162691,0.041420,3.520730,0.0049,1.1218,98.8733,1.40e-13
492,15,15,6464049.2973,4441.3220,3.162694,0.051541,3.520732,0.0065,99.2685,0.7250,1.35e-13
493,15,15,6464819.2212,4441.3220,3.162746,0.031227,3.520733,0.0033,69.4205,30.5763,1.48e-13
494,15,15,6464920.8406,4441.3220,3.162752,0.029887,3.520737,0.0036,31.9324,68.0639,1.26e-13
495,15,15,6465321.4367,4441.3220,3.162779,0.039371,3.520734,0.0051,90.8374,9.1574,1.35e-13
496,15,15,6465426.7353,4441.3220,3.162787,0.041876,3.520736,0.0045,7.6508,92.3447,1.31e-13
497,15,15,6466334.2170,4441.3220,3.162847,0.033748,3.520737,0.0040,50.8316,49.1644,1.36e-13
498,15,15,6466407.9889,4441.3220,3.162852,0.040287,3.520737,0.0043,47.6242,52.3715,1.76e-13
499,15,15,6466551.6295,4441.3220,3.162862,0.034161,3.520733,0.0045,6.0991,93.8964,1.82e-13
