mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
228,9,14,2758.4999,2733.8804,-2.045501,1.801891,1.782338,1.855293,99.9793,0.0100,0.0108,5.19e-09
229,9,14,2767.6460,2733.8804,-1.908305,1.800150,1.783299,1.857862,99.9790,0.0102,0.0109,4.54e-09
230,9,14,2779.5648,2733.8804,-1.777012,1.801404,1.782978,1.860180,99.9791,0.0077,0.0132,4.66e-09
231,12,12,2789.6688,2842.4461,-1.731246,1.800228,1.772270,1.843817,99.9792,0.0118,0.0089,4.30e-09
232,12,12,2806.7593,2842.4461,-1.901185,1.801301,1.781715,1.839360,99.9784,0.0101,0.0115,4.23e-09
233,12,12,2811.7939,2842.4461,-1.967232,1.799855,1.779576,1.837584,99.9785,0.0088,0.0127,5.17e-09
234,12,12,2821.9782,2842.4461,-2.142620,1.801100,1.780363,1.848323,99.9785,0.0113,0.0101,3.98e-09
235,12,12,2843.1651,2842.4461,-3.596934,1.801285,1.781692,1.848755,99.9784,0.0102,0.0114,4.81e-09
236,12,12,2846.8888,2842.4461,-2.806041,1.800551,1.781216,1.852838,99.9784,0.0108,0.0108,4.47e-09
237,8,15,2855.2299,2852.3157,-2.990678,1.801283,1.776460,1.854214,99.9786,0.0115,0.0099,4.46e-09
238,11,13,2860.6901,2862.1853,-3.282008,1.801415,1.776986,1.853183,99.9786,0.0120,0.0094,4.23e-09
239,11,13,2870.3819,2862.1853,-2.543062,1.801522,1.777431,1.853570,99.9786,0.0103,0.0110,4.60e-09
240,11,13,2878.8464,2862.1853,-2.234994,1.802273,1.775913,1.860126,99.9788,0.0098,0.0114,4.73e-09
241,11,13,2881.9359,2862.1853,-2.161118,1.801658,1.778330,1.857407,99.9785,0.0123,0.0092,4.91e-09
242,10,14,2899.7257,2921.4029,-2.129589,1.800798,1.780553,1.840292,99.9778,0.0113,0.0110,4.02e-09
243,10,14,2909.5208,2921.4029,-2.390697,1.801237,1.786144,1.836379,99.9772,0.0144,0.0084,4.92e-09
244,10,14,2913.9266,2921.4029,-2.591906,1.800779,1.779073,1.846445,99.9779,0.0118,0.0103,4.71e-09
245,10,14,2921.9078,2921.4029,-3.762357,1.801120,1.777577,1.850494,99.9781,0.0116,0.0102,4.61e-09
246,10,14,2931.7669,2921.4029,-2.450063,1.799614,1.781314,1.845474,99.9776,0.0103,0.0122,3.64e-09
247,10,14,2940.0513,2921.4029,-2.194951,1.801230,1.778817,1.858168,99.9780,0.0103,0.0117,4.20e-09
248,10,14,2948.5253,2921.4029,-2.032263,1.801759,1.785495,1.849199,99.9774,0.0107,0.0120,4.19e-09
249,10,14,2963.6918,2921.4029,-1.839365,1.801345,1.785314,1.853644,99.9773,0.0106,0.0120,3.21e-09
250,9,15,2989.7914,3020.0989,-1.998471,1.800388,1.779946,1.839042,99.9771,0.0121,0.0108,4.25e-09
251,9,15,2995.7340,3020.0989,-2.093256,1.801270,1.783457,1.839029,99.9768,0.0104,0.0128,4.01e-09
252,9,15,3012.7832,3020.0989,-2.615763,1.799991,1.785078,1.838226,99.9765,0.0113,0.0122,3.60e-09
253,9,15,3031.3248,3020.0989,-2.429804,1.801680,1.788263,1.840885,99.9763,0.0115,0.0122,3.89e-09
254,9,15,3034.4831,3020.0989,-2.322137,1.801604,1.783002,1.845999,99.9768,0.0119,0.0113,4.45e-09
255,9,15,3047.1331,3020.0989,-2.048108,1.800748,1.786202,1.854629,99.9764,0.0103,0.0132,3.52e-09
256,12,13,3060.4381,3089.1862,-2.031235,1.801094,1.777482,1.840048,99.9767,0.0125,0.0107,4.23e-09
257,12,13,3067.2095,3089.1862,-2.147882,1.802180,1.777753,1.840511,99.9768,0.0105,0.0127,3.85e-09
258,12,13,3078.4438,3089.1862,-2.458744,1.803173,1.784700,1.842922,99.9762,0.0119,0.0120,3.14e-09
259,12,13,3093.5239,3089.1862,-2.852583,1.801235,1.780535,1.851563,99.9764,0.0116,0.0120,4.26e-09
260,11,14,3118.0976,3128.6646,-2.471409,1.802236,1.782538,1.841502,99.9760,0.0125,0.0115,4.18e-09
261,11,14,3126.8130,3128.6646,-3.227805,1.800627,1.783916,1.840501,99.9757,0.0126,0.0117,2.93e-09
262,11,14,3146.1852,3128.6646,-2.251811,1.801753,1.787099,1.840885,99.9755,0.0123,0.0122,3.50e-09
263,11,14,3167.7387,3128.6646,-1.903470,1.801812,1.783887,1.856899,99.9758,0.0130,0.0112,4.86e-09
264,10,15,3178.2992,3207.6214,-2.038986,1.803151,1.771022,1.849109,99.9766,0.0126,0.0108,3.80e-09
265,10,15,3186.2083,3207.6214,-2.175504,1.802849,1.782053,1.835208,99.9753,0.0109,0.0138,4.32e-09
266,10,15,3193.1639,3207.6214,-2.346089,1.802956,1.778209,1.847340,99.9758,0.0138,0.0105,3.68e-09
267,10,15,3209.5688,3207.6214,-3.216735,1.801591,1.786536,1.838074,99.9747,0.0106,0.0147,3.56e-09
268,10,15,3226.7123,3207.6214,-2.225359,1.802787,1.781198,1.852595,99.9754,0.0109,0.0137,4.25e-09
269,10,15,3234.8694,3207.6214,-2.070849,1.802387,1.779892,1.857632,99.9755,0.0118,0.0127,3.19e-09
270,10,15,3248.2191,3207.6214,-1.897682,1.803520,1.788083,1.850034,99.9747,0.0135,0.0118,2.94e-09
271,10,15,3252.6103,3207.6214,-1.853078,1.801957,1.787660,1.852402,99.9746,0.0144,0.0110,4.26e-09
272,13,13,3288.8060,3335.9263,-1.850008,1.803277,1.775137,1.848653,99.9751,0.0130,0.0119,3.16e-09
273,13,13,3293.2089,3335.9263,-1.892612,1.803635,1.780503,1.837838,99.9745,0.0126,0.0129,3.65e-09
274,13,13,3303.4850,3335.9263,-2.012118,1.804267,1.787279,1.833299,99.9738,0.0148,0.0114,3.63e-09
275,13,13,3321.5586,3335.9263,-2.365829,1.804385,1.797201,1.829273,99.9725,0.0166,0.0108,3.59e-09
276,13,13,3327.0664,3335.9263,-2.575788,1.802846,1.787508,1.836319,99.9736,0.0134,0.0130,3.32e-09
277,13,13,3336.7124,3335.9263,-3.627730,1.803545,1.787114,1.844113,99.9737,0.0118,0.0144,3.35e-09
278,13,13,3344.6852,3335.9263,-2.580768,1.803872,1.791974,1.834938,99.9731,0.0118,0.0151,3.62e-09
279,12,14,3355.1228,3355.6655,-3.791225,1.801092,1.796464,1.832702,99.9727,0.0142,0.0132,3.13e-09
280,12,14,3360.4219,3355.6655,-2.848496,1.800305,1.793032,1.838383,99.9730,0.0121,0.0149,4.13e-09
281,12,14,3375.4915,3355.6655,-2.228543,1.801099,1.793278,1.843163,99.9731,0.0130,0.0139,2.88e-09
282,12,14,3384.9748,3355.6655,-2.058774,1.801188,1.801122,1.834595,99.9721,0.0157,0.0122,4.36e-09
283,11,15,3391.8927,3414.8831,-2.171829,1.802324,1.795111,1.826624,99.9721,0.0149,0.0130,2.64e-09
284,11,15,3408.5073,3414.8831,-2.728839,1.802600,1.797681,1.828571,99.9718,0.0146,0.0135,3.77e-09
285,11,15,3412.1069,3414.8831,-3.089927,1.801177,1.799914,1.829246,99.9714,0.0152,0.0134,3.37e-09
286,11,15,3414.4430,3414.8831,-3.889806,1.802656,1.791158,1.827829,99.9727,0.0141,0.0132,3.68e-09
287,11,15,3437.2627,3414.8831,-2.183525,1.802702,1.790405,1.841926,99.9728,0.0149,0.0123,2.87e-09
288,11,15,3454.0311,3414.8831,-1.940667,1.802507,1.791819,1.846612,99.9726,0.0126,0.0149,3.10e-09
289,11,15,3460.1300,3414.8831,-1.877787,1.802814,1.791787,1.845679,99.9726,0.0161,0.0113,2.89e-09
290,11,15,3504.7907,3414.8831,-1.579579,1.803712,1.799138,1.849827,99.9718,0.0147,0.0135,2.98e-09
291,13,14,3520.7232,3602.4056,-1.644464,1.800879,1.787722,1.824681,99.9719,0.0140,0.0141,2.91e-09
292,13,14,3523.0823,3602.4056,-1.657192,1.800250,1.790322,1.818518,99.9715,0.0165,0.0120,2.93e-09
293,13,14,3526.2267,3602.4056,-1.674758,1.801431,1.785265,1.826088,99.9722,0.0123,0.0155,3.19e-09
294,13,14,3536.6829,3602.4056,-1.738877,1.800620,1.793322,1.821551,99.9711,0.0161,0.0128,3.18e-09
295,13,14,3540.7391,3602.4056,-1.766543,1.801662,1.788103,1.832606,99.9719,0.0160,0.0121,3.16e-09
296,13,14,3558.6382,3602.4056,-1.915441,1.800400,1.790320,1.832979,99.9715,0.0148,0.0137,2.90e-09
297,13,14,3562.8744,3602.4056,-1.959652,1.800520,1.796279,1.826000,99.9707,0.0167,0.0126,2.79e-09
298,13,14,3599.2540,3602.4056,-3.058062,1.801228,1.803218,1.827229,99.9698,0.0201,0.0101,2.45e-09
299,12,15,3625.0508,3641.8840,-2.335159,1.801832,1.790458,1.830044,99.9709,0.0150,0.0141,2.65e-09
300,12,15,3648.2587,3641.8840,-2.756868,1.802188,1.798415,1.832572,99.9698,0.0205,0.0096,2.25e-09
301,12,15,3663.5743,3641.8840,-2.225062,1.802941,1.786846,1.842230,99.9715,0.0115,0.0170,3.14e-09
302,12,15,3706.2628,3641.8840,-1.752583,1.803114,1.803282,1.833491,99.9693,0.0177,0.0131,3.11e-09
303,12,15,3709.8550,3641.8840,-1.729003,1.802241,1.803411,1.840594,99.9692,0.0217,0.0091,2.68e-09
304,12,15,3723.0754,3641.8840,-1.651816,1.802280,1.800612,1.848937,99.9695,0.0198,0.0107,2.50e-09
305,12,15,3742.8904,3641.8840,-1.556977,1.802786,1.810983,1.845799,99.9681,0.0240,0.0079,2.96e-09
306,12,15,3746.1351,3641.8840,-1.543245,1.802424,1.806301,1.842981,99.9688,0.0191,0.0121,2.20e-09
307,14,14,3761.6018,3868.8849,-1.557054,1.798698,1.782013,1.796056,99.9707,0.0113,0.0180,2.92e-09
308,14,14,3801.8662,3868.8849,-1.761389,1.798628,1.796611,1.823419,99.9687,0.0154,0.0159,2.51e-09
309,14,14,3812.2453,3868.8849,-1.834466,1.798576,1.792792,1.823442,99.9692,0.0157,0.0151,2.79e-09
310,14,14,3823.7640,3868.8849,-1.933208,1.799796,1.801854,1.823339,99.9681,0.0170,0.0149,2.84e-09
311,14,14,3827.1788,3868.8849,-1.967385,1.798802,1.801977,1.825753,99.9679,0.0189,0.0132,2.23e-09
312,14,14,3840.1859,3868.8849,-2.129719,1.798794,1.801153,1.825623,99.9681,0.0164,0.0155,3.08e-09
313,14,14,3853.5958,3868.8849,-2.403203,1.798728,1.804480,1.823704,99.9675,0.0160,0.0165,2.44e-09
314,14,14,3876.0200,3868.8849,-2.734187,1.798028,1.798896,1.830370,99.9683,0.0174,0.0143,2.49e-09
315,13,15,3910.4301,3888.6241,-2.251221,1.799878,1.791752,1.843668,99.9692,0.0157,0.0151,2.48e-09
316,13,15,3930.2998,3888.6241,-1.969913,1.799887,1.796853,1.834993,99.9684,0.0175,0.0141,2.35e-09
317,13,15,3938.0847,3888.6241,-1.895537,1.800557,1.802171,1.840172,99.9677,0.0244,0.0078,2.32e-09
318,13,15,3943.7328,3888.6241,-1.848576,1.800660,1.798899,1.835107,99.9682,0.0165,0.0153,2.69e-09
319,13,15,3955.3898,3888.6241,-1.765243,1.799813,1.805698,1.832099,99.9671,0.0179,0.0150,2.45e-09
320,13,15,3999.9532,3888.6241,-1.543187,1.800261,1.795960,1.867771,99.9686,0.0126,0.0188,2.33e-09
321,13,15,4007.1109,3888.6241,-1.516126,1.800800,1.793199,1.890410,99.9691,0.0132,0.0178,2.27e-09
322,14,15,4039.5011,4155.1035,-1.555615,1.802482,1.794367,1.806074,99.9664,0.0138,0.0199,2.17e-09
323,14,15,4046.2409,4155.1035,-1.581703,1.802178,1.793243,1.808189,99.9665,0.0190,0.0145,2.70e-09
324,14,15,4063.5404,4155.1035,-1.656861,1.801461,1.805132,1.802455,99.9645,0.0189,0.0166,2.67e-09
325,14,15,4084.4960,4155.1035,-1.769731,1.801983,1.790149,1.822733,99.9669,0.0112,0.0218,2.63e-09
326,14,15,4123.9859,4155.1035,-2.125577,1.801696,1.791736,1.824447,99.9667,0.0116,0.0217,2.74e-09
327,14,15,4149.0629,4155.1035,-2.837505,1.801962,1.795654,1.830311,99.9661,0.0173,0.0166,2.27e-09
328,14,15,4167.5151,4155.1035,-2.524751,1.801413,1.812940,1.815792,99.9632,0.0121,0.0247,1.86e-09
329,14,15,4210.6918,4155.1035,-1.873598,1.802035,1.807688,1.835195,99.9642,0.0192,0.0166,1.96e-09
330,14,15,4215.0959,4155.1035,-1.840485,1.802568,1.808477,1.833783,99.9641,0.0153,0.0205,2.06e-09
331,14,15,4231.7669,4155.1035,-1.733994,1.802104,1.807314,1.844770,99.9643,0.0199,0.0158,1.57e-09
332,14,15,4241.9690,4155.1035,-1.679734,1.802112,1.813598,1.834970,99.9632,0.0128,0.0240,2.43e-09
333,15,15,4313.0659,4441.3220,-1.539434,1.801279,1.791848,1.817108,99.9644,0.0120,0.0236,1.63e-09
334,15,15,4432.2476,4441.3220,-2.689697,1.801738,1.822388,1.823701,99.9591,0.0318,0.0090,2.13e-09
335,15,15,4438.3184,4441.3220,-3.169878,1.801091,1.756878,1.832825,99.9697,0.0136,0.0167,2.07e-09
336,15,15,4467.3558,4441.3220,-2.231974,1.801768,1.811850,1.817701,99.9611,0.0188,0.0201,2.23e-09
337,15,15,4476.4191,4441.3220,-2.102241,1.801443,1.795659,1.803779,99.9638,0.0172,0.0190,1.37e-09
338,15,15,4480.1021,4441.3220,-2.058903,1.800828,1.816835,1.826329,99.9600,0.0169,0.0231,2.41e-09
339,15,15,4529.7332,4441.3220,-1.701005,1.801224,1.837172,1.812802,99.9562,0.0197,0.0241,1.52e-09
340,15,15,4583.2203,4441.3220,-1.495535,1.802515,1.810708,1.801404,99.9614,0.0177,0.0209,1.68e-09
341,15,15,4636.9115,4441.3220,-1.356167,1.800703,1.835422,1.834690,99.9564,0.0188,0.0248,1.56e-09
342,15,15,4647.8620,4441.3220,-1.332508,1.800984,1.819565,1.872087,99.9596,0.0301,0.0103,1.70e-09
343,15,15,4668.4157,4441.3220,-1.291307,1.801777,1.850289,1.832705,99.9536,0.0250,0.0214,1.50e-09
344,15,15,4678.2107,4441.3220,-1.272968,1.801585,1.816238,1.860406,99.9603,0.0159,0.0238,1.54e-09
345,15,15,4692.8522,4441.3220,-1.246922,1.800536,1.814319,1.871454,99.9605,0.0245,0.0150,2.29e-09
346,15,15,4735.2052,4441.3220,-1.179337,1.801624,1.845061,1.841806,99.9546,0.0360,0.0093,1.49e-09
347,15,15,4826.2420,4441.3220,-1.062142,1.801141,1.844784,1.853069,99.9546,0.0126,0.0328,1.82e-09
348,15,15,5227.8748,4441.3220,-0.751784,1.802251,1.824216,1.843492,99.9589,0.0144,0.0268,1.21e-09
349,15,15,5431.2140,4441.3220,-0.651924,1.801284,1.870635,1.936084,99.9489,0.0107,0.0404,1.28e-09
350,15,15,5643.6622,4441.3220,-0.567485,1.802508,1.910993,1.943925,99.9387,0.0471,0.0142,1.02e-09
351,15,15,6185.2499,4441.3220,-0.405984,1.801942,1.840841,2.036407,99.9556,0.0319,0.0126,7.79e-10
352,15,15,6481.0796,4441.3220,-0.337934,1.801068,1.791235,1.866280,99.9645,0.0106,0.0249,5.76e-10
353,15,15,62815.1157,4441.3220,1.118706,1.801918,1.667310,1.471138,99.9800,0.0121,0.0079,2.38e-12
354,15,15,67054.1049,4441.3220,1.149151,1.801744,1.697629,1.376677,99.9770,0.0097,0.0133,1.86e-12
355,15,15,70338.2136,4441.3220,1.171353,1.801879,1.723382,1.425534,99.9741,0.0118,0.0141,3.40e-12
356,15,15,72889.5310,4441.3220,1.187850,1.801294,1.739407,1.441193,99.9721,0.0147,0.0131,2.30e-12
357,15,15,74139.9686,4441.3220,1.195712,1.801612,1.788633,1.587743,99.9650,0.0219,0.0131,2.97e-12
358,15,15,74627.0714,4441.3220,1.198737,1.801589,1.718623,1.429446,99.9747,0.0141,0.0113,2.45e-12
359,15,15,75575.6388,4441.3220,1.204567,1.801312,1.729626,1.407375,99.9733,0.0096,0.0170,4.00e-12
360,15,15,75596.2913,4441.3220,1.204693,1.802066,1.720520,1.443328,99.9745,0.0173,0.0083,2.49e-12
361,15,15,76536.1395,4441.3220,1.210392,1.802025,1.793299,1.528330,99.9643,0.0145,0.0212,4.54e-12
362,15,15,76868.9725,4441.3220,1.212392,1.801873,1.782870,1.573539,99.9659,0.0115,0.0225,2.76e-12
363,15,15,79852.0848,4441.3220,1.229921,1.801861,1.871160,1.831467,99.9488,0.0407,0.0104,3.07e-12
364,15,15,79993.0512,4441.3220,1.230732,1.801876,1.790804,1.619701,99.9647,0.0244,0.0109,2.67e-12
365,15,15,80448.1244,4441.3220,1.233340,1.801780,1.759427,1.472488,99.9694,0.0228,0.0077,2.37e-12
366,15,15,80595.8137,4441.3220,1.234183,1.801590,1.718003,1.263668,99.9747,0.0087,0.0166,2.95e-12
367,15,15,80764.6806,4441.3220,1.235145,1.801741,1.737059,1.410955,99.9724,0.0049,0.0227,2.85e-12
368,15,15,81289.6084,4441.3220,1.238122,1.801569,1.666562,1.217847,99.9801,0.0023,0.0176,1.95e-12
369,15,15,81474.8781,4441.3220,1.239168,1.801542,1.846587,1.757809,99.9543,0.0223,0.0234,2.21e-12
370,15,15,81884.5216,4441.3220,1.241471,1.801411,1.762936,1.501709,99.9690,0.0230,0.0080,2.08e-12
371,15,15,82267.8965,4441.3220,1.243616,1.801510,1.856642,1.778975,99.9521,0.0263,0.0215,3.41e-12
372,15,15,82312.8671,4441.3220,1.243867,1.801771,1.745983,1.447158,99.9713,0.0180,0.0107,3.24e-12
373,15,15,82496.0155,4441.3220,1.244887,1.801450,1.723922,1.499047,99.9740,0.0174,0.0086,2.93e-12
374,15,15,82612.4191,4441.3220,1.245534,1.801650,1.832061,1.755424,99.9573,0.0123,0.0304,3.58e-12
375,15,15,82727.3521,4441.3220,1.246172,1.801709,1.756397,1.507941,99.9699,0.0077,0.0224,2.55e-12
376,15,15,83088.9113,4441.3220,1.248173,1.801724,1.736512,1.394194,99.9725,0.0081,0.0194,2.38e-12
377,15,15,83328.9303,4441.3220,1.249497,1.801678,1.806895,1.716474,99.9619,0.0311,0.0069,2.48e-12
378,15,15,83358.4555,4441.3220,1.249659,1.801660,1.791875,1.661603,99.9645,0.0035,0.0320,3.15e-12
379,15,15,83581.5513,4441.3220,1.250885,1.801639,1.726849,1.394454,99.9737,0.0039,0.0224,2.77e-12
380,15,15,83755.1712,4441.3220,1.251837,1.801524,1.775686,1.547316,99.9670,0.0045,0.0285,3.00e-12
381,15,15,83789.6439,4441.3220,1.252025,1.801498,1.778407,1.432322,99.9666,0.0060,0.0274,2.32e-12
382,15,15,84729.0258,4441.3220,1.257137,1.801732,1.779712,1.423928,99.9664,0.0035,0.0301,2.99e-12
383,15,15,84870.7443,4441.3220,1.257903,1.801659,1.733703,1.373119,99.9728,0.0201,0.0070,3.01e-12
384,15,15,85078.1219,4441.3220,1.259021,1.801549,1.799162,1.728276,99.9632,0.0087,0.0281,3.02e-12
385,15,15,85412.3396,4441.3220,1.260817,1.801810,1.762236,1.568311,99.9690,0.0136,0.0174,2.69e-12
386,15,15,86394.3649,4441.3220,1.266053,1.801675,1.748096,1.488935,99.9710,0.0178,0.0113,2.52e-12
387,15,15,86498.4916,4441.3220,1.266604,1.801768,1.743630,1.507291,99.9715,0.0201,0.0084,4.41e-12
388,15,15,86634.0678,4441.3220,1.267321,1.801568,1.747492,1.400534,99.9711,0.0029,0.0261,2.70e-12
389,15,15,86708.9782,4441.3220,1.267717,1.801437,1.794680,1.602189,99.9641,0.0263,0.0097,2.78e-12
390,15,15,86854.9223,4441.3220,1.268487,1.801771,1.803610,1.531032,99.9625,0.0062,0.0314,3.16e-12
391,15,15,87202.5048,4441.3220,1.270314,1.801645,1.748681,1.568099,99.9709,0.0046,0.0246,1.52e-12
392,15,15,87871.6144,4441.3220,1.273812,1.801680,1.804882,1.486612,99.9623,0.0043,0.0334,2.37e-12
393,15,15,87951.5828,4441.3220,1.274228,1.801491,1.799303,1.595049,99.9633,0.0127,0.0240,3.23e-12
394,15,15,88011.4328,4441.3220,1.274539,1.801742,1.762643,1.389037,99.9689,0.0271,0.0039,3.01e-12
395,15,15,88044.5419,4441.3220,1.274711,1.801498,1.792281,1.610066,99.9645,0.0062,0.0294,2.25e-12
396,15,15,89332.7960,4441.3220,1.281352,1.801312,1.884831,1.752061,99.9455,0.0449,0.0095,4.74e-12
397,15,15,89597.8451,4441.3220,1.282706,1.801653,1.934063,1.900675,99.9316,0.0081,0.0602,3.21e-12
398,15,15,91064.8479,4441.3220,1.290124,1.801504,1.866715,1.652862,99.9499,0.0443,0.0058,1.06e-12
399,15,15,92014.3436,4441.3220,1.294858,1.801631,1.887188,1.745619,99.9449,0.0502,0.0049,1.44e-12
400,15,15,92083.8489,4441.3220,1.295203,1.801665,1.817489,1.628514,99.9601,0.0360,0.0040,1.79e-12
401,15,15,92461.4978,4441.3220,1.297070,1.801598,1.852053,1.485669,99.9531,0.0041,0.0429,2.36e-12
402,15,15,92716.6726,4441.3220,1.298327,1.801681,1.831633,1.779565,99.9574,0.0313,0.0113,1.61e-12
403,15,15,92807.8828,4441.3220,1.298776,1.801716,1.832533,1.719649,99.9572,0.0102,0.0327,2.70e-12
404,15,15,94203.8113,4441.3220,1.305583,1.801600,1.839468,1.692947,99.9558,0.0125,0.0317,2.70e-12
405,15,15,94755.6364,4441.3220,1.308244,1.801595,1.851104,1.562163,99.9534,0.0363,0.0103,2.10e-12
406,15,15,94833.4614,4441.3220,1.308618,1.801656,1.887632,1.607317,99.9448,0.0499,0.0053,2.01e-12
407,15,15,95591.9609,4441.3220,1.312247,1.801585,1.821878,1.647333,99.9592,0.0335,0.0073,3.45e-12
408,15,15,95812.1118,4441.3220,1.313295,1.801717,1.762646,1.408977,99.9690,0.0282,0.0028,1.57e-12
409,15,15,96559.6466,4441.3220,1.316834,1.801579,1.894413,1.718422,99.9430,0.0403,0.0167,1.52e-12
410,15,15,96878.3207,4441.3220,1.318334,1.801517,1.898096,1.712679,99.9421,0.0214,0.0365,2.04e-12
411,15,15,96943.4296,4441.3220,1.318639,1.801649,1.826603,1.710500,99.9583,0.0040,0.0377,2.34e-12
412,15,15,97634.1960,4441.3220,1.321870,1.801516,1.943661,1.963664,99.9285,0.0238,0.0477,1.92e-12
413,15,15,99262.4367,4441.3220,1.329393,1.801664,1.842863,1.569025,99.9551,0.0418,0.0031,1.82e-12
414,15,15,99903.9900,4441.3220,1.332321,1.801717,1.820728,1.441065,99.9595,0.0374,0.0031,1.35e-12
415,15,15,103807.1016,4441.3220,1.349725,1.801480,1.853559,1.507771,99.9528,0.0033,0.0439,1.54e-12
416,15,15,107401.3967,4441.3220,1.365157,1.801511,1.944674,1.921720,99.9283,0.0372,0.0345,1.60e-12
417,15,15,107644.7104,4441.3220,1.366182,1.801493,1.894922,1.687827,99.9429,0.0104,0.0467,9.13e-13
418,15,15,110225.3035,4441.3220,1.376908,1.801481,1.998819,1.759494,99.9079,0.0491,0.0430,1.93e-12
419,15,15,110252.4141,4441.3220,1.377019,1.801538,1.989251,1.753660,99.9119,0.0397,0.0484,1.40e-12
420,15,15,111432.4585,4441.3220,1.381836,1.801572,1.983327,1.744238,99.9142,0.0432,0.0425,1.97e-12
421,15,15,112245.5817,4441.3220,1.385124,1.801591,1.925396,1.639157,99.9343,0.0638,0.0019,1.56e-12
422,15,15,113110.9416,4441.3220,1.388596,1.801551,1.949862,1.881533,99.9265,0.0386,0.0349,1.68e-12
423,15,15,124261.6844,4441.3220,1.431018,1.801481,1.952873,1.679787,99.9255,0.0669,0.0076,1.39e-12
424,15,15,127547.9064,4441.3220,1.442769,1.801643,1.938670,1.628895,99.9302,0.0624,0.0074,1.21e-12
425,15,15,5538344.4393,4441.3220,3.095519,0.081090,3.516598,6.344625,0.0085,74.0569,25.9346,5.57e-14
426,15,15,5539145.2128,4441.3220,3.095582,0.153205,3.516572,6.344650,0.0200,25.9273,74.0528,2.29e-14
427,15,15,5772368.8863,4441.3220,3.113508,0.101242,3.516589,6.362593,0.0132,99.9684,0.0184,5.02e-14
428,15,15,5772997.4267,4441.3220,3.113555,0.070664,3.516591,6.362594,0.0133,0.0210,99.9656,3.28e-14
429,15,15,5783381.5569,4441.3220,3.114336,0.083597,3.516589,6.363410,0.0122,44.7376,55.2502,5.35e-14
430,15,15,5784249.1693,4441.3220,3.114401,0.083153,3.516591,6.363407,0.0109,55.2599,44.7292,6.16e-14
431,15,15,5786748.8628,4441.3220,3.114589,0.102700,3.516575,6.363666,0.0220,82.6137,17.3643,3.93e-14
432,15,15,5787754.0556,4441.3220,3.114664,0.124948,3.516578,6.363658,0.0181,17.3567,82.6252,5.07e-14
433,15,15,5796189.5163,4441.3220,3.115297,0.063504,3.516595,6.364404,0.0100,62.1951,37.7949,6.24e-14
434,15,15,5796695.3525,4441.3220,3.115335,0.087929,3.516585,6.364414,0.0145,37.7893,62.1962,5.03e-14
435,15,15,5822570.2637,4441.3220,3.117271,0.070698,3.516593,6.366367,0.0097,66.8024,33.1879,7.23e-14
436,15,15,5823277.9396,4441.3220,3.117324,0.106446,3.516583,6.366372,0.0119,33.1879,66.8002,4.73e-14
437,15,15,5832628.9099,4441.3220,3.118021,0.141922,3.516569,6.367058,0.0218,97.9595,2.0187,4.61e-14
438,15,15,5834675.6552,4441.3220,3.118174,0.133224,3.516569,6.367074,0.0202,2.4916,97.4882,4.56e-14
439,15,15,5835154.2822,4441.3220,3.118209,0.147546,3.516566,6.367209,0.0212,5.6183,94.3606,4.84e-14
440,15,15,5837582.3923,4441.3220,3.118390,0.182697,3.516549,6.367245,0.0285,93.8849,6.0866,4.61e-14
441,15,15,5870764.6464,4441.3220,3.120854,0.054874,3.516599,6.369969,0.0091,98.9610,1.0298,8.68e-14
442,15,15,5871581.8416,4441.3220,3.120914,0.090904,3.516593,6.369975,0.0118,1.0295,98.9587,9.34e-14
443,15,15,5878856.4014,4441.3220,3.121452,0.060019,3.516593,6.370521,0.0108,13.5497,86.4395,6.13e-14
444,15,15,5879594.7956,4441.3220,3.121507,0.082492,3.516592,6.370522,0.0118,86.4385,13.5497,9.58e-14
445,15,15,5902484.8102,4441.3220,3.123196,0.114660,3.516581,6.372283,0.0150,89.6872,10.2978,6.51e-14
446,15,15,5902716.8463,4441.3220,3.123213,0.068366,3.516591,6.372274,0.0101,10.3341,89.6558,5.73e-14
447,15,15,5907829.0333,4441.3220,3.123589,0.089873,3.516590,6.372650,0.0132,99.7771,0.2097,5.90e-14
448,15,15,5908037.9780,4441.3220,3.123604,0.085772,3.516593,6.372650,0.0134,0.1775,99.8091,6.04e-14
449,15,15,5912299.9441,4441.3220,3.123918,0.100243,3.516587,6.372982,0.0123,56.1515,43.8362,8.92e-14
450,15,15,5912526.4703,4441.3220,3.123934,0.123347,3.516576,6.372995,0.0183,43.8088,56.1729,6.11e-14
451,15,15,5913989.5322,4441.3220,3.124042,0.082038,3.516594,6.373156,0.0132,84.9209,15.0660,6.56e-14
452,15,15,5914412.3779,4441.3220,3.124073,0.082339,3.516587,6.373154,0.0116,15.2275,84.7609,1.05e-13
453,15,15,5915599.2384,4441.3220,3.124160,0.106586,3.516580,6.373253,0.0148,88.6068,11.3785,6.55e-14
454,15,15,5915883.4174,4441.3220,3.124181,0.084375,3.516590,6.373250,0.0111,11.2315,88.7574,5.64e-14
455,15,15,5927599.6216,4441.3220,3.125041,0.093338,3.516590,6.374100,0.0136,14.0202,85.9662,9.24e-14
