mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
303,15,15,6135750.1730,4441.3220,3.140041,0.055891,3.517901,6.390545,0.0067,0.1825,99.8107,8.64e-14
304,15,15,6135957.9999,4441.3220,3.140056,0.070836,3.517890,6.390552,0.0097,99.8070,0.1834,6.04e-14
305,15,15,6144643.8908,4441.3220,3.140670,0.062773,3.517893,6.391182,0.0083,84.7872,15.2046,8.23e-14
306,15,15,6144829.6937,4441.3220,3.140684,0.038009,3.517905,6.391177,0.0057,15.2070,84.7873,6.93e-14
307,15,15,6156789.0070,4441.3220,3.141529,0.082262,3.517880,6.392033,0.0115,36.4987,63.4897,6.83e-14
308,15,15,6156879.8962,4441.3220,3.141535,0.049119,3.517887,6.392023,0.0070,63.4906,36.5024,9.22e-14
309,15,15,6161914.1917,4441.3220,3.141890,0.043015,3.517895,6.392386,0.0071,99.1831,0.8098,1.19e-13
310,15,15,6162107.2696,4441.3220,3.141904,0.061298,3.517896,6.392390,0.0091,0.8092,99.1817,6.95e-14
311,15,15,6171986.4571,4441.3220,3.142600,0.074302,3.517884,6.393091,0.0082,5.0310,94.9607,9.05e-14
312,15,15,6172266.4294,4441.3220,3.142620,0.079553,3.517897,6.393097,0.0101,94.9647,5.0252,9.31e-14
313,15,15,6178873.5493,4441.3220,3.143085,0.074738,3.517891,6.393576,0.0112,6.3686,93.6202,9.39e-14
314,15,15,6179363.0455,4441.3220,3.143119,0.053579,3.517890,6.393570,0.0082,92.6665,7.3253,8.72e-14
315,15,15,6180487.7022,4441.3220,3.143198,0.070104,3.517891,6.393678,0.0094,3.8483,96.1423,8.62e-14
316,15,15,6180929.0196,4441.3220,3.143229,0.062751,3.517891,6.393678,0.0090,97.0933,2.8977,9.74e-14
317,15,15,6184757.8828,4441.3220,3.143498,0.035558,3.517901,6.393991,0.0044,38.3695,61.6261,1.08e-13
318,15,15,6184875.8796,4441.3220,3.143507,0.081558,3.517883,6.394008,0.0120,61.6246,38.3634,1.01e-13
319,15,15,6207057.2979,4441.3220,3.145063,0.066722,3.517890,6.395554,0.0088,99.7997,0.1915,1.02e-13
320,15,15,6207243.9845,4441.3220,3.145076,0.094251,3.517885,6.395561,0.0119,0.1919,99.7961,8.25e-14
321,15,15,6211885.4179,4441.3220,3.145401,0.040458,3.517904,6.395921,0.0043,88.8055,11.1903,1.04e-13
322,15,15,6212087.8024,4441.3220,3.145415,0.054095,3.517898,6.395927,0.0068,11.1948,88.7984,9.09e-14
323,15,15,6219391.7645,4441.3220,3.145925,0.040627,3.517901,6.396454,0.0060,54.3981,45.5958,1.10e-13
324,15,15,6219733.4266,4441.3220,3.145949,0.058318,3.517894,6.396455,0.0063,45.5916,54.4021,1.25e-13
325,15,15,6226203.4143,4441.3220,3.146401,0.056493,3.517902,6.396936,0.0066,73.0512,26.9422,1.21e-13
326,15,15,6226707.0216,4441.3220,3.146436,0.050817,3.517896,6.396936,0.0065,26.7385,73.2549,1.30e-13
327,15,15,6226920.8904,4441.3220,3.146451,0.034291,3.517907,6.396954,0.0036,7.5516,92.4448,1.31e-13
328,15,15,6227252.4481,4441.3220,3.146474,0.026942,3.517901,6.396955,0.0041,92.6517,7.3442,7.62e-14
329,15,15,6243919.7399,4441.3220,3.147636,0.032822,3.517901,6.398171,0.0044,50.5709,49.4247,1.17e-13
330,15,15,6244241.1894,4441.3220,3.147658,0.034243,3.517898,6.398172,0.0047,49.4178,50.5774,1.38e-13
331,15,15,6246422.2447,4441.3220,3.147810,0.043026,3.517895,6.398362,0.0055,41.2449,58.7496,1.25e-13
332,15,15,6247160.7105,4441.3220,3.147862,0.028221,3.517892,6.398358,0.0039,58.7508,41.2454,1.05e-13
333,15,15,6252518.1653,4441.3220,3.148234,0.025745,3.517904,6.398758,0.0053,7.4375,92.5573,1.11e-13
334,15,15,6252762.5558,4441.3220,3.148251,0.032641,3.517902,6.398781,0.0037,42.2458,57.7505,1.14e-13
335,15,15,6253205.9025,4441.3220,3.148282,0.033156,3.517912,6.398769,0.0033,65.3976,34.5991,1.33e-13
336,15,15,6253328.3652,4441.3220,3.148290,0.023249,3.517898,6.398766,0.0033,84.9164,15.0803,1.31e-13
337,15,15,6267622.2302,4441.3220,3.149283,0.037263,3.517898,6.399814,0.0048,99.9534,0.0418,1.16e-13
338,15,15,6267828.4360,4441.3220,3.149297,0.033476,3.517889,6.399812,0.0039,0.0422,99.9539,1.30e-13
339,15,15,6272810.2964,4441.3220,3.149642,0.042395,3.517890,6.400174,0.0047,98.1236,1.8717,1.07e-13
340,15,15,6273166.5935,4441.3220,3.149667,0.045007,3.517900,6.400175,0.0055,1.8809,98.1135,1.12e-13
341,15,15,6275447.6146,4441.3220,3.149825,0.037762,3.517900,6.400354,0.0051,99.8862,0.1087,1.25e-13
342,15,15,6275791.5943,4441.3220,3.149849,0.051568,3.517891,6.400358,0.0068,0.1011,99.8921,1.05e-13
343,15,15,6285185.6353,4441.3220,3.150499,0.046690,3.517898,6.401024,0.0059,99.2977,0.6964,9.17e-14
344,15,15,6285318.6535,4441.3220,3.150508,0.044526,3.517888,6.401025,0.0063,0.6997,99.2940,9.65e-14
345,15,15,6287901.1633,4441.3220,3.150687,0.040849,3.517895,6.401210,0.0057,87.0171,12.9772,8.74e-14
346,15,15,6288014.0641,4441.3220,3.150694,0.045537,3.517889,6.401213,0.0069,12.9763,87.0167,8.70e-14
347,15,15,6293881.7762,4441.3220,3.151100,0.037691,3.517909,6.401618,0.0048,99.9571,0.0381,9.72e-14
348,15,15,6294012.1015,4441.3220,3.151109,0.065951,3.517902,6.401625,0.0080,0.0352,99.9568,7.59e-14
349,15,15,6295315.6517,4441.3220,3.151199,0.061066,3.517892,6.401735,0.0070,96.5957,3.3973,1.07e-13
350,15,15,6295917.1321,4441.3220,3.151240,0.073263,3.517892,6.401740,0.0088,3.3947,96.5965,8.22e-14
351,15,15,6313047.4362,4441.3220,3.152421,0.051004,3.517906,6.402954,0.0056,94.8790,5.1154,9.21e-14
352,15,15,6313435.7224,4441.3220,3.152448,0.054728,3.517898,6.402957,0.0071,5.1158,94.8771,9.74e-14
353,15,15,6317252.3685,4441.3220,3.152711,0.036073,3.517904,6.403228,0.0050,43.6626,56.3324,1.73e-13
354,15,15,6317414.4153,4441.3220,3.152722,0.047680,3.517901,6.403232,0.0072,56.3299,43.6629,1.16e-13
355,15,15,6329190.0782,4441.3220,3.153531,0.062240,3.517893,6.404054,0.0083,6.0277,93.9640,7.15e-14
356,15,15,6329637.5082,4441.3220,3.153562,0.068166,3.517893,6.404051,0.0067,93.9660,6.0273,7.54e-14
357,15,15,6335116.9558,4441.3220,3.153938,0.037708,3.517897,6.404458,0.0040,83.8018,16.1942,1.18e-13
358,15,15,6335225.3751,4441.3220,3.153945,0.065026,3.517897,6.404467,0.0090,16.3464,83.6447,1.06e-13
359,15,15,6336286.8683,4441.3220,3.154018,0.038532,3.517906,6.404536,0.0045,88.5837,11.4118,1.20e-13
360,15,15,6336414.9535,4441.3220,3.154027,0.060300,3.517888,6.404548,0.0088,11.2623,88.7288,1.08e-13
361,15,15,6342613.4133,4441.3220,3.154452,0.040574,3.517899,6.404982,0.0065,55.0410,44.9525,1.19e-13
362,15,15,6342911.3568,4441.3220,3.154472,0.055224,3.517899,6.404983,0.0071,44.9292,55.0637,8.92e-14
363,15,15,6343308.7154,4441.3220,3.154499,0.018167,3.517902,6.405055,0.0036,1.3777,98.6187,1.32e-13
364,15,15,6343597.2015,4441.3220,3.154519,0.046642,3.517894,6.405061,0.0063,98.6159,1.3779,1.11e-13
365,15,15,6346593.8038,4441.3220,3.154724,0.019294,3.517901,6.405289,0.0041,50.2639,49.7319,1.38e-13
366,15,15,6347138.9613,4441.3220,3.154762,0.041856,3.517895,6.405290,0.0047,49.7558,50.2395,1.21e-13
367,15,15,6355359.3639,4441.3220,3.155324,0.024238,3.517906,6.405862,0.0032,8.4152,91.5816,1.29e-13
368,15,15,6355576.0402,4441.3220,3.155339,0.059242,3.517896,6.405867,0.0063,91.5782,8.4155,1.12e-13
369,15,15,6362684.4275,4441.3220,3.155825,0.021555,3.517906,6.406358,0.0030,55.4778,44.5192,1.27e-13
370,15,15,6362838.6673,4441.3220,3.155835,0.023104,3.517913,6.406358,0.0027,44.5295,55.4678,1.32e-13
371,15,15,6363349.1439,4441.3220,3.155870,0.026658,3.517906,6.406409,0.0036,17.4322,82.5642,1.44e-13
372,15,15,6363884.7894,4441.3220,3.155907,0.086035,3.517891,6.406424,0.0101,82.5469,17.4430,9.00e-14
373,15,15,6373046.1466,4441.3220,3.156532,0.032891,3.517899,6.407073,0.0041,0.4502,99.5457,1.23e-13
374,15,15,6373288.8459,4441.3220,3.156549,0.052081,3.517898,6.407080,0.0069,99.5448,0.4484,1.33e-13
375,15,15,6375327.7245,4441.3220,3.156688,0.030538,3.517901,6.407226,0.0038,78.4067,21.5895,1.44e-13
376,15,15,6375579.1302,4441.3220,3.156705,0.039808,3.517890,6.407229,0.0050,21.6005,78.3945,9.54e-14
377,15,15,6381924.6375,4441.3220,3.157137,0.023002,3.517902,6.407676,0.0025,66.9039,33.0936,1.21e-13
378,15,15,6382235.8681,4441.3220,3.157158,0.024775,3.517917,6.407675,0.0023,33.0941,66.9036,1.13e-13
379,15,15,6386716.4576,4441.3220,3.157463,0.050938,3.517893,6.407998,0.0080,99.8952,0.0968,1.20e-13
380,15,15,6387064.5853,4441.3220,3.157487,0.035722,3.517902,6.408035,0.0049,99.6090,0.3860,1.43e-13
381,15,15,6387227.0717,4441.3220,3.157498,0.047740,3.517893,6.407999,0.0077,0.1227,99.8695,1.14e-13
382,15,15,6387875.6503,4441.3220,3.157542,0.058591,3.517891,6.408043,0.0085,0.4115,99.5800,1.13e-13
383,15,15,6389960.8415,4441.3220,3.157684,0.023376,3.517897,6.408238,0.0036,61.1642,38.8322,1.25e-13
384,15,15,6390472.8010,4441.3220,3.157719,0.030208,3.517898,6.408238,0.0037,39.0196,60.9767,1.26e-13
385,15,15,6390937.9713,4441.3220,3.157750,0.034056,3.517898,6.408299,0.0036,78.2703,21.7261,1.26e-13
386,15,15,6391197.2339,4441.3220,3.157768,0.034572,3.517900,6.408299,0.0043,22.4319,77.5638,1.24e-13
387,15,15,6391787.5752,4441.3220,3.157808,0.028086,3.517903,6.408346,0.0033,75.1946,24.8021,1.28e-13
388,15,15,6392004.9538,4441.3220,3.157823,0.039055,3.517905,6.408349,0.0047,23.7792,76.2161,1.37e-13
389,15,15,6394254.6237,4441.3220,3.157976,0.057507,3.517894,6.408508,0.0051,98.6251,1.3698,1.39e-13
390,15,15,6394473.1301,4441.3220,3.157991,0.044713,3.517905,6.408511,0.0058,1.4147,98.5795,1.05e-13
391,15,15,6398706.0808,4441.3220,3.158278,0.038744,3.517901,6.408825,0.0033,99.7332,0.2635,1.43e-13
392,15,15,6399270.1672,4441.3220,3.158317,0.021464,3.517909,6.408860,0.0031,76.5814,23.4155,1.77e-13
393,15,15,6399291.3064,4441.3220,3.158318,0.031244,3.517898,6.408839,0.0051,23.3307,76.6643,1.05e-13
394,15,15,6400370.1854,4441.3220,3.158391,0.068270,3.517893,6.408882,0.0090,0.3985,99.5925,1.15e-13
395,15,15,6401189.7578,4441.3220,3.158447,0.044594,3.517890,6.408991,0.0048,99.7283,0.2669,1.22e-13
396,15,15,6401544.1534,4441.3220,3.158471,0.047918,3.517893,6.408997,0.0064,0.3181,99.6755,1.01e-13
397,15,15,6402618.6241,4441.3220,3.158544,0.013395,3.517908,6.409069,0.0017,62.8976,37.1007,1.89e-13
398,15,15,6402968.2843,4441.3220,3.158568,0.035373,3.517900,6.409090,0.0037,12.8464,87.1499,1.52e-13
399,15,15,6403085.8141,4441.3220,3.158576,0.068291,3.517890,6.409082,0.0080,34.1498,65.8422,1.06e-13
400,15,15,6403430.5292,4441.3220,3.158599,0.039906,3.517890,6.409106,0.0065,89.5583,10.4352,1.16e-13
401,15,15,6404036.4754,4441.3220,3.158640,0.032494,3.517899,6.409179,0.0041,20.5242,79.4717,1.39e-13
402,15,15,6404447.8775,4441.3220,3.158668,0.045490,3.517879,6.409180,0.0072,79.9341,20.0587,1.02e-13
403,15,15,6407998.0781,4441.3220,3.158909,0.034839,3.517900,6.409432,0.0038,41.5519,58.4443,1.27e-13
404,15,15,6408022.5604,4441.3220,3.158911,0.055202,3.517900,6.409437,0.0061,58.4516,41.5423,1.34e-13
405,15,15,6410235.5118,4441.3220,3.159061,0.044795,3.517900,6.409604,0.0039,4.2560,95.7401,1.46e-13
406,15,15,6410649.5573,4441.3220,3.159089,0.051316,3.517893,6.409611,0.0069,95.7334,4.2597,1.02e-13
407,15,15,6413374.0293,4441.3220,3.159273,0.036977,3.517899,6.409815,0.0050,92.4893,7.5057,1.21e-13
408,15,15,6413691.5995,4441.3220,3.159295,0.041401,3.517899,6.409815,0.0050,7.6142,92.3809,1.20e-13
409,15,15,6415437.6330,4441.3220,3.159413,0.036513,3.517901,6.409958,0.0039,81.3683,18.6278,1.49e-13
410,15,15,6415559.8809,4441.3220,3.159422,0.039548,3.517905,6.409961,0.0050,19.0093,80.9857,1.20e-13
411,15,15,6416086.1674,4441.3220,3.159457,0.039923,3.517904,6.410002,0.0046,79.7879,20.2075,1.41e-13
412,15,15,6416161.3029,4441.3220,3.159462,0.037658,3.517897,6.410006,0.0050,54.6357,45.3593,1.29e-13
413,15,15,6416316.3770,4441.3220,3.159473,0.047578,3.517889,6.410013,0.0069,39.9512,60.0418,1.48e-13
414,15,15,6416420.0199,4441.3220,3.159480,0.034932,3.517902,6.410009,0.0059,25.5282,74.4659,1.18e-13
415,15,15,6416808.3696,4441.3220,3.159506,0.037471,3.517903,6.410048,0.0039,75.6431,24.3530,1.28e-13
416,15,15,6416914.7105,4441.3220,3.159513,0.033624,3.517907,6.410050,0.0044,23.9999,75.9957,1.39e-13
417,15,15,6417866.1942,4441.3220,3.159578,0.031031,3.517912,6.410120,0.0031,96.7878,3.2091,1.49e-13
418,15,15,6418081.0947,4441.3220,3.159592,0.043237,3.517904,6.410125,0.0049,3.1445,96.8506,1.29e-13
419,15,15,6421271.1937,4441.3220,3.159808,0.024343,3.517900,6.410351,0.0031,14.7498,85.2471,1.42e-13
420,15,15,6421432.9893,4441.3220,3.159819,0.017438,3.517917,6.410350,0.0029,85.2535,14.7436,9.91e-14
421,15,15,6424648.4123,4441.3220,3.160037,0.029834,3.517906,6.410588,0.0031,71.6597,28.3372,1.16e-13
422,15,15,6424954.4678,4441.3220,3.160057,0.037438,3.517904,6.410591,0.0048,28.3380,71.6572,9.57e-14
423,15,15,6427292.0945,4441.3220,3.160216,0.037276,3.517911,6.410756,0.0041,99.7869,0.2090,1.26e-13
424,15,15,6427560.3684,4441.3220,3.160234,0.020944,3.517906,6.410754,0.0030,0.3355,99.6615,1.45e-13
425,15,15,6428031.8281,4441.3220,3.160266,0.035275,3.517905,6.410817,0.0040,98.5007,1.4953,1.50e-13
426,15,15,6428285.3486,4441.3220,3.160283,0.037442,3.517908,6.410819,0.0048,1.3552,98.6400,1.19e-13
427,15,15,6429417.3300,4441.3220,3.160359,0.024103,3.517906,6.410912,0.0029,3.5867,96.4104,1.40e-13
428,15,15,6429594.7334,4441.3220,3.160371,0.037823,3.517906,6.410914,0.0041,96.3705,3.6253,9.72e-14
429,15,15,6430383.9238,4441.3220,3.160425,0.047757,3.517894,6.410970,0.0044,50.6049,49.3907,1.43e-13
430,15,15,6430561.5787,4441.3220,3.160437,0.018859,3.517915,6.410964,0.0026,49.4109,50.5865,1.31e-13
431,15,15,6431643.3631,4441.3220,3.160510,0.029054,3.517901,6.411058,0.0044,66.2068,33.7888,1.44e-13
432,15,15,6431703.2334,4441.3220,3.160514,0.024681,3.517902,6.411060,0.0036,33.2940,66.7023,1.31e-13
433,15,15,6432393.9361,4441.3220,3.160560,0.022156,3.517906,6.411121,0.0038,7.8428,92.1534,1.34e-13
434,15,15,6432715.9311,4441.3220,3.160582,0.033462,3.517897,6.411128,0.0055,83.3147,16.6798,8.99e-14
435,15,15,6432901.2507,4441.3220,3.160595,0.027922,3.517909,6.411122,0.0041,30.2876,69.7084,1.48e-13
436,15,15,6433032.1473,4441.3220,3.160604,0.032666,3.517889,6.411132,0.0045,78.7692,21.2263,1.44e-13
437,15,15,6433312.2783,4441.3220,3.160622,0.022257,3.517906,6.411177,0.0039,32.4699,67.5262,1.35e-13
438,15,15,6433589.8694,4441.3220,3.160641,0.025511,3.517901,6.411176,0.0038,67.8042,32.1920,1.19e-13
439,15,15,6434629.0893,4441.3220,3.160711,0.036955,3.517906,6.411255,0.0037,17.7833,82.2130,1.18e-13
440,15,15,6435114.4658,4441.3220,3.160744,0.046374,3.517908,6.411261,0.0058,82.2372,17.7570,1.17e-13
441,15,15,6437157.6739,4441.3220,3.160882,0.040429,3.517897,6.411397,0.0060,82.4523,17.5418,1.09e-13
442,15,15,6437311.5728,4441.3220,3.160893,0.049258,3.517886,6.411404,0.0054,17.2681,82.7265,1.12e-13
443,15,15,6438574.6973,4441.3220,3.160978,0.016349,3.517909,6.411515,0.0036,0.7800,99.2164,1.34e-13
444,15,15,6438915.2346,4441.3220,3.161001,0.034733,3.517907,6.411554,0.0043,57.8849,42.1109,1.53e-13
445,15,15,6438950.9722,4441.3220,3.161003,0.034595,3.517905,6.411553,0.0034,42.2459,57.7507,1.18e-13
446,15,15,6439176.0460,4441.3220,3.161018,0.035901,3.517899,6.411524,0.0051,99.4134,0.5814,1.26e-13
447,15,15,6439375.9656,4441.3220,3.161032,0.023596,3.517902,6.411584,0.0034,95.9218,4.0748,1.61e-13
448,15,15,6439648.8423,4441.3220,3.161050,0.048912,3.517899,6.411590,0.0062,4.2077,95.7861,1.30e-13
449,15,15,6440023.4812,4441.3220,3.161076,0.044998,3.517896,6.411620,0.0046,38.9929,61.0026,1.26e-13
450,15,15,6440114.4936,4441.3220,3.161082,0.029603,3.517904,6.411621,0.0041,60.7853,39.2107,1.17e-13
451,15,15,6442132.8673,4441.3220,3.161218,0.023093,3.517902,6.411778,0.0035,85.3282,14.6683,1.26e-13
452,15,15,6442400.8656,4441.3220,3.161236,0.053370,3.517899,6.411786,0.0068,14.7528,85.2404,1.22e-13
453,15,15,6443098.8521,4441.3220,3.161283,0.039813,3.517901,6.411839,0.0045,0.2981,99.6973,1.29e-13
454,15,15,6443204.3548,4441.3220,3.161290,0.023893,3.517906,6.411837,0.0037,99.6815,0.3148,1.17e-13
455,15,15,6444539.7105,4441.3220,3.161380,0.027451,3.517904,6.411947,0.0029,87.2416,12.7554,1.51e-13
456,15,15,6444837.0279,4441.3220,3.161400,0.033777,3.517899,6.411951,0.0049,12.9845,87.0106,1.44e-13
457,15,15,6445311.6372,4441.3220,3.161432,0.025831,3.517900,6.411969,0.0035,2.0219,97.9746,1.39e-13
458,15,15,6445438.4091,4441.3220,3.161441,0.038470,3.517901,6.411999,0.0037,63.1286,36.8678,1.39e-13
459,15,15,6445675.6565,4441.3220,3.161457,0.043216,3.517891,6.411998,0.0053,44.8820,55.1128,1.24e-13
460,15,15,6445836.9068,4441.3220,3.161468,0.041313,3.517899,6.412001,0.0054,89.7176,10.2770,1.11e-13
461,15,15,6447891.8266,4441.3220,3.161606,0.028439,3.517907,6.412168,0.0034,78.3595,21.6371,1.46e-13
462,15,15,6448023.3445,4441.3220,3.161615,0.027335,3.517906,6.412169,0.0037,21.3803,78.6161,1.27e-13
463,15,15,6448436.8839,4441.3220,3.161643,0.026308,3.517910,6.412195,0.0031,55.4179,44.5789,1.40e-13
464,15,15,6448636.0623,4441.3220,3.161656,0.030806,3.517908,6.412199,0.0036,42.2268,57.7696,1.34e-13
465,15,15,6448672.3662,4441.3220,3.161659,0.028188,3.517905,6.412212,0.0035,40.2136,59.7829,1.39e-13
466,15,15,6448904.6587,4441.3220,3.161674,0.033847,3.517898,6.412213,0.0040,62.4044,37.5916,1.23e-13
467,15,15,6450740.3921,4441.3220,3.161798,0.030407,3.517899,6.412360,0.0038,84.5050,15.4913,1.39e-13
468,15,15,6450820.9325,4441.3220,3.161804,0.034802,3.517904,6.412358,0.0038,14.1046,85.8916,1.18e-13
469,15,15,6451196.5078,4441.3220,3.161829,0.032818,3.517903,6.412389,0.0041,47.3377,52.6582,1.21e-13
470,15,15,6451373.8173,4441.3220,3.161841,0.021381,3.517901,6.412387,0.0033,54.1838,45.8129,1.35e-13
471,15,15,6451837.5015,4441.3220,3.161872,0.025630,3.517906,6.412426,0.0030,64.3945,35.6025,1.47e-13
472,15,15,6452000.4973,4441.3220,3.161883,0.034280,3.517902,6.412427,0.0045,35.4248,64.5706,1.29e-13
473,15,15,6452580.3449,4441.3220,3.161922,0.022062,3.517907,6.412481,0.0033,61.2669,38.7298,1.55e-13
474,15,15,6452684.7268,4441.3220,3.161929,0.034252,3.517895,6.412481,0.0040,39.1800,60.8160,1.48e-13
475,15,15,6452839.8017,4441.3220,3.161940,0.039622,3.517904,6.412473,0.0051,63.8043,36.1906,1.26e-13
476,15,15,6452984.5662,4441.3220,3.161949,0.036877,3.517906,6.412485,0.0038,42.3196,57.6765,1.39e-13
477,15,15,6453088.7437,4441.3220,3.161956,0.032994,3.517901,6.412508,0.0045,67.0964,32.8991,1.47e-13
478,15,15,6453436.4743,4441.3220,3.161980,0.040770,3.517899,6.412507,0.0044,27.6134,72.3822,1.64e-13
479,15,15,6453757.6262,4441.3220,3.162001,0.040376,3.517900,6.412561,0.0049,90.5976,9.3975,1.48e-13
480,15,15,6453862.7883,4441.3220,3.162008,0.042635,3.517902,6.412561,0.0046,9.3165,90.6789,1.09e-13
481,15,15,6454016.2877,4441.3220,3.162019,0.054097,3.517902,6.412574,0.0058,18.5062,81.4880,1.63e-13
482,15,15,6454083.1748,4441.3220,3.162023,0.045208,3.517899,6.412577,0.0059,78.9993,20.9948,1.22e-13
483,15,15,6454519.9605,4441.3220,3.162053,0.030072,3.517896,6.412593,0.0041,85.1882,14.8077,1.37e-13
484,15,15,6454666.7301,4441.3220,3.162063,0.029722,3.517903,6.412592,0.0044,16.5043,83.4913,1.71e-13
485,15,15,6455248.6660,4441.3220,3.162102,0.042391,3.517902,6.412652,0.0061,60.1134,39.8805,1.39e-13
486,15,15,6455356.1551,4441.3220,3.162109,0.024785,3.517903,6.412669,0.0036,97.9884,2.0080,1.20e-13
487,15,15,6455559.8857,4441.3220,3.162123,0.033569,3.517905,6.412673,0.0041,0.9939,99.0020,1.17e-13
488,15,15,6455702.7109,4441.3220,3.162132,0.044668,3.517890,6.412650,0.0051,40.3659,59.6290,1.21e-13
489,15,15,6456445.3036,4441.3220,3.162182,0.027690,3.517912,6.412743,0.0039,51.2723,48.7238,1.29e-13
490,15,15,6456827.0650,4441.3220,3.162208,0.048676,3.517901,6.412748,0.0056,48.7989,51.1955,1.06e-13
491,15,15,6458584.5179,4441.3220,3.162326,0.026243,3.517905,6.412885,0.0034,62.7559,37.2406,1.42e-13
492,15,15,6458668.4511,4441.3220,3.162332,0.028622,3.517904,6.412887,0.0039,37.1834,62.8127,9.06e-14
493,15,15,6459912.4652,4441.3220,3.162416,0.026995,3.517901,6.412984,0.0037,64.8732,35.1232,1.60e-13
494,15,15,6460087.0880,4441.3220,3.162427,0.039261,3.517905,6.412987,0.0046,35.4072,64.5882,1.41e-13
495,15,15,6460161.2823,4441.3220,3.162432,0.031333,3.517902,6.412999,0.0039,22.2843,77.7118,1.43e-13
496,15,15,6460510.3338,4441.3220,3.162456,0.040502,3.517903,6.413004,0.0043,79.3389,20.6568,1.30e-13
497,15,15,6460642.5268,4441.3220,3.162465,0.033661,3.517901,6.413032,0.0041,74.4124,25.5835,1.66e-13
498,15,15,6460673.6851,4441.3220,3.162467,0.040734,3.517900,6.413033,0.0053,25.8378,74.1570,1.17e-13
499,15,15,6460891.7066,4441.3220,3.162482,0.031703,3.517911,6.413039,0.0037,92.3342,7.6621,1.52e-13
500,15,15,6461059.0544,4441.3220,3.162493,0.034455,3.517907,6.413043,0.0038,36.5400,63.4562,1.28e-13
501,15,15,6461098.0993,4441.3220,3.162495,0.045130,3.517901,6.413057,0.0053,5.4786,94.5161,1.10e-13
502,15,15,6461137.8615,4441.3220,3.162498,0.041468,3.517902,6.413056,0.0045,66.8845,33.1110,1.29e-13
503,15,15,6461456.1293,4441.3220,3.162520,0.029521,3.517898,6.413072,0.0048,71.6808,28.3143,1.18e-13
504,15,15,6461541.9152,4441.3220,3.162525,0.042332,3.517904,6.413083,0.0047,21.2797,78.7156,1.15e-13
505,15,15,6461627.6949,4441.3220,3.162531,0.041502,3.517903,6.413088,0.0044,9.3110,90.6845,1.18e-13
506,15,15,6461689.3081,4441.3220,3.162535,0.032583,3.517903,6.413090,0.0047,94.0523,5.9430,1.37e-13
507,15,15,6462350.4075,4441.3220,3.162580,0.033339,3.517899,6.413144,0.0038,44.3815,55.6147,1.45e-13
508,15,15,6462476.5475,4441.3220,3.162588,0.028054,3.517904,6.413152,0.0034,65.8925,34.1041,1.52e-13
509,15,15,6462568.5424,4441.3220,3.162594,0.033943,3.517900,6.413151,0.0044,63.9033,36.0923,1.31e-13
510,15,15,6462853.0568,4441.3220,3.162613,0.040195,3.517905,6.413163,0.0045,26.2981,73.6974,1.35e-13
511,15,15,6463003.4222,4441.3220,3.162624,0.047432,3.517906,6.413187,0.0042,87.6612,12.3345,1.43e-13
512,15,15,6463070.5048,4441.3220,3.162628,0.036986,3.517903,6.413188,0.0039,14.2746,85.7215,1.38e-13
513,15,15,6463369.3128,4441.3220,3.162648,0.028190,3.517901,6.413219,0.0038,71.2327,28.7635,1.76e-13
514,15,15,6463627.7727,4441.3220,3.162666,0.039700,3.517906,6.413225,0.0046,29.8723,70.1232,1.17e-13
515,15,15,6463730.6906,4441.3220,3.162672,0.026029,3.517905,6.413238,0.0041,91.6896,8.3063,1.36e-13
516,15,15,6463834.3383,4441.3220,3.162679,0.039951,3.517898,6.413237,0.0054,4.7674,95.2272,1.23e-13
517,15,15,6464096.5245,4441.3220,3.162697,0.037556,3.517903,6.413255,0.0041,96.9456,3.0503,1.15e-13
518,15,15,6464164.0882,4441.3220,3.162702,0.034997,3.517899,6.413259,0.0047,11.9301,88.0653,1.39e-13
519,15,15,6464315.6170,4441.3220,3.162712,0.031313,3.517903,6.413270,0.0042,17.2923,82.7035,1.51e-13
520,15,15,6464320.3725,4441.3220,3.162712,0.032742,3.517898,6.413272,0.0038,88.1095,11.8867,1.54e-13
521,15,15,6464421.9371,4441.3220,3.162719,0.024684,3.517899,6.413283,0.0036,82.4731,17.5233,1.42e-13
522,15,15,6464605.9056,4441.3220,3.162731,0.037356,3.517906,6.413291,0.0047,6.9344,93.0608,1.46e-13
523,15,15,6464932.9500,4441.3220,3.162753,0.024413,3.517912,6.413319,0.0032,93.4692,6.5276,1.31e-13
524,15,15,6465158.5605,4441.3220,3.162768,0.046851,3.517900,6.413328,0.0057,5.9520,94.0424,1.15e-13
525,15,15,6465161.2741,4441.3220,3.162769,0.070293,3.517893,6.413340,0.0074,1.0491,98.9434,1.42e-13
526,15,15,6465498.1384,4441.3220,3.162791,0.036707,3.517897,6.413343,0.0051,95.8536,4.1413,1.48e-13
527,15,15,6465582.6838,4441.3220,3.162797,0.022214,3.517902,6.413356,0.0035,73.0852,26.9113,1.54e-13
528,15,15,6465587.8293,4441.3220,3.162797,0.034312,3.517898,6.413360,0.0046,27.2572,72.7383,1.22e-13
529,15,15,6465849.6187,4441.3220,3.162815,0.027563,3.517896,6.413388,0.0035,2.6648,97.3317,1.32e-13
