mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
1170,15,15,6444878.8328,4441.3220,3.161403,0.069919,3.516174,6.410105,0.0100,71.5897,28.4003,1.20e-13
1171,15,15,6445034.7949,4441.3220,3.161414,0.076326,3.516172,6.410113,0.0100,87.3585,12.6315,1.01e-13
1172,15,15,6445157.0014,4441.3220,3.161422,0.068652,3.516172,6.410128,0.0092,72.4987,27.4921,1.15e-13
1173,15,15,6445314.1217,4441.3220,3.161432,0.091438,3.516164,6.410122,0.0116,17.0929,82.8954,9.47e-14
1174,15,15,6445408.4788,4441.3220,3.161439,0.090459,3.516163,6.410136,0.0124,19.4309,80.5567,1.03e-13
1175,15,15,6445625.9848,4441.3220,3.161453,0.083667,3.516167,6.410164,0.0096,68.3422,31.6482,1.11e-13
1176,15,15,6445767.7819,4441.3220,3.161463,0.089734,3.516167,6.410143,0.0119,13.0899,86.8983,1.12e-13
1177,15,15,6446113.2029,4441.3220,3.161486,0.083508,3.516167,6.410148,0.0120,37.2524,62.7356,1.02e-13
1178,15,15,6446370.3550,4441.3220,3.161504,0.082039,3.516163,6.410199,0.0123,46.5435,53.4441,8.36e-14
1179,15,15,6446450.2827,4441.3220,3.161509,0.095350,3.516161,6.410198,0.0124,60.0487,39.9389,9.30e-14
1180,15,15,6446670.8347,4441.3220,3.161524,0.087213,3.516164,6.410220,0.0122,22.4596,77.5282,9.59e-14
1181,15,15,6446899.6742,4441.3220,3.161539,0.069283,3.516172,6.410249,0.0093,39.2742,60.7165,1.05e-13
1182,15,15,6447043.1347,4441.3220,3.161549,0.082832,3.516164,6.410259,0.0107,70.4991,29.4903,1.25e-13
1183,15,15,6447147.4874,4441.3220,3.161556,0.105704,3.516156,6.410224,0.0173,39.7369,60.2458,8.63e-14
1184,15,15,6447292.8705,4441.3220,3.161566,0.119116,3.516155,6.410245,0.0167,41.2801,58.7032,8.98e-14
1185,15,15,6447639.4027,4441.3220,3.161589,0.081853,3.516169,6.410281,0.0117,64.9938,34.9945,1.01e-13
1186,15,15,6447925.0612,4441.3220,3.161608,0.082509,3.516167,6.410312,0.0113,49.2295,50.7592,9.42e-14
1187,15,15,6447932.8500,4441.3220,3.161609,0.078287,3.516169,6.410309,0.0114,30.2901,69.6985,9.58e-14
1188,15,15,6448057.6883,4441.3220,3.161617,0.068282,3.516171,6.410321,0.0100,61.9884,38.0016,1.19e-13
1189,15,15,6448230.3166,4441.3220,3.161629,0.077448,3.516173,6.410321,0.0125,57.9531,42.0344,9.52e-14
1190,15,15,6448248.9846,4441.3220,3.161630,0.078773,3.516170,6.410331,0.0113,48.6431,51.3457,1.23e-13
1191,15,15,6448467.8449,4441.3220,3.161645,0.080455,3.516167,6.410348,0.0109,22.2963,77.6928,1.02e-13
1192,15,15,6448638.5522,4441.3220,3.161657,0.097528,3.516165,6.410340,0.0144,46.4977,53.4879,9.29e-14
1193,15,15,6448730.7498,4441.3220,3.161663,0.064653,3.516173,6.410364,0.0111,83.3460,16.6429,1.17e-13
1194,15,15,6448866.6710,4441.3220,3.161672,0.077514,3.516168,6.410373,0.0112,92.7589,7.2300,1.11e-13
1195,15,15,6449063.5799,4441.3220,3.161685,0.072206,3.516166,6.410391,0.0107,32.8291,67.1602,1.01e-13
1196,15,15,6449248.9972,4441.3220,3.161698,0.080549,3.516165,6.410404,0.0102,19.6682,80.3216,1.00e-13
1197,15,15,6449444.1911,4441.3220,3.161711,0.082828,3.516167,6.410420,0.0088,72.5510,27.4402,1.25e-13
1198,15,15,6449520.2821,4441.3220,3.161716,0.068974,3.516169,6.410408,0.0109,52.5884,47.4006,1.32e-13
1199,15,15,6449561.5232,4441.3220,3.161719,0.078866,3.516169,6.410429,0.0114,43.0065,56.9822,8.96e-14
1200,15,15,6449836.5847,4441.3220,3.161737,0.075119,3.516167,6.410446,0.0110,76.8515,23.1376,1.17e-13
1201,15,15,6449983.3658,4441.3220,3.161747,0.084012,3.516166,6.410462,0.0094,33.5102,66.4804,1.10e-13
1202,15,15,6450206.9918,4441.3220,3.161762,0.084549,3.516168,6.410472,0.0108,50.5854,49.4038,1.51e-13
1203,15,15,6450264.6842,4441.3220,3.161766,0.069783,3.516171,6.410472,0.0102,21.2291,78.7607,9.31e-14
1204,15,15,6450459.3843,4441.3220,3.161779,0.073286,3.516172,6.410455,0.0115,36.1753,63.8133,9.43e-14
1205,15,15,6450578.8040,4441.3220,3.161787,0.072728,3.516169,6.410495,0.0099,59.7849,40.2052,1.09e-13
1206,15,15,6450746.9591,4441.3220,3.161799,0.080371,3.516168,6.410521,0.0087,30.6614,69.3299,1.01e-13
1207,15,15,6450806.2439,4441.3220,3.161803,0.060126,3.516174,6.410513,0.0109,87.6492,12.3399,1.08e-13
1208,15,15,6450838.0686,4441.3220,3.161805,0.073970,3.516167,6.410510,0.0089,67.9444,32.0466,1.18e-13
1209,15,15,6450954.7150,4441.3220,3.161813,0.083706,3.516167,6.410515,0.0110,24.9581,75.0310,1.12e-13
1210,15,15,6451100.4490,4441.3220,3.161822,0.060389,3.516175,6.410524,0.0092,41.1604,58.8304,9.71e-14
1211,15,15,6451262.9224,4441.3220,3.161833,0.074218,3.516168,6.410533,0.0101,51.3021,48.6878,9.85e-14
1212,15,15,6451575.0615,4441.3220,3.161854,0.059335,3.516178,6.410554,0.0109,27.9865,72.0026,1.10e-13
1213,15,15,6451740.0428,4441.3220,3.161866,0.090176,3.516166,6.410543,0.0129,78.4770,21.5101,7.52e-14
1214,15,15,6451873.4747,4441.3220,3.161875,0.075641,3.516168,6.410587,0.0099,30.7192,69.2709,1.26e-13
1215,15,15,6451910.6769,4441.3220,3.161877,0.086776,3.516161,6.410589,0.0122,83.3203,16.6675,1.33e-13
1216,15,15,6452239.2394,4441.3220,3.161899,0.104788,3.516160,6.410602,0.0139,17.0287,82.9574,9.81e-14
1217,15,15,6452378.7415,4441.3220,3.161909,0.079880,3.516164,6.410614,0.0132,66.5362,33.4507,1.07e-13
1218,15,15,6452476.3115,4441.3220,3.161915,0.078438,3.516168,6.410621,0.0095,81.0960,18.8945,9.83e-14
1219,15,15,6452634.6211,4441.3220,3.161926,0.079299,3.516170,6.410631,0.0092,76.6862,23.3046,8.70e-14
1220,15,15,6452809.9427,4441.3220,3.161938,0.082500,3.516168,6.410670,0.0104,13.7337,86.2559,9.68e-14
1221,15,15,6453112.9167,4441.3220,3.161958,0.092597,3.516160,6.410637,0.0131,39.9499,60.0370,9.70e-14
1222,15,15,6453307.2340,4441.3220,3.161971,0.075111,3.516168,6.410690,0.0084,13.3915,86.6001,1.04e-13
1223,15,15,6453454.9460,4441.3220,3.161981,0.085980,3.516167,6.410696,0.0111,90.0708,9.9180,1.02e-13
1224,15,15,6453563.7397,4441.3220,3.161988,0.089873,3.516166,6.410696,0.0127,67.5437,32.4436,8.15e-14
1225,15,15,6453583.5956,4441.3220,3.161990,0.062822,3.516171,6.410699,0.0086,23.8925,76.0989,1.04e-13
1226,15,15,6453620.2423,4441.3220,3.161992,0.082620,3.516169,6.410704,0.0115,29.5568,70.4318,1.13e-13
1227,15,15,6453778.7295,4441.3220,3.162003,0.070289,3.516170,6.410713,0.0097,68.7714,31.2189,9.64e-14
1228,15,15,6453973.7287,4441.3220,3.162016,0.082431,3.516166,6.410735,0.0098,29.7409,70.2494,1.01e-13
1229,15,15,6454088.5148,4441.3220,3.162024,0.071977,3.516171,6.410753,0.0088,40.2543,59.7370,1.14e-13
1230,15,15,6454222.2791,4441.3220,3.162033,0.106176,3.516160,6.410744,0.0114,80.3933,19.5953,9.84e-14
1231,15,15,6454357.6474,4441.3220,3.162042,0.068930,3.516170,6.410742,0.0122,74.4609,25.5269,9.32e-14
1232,15,15,6454507.2822,4441.3220,3.162052,0.094489,3.516159,6.410754,0.0122,71.8877,28.1000,1.04e-13
1233,15,15,6454674.1103,4441.3220,3.162063,0.067172,3.516171,6.410742,0.0102,10.3388,89.6510,9.99e-14
1234,15,15,6454831.0730,4441.3220,3.162074,0.088137,3.516166,6.410781,0.0144,12.5195,87.4661,8.60e-14
1235,15,15,6455030.4083,4441.3220,3.162087,0.050391,3.516175,6.410805,0.0104,91.9902,7.9994,1.03e-13
1236,15,15,6455267.6863,4441.3220,3.162103,0.056282,3.516178,6.410804,0.0098,23.6727,76.3175,1.21e-13
1237,15,15,6455352.7754,4441.3220,3.162109,0.072689,3.516169,6.410813,0.0100,56.9755,43.0145,1.24e-13
1238,15,15,6455426.6116,4441.3220,3.162114,0.087783,3.516165,6.410830,0.0108,28.1053,71.8839,9.85e-14
1239,15,15,6455616.8868,4441.3220,3.162127,0.108653,3.516157,6.410835,0.0129,59.2549,40.7322,9.69e-14
1240,15,15,6455650.5504,4441.3220,3.162129,0.080508,3.516167,6.410824,0.0096,48.7973,51.1930,1.35e-13
1241,15,15,6455881.0469,4441.3220,3.162144,0.093064,3.516164,6.410854,0.0122,71.2215,28.7664,8.91e-14
1242,15,15,6455980.9885,4441.3220,3.162151,0.070152,3.516173,6.410860,0.0109,52.2795,47.7096,9.53e-14
1243,15,15,6456050.6979,4441.3220,3.162156,0.071028,3.516172,6.410863,0.0118,48.5532,51.4350,1.13e-13
1244,15,15,6456167.4021,4441.3220,3.162164,0.078929,3.516167,6.410873,0.0117,51.3157,48.6726,9.97e-14
1245,15,15,6456298.1842,4441.3220,3.162172,0.070773,3.516174,6.410886,0.0103,56.0108,43.9789,1.01e-13
1246,15,15,6456310.5058,4441.3220,3.162173,0.097303,3.516162,6.410880,0.0140,64.4290,35.5570,1.01e-13
1247,15,15,6456400.0292,4441.3220,3.162179,0.086296,3.516162,6.410895,0.0100,41.5545,58.4355,1.10e-13
1248,15,15,6456571.4987,4441.3220,3.162191,0.106235,3.516161,6.410896,0.0155,32.0241,67.9604,1.04e-13
1249,15,15,6456695.1932,4441.3220,3.162199,0.082871,3.516170,6.410895,0.0137,37.3699,62.6164,8.83e-14
1250,15,15,6456773.3568,4441.3220,3.162204,0.093051,3.516163,6.410921,0.0116,28.9235,71.0649,1.28e-13
1251,15,15,6456920.3801,4441.3220,3.162214,0.088082,3.516163,6.410937,0.0121,67.0744,32.9135,1.11e-13
1252,15,15,6457055.1084,4441.3220,3.162223,0.105281,3.516159,6.410938,0.0131,39.6769,60.3100,9.17e-14
1253,15,15,6457189.9061,4441.3220,3.162232,0.097054,3.516161,6.410946,0.0146,55.6802,44.3052,7.82e-14
1254,15,15,6457461.2474,4441.3220,3.162251,0.067712,3.516172,6.410970,0.0105,60.3632,39.6264,9.08e-14
1255,15,15,6457525.3375,4441.3220,3.162255,0.084346,3.516164,6.410973,0.0114,78.0879,21.9008,9.29e-14
1256,15,15,6457570.0621,4441.3220,3.162258,0.087321,3.516166,6.410979,0.0123,39.0830,60.9047,9.45e-14
1257,15,15,6457712.7342,4441.3220,3.162268,0.087125,3.516163,6.410980,0.0109,35.7869,64.2022,9.81e-14
1258,15,15,6457805.4658,4441.3220,3.162274,0.087140,3.516166,6.410993,0.0118,40.2852,59.7030,1.03e-13
1259,15,15,6457916.2036,4441.3220,3.162281,0.078927,3.516171,6.411007,0.0102,69.1590,30.8309,1.08e-13
1260,15,15,6457974.1367,4441.3220,3.162285,0.077979,3.516170,6.411007,0.0102,55.2116,44.7782,1.18e-13
1261,15,15,6458147.5567,4441.3220,3.162297,0.067007,3.516174,6.411016,0.0109,47.6422,52.3469,1.07e-13
1262,15,15,6458182.4149,4441.3220,3.162299,0.074962,3.516172,6.411023,0.0098,65.5065,34.4837,9.81e-14
1263,15,15,6458416.3951,4441.3220,3.162315,0.075149,3.516170,6.411028,0.0105,36.8550,63.1345,1.06e-13
1264,15,15,6458517.5936,4441.3220,3.162322,0.078993,3.516169,6.411040,0.0102,55.5434,44.4464,9.21e-14
1265,15,15,6458563.0215,4441.3220,3.162325,0.076121,3.516170,6.411042,0.0106,19.5087,80.4807,1.14e-13
1266,15,15,6458798.0746,4441.3220,3.162341,0.077335,3.516167,6.411072,0.0103,19.2751,80.7147,8.97e-14
1267,15,15,6458821.1822,4441.3220,3.162342,0.058797,3.516175,6.411072,0.0095,41.7946,58.1959,1.15e-13
1268,15,15,6458929.2202,4441.3220,3.162350,0.078231,3.516168,6.411064,0.0097,74.9461,25.0441,1.11e-13
1269,15,15,6459208.9938,4441.3220,3.162368,0.106288,3.516154,6.411058,0.0143,65.3790,34.6067,9.85e-14
1270,15,15,6459257.5594,4441.3220,3.162372,0.098717,3.516163,6.411098,0.0125,16.2063,83.7812,9.36e-14
1271,15,15,6459325.6528,4441.3220,3.162376,0.098725,3.516161,6.411099,0.0131,82.1994,17.7875,7.70e-14
1272,15,15,6459449.5404,4441.3220,3.162385,0.075945,3.516166,6.411104,0.0102,45.7646,54.2252,1.12e-13
1273,15,15,6459514.4959,4441.3220,3.162389,0.070416,3.516175,6.411115,0.0095,52.5778,47.4128,1.11e-13
1274,15,15,6459586.4648,4441.3220,3.162394,0.105926,3.516154,6.411112,0.0119,41.2909,58.6972,9.16e-14
1275,15,15,6459743.6145,4441.3220,3.162404,0.102241,3.516158,6.411120,0.0132,71.8539,28.1329,9.12e-14
1276,15,15,6459890.9208,4441.3220,3.162414,0.076640,3.516169,6.411136,0.0112,32.3808,67.6080,1.11e-13
1277,15,15,6460034.0109,4441.3220,3.162424,0.069161,3.516170,6.411159,0.0095,39.5609,60.4296,1.16e-13
1278,15,15,6460200.1319,4441.3220,3.162435,0.048869,3.516177,6.411167,0.0113,51.7882,48.2005,1.13e-13
1279,15,15,6460337.7021,4441.3220,3.162444,0.072499,3.516171,6.411170,0.0112,61.2856,38.7032,8.68e-14
1280,15,15,6460448.2947,4441.3220,3.162452,0.090256,3.516161,6.411167,0.0106,45.7939,54.1955,1.03e-13
1281,15,15,6460568.4439,4441.3220,3.162460,0.081648,3.516169,6.411182,0.0108,79.9619,20.0274,1.04e-13
1282,15,15,6460587.8346,4441.3220,3.162461,0.073990,3.516168,6.411202,0.0099,55.3205,44.6696,9.26e-14
1283,15,15,6460792.4474,4441.3220,3.162475,0.064857,3.516173,6.411203,0.0112,43.1424,56.8464,9.78e-14
1284,15,15,6460891.1069,4441.3220,3.162482,0.094969,3.516163,6.411205,0.0124,71.5500,28.4377,9.72e-14
1285,15,15,6461025.6857,4441.3220,3.162491,0.072526,3.516174,6.411209,0.0119,34.9234,65.0648,9.65e-14
1286,15,15,6461068.8722,4441.3220,3.162493,0.077444,3.516168,6.411212,0.0117,56.5597,43.4286,9.56e-14
1287,15,15,6461085.1616,4441.3220,3.162495,0.074572,3.516170,6.411240,0.0094,31.8385,68.1521,1.24e-13
1288,15,15,6461176.0253,4441.3220,3.162501,0.075619,3.516165,6.411237,0.0105,65.9509,34.0386,9.16e-14
1289,15,15,6461290.7408,4441.3220,3.162508,0.093398,3.516163,6.411222,0.0133,46.4086,53.5781,8.76e-14
1290,15,15,6461514.9859,4441.3220,3.162523,0.098233,3.516158,6.411251,0.0125,84.8854,15.1021,8.98e-14
1291,15,15,6461701.8612,4441.3220,3.162536,0.070114,3.516174,6.411270,0.0110,56.1904,43.7987,1.07e-13
1292,15,15,6461739.3880,4441.3220,3.162539,0.068435,3.516173,6.411285,0.0090,62.2159,37.7751,1.16e-13
1293,15,15,6461797.2120,4441.3220,3.162542,0.081134,3.516167,6.411271,0.0101,14.0659,85.9240,9.84e-14
1294,15,15,6461915.7117,4441.3220,3.162550,0.084276,3.516167,6.411280,0.0115,26.9695,73.0190,9.78e-14
1295,15,15,6461968.6099,4441.3220,3.162554,0.064389,3.516170,6.411285,0.0107,25.5498,74.4396,8.88e-14
1296,15,15,6462073.2967,4441.3220,3.162561,0.072341,3.516170,6.411297,0.0095,20.3205,79.6700,1.11e-13
1297,15,15,6462259.2072,4441.3220,3.162574,0.091147,3.516161,6.411309,0.0107,26.7877,73.2015,1.04e-13
1298,15,15,6462312.6577,4441.3220,3.162577,0.077424,3.516174,6.411303,0.0116,82.6399,17.3485,9.58e-14
1299,15,15,6462494.5512,4441.3220,3.162589,0.075953,3.516172,6.411321,0.0106,85.4994,14.4900,8.58e-14
1300,15,15,6462702.5309,4441.3220,3.162603,0.081723,3.516168,6.411342,0.0106,73.6430,26.3464,1.11e-13
1301,15,15,6462714.5091,4441.3220,3.162604,0.068128,3.516175,6.411343,0.0102,15.5822,84.4076,9.87e-14
1302,15,15,6462845.2736,4441.3220,3.162613,0.069192,3.516174,6.411356,0.0097,12.3459,87.6444,1.04e-13
1303,15,15,6462919.5573,4441.3220,3.162618,0.090864,3.516167,6.411365,0.0100,13.2948,86.6952,1.08e-13
1304,15,15,6463167.6028,4441.3220,3.162635,0.092994,3.516161,6.411365,0.0119,43.4293,56.5589,1.26e-13
1305,15,15,6463221.3608,4441.3220,3.162638,0.082059,3.516166,6.411360,0.0122,78.7320,21.2557,9.67e-14
1306,15,15,6463244.1481,4441.3220,3.162640,0.078050,3.516169,6.411376,0.0109,84.4686,15.5205,1.00e-13
1307,15,15,6463374.8725,4441.3220,3.162649,0.095043,3.516162,6.411380,0.0113,76.5835,23.4052,1.06e-13
1308,15,15,6463436.5275,4441.3220,3.162653,0.082252,3.516166,6.411392,0.0103,82.6707,17.3191,9.97e-14
1309,15,15,6463524.2612,4441.3220,3.162659,0.074042,3.516173,6.411394,0.0119,23.2819,76.7063,1.03e-13
1310,15,15,6463657.5911,4441.3220,3.162668,0.088835,3.516162,6.411397,0.0119,32.0246,67.9636,9.38e-14
1311,15,15,6463839.3687,4441.3220,3.162680,0.086091,3.516160,6.411405,0.0108,52.6547,47.3345,9.78e-14
1312,15,15,6463864.0682,4441.3220,3.162681,0.081119,3.516166,6.411417,0.0109,56.0057,43.9834,9.78e-14
1313,15,15,6463987.0588,4441.3220,3.162690,0.068967,3.516172,6.411428,0.0098,52.2071,47.7831,1.06e-13
1314,15,15,6464088.1847,4441.3220,3.162697,0.084055,3.516163,6.411434,0.0097,66.3947,33.5956,9.60e-14
1315,15,15,6464201.7242,4441.3220,3.162704,0.082842,3.516168,6.411442,0.0106,63.4327,36.5566,1.09e-13
1316,15,15,6464285.0691,4441.3220,3.162710,0.069152,3.516172,6.411442,0.0105,35.9299,64.0596,1.28e-13
1317,15,15,6464368.7043,4441.3220,3.162715,0.052571,3.516177,6.411453,0.0106,45.6795,54.3099,1.02e-13
1318,15,15,6464426.8005,4441.3220,3.162719,0.079449,3.516169,6.411455,0.0108,35.7057,64.2835,1.01e-13
1319,15,15,6464519.7220,4441.3220,3.162726,0.079151,3.516170,6.411473,0.0097,29.0286,70.9617,1.16e-13
1320,15,15,6464539.6099,4441.3220,3.162727,0.088760,3.516162,6.411465,0.0110,28.3081,71.6809,1.04e-13
1321,15,15,6464654.3909,4441.3220,3.162735,0.079862,3.516165,6.411476,0.0107,35.5000,64.4893,1.03e-13
1322,15,15,6464708.3350,4441.3220,3.162738,0.085641,3.516164,6.411471,0.0112,53.5751,46.4138,9.57e-14
1323,15,15,6464801.6042,4441.3220,3.162744,0.092362,3.516160,6.411490,0.0109,74.7766,25.2125,1.03e-13
1324,15,15,6464821.1876,4441.3220,3.162746,0.071995,3.516167,6.411486,0.0102,50.9501,49.0396,9.60e-14
1325,15,15,6464877.1508,4441.3220,3.162750,0.066039,3.516175,6.411492,0.0104,51.0393,48.9503,1.10e-13
1326,15,15,6464963.6178,4441.3220,3.162755,0.074311,3.516171,6.411496,0.0119,38.9673,61.0208,1.05e-13
1327,15,15,6465056.1995,4441.3220,3.162762,0.097669,3.516161,6.411490,0.0120,73.2369,26.7511,1.08e-13
1328,15,15,6465094.1694,4441.3220,3.162764,0.084602,3.516166,6.411497,0.0114,48.0904,51.8982,1.13e-13
1329,15,15,6465146.5088,4441.3220,3.162768,0.082946,3.516168,6.411502,0.0125,40.4493,59.5383,1.19e-13
1330,15,15,6465244.5745,4441.3220,3.162774,0.092901,3.516162,6.411503,0.0126,78.7051,21.2823,9.20e-14
1331,15,15,6465274.4325,4441.3220,3.162776,0.064563,3.516176,6.411518,0.0100,48.2522,51.7378,1.07e-13
1332,15,15,6465329.0982,4441.3220,3.162780,0.105323,3.516158,6.411511,0.0126,69.2811,30.7062,1.10e-13
1333,15,15,6465387.3448,4441.3220,3.162784,0.060975,3.516173,6.411520,0.0102,52.0888,47.9010,1.11e-13
1334,15,15,6465435.9288,4441.3220,3.162787,0.061062,3.516178,6.411528,0.0103,48.9875,51.0022,1.18e-13
1335,15,15,6465515.0487,4441.3220,3.162792,0.101688,3.516159,6.411525,0.0109,49.7589,50.2302,1.00e-13
1336,15,15,6465649.8376,4441.3220,3.162801,0.072784,3.516170,6.411541,0.0102,40.3027,59.6870,1.27e-13
1337,15,15,6465692.2655,4441.3220,3.162804,0.058361,3.516173,6.411555,0.0083,39.7829,60.2088,1.05e-13
1338,15,15,6465739.6731,4441.3220,3.162808,0.075699,3.516168,6.411545,0.0102,45.7523,54.2375,1.43e-13
1339,15,15,6465821.4030,4441.3220,3.162813,0.066808,3.516173,6.411550,0.0105,46.6056,53.3840,9.22e-14
1340,15,15,6465891.8133,4441.3220,3.162818,0.060435,3.516176,6.411556,0.0103,32.4256,67.5641,1.18e-13
1341,15,15,6465991.7720,4441.3220,3.162824,0.091699,3.516161,6.411562,0.0120,17.8437,82.1443,9.18e-14
1342,15,15,6466048.2204,4441.3220,3.162828,0.099899,3.516160,6.411555,0.0126,70.0324,29.9550,1.14e-13
1343,15,15,6466056.7686,4441.3220,3.162829,0.093083,3.516166,6.411567,0.0116,47.0184,52.9700,9.91e-14
1344,15,15,6466092.7901,4441.3220,3.162831,0.077634,3.516171,6.411563,0.0108,47.5271,52.4621,1.12e-13
1345,15,15,6466187.2608,4441.3220,3.162838,0.111825,3.516159,6.411566,0.0143,51.1707,48.8150,9.16e-14
1346,15,15,6466306.2282,4441.3220,3.162846,0.103284,3.516159,6.411571,0.0132,62.3321,37.6547,8.94e-14
1347,15,15,6466411.4549,4441.3220,3.162853,0.092207,3.516161,6.411592,0.0102,69.2524,30.7374,9.19e-14
1348,15,15,6466462.0533,4441.3220,3.162856,0.090678,3.516161,6.411595,0.0111,43.3424,56.6464,1.14e-13
1349,15,15,6466483.7452,4441.3220,3.162858,0.101081,3.516161,6.411591,0.0129,59.8201,40.1670,1.00e-13
1350,15,15,6466541.4894,4441.3220,3.162861,0.079129,3.516165,6.411595,0.0109,57.8608,42.1283,9.99e-14
1351,15,15,6466580.1194,4441.3220,3.162864,0.095835,3.516163,6.411578,0.0114,69.9371,30.0516,1.13e-13
1352,15,15,6466702.6125,4441.3220,3.162872,0.072058,3.516170,6.411599,0.0112,42.9098,57.0790,8.51e-14
1353,15,15,6466744.4935,4441.3220,3.162875,0.070753,3.516170,6.411623,0.0112,38.1312,61.8576,1.14e-13
1354,15,15,6466820.4819,4441.3220,3.162880,0.093269,3.516161,6.411622,0.0126,56.4065,43.5809,9.80e-14
1355,15,15,6466908.0269,4441.3220,3.162886,0.096149,3.516161,6.411623,0.0111,41.7898,58.1991,9.21e-14
1356,15,15,6466971.4558,4441.3220,3.162890,0.079708,3.516168,6.411631,0.0118,53.8227,46.1655,1.10e-13
1357,15,15,6467039.5345,4441.3220,3.162895,0.088559,3.516163,6.411624,0.0116,59.1000,40.8883,9.45e-14
1358,15,15,6467132.1702,4441.3220,3.162901,0.079843,3.516169,6.411635,0.0110,75.6304,24.3586,1.06e-13
1359,15,15,6467208.8345,4441.3220,3.162906,0.082279,3.516167,6.411647,0.0113,24.2018,75.7869,8.91e-14
1360,15,15,6467217.5914,4441.3220,3.162907,0.069340,3.516169,6.411642,0.0120,74.8788,25.1092,1.08e-13
1361,15,15,6467229.8954,4441.3220,3.162908,0.095864,3.516162,6.411639,0.0143,27.4136,72.5721,9.70e-14
1362,15,15,6467362.7369,4441.3220,3.162917,0.084013,3.516169,6.411650,0.0119,33.4900,66.4981,1.00e-13
1363,15,15,6467387.4753,4441.3220,3.162918,0.093297,3.516161,6.411647,0.0127,46.9394,53.0480,9.58e-14
1364,15,15,6467495.2521,4441.3220,3.162926,0.087564,3.516167,6.411665,0.0116,74.4842,25.5042,9.61e-14
1365,15,15,6467600.4961,4441.3220,3.162933,0.074546,3.516168,6.411658,0.0115,42.4220,57.5665,9.67e-14
1366,15,15,6467651.9638,4441.3220,3.162936,0.081088,3.516170,6.411685,0.0113,26.2933,73.6954,1.19e-13
1367,15,15,6467663.5295,4441.3220,3.162937,0.098598,3.516160,6.411669,0.0130,62.5652,37.4217,1.03e-13
1368,15,15,6467811.8142,4441.3220,3.162947,0.101360,3.516159,6.411686,0.0124,81.4711,18.5165,8.63e-14
1369,15,15,6467880.2547,4441.3220,3.162951,0.102375,3.516159,6.411686,0.0128,63.6691,36.3181,9.27e-14
1370,15,15,6467937.7932,4441.3220,3.162955,0.082018,3.516167,6.411702,0.0105,45.3923,54.5972,1.06e-13
1371,15,15,6467963.6537,4441.3220,3.162957,0.093731,3.516162,6.411700,0.0116,31.5626,68.4258,1.12e-13
1372,15,15,6468031.3105,4441.3220,3.162962,0.085239,3.516164,6.411698,0.0119,34.5652,65.4229,1.08e-13
1373,15,15,6468054.6329,4441.3220,3.162963,0.069532,3.516168,6.411710,0.0104,82.1904,17.7992,1.10e-13
1374,15,15,6468093.0346,4441.3220,3.162966,0.096041,3.516164,6.411702,0.0118,50.9921,48.9962,9.14e-14
1375,15,15,6468230.2970,4441.3220,3.162975,0.074724,3.516171,6.411719,0.0098,41.2464,58.7438,1.10e-13
1376,15,15,6468250.2712,4441.3220,3.162976,0.081854,3.516171,6.411713,0.0128,42.2610,57.7261,9.56e-14
1377,15,15,6468269.7258,4441.3220,3.162978,0.093036,3.516162,6.411727,0.0131,69.0643,30.9226,1.02e-13
1378,15,15,6468357.0786,4441.3220,3.162983,0.105460,3.516157,6.411712,0.0134,66.5722,33.4144,1.10e-13
1379,15,15,6468415.7937,4441.3220,3.162987,0.071031,3.516173,6.411710,0.0111,40.6918,59.2971,1.15e-13
1380,15,15,6468449.1957,4441.3220,3.162990,0.076689,3.516167,6.411743,0.0094,34.5853,65.4053,1.09e-13
1381,15,15,6468540.2363,4441.3220,3.162996,0.093992,3.516167,6.411734,0.0128,45.5523,54.4349,7.76e-14
1382,15,15,6468604.9725,4441.3220,3.163000,0.071335,3.516173,6.411745,0.0107,26.2525,73.7368,9.72e-14
1383,15,15,6468634.6104,4441.3220,3.163002,0.069809,3.516171,6.411745,0.0105,35.5412,64.4483,1.01e-13
1384,15,15,6468746.0685,4441.3220,3.163010,0.084657,3.516166,6.411746,0.0112,45.9063,54.0825,1.10e-13
1385,15,15,6468758.2326,4441.3220,3.163010,0.091237,3.516163,6.411761,0.0107,38.5878,61.4015,9.55e-14
1386,15,15,6468797.8056,4441.3220,3.163013,0.077362,3.516168,6.411747,0.0122,25.3540,74.6338,9.78e-14
1387,15,15,6468869.0045,4441.3220,3.163018,0.086549,3.516163,6.411749,0.0121,35.7917,64.1961,9.51e-14
1388,15,15,6468901.1615,4441.3220,3.163020,0.064999,3.516175,6.411766,0.0117,19.8107,80.1777,1.12e-13
1389,15,15,6468938.0003,4441.3220,3.163022,0.095757,3.516158,6.411756,0.0121,56.7723,43.2156,1.12e-13
1390,15,15,6469015.4167,4441.3220,3.163028,0.077994,3.516169,6.411788,0.0103,22.2958,77.6938,9.78e-14
1391,15,15,6469062.2327,4441.3220,3.163031,0.080228,3.516167,6.411776,0.0102,60.6395,39.3503,1.11e-13
1392,15,15,6469158.3558,4441.3220,3.163037,0.088787,3.516166,6.411782,0.0104,23.1126,76.8770,9.85e-14
1393,15,15,6469235.6658,4441.3220,3.163042,0.097108,3.516160,6.411781,0.0121,55.6739,44.3141,1.05e-13
