mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
583,583,w583,6.594154859635012e12,0.0,true,true,true,10.435673194121721,0.0062477001287206705,-0.001040924548246739,255,0.001041036248747969,99,7.4601137939826225,7.297255522563527,0.0,0.0
584,584,w584,6.764150675320207e12,0.0,true,true,true,11.105339215760422,0.00824495312383129,-0.0014260913183031508,249,0.001427145246288886,105,8.211809182519492,7.476274544700915,0.0,0.0
585,585,w585,6.967177923245832e12,0.0,true,true,true,8.844874811135844,0.012881158901482958,-0.0019986807341141983,127,0.0021167448948256474,128,7.492504128953625,4.700428318570936,0.0,0.0
586,586,w586,6.991494098414781e12,0.0,true,true,true,7.751983711882646,0.07253655180505364,-0.008800542288514,173,0.008799753187565158,181,1.727532155181331,7.556693891561348,0.0,0.0
587,587,w587,7.11078078425515e12,0.0,true,true,true,10.412675740269652,0.006017933793695736,-0.0008228471241543808,98,0.0008587094578640423,114,7.457289150988157,7.267229071319229,0.0,0.0
588,588,w588,7.324410120144235e12,0.0,true,true,true,9.003233998674093,0.012893782174771821,-0.0014310707183532187,220,0.001430445210684225,221,7.8497302798950015,4.409057803903444,0.0,0.0
589,589,w589,7.523489415839806e12,0.0,true,true,true,12.585284988069132,0.005490017619711249,-0.000714357180298734,259,0.000713336588406923,95,8.901806995531015,8.896471227680097,0.0,0.0
590,590,w590,7.848672020486013e12,0.0,true,true,true,11.581745092221214,0.004355994864407574,-0.0005912023092556812,249,0.0006165311027360764,94,8.173442889009655,8.205585399384766,0.0,0.0
591,591,w591,8.1014977813341e12,0.0,true,true,true,12.138559372874349,0.0039118555487623104,-0.000518974486312213,185,0.0005161397053165298,169,8.545577269238597,8.620772441124663,0.0,0.0
592,592,w592,8.10623951393044e12,0.0,true,true,true,11.262137476979264,0.007020425678276383,-0.0010106096502789164,98,0.001186958911326042,103,8.205560134093645,7.713914320873495,0.0,0.0
593,593,w593,8.289083616455569e12,0.0,true,true,true,11.566313198950363,0.003376367356419726,-0.00044360616011872945,88,0.0005189755728178806,244,8.137197099536499,8.219830471466652,0.0,0.0
594,594,w594,8.416202542658369e12,0.0,true,true,true,11.991430413015797,0.0029845708833225806,-0.0004262737577626616,169,0.000426015245186855,185,8.42250596413861,8.535560188211807,0.0,0.0
