mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
204.0,204.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189149249e7,0.0,NaN,NaN,0.0,0.0
205.0,205.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.73744418914935e7,0.0,NaN,NaN,0.0,0.0
206.0,206.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891419847e7,0.0,NaN,NaN,0.0,0.0
207.0,207.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189152853e7,0.0,NaN,NaN,0.0,0.0
208.0,208.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891563524e7,0.0,NaN,NaN,0.0,0.0
209.0,209.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891399253e7,0.0,NaN,NaN,0.0,0.0
210.0,210.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189151023e7,0.0,NaN,NaN,0.0,0.0
211.0,211.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891505167e7,0.0,NaN,NaN,0.0,0.0
212.0,212.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891534247e7,0.0,NaN,NaN,0.0,0.0
213.0,213.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891496956e7,0.0,NaN,NaN,0.0,0.0
214.0,214.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189151343e7,0.0,NaN,NaN,0.0,0.0
215.0,215.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189150302e7,0.0,NaN,NaN,0.0,0.0
216.0,216.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891461466e7,0.0,NaN,NaN,0.0,0.0
217.0,217.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891502813e7,0.0,NaN,NaN,0.0,0.0
218.0,218.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189143026e7,0.0,NaN,NaN,0.0,0.0
219.0,219.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189141986e7,0.0,NaN,NaN,0.0,0.0
220.0,220.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891562063e7,0.0,NaN,NaN,0.0,0.0
221.0,221.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891399253e7,0.0,NaN,NaN,0.0,0.0
222.0,222.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891534228e7,0.0,NaN,NaN,0.0,0.0
223.0,223.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891513396e7,0.0,NaN,NaN,0.0,0.0
224.0,224.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189150298e7,0.0,NaN,NaN,0.0,0.0
225.0,225.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189149259e7,0.0,NaN,NaN,0.0,0.0
226.0,226.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891489543e7,0.0,NaN,NaN,0.0,0.0
227.0,227.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891482186e7,0.0,NaN,NaN,0.0,0.0
228.0,228.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891461477e7,0.0,NaN,NaN,0.0,0.0
229.0,229.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891513273e7,0.0,NaN,NaN,0.0,0.0
230.0,230.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891430266e7,0.0,NaN,NaN,0.0,0.0
231.0,231.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891513906e7,0.0,NaN,NaN,0.0,0.0
232.0,232.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891419873e7,0.0,NaN,NaN,0.0,0.0
233.0,233.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891560603e7,0.0,NaN,NaN,0.0,0.0
234.0,234.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189149725e7,0.0,NaN,NaN,0.0,0.0
235.0,235.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189154478e7,0.0,NaN,NaN,0.0,0.0
236.0,236.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891534552e7,0.0,NaN,NaN,0.0,0.0
237.0,237.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891481914e7,0.0,NaN,NaN,0.0,0.0
238.0,238.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189148157e7,0.0,NaN,NaN,0.0,0.0
239.0,239.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189148348e7,0.0,NaN,NaN,0.0,0.0
240.0,240.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.73744418915026e7,0.0,NaN,NaN,0.0,0.0
241.0,241.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891473316e7,0.0,NaN,NaN,0.0,0.0
242.0,242.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189152367e7,0.0,NaN,NaN,0.0,0.0
243.0,243.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189143254e7,0.0,NaN,NaN,0.0,0.0
244.0,244.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891524125e7,0.0,NaN,NaN,0.0,0.0
245.0,245.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891422316e7,0.0,NaN,NaN,0.0,0.0
246.0,246.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891412146e7,0.0,NaN,NaN,0.0,0.0
247.0,247.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189155914e7,0.0,NaN,NaN,0.0,0.0
248.0,248.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891550597e7,0.0,NaN,NaN,0.0,0.0
249.0,249.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.73744418914743e7,0.0,NaN,NaN,0.0,0.0
250.0,250.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891473968e7,0.0,NaN,NaN,0.0,0.0
251.0,251.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189153744e7,0.0,NaN,NaN,0.0,0.0
252.0,252.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189153307e7,0.0,NaN,NaN,0.0,0.0
253.0,253.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891528685e7,0.0,NaN,NaN,0.0,0.0
254.0,254.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189152004e7,0.0,NaN,NaN,0.0,0.0
255.0,255.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891515777e7,0.0,NaN,NaN,0.0,0.0
256.0,256.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891534254e7,0.0,NaN,NaN,0.0,0.0
257.0,257.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891507044e7,0.0,NaN,NaN,0.0,0.0
258.0,258.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189153424e7,0.0,NaN,NaN,0.0,0.0
259.0,259.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891502652e7,0.0,NaN,NaN,0.0,0.0
260.0,260.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891546257e7,0.0,NaN,NaN,0.0,0.0
261.0,261.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.73744418914843e7,0.0,NaN,NaN,0.0,0.0
262.0,262.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189147745e7,0.0,NaN,NaN,0.0,0.0
263.0,263.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189155933e7,0.0,NaN,NaN,0.0,0.0
264.0,264.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189146635e7,0.0,NaN,NaN,0.0,0.0
265.0,265.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891562253e7,0.0,NaN,NaN,0.0,0.0
266.0,266.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891466342e7,0.0,NaN,NaN,0.0,0.0
267.0,267.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189156372e7,0.0,NaN,NaN,0.0,0.0
268.0,268.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891565196e7,0.0,NaN,NaN,0.0,0.0
269.0,269.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891566783e7,0.0,NaN,NaN,0.0,0.0
270.0,270.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891543586e7,0.0,NaN,NaN,0.0,0.0
271.0,271.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189156837e7,0.0,NaN,NaN,0.0,0.0
272.0,272.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.73744418915713e7,0.0,NaN,NaN,0.0,0.0
273.0,273.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.7374441891572766e7,0.0,NaN,NaN,0.0,0.0
274.0,274.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189154501e7,0.0,NaN,NaN,0.0,0.0
275.0,275.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189157424e7,0.0,NaN,NaN,0.0,0.0
276.0,276.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189157573e7,0.0,NaN,NaN,0.0,0.0
277.0,277.0,-Inf,0.0,0.0,1.0,0.0,1.0,1.0,1.737444189157721e7,0.0,NaN,NaN,0.0,0.0
278.0,278.0,-Inf,0.0,0.0,1.0,0.0,1.0,4.433325087022963,5.113129339076417e18,4.108717552126787e-17,NaN,NaN,9.267801190924723e-18,0.0
279.0,279.0,-Inf,0.0,0.0,1.0,0.0,1.0,5.123761684041518,5.198013250939484e18,8.429633243405748e-17,NaN,NaN,1.6452040050302705e-17,0.0
280.0,280.0,-Inf,0.0,0.0,1.0,0.0,1.0,7.331717019717617,2.4736000657893335e18,2.36921747101244e-16,NaN,NaN,3.231463332041818e-17,0.0
281.0,281.0,-Inf,0.0,0.0,1.0,0.0,1.0,7.394093778382465,1.973473155771803e18,2.2919050441492464e-16,NaN,NaN,3.0996429215570817e-17,0.0
282.0,282.0,-Inf,0.0,0.0,1.0,0.0,1.0,7.146252739924668,2.1482721290573158e18,3.3653991947332067e-16,NaN,NaN,4.7093201391148714e-17,0.0
283.0,283.0,-1.1278972736628763e35,0.0,1.0,0.0,0.0,1.0,7.371984218789736,2.2993018904989494e18,2.677767697654026e-16,3.022668379476567e19,1.0008017535922475,3.6323567959205926e-17,0.0
284.0,284.0,-5.16744140399011e34,0.0,1.0,0.0,0.0,1.0,5.702684273231713,1.5270571971324024e18,1.9432777278850618e-16,9.912799283301618e18,0.9871562026875003,3.4076544216322284e-17,0.0
285.0,285.0,-1.6805404598991667e34,0.0,1.0,0.0,0.0,1.0,7.258740485957336,2.149069036110603e18,2.8510559937706875e-16,5.024814349913559e18,1.048733886486973,3.927755785299534e-17,0.0
286.0,286.0,7.187453192566414e7,0.0,1.0,0.0,0.0,1.0,12.091076666107364,187641.2096939129,0.0026160920137454757,2364.362749796981,0.012574365041969217,0.00021636551367494619,1.0
287.0,287.0,1.1423227635238627e8,0.0,1.0,0.0,0.0,1.0,9.468777169770078,346423.3496902774,0.0030340428501323263,978.2944776726973,0.0028226631963066424,0.0003204260482355399,1.0
288.0,288.0,2.096579729596828e8,0.0,1.0,0.0,0.0,1.0,8.909808138234647,747673.3180901399,0.003565920638689146,666.5164458717352,0.000891454101337049,0.0004002241780478657,1.0
289.0,289.0,2.923227188639787e8,0.0,1.0,0.0,0.0,1.0,11.762849241134903,860351.4890112742,0.0029436316250714785,959.7059514696339,0.001115301171863908,0.0002502481809235082,1.0
290.0,290.0,3.483675897880912e8,0.0,1.0,0.0,0.0,1.0,9.836282060450957,1.1937337972954302e6,0.003426515214387366,614.4296189020458,0.0005147124260820306,0.0003483547130235785,1.0
291.0,291.0,3.568916678779142e8,0.0,1.0,0.0,0.0,1.0,8.696899546694226,1.4644208675627436e6,0.004103112288724183,486.669337558526,0.0003323288737127167,0.000471790235898932,1.0
292.0,292.0,4.610518645583657e8,0.0,1.0,0.0,0.0,1.0,9.4042990974551,581830.4271983247,0.0012619500310000796,1291.5103420595233,0.0022197366821781815,0.00013418863202060177,1.0
293.0,293.0,4.8203802461996424e8,0.0,1.0,0.0,0.0,1.0,9.27907269257545,1.9201613621150886e6,0.003983426125816765,551.3622011140208,0.0002871434565988933,0.0004292914020389193,1.0
294.0,294.0,5.676061984938304e8,0.0,1.0,0.0,0.0,1.0,8.609972464989498,2.601291982277778e6,0.004582858934496511,411.39512744156826,0.00015815030771030054,0.0005322733554760678,1.0
295.0,295.0,6.726089717258283e8,0.0,1.0,0.0,0.0,1.0,11.918570695493905,2.2970635571541656e6,0.003415063602258999,602.3053534782831,0.0002622066557986231,0.00028653298197493966,1.0
296.0,296.0,6.862034198458841e8,0.0,1.0,0.0,0.0,1.0,9.001760064376198,3.075006211265305e6,0.004481165872664785,325.1837366977537,0.00010575059507406554,0.0004978099661197002,1.0
297.0,297.0,7.433978943849756e8,0.0,1.0,0.0,0.0,1.0,10.087564805583161,2.83404139072567e6,0.00381229152575334,446.95583423464757,0.00015770925501985714,0.0003779199042808976,1.0
298.0,298.0,7.967110422222284e8,0.0,1.0,0.0,0.0,1.0,10.00718222030193,1.459718115443742e6,0.0018321859757212942,673.7549465798969,0.00046156362521854004,0.00018308710038319006,1.0
299.0,299.0,8.625686616087106e8,0.0,1.0,0.0,0.0,1.0,8.561480337917134,4.272278625717203e6,0.004952934662742384,275.75754884575946,6.454577826123572e-5,0.0005785138162154971,1.0
300.0,300.0,9.183693705634189e8,0.0,1.0,0.0,0.0,1.0,9.918647557164118,4.0860992845903845e6,0.004449281044614908,308.6155694477741,7.552816217942477e-5,0.00044857739111833317,1.0
301.0,301.0,9.777767533318665e8,0.0,1.0,0.0,0.0,1.0,8.762573003929994,4.717443840778903e6,0.0048246568576792775,273.597565314553,5.79969946752729e-5,0.0005505981925075466,1.0
302.0,302.0,1.1942875118833747e9,0.0,1.0,0.0,0.0,1.0,9.52705496874271,5.774801741616109e6,0.0048353428649621465,241.9966285333704,4.1905616739951724e-5,0.0005075380462090761,1.0
303.0,303.0,1.2380974119395864e9,0.0,1.0,0.0,0.0,1.0,10.948002944346369,4.29248607919243e6,0.0034669416129876904,384.6669655610781,8.961402750395121e-5,0.0003166734271639966,1.0
304.0,304.0,1.2745114371955912e9,0.0,1.0,0.0,0.0,1.0,8.54387850515524,6.616663203033635e6,0.005191532395635447,162.35909184217672,2.4537895236928462e-5,0.0006076318141114669,1.0
305.0,305.0,1.3248780121053252e9,0.0,1.0,0.0,0.0,1.0,8.519598203425383,4.425491677446221e6,0.0033402962068778967,275.5550481155095,6.226540872731267e-5,0.00039207203522049897,1.0
306.0,306.0,1.353719925851594e9,0.0,1.0,0.0,0.0,1.0,9.11258839525754,2.7027193308811598e6,0.001996517645148139,375.20850418225206,0.0001388259643244021,0.00021909446126055533,1.0
307.0,307.0,1.3872161283565867e9,0.0,1.0,0.0,0.0,1.0,8.663097112910787,7.022118991223807e6,0.005062006540655462,185.9804174421357,2.6484942461751594e-5,0.0005843183418908524,1.0
308.0,308.0,1.5565016030927706e9,0.0,1.0,0.0,0.0,1.0,9.271866125073583,6.570772729960446e6,0.004221493041990749,199.27675506950425,3.0327750366539282e-5,0.0004553013368662338,1.0
309.0,309.0,1.5934380887552571e9,0.0,1.0,0.0,0.0,1.0,9.119214944865712,7.955921043234827e6,0.004992923107732363,207.16063199614442,2.6038548003477195e-5,0.0005475167695815166,1.0
310.0,310.0,1.8577903773389814e9,0.0,1.0,0.0,0.0,1.0,8.526350711422797,9.793510428374276e6,0.005271589114028241,137.00479948010005,1.3989345340682184e-5,0.0006182702650227447,1.0
311.0,311.0,1.9267240900034313e9,0.0,1.0,0.0,0.0,1.0,9.114762665480447,8.785178012399456e6,0.004559648808986418,216.11236830052368,2.459963715342924e-5,0.0005002487696421084,1.0
312.0,312.0,1.936040670247411e9,0.0,1.0,0.0,0.0,1.0,8.861744367872657,1.5542360975210771e6,0.0008027351132203823,847.5733722108207,0.0005453311588648948,9.058432289365241e-5,1.0
313.0,313.0,1.968924791138793e9,0.0,1.0,0.0,0.0,1.0,8.566596705544578,1.010130034858455e7,0.0051303635869840115,120.16492798613059,1.1895986045298491e-5,0.0005988800177395388,1.0
314.0,314.0,2.003420707924261e9,0.0,1.0,0.0,0.0,1.0,9.20734731500195,2.619431586040831e6,0.0013074544072533458,667.8053917304417,0.00025494286443258614,0.00014200120431245717,1.0
315.0,315.0,2.018260059239495e9,0.0,1.0,0.0,0.0,1.0,10.748746726178734,7.273398202860849e6,0.003603789161520146,371.8083014748007,5.1118925583994175e-5,0.0003352752886755684,1.0
316.0,316.0,2.1226983139464993e9,0.0,1.0,0.0,0.0,1.0,8.496270412604805,5.9830833442855645e6,0.0028186185527335323,258.4565481438375,4.319788531622061e-5,0.00033174774528738126,1.0
317.0,317.0,2.148471822586267e9,0.0,1.0,0.0,0.0,1.0,8.114301440121912,5.558143762906307e6,0.002587023885386,172.35073065361212,3.100866207033231e-5,0.0003188227482644682,1.0
318.0,318.0,2.168592084993187e9,0.0,1.0,0.0,0.0,1.0,8.993235753272367,1.1071373334914822e7,0.005105332247285655,186.96881653220572,1.688757536411159e-5,0.000567685801567915,1.0
319.0,319.0,2.4404555823714943e9,0.0,1.0,0.0,0.0,1.0,9.501756601318815,1.0331453560753442e7,0.004233403849557096,211.48596231723758,2.0470107238406298e-5,0.0004455390752663052,1.0
320.0,320.0,2.482673767188427e9,0.0,1.0,0.0,0.0,1.0,8.65637940562744,1.1314091764413182e7,0.004557215698364157,131.5490201143422,1.1627006643883725e-5,0.0005264574812191745,1.0
321.0,321.0,2.684182859226522e9,0.0,1.0,0.0,0.0,1.0,9.966805302878921,4.771605847083129e6,0.0017776970312773908,390.63307227216234,8.186516913973747e-5,0.00017836176961978994,1.0
322.0,322.0,2.703858678804329e9,0.0,1.0,0.0,0.0,1.0,8.5273965160733,1.406203532872305e7,0.00520073044498671,116.31587701239737,8.271621740040202e-6,0.0006098849086217401,1.0
323.0,323.0,2.812860518289999e9,0.0,1.0,0.0,0.0,1.0,8.545048474846627,1.4268002287762126e7,0.005072415135075472,140.3885667104329,9.839398948712409e-6,0.0005936087021632156,1.0
324.0,324.0,2.9523814983237147e9,0.0,1.0,0.0,0.0,1.0,9.315259781833925,1.3136447529062534e7,0.004449439982116808,164.63183120808245,1.2532446907267569e-5,0.00047765065991974226,1.0
325.0,325.0,3.006180929320417e9,0.0,1.0,0.0,0.0,1.0,8.896284103506979,1.5169763931363406e7,0.00504619056610721,111.88082321624591,7.375251435846863e-6,0.0005672245296345657,1.0
326.0,326.0,3.071125548409456e9,0.0,1.0,0.0,0.0,1.0,11.193908227417923,1.1702314734974548e7,0.0038104295561683797,249.1885333364147,2.1293952434185377e-5,0.00034040207215878915,1.0
327.0,327.0,3.174456706080082e9,0.0,1.0,0.0,0.0,1.0,9.73988651042009,9.444606270695183e6,0.002975182124876554,248.31091434518203,2.6291293382514374e-5,0.0003054637363272759,1.0
328.0,328.0,3.2431665251637754e9,0.0,1.0,0.0,0.0,1.0,8.956830253400623,1.0547051735472782e7,0.00325208425134973,154.29795444477824,1.4629486828611037e-5,0.00036308427862803553,1.0
329.0,329.0,3.3041993727001348e9,0.0,1.0,0.0,0.0,1.0,8.581017907249912,1.508681016459375e7,0.0045659482719721985,126.02001832870161,8.35299290929303e-6,0.0005320986765584687,1.0
330.0,330.0,3.409588786695793e9,0.0,1.0,0.0,0.0,1.0,6.313481908609624,2.6472802714679696e7,0.007764217257347527,274.9692233297985,1.0386857269831979e-5,0.001229783718356673,1.0
331.0,331.0,3.64445290316459e9,0.0,1.0,0.0,0.0,1.0,9.21504319693286,1.374227640312025e7,0.0037707346698753865,176.55048682487748,1.2847251914158185e-5,0.00040919337970444234,1.0
332.0,332.0,3.734230492243171e9,0.0,1.0,0.0,0.0,1.0,9.832243816847074,7.871399334471796e6,0.0021079031059524087,236.98387384531387,3.010695605385856e-5,0.00021438678141205356,1.0
333.0,333.0,3.7397156517888303e9,0.0,1.0,0.0,0.0,1.0,9.229055632187743,1.689365748688672e7,0.004517364689298529,122.81427387967692,7.269844308380381e-6,0.0004894720401883297,1.0
334.0,334.0,3.976999831473623e9,0.0,1.0,0.0,0.0,1.0,8.541473777806836,1.9819671196106307e7,0.004983572145241591,104.16213313356423,5.255492490411622e-6,0.0005834557682762336,1.0
335.0,335.0,4.0836491486518583e9,0.0,1.0,0.0,0.0,1.0,8.5084949534479,1.9807023810225427e7,0.004850326131697847,97.50346788074091,4.9226697290092006e-6,0.0005700568852934851,1.0
336.0,336.0,4.270720878823022e9,0.0,1.0,0.0,0.0,1.0,8.781140228372537,2.0560598376898807e7,0.004814317726691318,105.65764209511154,5.1388386004102995e-6,0.0005482565591124359,1.0
337.0,337.0,4.367095767513074e9,0.0,1.0,0.0,0.0,1.0,9.961041185917907,1.9197853358961977e7,0.0043960214777626835,135.77990261067586,7.072660680955292e-6,0.0004413214839405959,1.0
338.0,338.0,4.451687481437391e9,0.0,1.0,0.0,0.0,1.0,10.568337612599153,1.5597096208320608e7,0.003503634680264316,200.48504817005383,1.285399830149799e-5,0.00033152183519264387,1.0
339.0,339.0,4.554293764724243e9,0.0,1.0,0.0,0.0,1.0,8.38710420940071,1.982368238076409e7,0.004352745579006501,78.71780336397669,3.970897124560496e-6,0.0005189807435715074,1.0
340.0,340.0,4.559973522945617e9,0.0,1.0,0.0,0.0,1.0,9.696070547014873,1.308131460194944e7,0.0028687249856143206,180.3446965011751,1.3786435231387161e-5,0.00029586469814800535,1.0
341.0,341.0,4.583527143195144e9,0.0,1.0,0.0,0.0,1.0,8.996279490603893,4.554088256447845e6,0.0009935914899892693,445.4718318450065,9.781660315633803e-5,0.00011044471117499402,1.0
342.0,342.0,4.702277524217376e9,0.0,1.0,0.0,0.0,1.0,9.262413996656099,1.5518650736932794e7,0.0033002438176167825,131.46491684503076,8.471407784141904e-6,0.00035630493506425334,1.0
343.0,343.0,4.960251834342866e9,0.0,1.0,0.0,0.0,1.0,9.111903091993042,2.1794716782186955e7,0.004393872666954666,103.66878126018773,4.7566014413601965e-6,0.0004822124009215726,1.0
344.0,344.0,5.135777300518905e9,0.0,1.0,0.0,0.0,1.0,8.242117974649643,1.0306170774696846e7,0.002006735508076386,187.93504922165405,1.8235196498301975e-5,0.00024347328129110994,1.0
345.0,345.0,5.199890468600287e9,0.0,1.0,0.0,0.0,1.0,9.241675775880141,6.776228513439637e6,0.0013031450068283592,320.4314427887181,4.728757924163717e-5,0.00014100743614371743,1.0
346.0,346.0,5.287272839664794e9,0.0,1.0,0.0,0.0,1.0,12.097746556640404,2.3923095595305227e7,0.004524655088433658,195.8008686361451,8.18459583777987e-6,0.00037400809045301856,1.0
347.0,347.0,5.528586251219403e9,0.0,1.0,0.0,0.0,1.0,9.562803507828132,2.3385321992780272e7,0.004229892012442185,111.36561314044317,4.762201231001533e-6,0.0004423276091555772,1.0
348.0,348.0,5.987505144298938e9,0.0,1.0,0.0,0.0,1.0,8.5791661812733,2.779647215989466e7,0.004642412868431205,61.0663615623071,2.1969105004056933e-6,0.0005411263484515215,1.0
349.0,349.0,5.990488778182803e9,0.0,1.0,0.0,0.0,1.0,8.697937668304276,3.4497496770820087e6,0.0005758757058145768,648.8592533620272,0.00018808730597478116,6.620830451718423e-5,1.0
350.0,350.0,6.088342748282014e9,0.0,1.0,0.0,0.0,1.0,8.531841988192728,2.7537739179280728e7,0.004523028371672376,81.38908774536665,2.9555463554789133e-6,0.0005301350374200349,1.0
351.0,351.0,6.261206190698839e9,0.0,1.0,0.0,0.0,1.0,8.990014282333439,1.7598141652691383e7,0.002810662856557205,128.13196748892275,7.2809942105066996e-6,0.0003126427576517345,1.0
352.0,352.0,6.263664644324495e9,0.0,1.0,0.0,0.0,1.0,8.76760244801485,2.8133322285524007e7,0.00449151110561278,65.61220154427161,2.332188174520446e-6,0.0005122849869441495,1.0
353.0,353.0,6.315707643438419e9,0.0,1.0,0.0,0.0,1.0,9.215379760105838,2.2549105607828353e7,0.0035703189964351708,123.0237299730233,5.455814173415076e-6,0.0003874304791964608,1.0
354.0,354.0,6.361013839973422e9,0.0,1.0,0.0,0.0,1.0,8.39161797609159,1.520614771913352e7,0.002390522113898261,147.78623306037596,9.718847652283438e-6,0.0002848702265414197,1.0
355.0,355.0,6.525850265615546e9,0.0,1.0,0.0,0.0,1.0,8.538174648937511,2.7182776794806313e7,0.0041653996250868835,79.83112454282117,2.9368274310398682e-6,0.0004878559875330291,1.0
356.0,356.0,6.540296057271236e9,0.0,1.0,0.0,0.0,1.0,8.659765999117766,9.674404792867439e6,0.0014792000107082507,201.5775499637921,2.083616813337075e-5,0.00017081293084119682,1.0
357.0,357.0,6.627542247217769e9,0.0,1.0,0.0,0.0,1.0,8.37224094698717,1.8321800671047106e7,0.002764493361550404,107.36107900478358,5.85974495260393e-6,0.0003301975395900704,1.0
358.0,358.0,6.892953593987052e9,0.0,1.0,0.0,0.0,1.0,8.821455993975095,2.790613213778016e7,0.0040485014235796,98.16378640503406,3.5176421033402874e-6,0.00045893800596462283,1.0
359.0,359.0,7.037715077797673e9,0.0,1.0,0.0,0.0,1.0,9.334580666231844,1.5365176144685764e7,0.0021832624104920133,160.23921720544973,1.0428724549612708e-5,0.00023388971487386012,1.0
360.0,360.0,7.395790636721819e9,0.0,1.0,0.0,0.0,1.0,9.573006715637709,3.0128526128030125e7,0.004073739072637302,99.67228166220409,3.3082362289695216e-6,0.0004255443659078149,1.0
361.0,361.0,7.465826828220721e9,0.0,1.0,0.0,0.0,1.0,8.910911048006907,2.3139800745573122e7,0.003099429045467391,109.02777883287911,4.711699120993391e-6,0.00034782403603508496,1.0
362.0,362.0,7.640692054240273e9,0.0,1.0,0.0,0.0,1.0,5.843459787270983,3.05903049136832e7,0.004003604453185449,161.42964278311504,5.277149838140702e-6,0.0006851428090438209,1.0
363.0,363.0,8.075767375967364e9,0.0,1.0,0.0,0.0,1.0,9.39541705083159,2.9482578116396084e7,0.0036507456824101596,124.93624616049745,4.237629615268175e-6,0.0003885666450630876,1.0
364.0,364.0,8.283165836775694e9,0.0,1.0,0.0,0.0,1.0,5.740615243641319,2.9224600675151106e7,0.003528192643362458,132.12436096677206,4.520997358590015e-6,0.0006146018316190961,1.0
365.0,365.0,8.482017630557112e9,0.0,1.0,0.0,0.0,1.0,8.597052971788758,1.3421509575179169e7,0.0015823485257673087,169.77304036969696,1.2649325280344301e-5,0.00018405708688312003,1.0
366.0,366.0,8.561076021722722e9,0.0,1.0,0.0,0.0,1.0,8.525165272649556,2.0873433860980947e7,0.002438178644445325,129.66000021729837,6.211723527659431e-6,0.00028599781546376495,1.0
367.0,367.0,8.670563680258265e9,0.0,1.0,0.0,0.0,1.0,8.218680374935074,1.9033214179745547e7,0.0021951539743789226,111.25219418647994,5.845158129271013e-6,0.00026709324054912694,1.0
