mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
389,389,w389,1.2040736308498273e11,0.0,true,true,true,6.489997372149999,0.5701516270990687,-0.08807505150841151,84,0.08643372642998245,110,3.6734683404402544,5.319833020350665,0.0,0.0
390,390,w390,1.2121922152407307e11,0.0,true,true,true,5.7092577074677395,0.9759521381301933,-0.12281961307159708,181,0.12281983284391652,173,3.3765000414143373,4.499154194366744,0.0,0.0
391,391,w391,1.2133511360686345e11,0.0,true,true,true,7.021109460578678,0.11651718014308528,-0.017569852433112283,69,0.017569914026041952,285,4.387040255647395,5.480536433551752,0.0,0.0
392,392,w392,1.2255912974172876e11,0.0,true,true,true,7.151610046105366,0.0825722683572161,-0.01377637265042887,102,0.01568050196068223,289,4.359632226403019,5.668537282453189,0.0,0.0
393,393,w393,1.2366948709695592e11,0.0,true,true,true,7.189615028303343,0.5767228684992539,-0.07548754609701665,78,0.0754878133827475,276,3.8589806493029606,6.038726963231617,0.0,0.0
394,394,w394,1.2426683022279324e11,0.0,true,true,true,6.295377524614568,0.2539544120701158,-0.05412124751354622,289,0.03800421532561439,67,3.625178489372931,5.140560889066498,0.0,0.0
395,395,w395,1.2578476322247987e11,0.0,true,true,true,7.301829306368092,0.0514973798738953,-0.011532907062330476,155,0.011533366813181616,199,4.583287380085389,5.683971853444745,0.0,0.0
396,396,w396,1.2601238104050583e11,0.0,true,true,true,7.401977991424498,0.3513774672715361,-0.052465404731355074,271,0.07334214961870388,274,4.693294525025593,5.71303759504445,0.0,0.0
397,397,w397,1.2666694821683519e11,0.0,true,true,true,6.0749531146123035,0.2190496116074446,-0.0371122878686715,80,0.029331024689295417,125,3.4942966588327375,4.964570824599316,0.0,0.0
398,398,w398,1.2727300997276381e11,0.0,true,true,true,7.320683284948463,1.5589779207252754,-0.20408499496751487,148,0.20353043661787715,71,3.68671503773769,6.1294472696756035,0.0,0.0
399,399,w399,1.2765663359369756e11,0.0,true,true,true,5.156230693406357,0.02944919917355697,-0.005809227437876856,259,0.005810345544929564,95,3.3730584096038485,3.8997852086614473,0.0,0.0
400,400,w400,1.283476535540187e11,0.0,true,true,true,6.4079179683841705,0.12107081141876191,-0.01922784693450138,124,0.024716732794320535,146,3.5470810825645263,5.335257289191965,0.0,0.0
401,401,w401,1.3034109362830774e11,0.0,true,true,true,7.138531466824571,0.11905114522632963,-0.020456889537640972,231,0.0204556553798963,123,3.928960864370277,5.958835863984815,0.0,0.0
402,402,w402,1.307578202831346e11,0.0,true,true,true,8.131126864318679,0.029927417895090663,-0.004303253142050479,158,0.00505486975372275,286,5.3911529586992994,6.08685454148617,0.0,0.0
403,403,w403,1.313870434492094e11,0.0,true,true,true,8.680273332869975,0.07451270792382154,-0.011872338298696392,153,0.011874125300015343,201,5.56066007992255,6.664882029357102,0.0,0.0
404,404,w404,1.3232260157966608e11,0.0,true,true,true,7.013722697498005,0.11932658579970568,-0.01837477594116712,172,0.016302486079821984,132,4.0964955955672515,5.691817906329942,0.0,0.0
405,405,w405,1.3337563664566267e11,0.0,true,true,true,7.791332389880295,0.08138810876840258,-0.011003548184498701,105,0.012474708121868268,206,4.450200586781752,6.394837849606215,0.0,0.0
406,406,w406,1.3363259403296408e11,0.0,true,true,true,7.401102814542953,0.0708559018951497,-0.011702339406713872,170,0.011699435908088755,184,4.738186161326529,5.685146806654689,0.0,0.0
407,407,w407,1.3635631379245345e11,0.0,true,true,true,7.395986041368246,0.13800096982792123,-0.02150615590945751,143,0.021510081386582353,211,4.465563146897149,5.894091196911914,0.0,0.0
408,408,w408,1.3764240250016318e11,0.0,true,true,true,7.94235425989735,0.4561851661077233,-0.057223538429628816,177,0.05839957629049156,186,4.587272396084212,6.467597563860684,0.0,0.0
409,409,w409,1.3921538032116455e11,0.0,true,true,true,7.673503748272693,0.7496865212430787,-0.09776343525843277,157,0.09540216562905975,177,3.337469684247188,6.8689101028731265,0.0,0.0
410,410,w410,1.3961578620057352e11,0.0,true,true,true,11.659203699108092,0.02619843919922892,-0.004242341917020745,259,0.004247265287172203,95,8.03992595911251,8.443692030804304,0.0,0.0
411,411,w411,1.3963584241895996e11,0.0,true,true,true,7.7879175737062125,0.48615304955890837,-0.06725899734945634,181,0.0672649208061625,173,4.769173693069363,6.137613349876461,0.0,0.0
412,412,w412,1.4050303756297116e11,0.0,true,true,true,6.353202236509463,0.058734984549129225,-0.012327881446784485,95,0.012330283583978068,259,4.256801590682879,4.715863555822892,0.0,0.0
413,413,w413,1.409209841134201e11,0.0,true,true,true,8.029754471243013,0.9271079537294764,-0.13508705170813723,156,0.11417661247986781,191,2.8484633644265775,7.450079474213571,0.0,0.0
414,414,w414,1.416204785990752e11,0.0,true,true,true,9.009623718402981,0.6884911424790673,-0.0869914681837879,177,0.09578891239417836,157,5.040844878138686,7.435669600545767,0.0,0.0
415,415,w415,1.4215674002644965e11,0.0,true,true,true,6.727254019883558,0.07732833135311638,-0.01482133344608477,184,0.014819156365662774,170,3.9852276196532084,5.419218375076142,0.0,0.0
416,416,w416,1.4228878660441534e11,0.0,true,true,true,7.965056208544033,0.4839501075360454,-0.059025363039036806,177,0.06879521117981628,168,4.242457763399998,6.723798392608808,0.0,0.0
417,417,w417,1.438829919015318e11,0.0,true,true,true,7.381680054971175,0.3525292523292128,-0.0420518890821601,183,0.046826235327443254,192,4.650628598923875,5.721588695028928,0.0,0.0
418,418,w418,1.4558939534283466e11,0.0,true,true,true,7.558657178417228,0.08125856458845356,-0.011986418393373386,110,0.01198647174591804,244,5.1875077401568515,5.4969499572337455,0.0,0.0
419,419,w419,1.459698965051219e11,0.0,true,true,true,11.767627035857302,0.05119095423424829,-0.00796524725583953,177,0.007898867104483401,167,8.24642650025702,8.394693294999115,0.0,0.0
420,420,w420,1.4662710461503912e11,0.0,true,true,true,8.930223025221283,0.046036287068323106,-0.007907120124971835,289,0.008482670507913884,95,6.209411062429669,6.417941897387461,0.0,0.0
421,421,w421,1.4781941835480835e11,0.0,true,true,true,7.464916430417649,0.27978559607976916,-0.040954467464560454,147,0.037606323573732704,168,4.472350067071741,5.9703251344385775,0.0,0.0
422,422,w422,1.4782225103776715e11,0.0,true,true,true,8.199131519758446,0.23989041778176157,-0.03069742565719686,275,0.03081519955783837,79,5.512607629751016,6.0645995239722,0.0,0.0
423,423,w423,1.483516712763141e11,0.0,true,true,true,24.036057747687114,4.095847413523894e-5,-7.5091330639799316e-6,147,6.533009226133387e-6,168,16.996061224444624,16.996057628267852,0.0,0.0
424,424,w424,1.4891338052362646e11,0.0,true,true,true,9.214221587258328,0.23517764587946136,-0.03226007153506772,79,0.03226011135636861,275,6.34652847441861,6.675937930910514,0.0,0.0
425,425,w425,1.507018557993385e11,0.0,true,true,true,11.724047500379058,0.013974983842495759,-0.0020115294610368053,202,0.0024282971568975868,147,8.332539908569606,8.247537399919198,0.0,0.0
426,426,w426,1.516012176988708e11,0.0,true,true,true,7.652561002820926,0.16664446412946785,-0.030358891203622073,277,0.030359224338732133,77,5.271098641370149,5.545217636614128,0.0,0.0
427,427,w427,1.53677249419221e11,0.0,true,true,true,8.502438960861248,0.04633076797019225,-0.007098330779042901,170,0.007071879459278737,207,6.043208846454518,5.980714721606817,0.0,0.0
428,428,w428,1.5397922125612177e11,0.0,true,true,true,7.5540715885633745,0.13120814577794304,-0.028897999936566245,277,0.028898571562386805,77,4.695427331135553,5.916058161110924,0.0,0.0
429,429,w429,1.5489248252416687e11,0.0,true,true,true,8.353973340584115,0.08946577377292814,-0.01914215409636071,184,0.01049503642187735,206,5.477443360002722,6.307018367539088,0.0,0.0
430,430,w430,1.5527017697242593e11,0.0,true,true,true,7.92780584417957,0.22357810501103462,-0.03637565411403836,65,0.03637522602039663,289,4.654797016563701,6.413500063815163,0.0,0.0
431,431,w431,1.5734976597285648e11,0.0,true,true,true,8.304210253743314,0.19014670513541776,-0.02796271390857952,139,0.02796335766085795,215,5.777663294520511,5.961741274497926,0.0,0.0
432,432,w432,1.5770063792782227e11,0.0,true,true,true,7.571934944351965,0.17611252752433643,-0.02392273208403897,215,0.023922592364680268,139,5.293375705721178,5.411409873335065,0.0,0.0
433,433,w433,1.579353892065259e11,0.0,true,true,true,7.168016054012355,0.03217241475129787,-0.00703702105487455,97,0.0047474233686412,67,5.144067361310264,4.991792270178155,0.0,0.0
434,434,w434,1.5964400825875778e11,0.0,true,true,true,8.033463143531486,1.2726365516397435,-0.18620913363553582,137,0.18620887158436966,217,4.734990579362624,6.3637088634896335,0.0,0.0
435,435,w435,1.6061599241539392e11,0.0,true,true,true,9.479238893016802,0.3987603201703321,-0.0585092581011832,221,0.058509485613037,133,6.150580721107299,7.2018967634285955,0.0,0.0
436,436,w436,1.623496562605251e11,0.0,true,true,true,7.224324119994421,0.10704861938201375,-0.016275658449423355,69,0.019273724082207098,261,3.986755408881708,6.023718195066402,0.0,0.0
437,437,w437,1.633122725441952e11,0.0,true,true,true,7.528522799953258,0.05191823120667242,-0.010377398121081207,274,0.008962719160017634,244,5.330563535875087,5.316112530475938,0.0,0.0
438,438,w438,1.6359124840701477e11,0.0,true,true,true,6.172994442494991,0.05230957995055744,-0.009816169138197052,282,0.009815464381481951,72,4.516264832421619,4.207906374713103,0.0,0.0
439,439,w439,1.655444436310994e11,0.0,true,true,true,7.40116609718558,0.44562620418679727,-0.05587142145555385,78,0.060056250271764804,177,4.81935966522111,5.599325789906421,0.0,0.0
440,440,w440,1.6566651586593695e11,0.0,true,true,true,8.426753612790392,0.16051716367947255,-0.026028493624508795,75,0.02602523670874556,279,4.433911811465629,7.164135449514187,0.0,0.0
441,441,w441,1.680702796975804e11,0.0,true,true,true,7.570061529592621,0.17784026169842518,-0.02867504266556983,180,0.021095028562303924,210,5.18521508657147,5.512508404449721,0.0,0.0
442,442,w442,1.681104058011526e11,0.0,true,true,true,7.341749232017845,0.08399204432614472,-0.014515056514144054,154,0.014504684407717001,200,5.184015991242519,5.19809631739028,0.0,0.0
443,443,w443,1.6912989726012762e11,0.0,true,true,true,7.599040499916982,0.5227730400814299,-0.06962311276190085,89,0.06962331709045676,265,4.601430595430909,6.024861935627646,0.0,0.0
444,444,w444,1.6950232302709967e11,0.0,true,true,true,9.648545591943831,0.11039481253068016,-0.014170824902604927,75,0.017478195481908775,180,7.01046007684844,6.628400601660947,0.0,0.0
445,445,w445,1.712968584553105e11,0.0,true,true,true,7.43996827104808,0.18161485155541765,-0.027756587309812814,67,0.027756413068732416,287,5.208224868191697,5.309852883295946,0.0,0.0
446,446,w446,1.7348318058112833e11,0.0,true,true,true,9.476380478747574,0.127841503424062,-0.01852448071964284,177,0.020718772044508324,184,6.682306057017674,6.718052492228331,0.0,0.0
447,447,w447,1.756815208947915e11,0.0,true,true,true,6.991184815032495,0.13872241008887717,-0.025962666622088793,94,0.025962842277851946,260,3.9895727260617377,5.739401595492722,0.0,0.0
448,448,w448,1.7577096546069565e11,0.0,true,true,true,7.029024008158479,0.17143845498528892,-0.02865808528961958,248,0.030411500042781255,278,4.308065506885244,5.551428550544998,0.0,0.0
449,449,w449,1.7636064977206592e11,0.0,true,true,true,8.135135401018328,0.7883279529380574,-0.10626231064941297,196,0.10077561621556931,277,5.195058670716965,6.21050178643615,0.0,0.0
450,450,w450,1.7731012369825836e11,0.0,true,true,true,8.7381018277746,0.09442752246787223,-0.01412107333460846,110,0.014121661225799729,244,6.482220477019633,5.8588671842657245,0.0,0.0
451,451,w451,1.8154623925140958e11,0.0,true,true,true,6.8352924382081,0.04045840851808288,-0.008862585404567247,278,0.006588745261465421,121,5.1711208010502085,4.46979814912831,0.0,0.0
452,452,w452,1.823103618556417e11,0.0,true,true,true,7.200363615106362,0.37832923157141224,-0.049155282597106706,80,0.049155345204495146,274,4.456728013214136,5.642665912360799,0.0,0.0
453,453,w453,1.8552285876460397e11,0.0,true,true,true,8.347072292015413,0.3975198501973116,-0.055741890777451404,251,0.05574175945064322,103,5.71715575037219,6.068749784166157,0.0,0.0
454,454,w454,1.8587129151420514e11,0.0,true,true,true,7.404445756347044,0.3342218283364591,-0.04667619509108237,121,0.04904266851364432,166,4.95298147495729,5.493822643376748,0.0,0.0
